probe,repeat,target_depth_mm,depth_mm,force_N,file,t_img,Fx,Fy,Fz,Tx,Ty,Tz,tcp_x,tcp_y,tcp_z,area_px,radius_px,enclosing_radius_px,centroid_px,mean_abs_diff_in_region,dark_area_px,bright_area_px,diff_level
cyl4,1,0.1,0.08967782349722953,0.30378518909721774,cyl4_d0.10_r1.png,1788610102.5376623,0.004603953090701296,0.029105092948131173,-0.30378518909721774,-0.0009187530601061894,-0.00011902325003357861,-2.312608970722607e-06,37.8697166442871,363.0005493164062,38.83264923095703,0,0.0,0.0,None,0.0,0,0,4
cyl4,1,0.2,0.1721622331680912,0.6042173402326739,cyl4_d0.20_r1.png,1788610107.6979754,-0.005961154611631869,0.009361838239438569,-0.6042173402326739,-0.0002458029687312319,-0.00041811521630399917,-1.982756619702819e-05,37.87095260620117,363.0040588378906,38.72158432006836,33575,103.37917792583171,153.87193298339844,"[857.4524199553239, 643.646582278481]",6.276512622833252,33329,0,4
cyl4,1,0.3,0.2709695413344342,0.9806010877360591,cyl4_d0.30_r1.png,1788610113.0662496,-0.007699059928937402,0.019010778960648976,-0.9806010877360591,-0.0002299101050799529,-0.0005291580273984297,0.00019626476054934727,37.86883163452148,363.0054321289062,38.62532806396484,97953,176.57691888058542,206.62107849121094,"[901.2410850101579, 610.1525731728482]",8.101286888122559,97643,215,4
cyl4,1,0.4,0.3738138173696086,1.3244330637809554,cyl4_d0.40_r1.png,1788610118.6385586,-0.006963843425504735,0.026236288943369247,-1.3244330637809554,-0.000370822545113994,-0.0007656721996261995,8.684049094571655e-05,37.86620712280273,363.009521484375,38.52381896972656,127025,201.08036525851054,234.1653289794922,"[910.8577524109427, 604.7525526471167]",9.986654281616211,126548,326,4
cyl4,1,0.5,0.47509118786526017,1.6876668811308377,cyl4_d0.50_r1.png,1788610124.2108605,-0.013319391192429465,0.02021025082388146,-1.6876668811308377,2.53563093570941e-05,-0.0010671786345927692,0.00016029594987445605,37.86684799194336,363.0060424804687,38.42272186279297,147314,216.5444586529033,244.2350311279297,"[913.010168755176, 601.1822841006286]",11.589076042175293,146832,422,4
cyl4,1,0.6,0.5745625087976123,2.043667845554984,cyl4_d0.60_r1.png,1788610129.9908595,-0.012395065794208193,0.0344151944741645,-2.043667845554984,-5.5536714827905674e-05,-0.001167849216574718,0.00011238250513034842,37.86598968505859,363.0136108398437,38.32207107543945,164822,229.05124330722316,261.5268859863281,"[916.1522976301708, 599.2104512747085]",13.550572395324707,164619,474,4
cyl4,2,0.1,0.07062498131237405,0.26644314399326846,cyl4_d0.10_r2.png,1788610135.563284,-0.0033832563964868003,0.0064827124099242186,-0.26644314399326846,0.00012525703410474766,-0.00029028174072627256,5.557519866341565e-05,37.85867309570312,363.0212097167968,38.82155609130859,0,0.0,0.0,None,0.0,0,0,4
cyl4,2,0.2,0.1756392335638033,0.6021717967719468,cyl4_d0.20_r2.png,1788610140.7239704,0.0010143392070233403,0.02606914553956603,-0.6021717967719468,-0.0003921665095986598,-0.000430233811877756,-0.0001736171144087084,37.85412979125976,363.0238952636718,38.71817398071289,26343,91.57094152480686,135.4434814453125,"[859.1128952662947, 655.9643168963293]",6.234281063079834,26112,0,4
cyl4,2,0.3,0.27187405339089565,0.9451354967560945,cyl4_d0.30_r2.png,1788610146.0919802,-0.008060291559902667,0.00850532009252003,-0.9451354967560945,0.0003405393844791299,-0.0007780604887754006,-0.00022905544715965399,37.84792327880859,363.0237731933593,38.62188339233398,94087,173.05728029000778,203.22540283203125,"[899.0060901080915, 611.9010065152465]",7.991546154022217,93384,227,4
cyl4,2,0.4,0.36928790170924586,1.3106800697891061,cyl4_d0.40_r2.png,1788610151.4604304,-0.00724695051181321,0.025827240439570253,-1.3106800697891061,3.3318369338553036e-05,-0.0008193557551015362,-0.00012267907272809354,37.84793472290039,363.026611328125,38.52127838134765,122977,197.85043561545177,226.81982421875,"[908.1671857339177, 605.3254998902233]",9.95193099975586,122747,318,4
