axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,0.2508586573600411,-1.494981871175971,0.016556170056097476,26.999800938054058,9,ball4_x-1.50.png,0.0021737907387347375,0.0031227048450702456,-0.2508586573600411,-0.09782874018499921,-0.20703702867456153,0.36236540059997324,-1.0653885489139137,0.04510167325740144,0.0
x,-0.75,0.26391890821194297,-0.7456609311230006,0.012115455218157984,26.991102257807487,9,ball4_x-0.75.png,-0.0011846137858373851,0.003875823368182907,-0.26391890821194297,-0.14318473746036953,-0.17524969494435716,0.5093914036575775,-0.5396731490479323,0.13566659632252615,0.0
x,0.0,0.2522615268492814,0.0037900524339184068,0.009274123811872547,26.99058445229064,8,ball4_x+0.00.png,0.0010447813811740759,0.0014580609000994116,-0.2522615268492814,0.09980771365164787,-0.035378160162707895,0.2976799605516778,-0.2549887344591543,-0.5557855744922157,0.0
x,0.75,0.25222824746211925,0.7523428721769178,0.010612656026825382,27.000572469968706,8,ball4_x+0.75.png,-3.596033892421247e-05,0.0009188097721890998,-0.25222824746211925,-0.03400416618584701,0.06959180916865648,0.3966885008665155,0.27985799262424,0.033892019181571774,0.0
x,1.5,0.2534749003675046,1.5018120123926502,0.004840756252807117,27.030476942253276,6,ball4_x+1.50.png,0.002321398089891602,-0.003008833943054334,-0.2534749003675046,0.2652013719139895,0.2365285544038087,0.3515100931154258,0.6794131391755882,-0.7173947877740271,0.0
y,-1.5,0.25779966378349,0.0023291872664176327,-1.4979450191271295,26.97153486821407,8,ball4_y-1.50.png,0.002002781364388184,-0.006919895968577094,-0.25779966378349,0.6901426537909289,-0.037299376313337795,0.4547040482207443,-0.3599169578914128,-1.9333881270106392,0.0
y,-0.75,0.22973722901227517,0.00038152126911029016,-0.7383864409844078,27.063049318228916,5,ball4_y-0.75.png,0.0013223832733856966,-0.003061199148144134,-0.22973722901227517,0.4728908151766409,-0.05922170488598111,0.4623559078338779,-0.41725217167867934,-1.6892352986027523,0.0
y,0.0,0.24167861531204834,-0.0003354072712459981,0.010458258692516934,27.04876255146634,5,ball4_y+0.00.png,-0.000789578400012303,-0.0028575798183291925,-0.24167861531204834,0.4545283835565683,-0.05395169616667084,0.3496044681916999,-0.1327234189757435,-1.5531332046562936,0.0
y,0.75,0.23490412915647027,-0.0034330833472626145,0.7594454244685782,27.11254415793545,2,ball4_y+0.75.png,-0.001178980262488949,-0.0054590670932977755,-0.23490412915647027,0.38844821372835403,-0.062158356736458094,0.34441521908319395,-0.12556052996473324,-1.0097934875356316,0.0
y,1.5,0.27520104686956304,-0.005031946325954768,1.5075376767446629,27.102356038272617,2,ball4_y+1.50.png,-0.0020500126751585414,-0.003940379028211894,-0.27520104686956304,0.21423481837868907,-0.09045740426715798,0.49185729738208117,-0.122316996603565,-0.3817810518928324,0.0
