step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.10745389946392336,0.1,0.022763234467416283,7.378745079040527,nan,6292,44.752718396410415,18.254718780517578,5870,43.22590695287782,-13.941672325134277,6292,44.752718396410415
2,0.17655674598188043,0.2,0.023896321947395903,7.427177906036377,nan,6104,44.07906016767892,17.841299057006836,4105,36.14778115990608,-14.024406433105469,6104,44.07906016767892
3,0.31967934751049754,0.30000000000000004,0.15963466313045843,7.499946594238281,0.7137089941808973,11016,59.21572178231587,15.874794006347656,11002,59.17808181915045,-15.878226280212402,5885,43.281100727587884
4,0.3267719710127004,0.4,0.17663377420519452,7.600122451782227,0.9037384495411651,14307,67.48377243183351,16.213876724243164,14078,66.94151609946853,-16.24787139892578,5982,43.636335079282674
5,0.5210679459757372,0.5,0.4498865180621152,7.817479133605957,0.962679200496364,25055,89.30427872355767,16.655908584594727,17362,74.34040788106408,-17.352426528930664,6308,44.809583372838354
6,0.4918966911254685,0.6,0.43214680961600604,7.934208869934082,1.017233516584144,30531,98.58153546723298,16.942977905273438,20804,81.37640242826897,-17.653940200805664,6441,45.27950945968602
7,0.7231068428679919,0.7,0.9600317835479444,8.272064208984375,0.7569791833564647,42750,116.65225087565628,17.486597061157227,26652,92.1064334700372,-18.095787048339844,6205,44.44224166005154
8,0.6931088650770931,0.7999999999999999,0.8977569049599424,8.366857528686523,0.7487803687607365,44417,118.90487885122894,17.905046463012695,27631,93.78283673009855,-18.242111206054688,6589,45.79676669880743
9,0.8763547497026387,0.8999999999999999,1.4277896103323768,8.803872108459473,0.9421693044852547,59494,137.61369251865324,18.556270599365234,33360,103.04764821717795,-18.485578536987305,10012,56.45279958046467
10,0.859840292836207,0.9999999999999999,1.4032690142745365,8.988606452941895,1.0080535964597652,66134,145.08999280749453,19.042556762695312,35879,106.86739636759299,-18.54977798461914,15003,69.10573943179692
11,1.0525494534005944,1.0999999999999999,2.017360539810099,9.59865665435791,1.1563141184433667,79846,159.42324539486376,20.055639266967773,41937,115.5377068185518,-18.626209259033203,26184,91.29417319761637
12,1.3267613987233702,1.5,3.252709761679836,11.218528747558594,1.2209426626439568,112368,189.12388873619375,22.977052688598633,58660,136.64573876832443,-18.989418029785156,41275,114.62216431491755
13,1.7511203506447757,1.8405685053887924,4.376503586681048,13.841167449951172,1.7902929176851035,147834,216.92630940965762,25.33511734008789,72445,151.85506150466213,-19.57329750061035,52689,129.50455433357448
14,1.8039890243136654,1.9405685053887924,4.486547379018046,14.30219841003418,2.4318442871732815,160681,226.15558985330802,25.64577865600586,76861,156.4148847200046,-19.278841018676758,54931,132.2311625826598
15,1.963437900676528,2.0405685053887925,5.2065225881945025,14.977063179016113,1.2132424861454822,167538,230.93072924896748,26.489999771118164,75788,155.31925075178907,-19.301044464111328,59857,138.03287600170896
16,1.9743924849283765,2.1405685053887926,5.210298077104011,15.338738441467285,1.1873493954653813,173943,235.30358376460632,26.796939849853516,80001,159.57790951315738,-19.29696273803711,62013,140.49680057537043
17,2.1765400622000186,2.2405685053887927,6.220835456086587,16.19089126586914,1.0213014317899272,182753,241.188902376843,27.857521057128906,81693,161.2565953132225,-19.220809936523438,68146,147.2804994012466
18,2.1205656855074224,2.2655685053887926,5.5899964228358385,16.241201400756836,0.7497265374816038,178052,238.06661222186597,27.8781681060791,83421,162.95314975580558,-19.299579620361328,68447,147.605409045949
19,2.2719411004668117,2.3655685053887927,6.806060405051966,16.830039978027344,0.4769043017290997,194468,248.7992904861053,28.230436325073242,93802,172.79497661625447,-19.43317222595215,71473,150.83289593193547
20,2.2405194262859425,2.3905685053887926,6.2534042895704856,16.923341751098633,0.5021865575271351,194105,248.566973787156,28.373802185058594,93351,172.37907699353494,-19.59903907775879,71595,150.96157226701268
21,2.2984943347684528,2.4155685053887925,6.767928026321155,17.15374755859375,0.09559140171537535,196974,250.39722746301723,28.641117095947266,93323,172.3532230865727,-19.610807418823242,73152,152.59424888938855
22,2.2934079745037828,2.4405685053887924,6.530090510367259,17.15386962890625,0.45821559887488744,197402,250.66912085945617,28.60617446899414,80860,160.43234523256623,-19.29670524597168,73372,152.82353538992967
23,2.32547130098121,2.4655685053887924,6.841148437367965,17.34364891052246,0.4594510926465989,201175,253.05333697271033,28.6503963470459,83500,163.03029011918773,-19.328262329101562,74057,153.53525732258694
24,2.3297621188709137,2.4905685053887923,6.7336824064301934,17.368986129760742,0.6684585272070088,206535,256.40228615004435,28.311124801635742,88742,168.06979478693353,-19.074913024902344,73582,153.04207932845034
25,2.398970862349021,2.515568505388792,7.388846903875961,17.433218002319336,0.11935854947278374,205661,255.85919858868584,28.369842529296875,99976,178.39100084115975,-19.429426193237305,73113,152.55356668578906
26,2.3804240221937896,2.540568505388792,7.008673516348944,17.453479766845703,0.0887205561523382,210018,258.55522751734753,28.018020629882812,91151,170.3357403351942,-19.108749389648438,73162,152.60467847670495
27,2.442670686291791,2.565568505388792,7.600300541456349,17.626855850219727,0.2518537654852576,214782,261.47128709349124,28.02817726135254,107710,185.16251737556416,-19.24127960205078,74357,153.84592359555103
28,2.4190679606596177,2.590568505388792,7.166029663796917,17.522111892700195,0.28198092098405614,212379,260.0044909570357,27.951892852783203,105523,183.2730589032991,-19.20042610168457,72853,152.28207425087072
29,2.4824252213113915,2.615568505388792,7.866120361811085,17.6533145904541,0.19265874806771144,212136,259.85570229549444,28.25834846496582,101492,179.73844043099206,-19.12593650817871,75097,154.6095647841495
30,2.4628022932039784,2.6405685053887917,7.480697202001968,17.638456344604492,0.18190521401121937,212333,259.97633173630027,28.14883041381836,103816,181.7846504632787,-19.146902084350586,74148,153.62955913741246
