approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.40251845948072074,0.021760169479645243,0.0162373031300433,0,28.76426051584536,0.4,False
1,0.7603071012190803,0.0028175561855980757,-0.0014818298226117576,0,28.76426051584536,0.4,False
1,0.8603854543709595,-0.010999359099278034,-0.012503528855646096,0,28.76426051584536,0.02,True
1,0.831652300200755,-0.05532549924300768,-0.05578004198222573,0,28.76426051584536,0.02,True
1,0.8498567913488237,-0.0012709739639956761,-0.0006779815621854368,0,28.76426051584536,0.02,True
1,0.8960572340926021,0.05769118556068163,0.05933407216945739,0,28.76426051584536,0.02,True
1,0.8861363453018214,0.06113849046569095,0.06383267064517498,0,28.76426051584536,0.02,True
1,0.9049288012389916,0.09556821450983534,0.09930995891223234,0,28.76426051584536,0.02,True
1,0.9246316467744684,0.1510032088443057,0.15579462853170298,0,28.76426051584536,0.02,True
1,0.9683113369055505,0.3164130622011338,0.32225414283454656,0,28.76426051584536,0.02,True
1,0.950240561862973,0.22996171507018826,0.2368524679592383,0,28.76426051584536,0.02,True
1,0.9694862582998418,0.28706540800637503,0.29500618011410323,0,28.76426051584536,0.02,True
1,0.9899212362096783,0.3895195057923208,0.398507922905975,0,28.76426051584536,0.02,True
1,1.029781369912424,0.5835446274359274,0.5935806901613802,0,28.76426051584536,0.02,True
1,1.0214781690222523,0.5394706320356085,0.5505587446627288,0,28.76426051584536,0.02,True
1,1.0380271800083278,0.5916957318560606,0.6038295945215794,0,28.76426051584536,0.02,True
1,1.0604229963837142,0.7022824646572051,0.7154665143681115,0,28.76426051584536,0.02,True
1,1.1104513654419712,0.9115737100659729,0.9258086874005386,0,28.76426051584536,0.02,True
1,1.088733412963741,0.8183852548390776,0.8336705563481956,384,28.76426051584536,0.02,True
1,1.103654616114504,0.9071768895043583,0.9235124677280083,378,28.76426051584536,0.02,True
1,1.128935953360294,1.0254077789640548,1.0427886855387754,5343,28.76426051584536,0.02,True
1,1.1734058885604917,1.2144124310994946,1.2328447909933318,13126,28.76426051584536,0.02,True
