axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,1.5068924491900304,-1.496795868172016,0.013804243035598924,23.38251879642,11,ball4_x-1.50.png,0.011446175124656932,0.004819004570245334,-1.5068924491900304,1.067371438652201,-2.311762020201474,-0.08346483139316518,-1.7170559308991604,-0.7853426012394167,0.0
x,-0.75,1.4806508741094233,-0.7384169982940042,0.003193676235428433,23.394194308954017,10,ball4_x-0.75.png,0.03831674316986309,-0.01163344731587177,-1.4806508741094233,1.3363604335008328,-0.777966001409075,0.0047338280755315765,-1.148645282647241,-0.7133307423718626,0.0
x,0.0,1.4921996009995298,0.007060413187660786,0.007322879975691655,23.397229173826396,10,ball4_x+0.00.png,0.015196782723830538,0.013614563338621544,-1.4921996009995298,0.9728208700168828,-0.26868697982112555,-0.03451544665162842,-0.42532441516682945,-0.8716651907602063,0.0
x,0.75,1.5009157499441954,0.7588384602469899,0.008410134359985711,23.400830689734892,10,ball4_x+0.75.png,0.024431848494989694,0.02355508918486109,-1.5009157499441954,0.6532504785146248,0.9788692216705502,-0.0175326791301611,0.2601615127379295,-0.8131864292068325,0.0
x,1.5,1.580972788697767,1.5073039483727844,-0.004427528721141279,23.397296268535566,9,ball4_x+1.50.png,0.027571496424023324,-0.004853963301953712,-1.580972788697767,1.314725949595813,2.1056003118193587,-0.10220483782559242,0.9118435945548073,-0.7576529177764249,0.0
y,-1.5,1.4798942425385888,0.01007590549049604,-1.495398166826021,23.348408547858778,12,ball4_y-1.50.png,0.025215288648621482,0.013546710966650721,-1.4798942425385888,2.9589791435826656,-0.20628710969747277,-0.13331718749451937,-0.5497306990251198,-2.219903659350282,0.0
y,-0.75,1.583067478938986,-0.00042670552072330745,-0.7455875951015356,23.355660541542548,11,ball4_y-0.75.png,-0.002290570341882514,0.0057155372511651596,-1.583067478938986,2.1513423103903695,-0.9298040621401493,-0.10826906649992196,-0.5524973484376667,-1.4459199031208525,0.0
y,0.0,1.5196773050734833,0.006665961811146991,0.0007599738516922833,23.3962180479696,9,ball4_y+0.00.png,0.028195407992000553,-0.011969947513587976,-1.5196773050734833,1.3991539718002348,-0.2132460816000603,0.16971978775282004,-0.5871457400029957,-0.7309995587379277,0.0
y,0.75,1.500498318949178,0.003848155476456171,0.7580008778657119,23.417283702683566,9,ball4_y+0.75.png,0.021237022629327383,0.011226118196350754,-1.500498318949178,-0.09226455089868801,-0.32766940105835585,0.017306539856631886,-0.5592259359299359,-0.11868886773037565,0.0
y,1.5,1.5143156154188517,-0.0022711718360272103,1.5168573406054624,23.43650082034241,8,ball4_y+1.50.png,-0.00960451152022621,0.0332467553174423,-1.5143156154188517,-1.889228647623978,-1.135331719405247,0.06928451902123989,-0.5969875990369977,0.7188407672700272,0.0
