index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788897031.003359,1788897030.943359,normal_load,1,,2.0,-0.0048,0.00773,0.00156,1e-05,0.00015,8e-05,-0.00425,0.00807,0.00067,-2e-05,0.00013,9e-05,-0.00803,0.00432,0.00144,3,37.9138,362.8449,35.993,179.304,1.5738,-103.6217,0.0019,23.6816,-0.0395
2,000002.png,False,1788897031.591438,1788897031.531438,normal_load,1,,2.0,-0.00426,0.00502,-0.02929,0.0001,0.00015,0.00022,-0.00365,0.0054,-0.03029,7e-05,0.00013,0.00023,-0.006,0.00175,-0.02936,3,37.9298,362.7864,35.9738,179.307,1.5671,-103.6225,0.0053,23.6613,-0.0192
3,000003.png,False,1788897032.175393,1788897032.115393,normal_load,1,,2.0,-0.00461,0.00656,-0.0249,4e-05,0.00022,0.00015,-0.00394,0.00698,-0.02601,1e-05,0.00019,0.00016,-0.0071,0.00298,-0.025,3,37.9377,362.7665,35.8761,179.3078,1.5658,-103.6234,0.0071,23.5633,0.0788
4,000004.png,False,1788897032.371424,1788897032.311424,normal_load,1,,2.0,-0.00553,0.00302,-0.12996,0.0001,0.00018,0.0004,-0.00483,0.00346,-0.13109,6e-05,0.00015,0.00041,-0.0054,-0.00222,-0.12998,3,37.9471,362.7521,35.7885,179.3116,1.5572,-103.6244,0.0073,23.4754,0.1666
5,000005.png,False,1788897032.563376,1788897032.503376,normal_load,1,,2.0,0.00126,0.02133,-0.20267,-0.0003,0.00016,0.00037,0.00197,0.02178,-0.20384,-0.00034,0.00013,0.00038,-0.00816,0.01585,-0.20301,3,37.9432,362.7729,35.7654,179.3077,1.5655,-103.6242,0.0023,23.4527,0.1894
6,000006.png,False,1788897032.759392,1788897032.699393,normal_load,1,,2.0,0.00642,0.0196,-0.41205,-0.00013,0.00022,0.00024,0.00716,0.02005,-0.41325,-0.00016,0.00019,0.00026,-0.00137,0.01358,-0.41234,3,37.9466,362.7756,35.6892,179.3075,1.5659,-103.6251,0.0031,23.3765,0.2656
7,000007.png,False,1788897032.955424,1788897032.895424,normal_load,1,,2.0,0.01237,0.03524,-0.67259,-0.0004,0.00031,0.00023,0.01312,0.03571,-0.67383,-0.00043,0.00028,0.00024,-0.00223,0.02592,-0.67313,3,37.9462,362.7774,35.6573,179.3072,1.5667,-103.6249,0.0035,23.3446,0.2975
8,000008.png,False,1788897033.151318,1788897033.091318,normal_load,1,,2.0,0.02399,0.05913,-0.92131,-0.00074,0.0005,0.00038,0.02477,0.05961,-0.92259,-0.00078,0.00047,0.00039,-0.00238,0.04844,-0.92225,3,37.9465,362.7933,35.618,179.3045,1.5726,-103.6254,0.0094,23.3056,0.3365
9,000009.png,False,1788897033.347403,1788897033.287403,normal_load,1,,2.0,0.02502,0.06083,-1.01531,-0.00079,0.00037,0.00032,0.02582,0.06133,-1.01662,-0.00082,0.00034,0.00034,-0.00168,0.04892,-1.01626,3,37.9461,362.7945,35.6085,179.3045,1.5726,-103.6256,0.0047,23.2961,0.346
10,000010.png,False,1788897033.539395,1788897033.479395,normal_load,1,,2.0,0.03006,0.07962,-1.10455,-0.00119,0.00058,0.00053,0.03088,0.08013,-1.1059,-0.00123,0.00054,0.00054,-0.00608,0.06628,-1.10583,3,37.9443,362.8034,35.5982,179.3027,1.5766,-103.6257,0.0075,23.286,0.3561
11,000011.png,False,1788897033.735436,1788897033.675436,normal_load,1,,2.0,0.02951,0.07682,-1.16286,-0.00103,0.00041,0.00047,0.03036,0.07734,-1.16423,-0.00106,0.00037,0.00049,-0.00475,0.06265,-1.16407,3,37.9472,362.8021,35.5897,179.3028,1.5764,-103.6261,0.0005,23.2774,0.3647
12,000012.png,False,1788897033.931421,1788897033.871421,normal_load,1,,2.0,0.0336,0.08783,-1.27916,-0.00138,0.00045,0.00031,0.03446,0.08837,-1.28057,-0.00142,0.00042,0.00033,-0.00591,0.07236,-1.28056,3,37.9446,362.8067,35.5725,179.3029,1.5762,-103.6259,0.0064,23.2603,0.3818
