approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.3811326902802321,0.003057221030191683,-0.008855901744718153,295,23.93701664289529,0.4,False
1,0.7540041073539179,0.03747674328787297,0.025812070330096047,55578,23.93701664289529,0.4,False
1,0.8236252509795037,0.11133057104197755,0.10309233295657236,163210,23.93701664289529,0.02,True
1,0.822583070828852,0.09957897195197296,0.09156215868736126,75674,23.93701664289529,0.02,True
1,0.8385369372694207,0.13975350364985173,0.13193052958444867,77267,23.93701664289529,0.02,True
1,0.8494318798142295,0.1774167308600828,0.16994964609041574,79392,23.93701664289529,0.02,True
1,0.8753028839816395,0.23080500154782194,0.223610470359543,85145,23.93701664289529,0.02,True
1,0.8921198997763717,0.2928254175428533,0.28610767768632855,88684,23.93701664289529,0.02,True
1,0.9238758565221374,0.396674476881713,0.3902905361960876,92853,23.93701664289529,0.02,True
1,0.9342048748556984,0.43356062005029417,0.42771467601113217,99539,23.93701664289529,0.02,True
1,0.9479572338883635,0.511258830629869,0.5057673754308866,101901,23.93701664289529,0.02,True
1,0.9694015841977439,0.6195051654045675,0.6145419678007755,109423,23.93701664289529,0.02,True
1,0.995771119226557,0.7323764038727154,0.7282057359393178,116328,23.93701664289529,0.02,True
1,1.0094740432472733,0.8117361769003483,0.8084306537028055,121413,23.93701664289529,0.02,True
1,1.0291131111712843,0.9354009815368745,0.9329731627722253,125226,23.93701664289529,0.02,True
1,1.050023006848999,1.0974297527903099,1.0961581669075229,131258,23.93701664289529,0.02,True
1,1.0594530142602245,1.1361605349600623,1.136104049825019,137952,23.93701664289529,0.02,True
1,1.0957339343657502,1.4642398491159387,1.4656207821397345,140674,23.93701664289529,0.02,True
