step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.11035187381514788,0.1,0.03384863137456477,6.700160503387451,nan,17083,73.74067931391531,15.06845760345459,15723,70.74451456097314,-15.155606269836426,0,0.0
2,0.1698814624214222,0.2,0.10327993990395612,6.890833854675293,nan,24252,87.86154653617982,17.10179901123047,18487,76.71111305332323,-16.28265380859375,2312,27.128075067297424
3,0.3375388801340762,0.30000000000000004,0.7150556300345983,7.621864318847656,1.2908239017454577,44067,118.43547506748602,20.474931716918945,21993,83.66952448078159,-17.063385009765625,9825,55.9231135735104
4,0.32726372204086474,0.4,0.705724615554874,8.069820404052734,1.5642573899374308,54468,131.67271122240444,21.710796356201172,25400,89.91702346646203,-16.909786224365234,13109,64.59662760534262
5,0.5375531388366959,0.5,2.455287955324161,9.610664367675781,1.0103672227887672,88681,168.0120204528972,24.264766693115234,21437,82.60513924763956,-18.02737808227539,37793,109.68083482789508
6,0.5561916197206074,0.6,2.7227233184075943,10.54305362701416,1.101779130293719,105430,183.192279587206,25.819808959960938,22084,83.84244465950903,-17.5710391998291,46977,122.283455639984
7,0.729634194384289,0.7,4.9683764900954825,12.465452194213867,1.0271769450097368,154468,221.74014408545372,27.17768669128418,70574,149.8812927203887,-17.08588981628418,64411,143.1874927463434
8,0.7417199467369358,0.7999999999999999,5.116703148273115,13.292502403259277,1.0209094570926558,172104,234.05641339594845,27.922828674316406,93479,172.4972169357366,-17.338939666748047,72295,151.69776933645778
9,0.929233481890158,0.8999999999999999,8.016674124758453,15.520516395568848,0.8968990349131197,172561,234.36696070427908,32.41774368286133,80045,159.62178685750115,-17.79287338256836,86330,165.76999871583112
10,0.8885075471134662,0.9249999999999999,6.48393194880332,15.626297950744629,0.7514680289300466,168324,231.47179802731992,33.0334587097168,73606,153.06703591055816,-17.53367042541504,88064,167.42652662254372
11,0.9382731204361043,0.95,7.924318963964185,16.325775146484375,0.17394354690228112,177474,237.67988711832996,33.54151916503906,79435,159.01240772030783,-17.64988899230957,92228,171.33909122835527
12,0.9414440969113294,0.975,7.510633452983171,16.479785919189453,0.5515459815354139,218170,263.52545962149014,31.033451080322266,118404,194.13697165585322,-18.022809982299805,93335,172.36430380726776
13,0.974010360562243,1.0,8.198514977021253,16.979482650756836,0.6383099677704783,184183,242.1306873714877,34.189537048339844,80682,160.25566522616478,-17.7337703704834,96426,175.19517426332897
14,0.9860912143863025,1.025,8.235231424742963,17.181154251098633,0.859715436787467,187214,244.1148644224931,34.333274841308594,82230,161.785728483365,-17.788192749023438,97912,176.53996028102904
15,1.0612256919332061,1.0499999999999998,10.84008592811453,17.829164505004883,0.28623404504400646,195387,249.38647463684214,34.71666717529297,84830,164.3235456195215,-17.9612979888916,101656,179.88360066970927
16,1.0789284165948843,1.15,11.415847399781091,18.413103103637695,0.3448330667089071,204321,255.02430130275485,35.03092575073242,74104,153.58396988541358,-18.351587295532227,104167,182.09169644469495
17,1.2192671941849405,1.25,17.262827377047252,19.470516204833984,0.2251655834707459,215171,261.70796036814096,35.77001190185547,77983,157.55240351791068,-18.568180084228516,108017,185.4262089778964
18,1.2727021687009383,1.275,20.516453738273633,19.72955894470215,0.14895687833809462,213702,260.8130734783984,36.06303787231445,75819,155.35101306579506,-18.00248908996582,109474,186.6725916680976
19,1.261039521738752,1.2999999999999998,18.749025446082115,19.668333053588867,0.07821228306719247,209300,258.1128806903433,36.27094650268555,51068,127.49685983440465,-19.9727840423584,109630,186.8055481572455
