t,Fx,Fy,Fz,Tx,Ty,Tz
1788777693.998813,0.00305,-0.00182,-0.03275,0.00013,0.0,0.00017
1788777694.019570,-0.00436,-0.0048,-0.00879,0.0,4e-05,7e-05
1788777694.038953,-0.00156,-0.00282,-0.00907,6e-05,1e-05,7e-05
1788777694.059283,0.00032,-0.00386,-0.02979,-9e-05,-7e-05,0.00019
1788777694.078944,-0.00631,-0.00153,-0.01032,1e-05,0.00019,7e-05
1788777694.098654,0.00085,-0.00216,0.00466,6e-05,0.0,-7e-05
1788777694.119063,-0.00186,0.0,-0.0096,6e-05,4e-05,7e-05
1788777694.139525,0.00025,-0.00017,-0.00764,-7e-05,2e-05,0.00014
1788777694.158787,-0.00068,0.00143,0.01293,-0.00016,-0.00011,-5e-05
1788777694.179208,-0.00079,-6e-05,-0.00614,-2e-05,0.00014,7e-05
1788777694.198503,-0.00057,-0.0005,-0.03675,0.00011,3e-05,0.0002
1788777694.219210,-0.0003,-0.00356,-0.01878,3e-05,-6e-05,0.0001
1788777694.238786,-0.00131,0.00109,-0.00236,0.00017,0.00014,-3e-05
1788777694.259208,-0.00222,0.00373,-0.01651,-8e-05,-2e-05,5e-05
1788777694.278574,-0.00032,-0.00711,-0.0075,-8e-05,-5e-05,7e-05
1788777694.298978,-0.00386,0.00241,-0.0121,-3e-05,9e-05,2e-05
1788777694.319399,0.00287,-0.00128,-0.0216,-6e-05,-6e-05,0.00011
1788777694.338755,0.00046,-0.00134,-0.00716,-3e-05,2e-05,0.00015
1788777694.359181,0.00115,-0.00259,-0.00842,-0.00017,3e-05,0.00019
1788777694.378550,-0.00306,-0.00131,-0.01501,9e-05,0.00018,0.00012
1788777694.398903,0.00342,-0.00205,-0.00727,-0.0,0.0,4e-05
1788777694.419333,0.00231,-0.00589,0.01026,4e-05,5e-05,-0.0002
1788777694.438696,0.00112,-0.00492,0.01066,-0.00022,-0.00014,-6e-05
1788777694.459035,-0.0025,0.00084,-0.00469,-7e-05,1e-05,0.0001
1788777694.479427,-0.00024,0.00224,0.00549,-2e-05,-0.0001,-8e-05
1788777694.498764,-0.00067,-0.00051,-0.01189,-1e-05,-2e-05,1e-05
1788777694.519131,0.00164,-0.00201,-0.01241,5e-05,-3e-05,5e-05
1788777694.539503,-0.0003,-0.00467,-0.00053,7e-05,-5e-05,-0.00018
1788777694.558851,0.00026,-0.00249,0.02824,-0.00023,-0.0001,-0.00023
1788777694.579170,0.00023,-0.00241,0.02688,-0.00013,-2e-05,-0.00023
1788777694.599495,-0.00283,-0.00233,0.00997,-1e-05,-5e-05,-0.00021
1788777694.618776,0.00161,-0.00839,0.01499,7e-05,-4e-05,-0.00022
1788777694.639124,-0.00163,0.00409,0.02936,0.00018,8e-05,-0.00039
1788777694.659502,-0.00142,-0.00289,0.01225,0.00011,0.0001,-0.00026
1788777694.678808,0.00213,-0.00131,0.01851,-1e-05,4e-05,-0.00015
1788777694.699237,-0.00031,0.00109,-0.01467,0.00011,8e-05,2e-05
1788777694.718537,-0.00086,0.00519,0.00878,0.0,2e-05,-0.0001
1788777694.738860,-0.00257,-0.00385,-0.02374,-5e-05,-3e-05,0.00015
1788777694.758879,-0.0016,0.00173,-0.00318,1e-05,4e-05,8e-05
1788777694.778601,-0.00213,-0.00258,-0.02071,9e-05,4e-05,4e-05
1788777694.799047,-0.00176,-0.00024,-0.02547,6e-05,7e-05,6e-05
1788777694.819423,-0.00082,-0.00046,-0.01049,0.00018,8e-05,-5e-05
1788777694.840463,-0.00391,-0.00212,-0.00193,-0.00013,1e-05,0.00011
1788777694.858744,0.00271,0.00177,-0.00853,-8e-05,-0.00012,6e-05
1788777694.879123,-0.00256,-0.00693,0.0082,-6e-05,-0.00011,-8e-05
1788777694.899427,-0.00174,5e-05,0.00691,-0.00011,-9e-05,-8e-05
1788777694.918731,-0.00088,-0.00662,-8e-05,-0.00023,-0.00012,3e-05
1788777694.939108,0.00649,0.01001,-0.02353,-0.00014,-7e-05,0.00013
1788777694.959445,0.00207,0.00602,-0.01299,-0.00012,7e-05,-9e-05
1788777694.978730,-0.00218,0.00193,-0.04179,-0.0003,-0.0001,-7e-05
1788777694.999105,0.00185,-0.00169,-0.06897,-0.00012,-3e-05,7e-05
1788777695.019411,0.00267,0.00803,-0.07527,-0.00029,0.00012,-4e-05
1788777695.038662,-0.0004,0.012,-0.10255,-0.00019,5e-05,5e-05
1788777695.059000,-0.00057,0.01093,-0.0805,-0.00034,2e-05,-1e-05
1788777695.079376,0.00087,0.01114,-0.08766,-0.00039,-1e-05,0.00016
1788777695.098628,0.00578,-2e-05,-0.0906,-0.00014,5e-05,0.00011
1788777695.118986,0.0044,0.01008,-0.07985,-0.00031,2e-05,-3e-05
1788777695.139313,0.00226,0.00689,-0.08426,-0.00023,-3e-05,6e-05
1788777695.158632,0.00259,0.00867,-0.09339,-0.00021,0.0001,0.00021
1788777695.179012,0.00359,0.00308,-0.08575,-0.00035,-6e-05,8e-05
1788777695.199341,0.00649,0.00164,-0.08795,-0.00029,-2e-05,0.0002
1788777695.218576,0.00188,0.00517,-0.09025,-0.00015,-4e-05,8e-05
1788777695.238837,-0.00457,0.00916,-0.07384,-0.00022,0.0,-1e-05
1788777695.259150,0.00342,-0.00035,-0.08744,-0.00018,-0.00014,5e-05
1788777695.279016,0.0015,0.00414,-0.09145,-0.00028,5e-05,6e-05
1788777695.298616,0.00398,0.00349,-0.09253,-0.00023,-0.0001,0.00021
1788777695.319015,0.00194,0.00469,-0.08707,-0.00017,6e-05,8e-05
1788777695.339344,0.00271,0.00554,-0.09558,-5e-05,-7e-05,0.00014
1788777695.358634,0.00545,0.0,-0.08095,-0.00028,-0.0002,9e-05
1788777695.378994,0.00146,-0.00145,-0.08197,-9e-05,-1e-05,3e-05
1788777695.401620,-0.00019,0.00202,-0.10299,0.00018,0.00011,-0.0
1788777695.419457,-0.00082,0.00642,-0.08725,9e-05,0.00015,0.0
1788777695.439517,0.00393,0.02003,-0.11941,-0.00026,0.00022,0.00012
1788777695.459484,0.00924,0.02502,-0.09935,-0.00083,0.00034,7e-05
1788777695.478700,0.00774,0.01264,-0.11424,-0.00028,0.0001,5e-05
1788777695.498939,-0.00111,0.00889,-0.09085,-0.00014,4e-05,-0.00015
1788777695.519137,0.00076,-0.00127,-0.09677,-0.00018,-7e-05,2e-05
1788777695.539309,0.00078,-0.00044,-0.09897,-0.00013,-2e-05,2e-05
1788777695.559603,0.00194,0.00733,-0.1129,-2e-05,3e-05,9e-05
1788777695.579647,0.00422,-0.00073,-0.09822,-0.00034,-0.00014,0.00015
1788777695.598588,0.00169,0.00336,-0.09938,-8e-05,-9e-05,-3e-05
1788777695.618711,0.00155,0.00029,-0.09886,-0.00022,-3e-05,6e-05
1788777695.638705,0.0016,0.00246,-0.08257,-0.00012,8e-05,-0.00012
1788777695.658589,0.00384,0.00218,-0.1046,-0.00025,-2e-05,4e-05
1788777695.678537,0.00159,0.00485,-0.10889,-0.00011,-1e-05,-1e-05
1788777695.698839,-0.00635,0.0019,-0.08944,-0.0001,3e-05,-0.0001
1788777695.719133,0.001,0.00292,-0.13213,-0.00022,-7e-05,0.00031
1788777695.738589,0.00346,0.00773,-0.12609,-0.00016,-4e-05,0.00022
1788777695.758811,0.00134,0.00453,-0.11358,-0.00028,-0.00013,0.00022
1788777695.779176,-0.00145,0.00753,-0.12753,-6e-05,0.0,0.0003
1788777695.799620,0.00115,0.00595,-0.1283,-5e-05,4e-05,0.00016
1788777695.818575,-0.00016,0.00046,-0.11113,-0.0002,-7e-05,4e-05
1788777695.838962,0.00043,0.00537,-0.10809,-0.00024,-3e-05,0.0002
1788777695.859647,0.00415,0.00366,-0.11973,-0.00016,-3e-05,0.00024
1788777695.878865,0.00262,0.00775,-0.12623,-0.00013,-9e-05,0.00031
1788777695.899081,0.00339,0.00442,-0.13504,-0.00014,8e-05,0.00024
1788777695.919291,0.0009,0.00574,-0.1238,-0.00013,5e-05,0.00016
1788777695.939479,0.00089,0.00421,-0.12149,-0.00015,3e-05,7e-05
1788777695.958899,0.00135,0.00561,-0.13987,-5e-05,7e-05,0.00032
1788777695.978830,0.0011,0.00852,-0.12469,-6e-05,0.00013,0.00026
1788777695.998998,0.00439,0.00714,-0.12037,-0.0002,1e-05,0.00021
1788777696.018781,-0.00322,0.00612,-0.13453,-0.00012,-5e-05,0.00029
1788777696.039267,0.00349,0.00574,-0.1201,-0.00014,-0.0,0.00013
1788777696.058601,0.00057,0.00304,-0.09023,-0.00014,-1e-05,1e-05
1788777696.079001,0.00061,0.00893,-0.1198,-0.00013,9e-05,0.00016
1788777696.099389,-0.00243,0.00696,-0.11621,-0.00025,-0.00021,0.00017
1788777696.118931,0.00443,0.00644,-0.12345,-0.00012,2e-05,0.0002
1788777696.139429,0.00056,0.00455,-0.12109,-0.0002,-1e-05,0.00017
1788777696.159225,0.00233,0.00731,-0.114,1e-05,0.00015,5e-05
1788777696.178851,0.00066,0.00846,-0.12687,-2e-05,0.00018,0.00012
1788777696.199381,0.00141,0.0104,-0.14443,5e-05,0.00013,0.00016
1788777696.219100,0.00487,0.0023,-0.12174,-0.0,-0.00016,8e-05
1788777696.239205,0.00038,0.00468,-0.11804,-0.0,6e-05,0.00012
1788777696.259144,0.00148,0.00931,-0.11727,-0.00014,-6e-05,0.00012
1788777696.279048,0.00069,-0.00031,-0.11586,-0.00016,-7e-05,0.00016
1788777696.299377,0.00259,0.0037,-0.14161,-8e-05,-1e-05,0.00031
1788777696.320629,0.00394,0.00361,-0.13678,-0.00021,-6e-05,0.00043
1788777696.338914,0.00186,0.00093,-0.14247,-3e-05,0.00015,0.00028
1788777696.359286,-0.00374,-0.00242,-0.16293,0.0,-0.00013,0.00015
1788777696.378652,-0.0149,-0.02737,-0.2488,0.0007,-0.00033,-0.00012
1788777696.399069,0.00346,0.00849,-0.22296,-0.00013,8e-05,0.00026
1788777696.419416,0.00353,0.00229,-0.22336,0.00027,-7e-05,0.00016
1788777696.438645,-0.00631,-0.00931,-0.19262,0.00016,-7e-05,8e-05
1788777696.458974,0.00142,-0.00571,-0.20381,0.00026,-1e-05,0.0001
1788777696.479398,0.00124,0.00068,-0.21443,-9e-05,-7e-05,0.00031
1788777696.498661,0.00289,0.00761,-0.18251,-0.0001,7e-05,8e-05
1788777696.519037,-0.00469,-0.00368,-0.17437,0.0001,-0.00012,-6e-05
1788777696.539316,-0.00181,-0.00218,-0.15124,4e-05,-1e-05,-0.00014
1788777696.558596,-0.0,-0.00706,-0.1722,2e-05,6e-05,-1e-05
1788777696.578934,0.00495,0.00211,-0.14965,-0.00019,-6e-05,-5e-05
1788777696.599286,0.00084,0.00408,-0.16942,-3e-05,-0.00017,4e-05
1788777696.618552,-0.00315,0.00239,-0.1512,3e-05,-6e-05,-8e-05
1788777696.638783,0.00351,-0.00213,-0.13474,-0.00015,2e-05,-5e-05
1788777696.659149,0.00092,0.0014,-0.16601,-3e-05,3e-05,6e-05
1788777696.679478,-7e-05,0.00743,-0.14031,-0.00011,-6e-05,-6e-05
1788777696.698735,-0.0023,0.00783,-0.13376,-4e-05,4e-05,-0.00013
1788777696.719120,0.00169,0.00315,-0.12699,-0.00023,-9e-05,-0.00011
1788777696.739449,0.00371,0.00463,-0.16859,0.0001,0.00015,0.00024
1788777696.758780,-0.00018,0.00975,-0.16344,-0.00016,-9e-05,0.00018
1788777696.779136,0.00242,0.01131,-0.17867,-0.00039,0.00022,-0.00011
1788777696.799504,0.00888,0.0291,-0.20096,-0.00073,0.00027,-0.0
1788777696.818792,0.01248,0.02625,-0.19792,-0.00046,0.00029,-7e-05
1788777696.839147,0.01262,0.02643,-0.18372,-0.00065,7e-05,0.0001
1788777696.859545,0.00258,0.01585,-0.19683,-0.00043,0.00011,0.0002
1788777696.879447,0.00294,0.0131,-0.21805,-0.0003,0.00019,0.0004
1788777696.898899,0.00521,0.01506,-0.1719,-0.0004,0.00018,1e-05
1788777696.919314,0.00543,0.02082,-0.19149,-0.00041,0.00013,0.00021
1788777696.938671,0.00306,0.0102,-0.21584,-0.00039,5e-05,0.00043
1788777696.959057,0.00164,0.00772,-0.21168,-0.00016,3e-05,0.00022
1788777696.979356,0.00801,0.00807,-0.21105,-0.00013,0.00018,0.00031
1788777696.998702,0.00643,0.01378,-0.2016,-0.00037,-3e-05,0.00023
1788777697.019119,0.00313,0.01414,-0.19946,-0.00037,-2e-05,0.00026
1788777697.039545,0.00258,0.00999,-0.19943,-0.00031,-3e-05,0.00024
1788777697.058917,0.00617,0.00567,-0.19984,-0.00032,7e-05,0.00022
1788777697.079313,0.00551,0.01236,-0.20245,-0.00011,0.00039,0.00032
1788777697.098619,0.00538,0.01636,-0.18788,-0.00037,7e-05,0.00026
1788777697.119004,0.00371,0.01396,-0.21238,-0.00024,0.0001,0.00029
1788777697.139347,0.0048,0.00929,-0.20226,-0.00019,0.0,0.00018
1788777697.158617,0.00924,0.01211,-0.20184,-0.0002,6e-05,0.00023
1788777697.178975,0.00754,0.00278,-0.21572,-0.00039,-5e-05,0.00037
1788777697.199335,0.00419,0.01361,-0.18958,-0.00024,0.0,0.00011
1788777697.218641,0.00608,0.00691,-0.19076,-0.00025,-0.00019,0.0002
1788777697.239018,0.00679,0.00778,-0.19973,-7e-05,8e-05,6e-05
1788777697.259349,0.00668,0.00867,-0.19772,-0.00027,-3e-05,0.00016
1788777697.278662,0.00216,0.00822,-0.17099,-0.00031,0.00016,0.00017
1788777697.298990,0.00525,0.0095,-0.1827,-0.00047,-0.00018,0.00016
1788777697.319359,0.00647,0.00381,-0.18074,-0.00039,-3e-05,0.00011
1788777697.338697,0.00338,0.00628,-0.20392,-0.00016,0.00013,0.0002
1788777697.359400,0.00706,0.00629,-0.21638,-0.00018,-6e-05,0.00032
1788777697.379091,0.00226,0.00842,-0.16926,-0.0004,-0.00018,0.00015
1788777697.399492,0.00487,0.00876,-0.22772,-0.00017,3e-05,0.00038
1788777697.418960,0.00437,0.00924,-0.21676,-0.00014,0.00014,0.00033
1788777697.438668,0.00154,0.00947,-0.2159,-0.00012,0.00015,0.00033
1788777697.459187,0.00229,0.00892,-0.20839,-0.0001,9e-05,0.00032
1788777697.478827,0.00104,0.00703,-0.20968,-0.00025,0.0,0.00034
1788777697.499227,0.00483,0.00438,-0.17167,-0.00028,2e-05,-4e-05
1788777697.519592,0.00479,0.00734,-0.1936,-6e-05,7e-05,6e-05
1788777697.538852,-0.00033,0.0099,-0.21105,1e-05,0.00012,0.00016
1788777697.559152,0.00328,0.00579,-0.20465,-0.00019,7e-05,0.00016
1788777697.579435,-0.00092,0.00554,-0.19269,-0.00026,-6e-05,8e-05
1788777697.598698,0.00803,0.00339,-0.18968,-0.0002,-3e-05,0.0001
1788777697.619044,0.00616,0.00422,-0.21241,-9e-05,8e-05,0.0002
1788777697.639376,0.00396,0.01155,-0.18511,-0.00011,0.00013,6e-05
1788777697.658719,0.00216,0.00734,-0.18987,-3e-05,5e-05,3e-05
1788777697.679130,0.00554,0.01242,-0.19433,-0.00025,9e-05,0.00019
1788777697.699477,0.00465,0.01007,-0.18827,-0.00024,4e-05,0.00013
1788777697.718707,0.00336,0.00138,-0.20402,-9e-05,-5e-05,0.0001
1788777697.739654,0.00395,0.00814,-0.23448,-2e-05,0.00011,0.0002
1788777697.762550,0.00429,0.00831,-0.2123,-9e-05,0.00015,0.0002
1788777697.778779,0.0013,0.00667,-0.20651,-0.00019,-1e-05,5e-05
1788777697.799197,0.00276,8e-05,-0.25757,0.00016,-8e-05,0.00024
1788777697.819556,-0.0148,-0.03354,-0.39518,0.0009,-0.00042,0.00023
1788777697.838800,0.0059,0.02036,-0.3128,1e-05,6e-05,0.00034
1788777697.859086,-0.00098,-0.00489,-0.3354,0.00014,-0.00019,0.00021
1788777697.879573,-0.0008,-0.00197,-0.30344,4e-05,3e-05,0.00032
1788777697.899226,0.00186,-0.00926,-0.28859,0.00022,-0.0,0.00015
1788777697.918540,8e-05,0.0073,-0.32099,0.00032,0.0001,0.00026
1788777697.938932,0.00228,0.0097,-0.29146,-0.0001,-6e-05,0.00014
1788777697.959355,-0.0024,0.00356,-0.27449,1e-05,-0.00012,0.0
1788777697.978661,-0.00075,-0.00105,-0.25178,-4e-05,-4e-05,-6e-05
1788777697.999027,-0.00092,-0.00107,-0.2587,0.0002,7e-05,-6e-05
1788777698.019329,0.00074,0.00823,-0.27146,-5e-05,-2e-05,0.00012
1788777698.038588,-0.00154,0.00233,-0.27533,-0.00011,-0.00014,0.00013
1788777698.058920,0.00061,0.00077,-0.26748,-7e-05,-4e-05,0.00015
1788777698.079308,0.0022,-0.0021,-0.2731,-0.0,-1e-05,0.00015
1788777698.098661,0.00237,-0.00116,-0.26868,-7e-05,-0.0001,0.00015
1788777698.119027,-0.0012,0.00397,-0.26737,-7e-05,-8e-05,0.00019
1788777698.139433,-0.00089,0.00265,-0.25541,-0.00011,-0.00021,-2e-05
1788777698.161607,0.00303,0.00029,-0.22331,-0.00021,0.00014,7e-05
1788777698.179077,0.00561,0.01006,-0.25701,4e-05,-6e-05,0.0
1788777698.199535,0.00357,0.00655,-0.28497,4e-05,4e-05,1e-05
1788777698.218816,-0.00126,0.00104,-0.32039,3e-05,8e-05,4e-05
1788777698.239159,0.00553,0.01888,-0.34089,-9e-05,0.00014,5e-05
1788777698.259475,0.00626,0.01662,-0.32353,-0.00011,0.0002,0.00019
1788777698.278754,0.00538,0.01074,-0.26367,-0.00042,-0.0001,-7e-05
1788777698.299228,0.00462,0.00653,-0.28428,-0.00027,-0.00011,2e-05
1788777698.319146,0.00611,0.01322,-0.29151,-0.00035,-0.00018,8e-05
1788777698.339587,0.00496,0.01165,-0.28351,-0.00019,8e-05,-4e-05
1788777698.359531,0.00479,0.01731,-0.28886,-0.00038,-8e-05,0.00015
1788777698.378839,0.00538,0.0092,-0.29275,-0.00015,-3e-05,6e-05
1788777698.399168,0.00215,0.00898,-0.28292,-0.00023,-4e-05,5e-05
1788777698.419464,0.00441,0.00971,-0.29893,-0.0003,-0.00011,0.00012
1788777698.438732,0.00815,0.01509,-0.29954,-0.00016,0.0,0.00016
1788777698.459048,0.0033,0.01276,-0.31335,-2e-05,0.0001,0.00013
1788777698.479502,0.00665,0.01197,-0.2794,-0.00014,-4e-05,1e-05
1788777698.499302,0.00584,0.01294,-0.29727,-0.00016,6e-05,3e-05
1788777698.519521,0.0074,0.01647,-0.32659,0.0,0.00013,0.00016
1788777698.539327,0.00086,0.01331,-0.33155,-0.00024,0.0001,0.00047
1788777698.558697,0.00393,0.0089,-0.33756,-0.00012,0.00013,0.00043
1788777698.579141,0.00376,0.00658,-0.33401,-0.00024,6e-05,0.00044
1788777698.599472,0.00637,0.01539,-0.30838,-0.0003,-1e-05,0.00034
1788777698.618740,0.00237,0.0108,-0.32167,-0.00015,5e-05,0.00023
1788777698.639173,0.00227,0.01464,-0.32377,-0.00028,7e-05,0.00042
1788777698.659558,0.00353,0.013,-0.32324,-0.00033,8e-05,0.00029
1788777698.678800,0.00848,0.01211,-0.32254,-0.00028,-1e-05,0.00037
1788777698.699203,0.00695,0.0151,-0.32658,-0.00028,0.0,0.00027
1788777698.718573,0.00247,0.01349,-0.29245,-0.00033,-7e-05,6e-05
1788777698.738898,0.00923,0.01643,-0.31092,-0.00015,9e-05,0.00016
1788777698.759249,0.00526,0.01145,-0.31338,-0.00026,-8e-05,0.00024
1788777698.778563,0.00801,0.0171,-0.32116,-0.00029,-3e-05,0.00018
1788777698.798864,0.00404,0.01317,-0.3096,-0.00035,-5e-05,0.00015
1788777698.819257,0.00742,0.0151,-0.30245,-0.00042,-0.00019,0.00016
1788777698.838571,0.00727,0.00967,-0.32073,-0.00025,-0.0,0.00027
1788777698.858944,0.00503,0.01411,-0.31168,-0.0001,2e-05,0.00012
1788777698.879315,0.00365,0.01209,-0.31122,-0.00026,-6e-05,0.00013
1788777698.898629,0.00586,0.0139,-0.32244,-7e-05,0.00012,0.00017
1788777698.918995,0.00239,0.01626,-0.31573,-0.00027,7e-05,0.00017
1788777698.939355,0.00924,0.01395,-0.29631,-0.00026,4e-05,0.00014
1788777698.958620,0.00373,0.01991,-0.29124,-0.00037,0.00014,0.0001
1788777698.978971,0.00935,0.01231,-0.29491,-0.00034,-2e-05,0.00012
1788777698.999491,0.00669,0.01134,-0.30335,-0.00037,-0.00011,0.00024
1788777699.018842,0.00601,0.01475,-0.3168,-9e-05,7e-05,0.00022
1788777699.039202,0.00659,0.01042,-0.32722,-0.00037,-8e-05,0.00033
1788777699.059510,0.00146,0.01527,-0.32063,-9e-05,0.00012,0.00021
1788777699.078810,0.0066,0.01372,-0.30673,-0.00025,0.00012,0.00017
1788777699.099210,0.00725,0.01319,-0.2937,-0.0004,-5e-05,0.00016
1788777699.118723,0.00826,0.00977,-0.27358,-0.00047,-0.00022,-7e-05
1788777699.139264,0.00493,0.0137,-0.2949,-0.00032,-0.0,6e-05
1788777699.159124,0.00281,0.01411,-0.30589,-0.0002,0.00015,4e-05
1788777699.178578,0.00615,0.01119,-0.28271,-0.00019,-3e-05,-6e-05
1788777699.199701,0.01045,0.00848,-0.30356,-0.00025,-0.00012,0.00015
1788777699.219263,0.00673,0.00886,-0.3069,-7e-05,-0.0001,-6e-05
1788777699.238676,-0.00294,-0.00455,-0.36926,0.00024,-0.00022,6e-05
1788777699.259065,-0.01389,-0.03045,-0.50953,0.00063,-0.00046,8e-05
1788777699.279422,0.01317,0.031,-0.39435,-0.00018,6e-05,0.00013
1788777699.298742,-0.00118,-0.0029,-0.4429,0.00012,-0.00024,0.00014
1788777699.319101,-0.00111,0.01178,-0.39292,-0.00025,0.0,0.0002
1788777699.339478,0.00328,0.00211,-0.42611,0.0,-0.00024,0.00022
1788777699.358743,0.00831,0.01099,-0.39297,-0.0003,-6e-05,0.0002
1788777699.379122,0.00478,0.00295,-0.3899,-0.00016,-0.00014,3e-05
1788777699.399493,0.0048,0.0137,-0.41268,-0.00019,-0.00013,0.00028
1788777699.418758,8e-05,0.00205,-0.40159,-3e-05,-1e-05,0.00017
1788777699.439200,0.0081,0.00998,-0.39672,-0.00013,-0.00034,0.00015
1788777699.459576,0.00529,0.0083,-0.37691,-0.00019,-0.00013,2e-05
1788777699.478930,0.00478,0.01086,-0.37446,-4e-05,-0.00011,-0.0001
1788777699.499299,0.00091,0.00765,-0.34722,-0.00021,-0.00018,-0.0002
1788777699.518975,0.00781,0.00569,-0.38078,9e-05,-0.00011,-7e-05
1788777699.538601,0.00735,0.00728,-0.3699,-6e-05,-0.00018,-1e-05
1788777699.558987,0.00207,0.01,-0.39489,0.00013,-0.0,5e-05
1788777699.579330,-0.00056,0.00828,-0.3645,-0.00023,-0.00015,6e-05
1788777699.598626,0.00309,0.00735,-0.38165,-9e-05,-3e-05,9e-05
1788777699.618979,0.00481,0.00522,-0.38802,0.00014,0.00013,0.0001
1788777699.639301,0.00194,0.00749,-0.35589,-0.00027,-0.00017,-7e-05
1788777699.658621,0.00591,0.01107,-0.34199,-0.00019,-0.00021,-0.00011
1788777699.678987,0.00339,0.0062,-0.36326,-0.0003,-0.0001,0.0001
1788777699.699370,0.00586,0.01089,-0.36596,-0.00019,-9e-05,0.00015
1788777699.718637,0.00581,0.00571,-0.35071,-0.00017,-8e-05,-9e-05
1788777699.738997,0.00681,0.01256,-0.37416,-0.00012,-0.0001,0.00024
1788777699.759370,0.00461,0.00566,-0.37139,-2e-05,2e-05,0.00019
1788777699.778690,0.00426,0.00938,-0.38339,-0.0001,-5e-05,0.00031
1788777699.799040,0.00292,0.0115,-0.35808,-0.00013,1e-05,0.00017
1788777699.819375,-0.00054,0.01342,-0.34914,-0.00032,-0.0,0.00025
1788777699.838710,0.00605,0.00957,-0.34212,-0.00032,-0.00012,0.00014
1788777699.859121,0.00295,0.01297,-0.35201,-0.00018,-0.0,0.00012
1788777699.879521,0.00316,0.00484,-0.3386,-0.00039,-9e-05,3e-05
1788777699.898772,0.00369,0.01337,-0.34071,-0.0002,-5e-05,9e-05
1788777699.919081,0.00578,0.01291,-0.34112,-0.00023,-1e-05,0.00013
1788777699.939651,0.00355,0.01001,-0.34488,-1e-05,8e-05,-3e-05
1788777699.959349,0.00805,0.01237,-0.33886,-0.00012,-7e-05,-3e-05
1788777699.978827,0.00449,0.0141,-0.32703,-0.00029,-6e-05,-3e-05
1788777699.999249,0.00465,0.00987,-0.34954,-0.00023,0.00011,0.00022
1788777700.019615,0.00501,0.00884,-0.34247,-0.00035,-0.0002,0.0002
