index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788777694.991721,1788777694.787021,normal_load,1,,0.0,-0.00026,0.00034,-0.01097,-9e-05,-4e-05,0.0,5e-05,0.0006,-0.00999,-0.00011,-5e-05,0.0,-0.00032,-1e-05,-0.01097,10,37.8855,362.8255,38.9809,178.1102,0.2558,-122.521,0.0002,26.6689,-0.1229
2,000002.png,False,1788777695.403725,1788777695.199025,normal_load,1,,0.18618364452433128,0.00219,0.0031,-0.08836,-0.00016,-3e-05,9e-05,0.00257,0.00341,-0.08715,-0.00018,-4e-05,9e-05,0.00096,0.00236,-0.08841,11,37.8854,362.8243,38.8946,178.1073,0.259,-122.521,0.0099,26.5826,-0.0366
3,000003.png,False,1788777695.611812,1788777695.407112,normal_load,1,,0.18618364452433128,0.00284,0.00812,-0.10173,-0.00022,5e-05,3e-05,0.00325,0.00847,-0.10041,-0.00023,4e-05,4e-05,-0.0009,0.00682,-0.10187,10,37.885,362.8329,38.8569,178.1048,0.2615,-122.5212,0.0038,26.5451,0.0009
4,000004.png,False,1788777696.231790,1788777696.027090,normal_load,1,,0.1988601098783988,0.00165,0.00641,-0.11979,-9e-05,2e-05,0.00013,0.00218,0.00685,-0.11813,-0.00011,0.0,0.00013,-0.00094,0.00446,-0.11989,10,37.8857,362.8324,38.8479,178.106,0.2602,-122.521,0.0089,26.536,0.01
5,000005.png,False,1788777696.435808,1788777696.231108,normal_load,1,,0.25874102030997503,-7e-05,0.00029,-0.16301,2e-05,-4e-05,0.00019,0.00049,0.00076,-0.16123,0.0,-6e-05,0.00019,0.00092,-0.0024,-0.16299,10,37.8916,362.8045,38.7225,178.1168,0.2486,-122.5216,0.0063,26.4102,0.1358
6,000006.png,False,1788777696.643814,1788777696.439114,normal_load,1,,0.25874102030997503,0.00052,-0.00039,-0.17036,-1e-05,-4e-05,1e-05,0.00112,0.00011,-0.16847,-3e-05,-5e-05,2e-05,0.00183,-0.00281,-0.17033,10,37.889,362.8206,38.7625,178.1119,0.2541,-122.5212,0.001,26.4504,0.0956
7,000007.png,False,1788777697.675900,1788777697.471200,normal_load,1,,0.3046419588606426,0.0033,0.00665,-0.19604,-0.00014,4e-05,0.00012,0.00408,0.0073,-0.19358,-0.00017,2e-05,0.00012,0.0009,0.00427,-0.19613,10,37.8868,362.8385,38.7299,178.1102,0.2555,-122.5218,0.0046,26.4181,0.1279
8,000008.png,False,1788777697.883908,1788777697.679208,normal_load,1,,0.3663517258449389,0.00096,0.00146,-0.265,6e-05,-4e-05,0.0002,0.00178,0.00214,-0.26242,3e-05,-6e-05,0.00021,0.00194,-0.0025,-0.26498,10,37.8912,362.8127,38.6237,178.1126,0.2529,-122.5218,0.0093,26.3115,0.2345
9,000009.png,False,1788777698.295938,1788777698.091238,normal_load,1,,0.3663517258449389,0.00284,0.00697,-0.28052,-0.0001,1e-05,6e-05,0.00372,0.0077,-0.27772,-0.00013,-2e-05,7e-05,0.00092,0.00296,-0.28061,10,37.8869,362.8377,38.613,178.1132,0.2523,-122.522,0.0009,26.3013,0.2447
10,000010.png,False,1788777699.119866,1788777698.915166,normal_load,1,,0.39482563938357773,0.00614,0.01372,-0.30365,-0.0003,1e-05,0.00016,0.00717,0.01457,-0.3004,-0.00034,-2e-05,0.00017,0.00057,0.01009,-0.30386,11,37.8863,362.8414,38.6005,178.1115,0.2541,-122.522,0.0004,26.2888,0.2572
11,000011.png,False,1788777699.327867,1788777699.123167,normal_load,1,,0.39482563938357773,0.00251,0.00612,-0.36029,-5e-05,-0.0001,7e-05,0.00358,0.00701,-0.35692,-9e-05,-0.00013,8e-05,0.00161,0.00079,-0.36035,10,37.8897,362.8236,38.5091,178.113,0.2527,-122.5225,0.0073,26.1971,0.3489
12,000012.png,False,1788777699.739986,1788777699.535286,normal_load,1,,0.39482563938357773,0.00423,0.00837,-0.36827,-0.00012,-9e-05,5e-05,0.00536,0.00932,-0.36467,-0.00017,-0.00012,6e-05,0.00203,0.00346,-0.36836,11,37.8884,362.8316,38.5413,178.1118,0.254,-122.5227,0.0032,26.2295,0.3165
13,000013.png,False,1788777700.771948,1788777700.567248,normal_load,1,,0.5233648713202627,0.00617,0.01101,-0.39617,-0.00023,-0.0001,-8e-05,0.00748,0.01211,-0.392,-0.00028,-0.00013,-7e-05,0.00259,0.00628,-0.39631,10,37.8869,362.8378,38.4664,178.1107,0.255,-122.5229,0.0002,26.1547,0.3913
14,000014.png,False,1788777700.980032,1788777700.775332,normal_load,1,,0.5233648713202627,0.00648,0.01602,-0.42746,-0.00029,0.0,-3e-05,0.00783,0.01715,-0.42318,-0.00034,-3e-05,-2e-05,0.00057,0.01027,-0.42768,11,37.8877,362.841,38.4744,178.1104,0.2553,-122.5233,0.0067,26.1627,0.3833
15,000015.png,False,1788777702.012106,1788777701.807406,normal_load,1,,0.5967424091059911,0.00432,0.01138,-0.48168,-0.00013,-8e-05,-1e-05,0.00585,0.01266,-0.47683,-0.00019,-0.00012,-0.0,0.0014,0.0043,-0.48181,10,37.8886,362.8312,38.4289,178.1102,0.2558,-122.5236,0.0077,26.117,0.429
16,000016.png,False,1788777702.424201,1788777702.219501,normal_load,1,,0.6512367731075727,0.00839,0.01716,-0.54827,-0.00034,-0.00012,-6e-05,0.01,0.0185,-0.5432,-0.0004,-0.00017,-5e-05,0.0025,0.01027,-0.54851,11,37.8871,362.8371,38.3719,178.1092,0.2566,-122.5242,0.0033,26.0602,0.4858
17,000017.png,False,1788777702.628176,1788777702.423476,normal_load,1,,0.6512367731075727,0.00243,0.00576,-0.58829,0.00012,-0.00024,-9e-05,0.00407,0.00713,-0.5831,5e-05,-0.00028,-8e-05,0.00331,-0.00322,-0.5883,10,37.8921,362.8116,38.3313,178.1117,0.2541,-122.5244,0.0029,26.0191,0.5269
18,000018.png,False,1788777703.456096,1788777703.251396,normal_load,1,,0.7011946385421339,0.00881,0.02034,-0.60527,-0.00031,-0.00011,-4e-05,0.01059,0.02183,-0.59962,-0.00038,-0.00016,-3e-05,0.00166,0.01232,-0.60554,10,37.8868,362.8411,38.3302,178.1071,0.2591,-122.5253,0.0012,26.0186,0.5274
19,000019.png,False,1788777703.664109,1788777703.459409,normal_load,1,,0.7011946385421339,0.0077,0.02037,-0.66735,-0.0003,-0.00015,1e-05,0.00952,0.02189,-0.66159,-0.00037,-0.0002,2e-05,0.00112,0.0108,-0.66762,10,37.8869,362.8429,38.2641,178.1045,0.262,-122.526,0.0052,25.9525,0.5935
20,000020.png,False,1788777704.076221,1788777703.871521,normal_load,1,,0.7011946385421339,0.00761,0.02099,-0.68334,-0.00032,-0.00012,-2e-05,0.0095,0.02256,-0.67735,-0.00039,-0.00018,-1e-05,0.00085,0.01103,-0.68362,10,37.8877,362.8384,38.276,178.106,0.2607,-122.5256,0.0056,25.9643,0.5817
21,000021.png,False,1788777704.488157,1788777704.283457,normal_load,1,,0.7982358741203143,0.00578,0.01484,-0.66844,-0.0002,-0.00022,-7e-05,0.00774,0.01648,-0.66222,-0.00027,-0.00027,-6e-05,0.00222,0.00504,-0.6686,10,37.8882,362.832,38.2791,178.1073,0.2589,-122.5255,0.003,25.9673,0.5787
22,000022.png,False,1788777704.900183,1788777704.695483,normal_load,1,,0.8255701837829094,0.00363,0.01104,-0.72985,-0.0001,-0.0003,-5e-05,0.00566,0.01274,-0.7234,-0.00018,-0.00036,-4e-05,0.00269,-0.00031,-0.72993,11,37.8896,362.8264,38.2431,178.1076,0.2586,-122.5257,0.0059,25.9312,0.6148
