axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,0.5300501084532072,-1.5006408673839313,0.009052396483789827,24.615373346210603,12,ball4_x-1.50.png,-0.0070601968577125975,0.010318839612408936,-0.5300501084532072,0.7810002558596624,-1.2544727507324105,-0.1947318293439526,-2.0289099777960757,-1.9671522258140948,0.0
x,-0.75,0.5213137653273605,-0.7407018585992697,0.012408722003158018,24.618056310903167,14,ball4_x-0.75.png,0.012576155981093962,0.005292820146883592,-0.5213137653273605,0.9348828961818739,-0.30412558241641185,-0.03950426161409837,-1.195174320385813,-2.050800379680858,0.0
x,0.0,0.5533999633722374,-0.000965736713148789,0.002589958554424055,24.58832011145759,13,ball4_x+0.00.png,0.006416739663758264,4.5658630980049963e-05,-0.5533999633722374,1.0928456658479913,-0.010224575374362388,-0.10801161356766009,-0.3125318186014567,-1.9768768619367314,0.0
x,0.75,0.5505421503713365,0.7560349527431806,-0.0031303063496644634,24.60992708179188,12,ball4_x+0.75.png,0.010117016944888845,-0.0011168739472481094,-0.5505421503713365,1.0702196974573837,0.4855473778218461,0.0800153786580271,0.4159112408753492,-1.89248983877517,0.0
x,1.5,0.5102959822875135,1.5020775187873312,0.020299016915403326,24.616673757118374,14,ball4_x+1.50.png,0.012313110968995034,0.009424162217958809,-0.5102959822875135,0.6966810414297642,0.8063813834785855,-0.18178553449721413,0.9682949925326412,-1.833603968256367,0.0
y,-1.5,0.5008877655867622,0.0018209455360167256,-1.4843061192546672,24.581654811580766,15,ball4_y-1.50.png,-0.004851385581259038,0.005103292207405907,-0.5008877655867622,1.6574721314380925,-0.5446447616273331,-0.3449364546454614,-0.8417296994220786,-3.5674523080059592,0.0
y,-0.75,0.5392797969518313,0.0016056006990566333,-0.7452690791306872,24.593768914774255,13,ball4_y-0.75.png,-0.01031648169753474,0.007299564685864545,-0.5392797969518313,1.3399865893958223,-0.4225474292102682,-0.1043669202549502,-0.2983946975211415,-2.828041839957596,0.0
y,0.0,0.5425631889924659,-0.001662948789841464,-0.004792652106494778,24.59617893611513,13,ball4_y+0.00.png,-0.002618813364718875,0.004233266688128623,-0.5425631889924659,1.1780010348532404,-0.3859646418298224,-0.16749184573354725,-0.5889649788658545,-2.369047561721996,0.0
y,0.75,0.5504981962313167,0.0017293021336700785,0.7545920014234601,24.606854523216327,12,ball4_y+0.75.png,0.0002786056861374675,0.013215207683643903,-0.5504981962313167,0.5340939353814522,-0.39919296860261855,-0.23599501006095203,-0.737983336880903,-1.5789983233886185,0.0
y,1.5,0.5414209399059245,0.002420486188203115,1.5129107188905002,24.635663648471617,11,ball4_y+1.50.png,-0.006120712064030443,0.021916431845736994,-0.5414209399059245,0.10642905753050214,-0.49788885507778824,-0.22514307763605856,-0.632900688903846,-1.2231455491454508,0.0
