approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.3814378257323554,-0.015939787197878842,-0.01139092627726086,0,25.326053462924357,0.4,False
1,0.7597853652853175,0.0065702312770956955,0.011395993401760052,0,25.326053462924357,0.4,False
1,1.1401980317570342,0.32817861815544097,0.3333334001503232,40251,25.326053462924357,0.4,False
1,1.1471079521655732,0.34727739172560934,0.35272755700756875,73733,25.326053462924357,0.02,True
1,1.1668510107964352,0.3593436118530695,0.3650899239824895,74611,25.326053462924357,0.02,True
1,1.222423895224921,0.45974581850697077,0.46592295528960503,78073,25.326053462924357,0.02,True
1,1.215126174661048,0.45854062713326804,0.46512814407447534,88770,25.326053462924357,0.02,True
1,1.21517652311557,0.4224707867230479,0.4295339461462248,87165,25.326053462924357,0.02,True
1,1.2391572455268225,0.5021835451884911,0.5097927326189818,88463,25.326053462924357,0.02,True
1,1.288316158611444,0.5642868151464081,0.5723728593844782,93027,25.326053462924357,0.02,True
1,1.265391915135151,0.524124196918452,0.5327752407571126,101207,25.326053462924357,0.02,True
1,1.289106570543403,0.5550006990800646,0.5643668417878132,97366,25.326053462924357,0.02,True
1,1.3307056894658018,0.6575603466947173,0.6675478702119932,102804,25.326053462924357,0.02,True
1,1.3279353315500835,0.6629756878057765,0.6738939660335574,110203,25.326053462924357,0.02,True
1,1.345186826538601,0.688381311118875,0.7002782236874537,109957,25.326053462924357,0.02,True
1,1.36913105444901,0.757653174856865,0.7702592848846933,113340,25.326053462924357,0.02,True
1,1.380297842505918,0.7469181424559926,0.7605911180932992,117648,25.326053462924357,0.02,True
1,1.4109490029988017,0.8755358445282142,0.890216657737858,119344,25.326053462924357,0.02,True
