approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.2239523523149458,-0.014726132017385263,-0.05759673119610227,0,25.897522326457604,0.2,False
1,0.3464993304113939,0.0013654908396155754,-0.03971061720532987,6217,25.897522326457604,0.2,False
1,0.6241538128758357,0.16649324962602008,0.12723039060861083,27684,25.897522326457604,0.2,False
1,0.6039142589103577,0.1785988684443876,0.14113451404451496,29470,25.897522326457604,0.02,True
1,0.6286433644140494,0.18194548525076762,0.1462686208232725,31242,25.897522326457604,0.02,True
1,0.6682570004370163,0.20920097395736117,0.1753297457780832,35301,25.897522326457604,0.02,True
1,0.6603922548678796,0.18485233902093554,0.1527715042733945,35387,25.897522326457604,0.02,True
1,0.6742915784725305,0.209734647140087,0.17945517111201353,37939,25.897522326457604,0.02,True
1,0.7121889051582926,0.23948572333961524,0.21100279281884013,40947,25.897522326457604,0.02,True
1,0.7239556387542372,0.24525784299032494,0.21857711371687003,42697,25.897522326457604,0.02,True
1,0.7487425612652245,0.2668476439471607,0.24199655761579209,44618,25.897522326457604,0.02,True
1,0.7605652306073267,0.28945759708136704,0.2663631243718697,46310,25.897522326457604,0.02,True
1,0.7784603115114912,0.28640469445349287,0.265116201423271,48175,25.897522326457604,0.02,True
1,0.8073167131495573,0.31714099052809147,0.29766431274388194,50365,25.897522326457604,0.02,True
