step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.10854112954411832,0.1,0.007715188225481029,3.4078400135040283,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
2,0.18470045289278048,0.2,0.06218450032802991,4.065852642059326,nan,14473,67.87414075137896,20.064855575561523,887,16.80300178673508,-15.393668174743652,10224,57.04735117727269
3,0.32450596072382254,0.30000000000000004,0.32731308314128854,5.587099552154541,6.474547373225153,36156,107.27913238305544,28.618642807006836,3892,35.197472594311556,-16.704130172729492,26339,91.56398905789798
4,0.34510443590954054,0.4,0.4397034370375195,6.724228382110596,6.807485009117181,48771,124.59651463451799,31.73027229309082,4530,37.97293489332332,-17.115760803222656,35882,106.87186409924166
5,0.5456340303881433,0.5,1.1431367625370599,8.710712432861328,3.472647194735314,63837,142.5480557717805,35.57851791381836,6278,44.70290220401622,-16.73472023010254,47760,123.29833804288621
6,0.5403470187160586,0.6,1.2208590985554424,9.981375694274902,3.636567600268041,73996,153.47201157884058,37.54863739013672,9013,53.56236555805303,-14.603017807006836,55749,133.2120784495916
7,0.7164736803702034,0.7,2.2519692593982312,11.982606887817383,2.518873636807681,86245,165.68837054519253,39.797508239746094,28712,95.59975654837724,-16.3939266204834,69049,148.2530921468573
8,0.714086395373176,0.7999999999999999,2.3977723784950142,12.917469024658203,2.2900015964769596,93378,172.40400387482308,40.62876510620117,35989,107.03109124861076,-17.37261962890625,74512,154.00618896436146
9,0.9116327006906211,0.8999999999999999,4.82875827518306,14.886847496032715,0.9870063715726167,106126,183.79596018721676,42.467567443847656,51591,128.1480602198408,-19.542844772338867,85177,164.65928815428768
10,0.9152609477115696,0.9999999999999999,5.194252392097544,15.884363174438477,0.9700942118187251,114187,190.64850110522377,42.777462005615234,58451,136.40209366915434,-20.88898468017578,90354,169.589420236789
11,1.0900407804706944,1.0999999999999999,9.493197884379956,16.8416805267334,0.33682763183885334,120466,195.82011834593638,42.8381462097168,69598,148.84129621385142,-22.148786544799805,95331,174.19758827201642
12,1.1033481827724145,1.2,10.66614955256369,17.22289276123047,0.23870030637998,123865,198.5634761283032,42.71866989135742,73187,152.63074932703793,-22.416940689086914,97133,175.83627093034627
