step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.10378592974300105,0.1,0.026605872704399756,5.981196403503418,nan,2466,28.016998042781598,14.628985404968262,2453,27.943051923668584,-14.633599281311035,0,0.0
2,0.17453422717801814,0.2,0.04572098565131455,6.170582294464111,nan,15702,70.69725477596624,15.753568649291992,13407,65.32672228166726,-15.98762321472168,0,0.0
3,0.3231601836537905,0.30000000000000004,0.144160157059531,6.569253921508789,4.6909016302858895,33300,102.95493776366547,17.717708587646484,23395,86.2951898269526,-18.498292922973633,236,8.667244841319219
4,0.32659058718009604,0.4,0.13862163189219814,6.789821624755859,5.206721238941288,40185,113.09855337843906,18.497913360595703,26815,92.38765933834642,-19.24875831604004,2076,25.70625067405882
5,0.5243101974606823,0.5,0.34486859385669677,7.352691173553467,3.2842875803446843,58376,136.31455504041,19.82874870300293,35140,105.76109587413703,-20.15499496459961,8496,52.00346904791531
6,0.5024031462194998,0.6,0.3366265078662309,7.741127014160156,3.6822584152649593,71153,150.4948614791723,20.40346336364746,40209,113.1323217014662,-20.340112686157227,12401,62.828026378083756
7,0.7070336855533697,0.7,0.6394229442785558,8.551305770874023,3.3340163656620807,91462,170.6260789274074,21.612825393676758,49516,125.54454318797205,-20.40719223022461,20529,80.83677166653204
8,0.6731475547168877,0.7999999999999999,0.5724130132756529,8.840465545654297,3.1965983683975203,98513,177.0809470768207,21.99954605102539,52106,128.78608204884796,-20.310937881469727,23281,86.08468191405966
9,0.8753890590996569,0.8999999999999999,1.0080099626306094,9.755449295043945,2.493306904357009,115870,192.04834420560834,23.329986572265625,58533,136.49773832557014,-20.140625,33794,103.71578613545299
10,0.8404381652473027,0.9999999999999999,0.9298019293021212,10.054840087890625,2.5005663867642807,121296,196.49355194140358,23.721670150756836,58323,136.2526604947486,-20.18813705444336,36891,108.36406236020419
11,1.0617582059433808,1.0999999999999999,1.4833270761872115,10.990948677062988,2.00953320750946,140420,211.41682576826256,24.560483932495117,66863,145.88747005794156,-19.535369873046875,47362,122.78352018669563
12,1.0394708208068906,1.2,1.479465173413604,11.431156158447266,2.0918609811617452,145779,215.41331643607091,25.280317306518555,65386,144.2671487831285,-19.614439010620117,53868,130.94547318998255
13,1.2585026924358935,1.3,2.1449361250367103,12.409113883972168,1.8026185648092514,161801,226.94241096459587,26.205764770507812,67054,146.09569161398258,-19.47916603088379,67301,146.36452319484835
14,1.245870704290521,1.4000000000000001,2.146230191973973,12.79811954498291,1.7609853700612825,172146,234.08497104042118,26.322317123413086,67410,146.48300047326083,-19.539875030517578,71679,151.05010536827814
