t,x,y,z,rx,ry,rz
1788785480.001372,37.5343,363.65,93.3156,179.1103,-0.3998,-123.1774
1788785480.021508,37.5342,363.6502,93.3169,179.1102,-0.3997,-123.1772
1788785480.041640,37.5346,363.6512,93.3166,179.1105,-0.3997,-123.1774
1788785480.061720,37.5345,363.6517,93.3162,179.1103,-0.3995,-123.1772
1788785480.081859,37.533,363.6496,93.316,179.1104,-0.4,-123.177
1788785480.102049,37.5329,363.6501,93.3156,179.1103,-0.3998,-123.177
1788785480.122183,37.5343,363.65,93.3156,179.1103,-0.3998,-123.1772
1788785480.142338,37.5326,363.6518,93.3162,179.1102,-0.3997,-123.1772
1788785480.162468,37.5332,363.6485,93.315,179.1104,-0.4,-123.177
1788785480.182617,37.5354,363.6515,93.3162,179.1102,-0.3997,-123.1774
1788785480.202784,37.5345,363.6483,93.315,179.1104,-0.4,-123.1774
1788785480.222998,37.5346,363.6478,93.3154,179.1106,-0.4002,-123.1772
1788785480.243073,37.5354,363.6515,93.3162,179.1102,-0.3997,-123.1774
1788785480.263264,37.5346,363.6481,93.3137,179.1106,-0.4002,-123.1774
1788785480.283396,37.533,363.6496,93.316,179.1104,-0.4,-123.177
1788785480.303538,37.5332,363.6485,93.315,179.1104,-0.4,-123.1772
1788785480.323685,37.5348,363.6501,93.3156,179.1105,-0.3997,-123.1774
1788785480.343817,37.534,363.6514,93.3148,179.1103,-0.3998,-123.1772
1788785480.363890,37.5334,363.6502,93.3156,179.1105,-0.3997,-123.1772
1788785480.383959,37.5351,363.6479,93.3154,179.1107,-0.4,-123.1774
1788785480.404105,37.5345,363.6517,93.3162,179.1103,-0.3995,-123.1772
1788785480.424174,37.5343,363.65,93.3156,179.1103,-0.3998,-123.177
1788785480.444326,37.5346,363.6478,93.3154,179.1106,-0.4002,-123.1772
1788785480.464482,37.5329,363.6501,93.3156,179.1103,-0.3998,-123.177
1788785480.484648,37.5334,363.6517,93.3175,179.1098,-0.3997,-123.1774
1788785480.504701,37.534,363.6516,93.3162,179.1102,-0.3997,-123.1772
1788785480.524863,37.534,363.6516,93.3162,179.1101,-0.3997,-123.177
1788785480.545081,37.5343,363.65,93.3156,179.1103,-0.3998,-123.1772
1788785480.565239,37.534,363.6516,93.3162,179.1102,-0.3997,-123.1772
1788785480.585311,37.5345,363.6483,93.315,179.1104,-0.4,-123.1772
1788785480.605381,37.5329,363.6501,93.3156,179.1103,-0.3998,-123.177
1788785480.625574,37.5348,363.6501,93.3156,179.1105,-0.3997,-123.177
1788785480.645743,37.5348,363.6501,93.3156,179.1105,-0.3997,-123.1772
1788785480.665816,37.5343,363.6497,93.3173,179.1103,-0.3998,-123.1772
1788785480.685890,37.5344,363.652,93.3145,179.1103,-0.3995,-123.1772
1788785480.705960,37.5342,363.6502,93.3169,179.1102,-0.3997,-123.1774
1788785480.726120,37.5342,363.6505,93.3152,179.1102,-0.3997,-123.1772
1788785480.746274,37.5343,363.65,93.3156,179.1103,-0.3998,-123.1772
1788785480.766415,37.5343,363.65,93.3156,179.1103,-0.3998,-123.1774
1788785480.786623,37.5342,363.6503,93.3139,179.1103,-0.3998,-123.1772
1788785480.806841,37.5343,363.65,93.3156,179.1103,-0.3998,-123.1772
1788785480.827031,37.5356,363.6498,93.3156,179.1103,-0.3998,-123.1774
1788785480.847114,37.5348,363.6498,93.3142,179.1106,-0.3998,-123.1772
1788785480.867289,37.5345,363.6517,93.3162,179.1103,-0.3995,-123.1772
1788785480.887452,37.5347,363.6504,93.3139,179.1105,-0.3997,-123.1772
1788785480.907691,37.5331,363.6516,93.3148,179.1105,-0.3997,-123.177
1788785480.927816,37.5349,363.6496,93.316,179.1106,-0.3998,-123.1772
1788785480.947889,37.5347,363.6504,93.3139,179.1105,-0.3997,-123.1772
1788785480.967971,37.5343,363.6495,93.316,179.1104,-0.4,-123.1772
1788785480.988041,37.5341,363.6511,93.3166,179.1103,-0.3998,-123.1772
1788785481.008111,37.5343,363.6497,93.3142,179.1104,-0.4,-123.1772
1788785481.028288,37.534,363.6516,93.3162,179.1102,-0.3997,-123.1772
1788785481.048464,37.5343,363.65,93.3156,179.1103,-0.3998,-123.1772
1788785481.068624,37.5348,363.6519,93.3158,179.1098,-0.3997,-123.1774
1788785481.088804,37.5342,363.6502,93.3169,179.1102,-0.3997,-123.1774
1788785481.108983,37.5357,363.6496,93.3142,179.1104,-0.4,-123.1774
1788785481.129171,37.5347,363.6503,93.3169,179.1103,-0.3995,-123.1772
1788785481.149333,37.5344,363.6522,93.3158,179.1102,-0.3994,-123.1772
1788785481.169496,37.5343,363.6497,93.3142,179.1104,-0.4,-123.1772
1788785481.189657,37.534,363.6514,93.3148,179.1103,-0.3998,-123.1772
1788785481.209878,37.5356,363.6498,93.3156,179.1103,-0.3998,-123.1774
1788785481.229963,37.535,363.6487,93.3133,179.1106,-0.3998,-123.1774
1788785481.250050,37.5343,363.65,93.3156,179.1103,-0.3998,-123.1772
1788785481.270129,37.5356,363.6501,93.3139,179.1103,-0.3998,-123.1774
1788785481.290207,37.5354,363.6515,93.3162,179.1101,-0.3997,-123.1772
1788785481.310284,37.534,363.6516,93.3162,179.1102,-0.3997,-123.1772
1788785481.330441,37.5335,363.6515,93.3162,179.11,-0.3998,-123.1772
1788785481.350628,37.5343,363.6495,93.316,179.1104,-0.4,-123.1772
1788785481.370791,37.534,363.6516,93.3162,179.1102,-0.3997,-123.1772
1788785481.390952,37.5357,363.6496,93.3142,179.1104,-0.4,-123.1774
1788785481.411171,37.5343,363.65,93.3156,179.1103,-0.3998,-123.177
1788785481.431329,37.534,363.6516,93.3162,179.1102,-0.3997,-123.1772
1788785481.451525,37.5356,363.6498,93.3156,179.1103,-0.3998,-123.1774
1788785481.471713,37.5354,363.6515,93.3162,179.1102,-0.3997,-123.1774
1788785481.491783,37.5343,363.65,93.3156,179.1103,-0.3998,-123.1772
1788785481.511858,37.5337,363.6499,93.3156,179.1101,-0.4,-123.1774
1788785481.531979,37.5342,363.6505,93.3152,179.1102,-0.3997,-123.1772
1788785481.552049,37.5362,363.6497,93.3142,179.1106,-0.3998,-123.1776
1788785481.572121,37.5343,363.65,93.3156,179.1103,-0.3998,-123.1772
1788785481.592193,37.534,363.6516,93.3162,179.1102,-0.3997,-123.1772
1788785481.632553,37.5357,363.6493,93.316,179.1104,-0.4,-123.1774
1788785481.652733,37.5343,363.65,93.3156,179.1103,-0.3998,-123.1772
1788785481.672825,37.5329,363.6499,93.3142,179.1104,-0.4,-123.177
1788785481.692900,37.5325,363.6523,93.3158,179.11,-0.3995,-123.177
1788785481.712974,37.5354,363.6515,93.3162,179.1102,-0.3997,-123.1774
1788785481.733054,37.534,363.6516,93.3162,179.1102,-0.3997,-123.1772
1788785481.753133,37.5343,363.65,93.3156,179.1103,-0.3998,-123.1772
1788785481.773211,37.5354,363.651,93.3166,179.1103,-0.3998,-123.1776
1788785481.793366,37.5345,363.6483,93.315,179.1104,-0.4,-123.1774
1788785481.813567,37.5343,363.65,93.3156,179.1103,-0.3998,-123.1772
1788785481.833755,37.534,363.6516,93.3162,179.1102,-0.3997,-123.1772
1788785481.853797,37.5346,363.6478,93.3154,179.1106,-0.4002,-123.1772
1788785481.873841,37.534,363.6516,93.3162,179.1102,-0.3997,-123.1772
1788785481.893917,37.5343,363.6495,93.316,179.1104,-0.4,-123.1772
1788785481.913992,37.5356,363.6498,93.3156,179.1103,-0.3998,-123.1772
1788785481.934069,37.5344,363.6493,93.3146,179.1106,-0.4002,-123.1774
1788785481.954147,37.5361,363.6504,93.3152,179.1103,-0.3995,-123.1774
1788785481.974223,37.5345,363.6517,93.3162,179.1103,-0.3995,-123.1772
1788785481.994380,37.5348,363.6501,93.3156,179.1105,-0.3997,-123.1772
1788785482.014624,37.5356,363.6498,93.3156,179.1103,-0.3998,-123.1774
1788785482.034732,37.5343,363.65,93.3156,179.1103,-0.3998,-123.1772
1788785482.054822,37.5351,363.6482,93.3136,179.1107,-0.4,-123.1774
1788785482.075013,37.5362,363.6494,93.316,179.1106,-0.3998,-123.1774
1788785482.095099,37.5357,363.6493,93.316,179.1104,-0.4,-123.1774
1788785482.115312,37.5343,363.6497,93.3142,179.1104,-0.4,-123.1772
1788785482.135470,37.5339,363.6521,93.3158,179.11,-0.3995,-123.1772
1788785482.155630,37.5356,363.6498,93.3156,179.1103,-0.3998,-123.1776
1788785482.175840,37.533,363.6496,93.316,179.1104,-0.4,-123.1772
1788785482.196030,37.5357,363.6496,93.3142,179.1104,-0.4,-123.1774
1788785482.216115,37.5343,363.65,93.3156,179.1103,-0.3998,-123.1772
1788785482.236197,37.5354,363.6512,93.3148,179.1103,-0.3998,-123.1774
1788785482.256403,37.5348,363.6501,93.3156,179.1105,-0.3997,-123.1772
1788785482.276481,37.5358,363.6487,93.3146,179.1103,-0.3998,-123.1774
1788785482.296608,37.5359,363.6482,93.315,179.1104,-0.4,-123.1776
1788785482.316694,37.5337,363.6499,93.3156,179.1101,-0.4,-123.177
1788785482.336833,37.5329,363.6499,93.3142,179.1104,-0.4,-123.1772
1788785482.356908,37.5342,363.6505,93.3152,179.1102,-0.3997,-123.1772
1788785482.376984,37.5343,363.6497,93.3142,179.1104,-0.4,-123.1772
1788785482.397053,37.535,363.6487,93.3163,179.1105,-0.3997,-123.1772
1788785482.417132,37.5363,363.6492,93.3146,179.1107,-0.4,-123.1774
1788785482.437229,37.5343,363.6495,93.316,179.1104,-0.4,-123.1772
1788785482.457325,37.5346,363.6512,93.3166,179.1105,-0.3997,-123.1772
1788785482.477403,37.5354,363.6515,93.3162,179.1102,-0.3997,-123.1774
1788785482.497547,37.5343,363.65,93.3156,179.1103,-0.3998,-123.1772
1788785482.517758,37.534,363.6514,93.3148,179.1103,-0.3998,-123.1772
1788785482.537927,37.5361,363.6499,93.3156,179.1105,-0.3997,-123.1774
1788785482.558082,37.5351,363.6482,93.3136,179.1107,-0.4,-123.1774
1788785482.583062,37.5343,363.65,93.3156,179.1103,-0.3998,-123.1774
1788785482.603132,37.5346,363.6481,93.3137,179.1106,-0.4002,-123.1772
1788785482.623204,37.5345,363.6487,93.3133,179.1104,-0.4,-123.1772
1788785482.643274,37.5378,363.6296,93.2427,179.1156,-0.4056,-123.1772
1788785482.663345,37.5468,363.5782,93.1552,179.1214,-0.4117,-123.1773
1788785482.683532,37.5459,363.5836,93.1265,179.1204,-0.4106,-123.1773
1788785482.703638,37.547,363.5803,93.0664,179.1195,-0.4094,-123.1773
1788785482.723699,37.548,363.5824,93.0256,179.1189,-0.4087,-123.1775
1788785482.743776,37.5461,363.5901,92.9858,179.1171,-0.4071,-123.1775
1788785482.763860,37.5437,363.5957,92.9182,179.1165,-0.4065,-123.1772
1788785482.783923,37.5428,363.6059,92.8708,179.1147,-0.4049,-123.1772
1788785482.804008,37.5412,363.6135,92.8235,179.1136,-0.403,-123.177
1788785482.824123,37.5412,363.6181,92.7546,179.1127,-0.4024,-123.1772
1788785482.844203,37.5407,363.6236,92.7085,179.1115,-0.4008,-123.1774
1788785482.864289,37.5398,363.6215,92.6554,179.1122,-0.4016,-123.1772
1788785482.884376,37.5406,363.6246,92.5907,179.1118,-0.4011,-123.1774
1788785482.904463,37.5388,363.6239,92.5413,179.1121,-0.4017,-123.1772
1788785482.924576,37.5404,363.6224,92.4884,179.1116,-0.4013,-123.1772
1788785482.944695,37.5406,363.6247,92.4196,179.1115,-0.4008,-123.1776
1788785482.964811,37.5399,363.6255,92.3656,179.111,-0.4006,-123.1772
1788785482.984895,37.5382,363.6277,92.3157,179.1106,-0.4002,-123.1772
1788785483.005010,37.5383,363.6298,92.2425,179.1107,-0.4,-123.177
1788785483.025098,37.5393,363.6257,92.1903,179.1112,-0.4011,-123.1772
1788785483.045181,37.5376,363.6341,92.133,179.1099,-0.399,-123.177
1788785483.065299,37.5394,363.6284,92.0601,179.1109,-0.4005,-123.1772
1788785483.085479,37.5395,363.6277,92.0072,179.111,-0.4006,-123.1772
1788785483.105588,37.5384,363.6263,91.953,179.1107,-0.4003,-123.177
1788785483.125677,37.5396,363.6274,91.8794,179.1097,-0.3992,-123.1772
1788785483.145708,37.5383,363.6269,91.8265,179.1098,-0.3993,-123.1768
1788785483.165787,37.5404,363.6228,91.7708,179.11,-0.3995,-123.177
1788785483.185897,37.5385,363.6258,91.7,179.1095,-0.399,-123.1768
1788785483.206069,37.5386,363.6252,91.6467,179.1093,-0.3987,-123.1768
1788785483.226221,37.5388,363.6267,91.5945,179.1097,-0.3989,-123.1765
1788785483.246375,37.5396,363.6299,91.5154,179.1091,-0.3982,-123.177
1788785483.266458,37.5397,363.6268,91.461,179.1095,-0.399,-123.1768
1788785483.286631,37.5412,363.6211,91.4029,179.1097,-0.3989,-123.177
1788785483.306800,37.5413,363.6176,91.335,179.1106,-0.4001,-123.1768
1788785483.326881,37.5404,363.6178,91.2804,179.1112,-0.4005,-123.1766
1788785483.346959,37.5404,363.6146,91.2239,179.1109,-0.4005,-123.1765
1788785483.367038,37.5417,363.615,91.1485,179.111,-0.4006,-123.1768
1788785483.387114,37.5425,363.6106,91.0936,179.1121,-0.4017,-123.177
1788785483.407269,37.5432,363.6065,91.0321,179.113,-0.4027,-123.177
1788785483.427631,37.5426,363.61,90.9592,179.1124,-0.402,-123.1768
1788785483.447781,37.542,363.6088,90.9033,179.1122,-0.4016,-123.1766
1788785483.467987,37.5429,363.608,90.847,179.1119,-0.4016,-123.1766
1788785483.488060,37.5429,363.6082,90.776,179.1115,-0.4011,-123.1766
1788785483.508253,37.5441,363.6094,90.7195,179.1103,-0.3998,-123.1765
1788785483.528330,37.5434,363.6052,90.672,179.1109,-0.4005,-123.1765
1788785483.548502,37.5449,363.6077,90.5977,179.11,-0.3992,-123.1765
1788785483.568679,37.5436,363.604,90.5437,179.1106,-0.4001,-123.1763
1788785483.588799,37.5454,363.6017,90.4917,179.1107,-0.4003,-123.1768
1788785483.608870,37.5449,363.5996,90.4165,179.1115,-0.4008,-123.1763
1788785483.629059,37.5459,363.5986,90.3636,179.1115,-0.4011,-123.1766
1788785483.649200,37.5449,363.6048,90.3059,179.11,-0.3995,-123.1765
1788785483.669275,37.5459,363.5987,90.2356,179.1103,-0.3998,-123.1765
1788785483.689473,37.5477,363.5963,90.1787,179.1103,-0.3998,-123.1765
1788785483.709559,37.5482,363.5963,90.1316,179.1104,-0.3997,-123.1765
1788785483.729678,37.548,363.5944,90.0609,179.1109,-0.4004,-123.1765
1788785483.749772,37.546,363.5981,90.0054,179.1106,-0.4001,-123.1765
1788785483.769852,37.549,363.5966,89.9495,179.1106,-0.4001,-123.1768
1788785483.789922,37.5481,363.5968,89.8737,179.1102,-0.3993,-123.1765
1788785483.809994,37.5471,363.5995,89.82,179.1094,-0.3989,-123.1763
1788785483.830108,37.5483,363.6008,89.7727,179.1081,-0.3974,-123.1767
1788785483.850248,37.5481,363.6019,89.7057,179.1075,-0.3968,-123.1763
1788785483.870379,37.5486,363.6022,89.6521,179.1075,-0.3965,-123.1763
1788785483.890514,37.5495,363.6044,89.5927,179.1073,-0.3963,-123.1765
1788785483.910586,37.5504,363.5994,89.5163,179.1088,-0.3979,-123.1768
1788785483.930734,37.5496,363.601,89.4538,179.108,-0.3974,-123.1765
1788785483.950846,37.551,363.5961,89.3958,179.1091,-0.3982,-123.1765
1788785483.970916,37.551,363.6007,89.3239,179.1086,-0.3981,-123.1765
1788785483.990979,37.5533,363.5984,89.2706,179.1094,-0.3985,-123.177
1788785484.011038,37.5513,363.6022,89.2165,179.1089,-0.3981,-123.1765
1788785484.031096,37.5534,363.5948,89.1457,179.1098,-0.3993,-123.1765
1788785484.051157,37.554,363.5914,89.0896,179.1101,-0.3996,-123.1768
1788785484.071216,37.5557,363.5895,89.0311,179.1104,-0.4,-123.177
1788785484.091289,37.5579,363.5878,88.9555,179.1113,-0.4006,-123.1772
1788785484.111361,37.5578,363.5853,88.9005,179.1115,-0.4011,-123.1772
1788785484.131430,37.5593,363.5844,88.8442,179.1113,-0.4009,-123.1772
1788785484.151542,37.5594,363.5837,88.7679,179.1118,-0.4014,-123.1772
1788785484.171648,37.5598,363.5783,88.7147,179.1124,-0.4023,-123.177
1788785484.191705,37.5622,363.5784,88.6294,179.1121,-0.4014,-123.1772
1788785484.211777,37.5628,363.5747,88.5768,179.1127,-0.402,-123.1774
1788785484.231848,37.5623,363.5775,88.5057,179.1121,-0.4014,-123.1772
1788785484.251920,37.5639,363.5732,88.4531,179.1122,-0.4019,-123.1772
1788785484.271989,37.5643,363.5709,88.398,179.1125,-0.4022,-123.1774
1788785484.292062,37.5645,363.5701,88.3227,179.1121,-0.4017,-123.1772
1788785484.312137,37.5668,363.5675,88.2689,179.1121,-0.4014,-123.1774
1788785484.332209,37.566,363.5689,88.2251,179.1112,-0.4007,-123.1774
1788785484.352285,37.5665,363.5709,88.1584,179.1095,-0.3993,-123.1776
1788785484.372360,37.566,363.5723,88.1088,179.1095,-0.3987,-123.1774
1788785484.392434,37.5667,363.573,88.0545,179.1089,-0.3984,-123.1776
1788785484.412585,37.5679,363.5661,87.9838,179.1103,-0.3998,-123.1776
1788785484.432800,37.5695,363.5613,87.9303,179.111,-0.4009,-123.1776
1788785484.452907,37.571,363.5636,87.8752,179.1107,-0.4003,-123.1778
1788785484.472990,37.5715,363.5607,87.8005,179.1118,-0.4014,-123.1779
1788785484.493164,37.5698,363.5631,87.7467,179.1109,-0.4004,-123.1776
1788785484.513248,37.572,363.5583,87.6915,179.1115,-0.4011,-123.1781
1788785484.533358,37.5743,363.5525,87.62,179.1128,-0.4025,-123.1779
1788785484.553431,37.5728,363.5538,87.5701,179.1121,-0.4017,-123.1779
1788785484.573500,37.5742,363.556,87.5211,179.1115,-0.4008,-123.1781
1788785484.593654,37.5734,363.5581,87.4535,179.1107,-0.4003,-123.1778
1788785484.613827,37.5744,363.5548,87.4005,179.1113,-0.4006,-123.1779
1788785484.634025,37.5742,363.5532,87.3478,179.111,-0.4006,-123.1779
1788785484.654181,37.5741,363.5536,87.2799,179.111,-0.4006,-123.1776
1788785484.674321,37.5759,363.5543,87.226,179.1112,-0.4004,-123.1779
1788785484.694457,37.5738,363.5557,87.1744,179.1103,-0.3998,-123.1776
1788785484.714660,37.5757,363.5525,87.1089,179.1109,-0.4004,-123.1776
1788785484.734851,37.5759,363.5513,87.0509,179.1104,-0.3999,-123.1778
1788785484.754926,37.5777,363.5489,87.002,179.1107,-0.4003,-123.1781
1788785484.775009,37.5789,363.5418,86.9292,179.1113,-0.4009,-123.1781
1788785484.795195,37.5783,363.5454,86.8743,179.11,-0.3995,-123.1778
1788785484.815392,37.578,363.5471,86.8279,179.1101,-0.3996,-123.1781
1788785484.835464,37.578,363.5472,86.7536,179.1097,-0.3991,-123.1778
1788785484.855616,37.5797,363.545,86.6982,179.1098,-0.3993,-123.1778
1788785484.875806,37.5795,363.5384,86.641,179.1107,-0.4003,-123.1778
1788785484.895884,37.579,363.5411,86.5695,179.1097,-0.3991,-123.1776
1788785484.915957,37.5804,363.5409,86.5156,179.1091,-0.3985,-123.1778
1788785484.936036,37.5795,363.5385,86.4623,179.1097,-0.3991,-123.1774
1788785484.956115,37.5794,363.5391,86.3876,179.1091,-0.3985,-123.1776
1788785484.976197,37.5833,363.5323,86.337,179.1104,-0.3999,-123.1781
1788785484.996270,37.582,363.5348,86.2868,179.1103,-0.3995,-123.1776
1788785485.016349,37.5831,363.5336,86.208,179.1094,-0.3988,-123.1776
1788785485.036519,37.5816,363.5342,86.1576,179.1097,-0.3991,-123.1776
1788785485.056727,37.5833,363.5323,86.1049,179.1095,-0.399,-123.1776
1788785485.076869,37.5838,363.5325,86.0353,179.1094,-0.3985,-123.1776
1788785485.096946,37.5831,363.5334,85.9794,179.1088,-0.3982,-123.1776
1788785485.117023,37.5813,363.5328,85.9289,179.108,-0.3977,-123.1772
1788785485.137131,37.5837,363.5378,85.8594,179.1074,-0.3967,-123.1776
1788785485.157213,37.583,363.5417,85.8067,179.1071,-0.3964,-123.1774
1788785485.177327,37.5821,363.5418,85.7519,179.1076,-0.3966,-123.1772
1788785485.197427,37.5834,363.5424,85.6802,179.1071,-0.3961,-123.1774
1788785485.217494,37.5845,363.5438,85.6208,179.1067,-0.3956,-123.1776
1788785485.237567,37.5825,363.5445,85.5635,179.1062,-0.3955,-123.1772
1788785485.257766,37.5827,363.5436,85.4965,179.1065,-0.3958,-123.177
1788785485.277825,37.5824,363.5448,85.4397,179.1052,-0.3944,-123.1772
1788785485.297928,37.5836,363.5462,85.3903,179.1055,-0.3947,-123.1774
1788785485.318019,37.5841,363.5463,85.3125,179.1049,-0.3937,-123.1772
1788785485.338098,37.585,363.541,85.2595,179.106,-0.3948,-123.1774
1788785485.358170,37.5864,363.5404,85.206,179.1058,-0.3947,-123.1774
1788785485.378242,37.5852,363.5367,85.1283,179.1065,-0.3958,-123.1772
1788785485.398318,37.5865,363.537,85.0757,179.1061,-0.3953,-123.1772
1788785485.418422,37.5879,363.5323,85.0188,179.1069,-0.3958,-123.1774
1788785485.438531,37.5887,363.5277,84.9476,179.1073,-0.3963,-123.1774
1788785485.458608,37.5876,363.531,84.8949,179.1065,-0.3958,-123.177
1788785485.478686,37.5879,363.5292,84.833,179.1068,-0.3961,-123.1772
1788785485.498797,37.59,363.528,84.7612,179.1071,-0.3961,-123.1774
1788785485.518911,37.5894,363.5283,84.7026,179.1068,-0.3961,-123.1772
1788785485.539031,37.5905,363.522,84.6408,179.1082,-0.3975,-123.1774
1788785485.559116,37.5908,363.5204,84.5711,179.1088,-0.3982,-123.177
1788785485.579194,37.5915,363.5194,84.5163,179.1086,-0.3977,-123.177
1788785485.599297,37.5907,363.5208,84.4586,179.1083,-0.3977,-123.177
1788785485.619374,37.5917,363.5183,84.3907,179.1085,-0.3975,-123.1772
1788785485.639451,37.5935,363.508,84.3385,179.1094,-0.3985,-123.177
1788785485.659532,37.597,363.4957,84.2763,179.1101,-0.3993,-123.1772
1788785485.679609,37.5972,363.4916,84.2091,179.11,-0.3994,-123.177
1788785485.699692,37.5964,363.4879,84.1566,179.1109,-0.4004,-123.1768
1788785485.719767,37.5963,363.4934,84.0942,179.1093,-0.3991,-123.1768
1788785485.739842,37.5979,363.4903,84.024,179.1104,-0.3996,-123.1768
1788785485.759916,37.5966,363.4945,83.9705,179.1094,-0.3988,-123.1765
1788785485.779989,37.5965,363.4953,83.9115,179.1091,-0.3985,-123.1763
1788785485.800071,37.5966,363.4946,83.8472,179.1091,-0.3985,-123.1763
1788785485.820146,37.5973,363.4984,83.7959,179.1086,-0.398,-123.1768
1788785485.840220,37.5974,363.498,83.7411,179.1089,-0.3983,-123.1768
1788785485.860299,37.5971,363.4998,83.6718,179.1083,-0.3977,-123.1765
1788785485.880373,37.598,363.5024,83.6195,179.1079,-0.3972,-123.177
1788785485.900450,37.5982,363.5011,83.559,179.1083,-0.3977,-123.1765
1788785485.920557,37.598,363.5024,83.487,179.108,-0.3973,-123.1767
1788785485.940669,37.5993,363.5027,83.438,179.1082,-0.3975,-123.1765
1788785485.960703,37.5994,363.502,83.3798,179.1079,-0.3972,-123.1765
1788785485.980810,37.6004,363.5041,83.3136,179.1074,-0.3967,-123.1767
1788785486.000887,37.5997,363.5002,83.258,179.1085,-0.3978,-123.1765
1788785486.021025,37.5999,363.4994,83.2033,179.1085,-0.3978,-123.1763
1788785486.041128,37.6011,363.4955,83.1334,179.1095,-0.3986,-123.1761
1788785486.061204,37.5999,363.4989,83.0739,179.1082,-0.3975,-123.1763
1788785486.081282,37.603,363.4919,83.0142,179.1101,-0.3993,-123.1765
1788785486.101359,37.6019,363.4956,82.9485,179.1094,-0.3988,-123.1765
1788785486.121452,37.6026,363.4917,82.8909,179.1096,-0.3991,-123.1765
1788785486.141546,37.6033,363.4872,82.8388,179.1107,-0.4002,-123.1765
1788785486.161634,37.604,363.4865,82.7528,179.1114,-0.4007,-123.1763
1788785486.181706,37.6045,363.4884,82.6784,179.1104,-0.3999,-123.1765
1788785486.201776,37.6052,363.4873,82.6223,179.1107,-0.3999,-123.1763
1788785486.221869,37.6059,363.4879,82.5647,179.1101,-0.3996,-123.1768
1788785486.241978,37.607,363.482,82.4929,179.1113,-0.4008,-123.177
1788785486.262055,37.6072,363.4806,82.4763,179.1113,-0.4008,-123.1768
1788785486.282129,37.6101,363.4717,82.3814,179.1132,-0.4029,-123.1768
1788785486.302316,37.6104,363.4703,82.3113,179.1137,-0.4034,-123.177
1788785486.322525,37.6109,363.4673,82.2591,179.1134,-0.4031,-123.177
