axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,2.2884615390038734,-1.5008046228374665,0.01685654432530739,23.98967218887126,2,cyl4_x-1.50.png,0.010292408669784692,0.07936490388238297,-2.2884615390038734,2.72380618788354,-3.6570779555180346,-0.14276575673548564,-1.7077525478290034,-2.03614576583248,0.0
x,-0.75,2.6587372033717798,-0.7355288996250388,0.005695883688752851,23.963639056617133,2,cyl4_x-0.75.png,0.08426627832036963,-0.01565961623848793,-2.6587372033717798,5.5478696950599975,-0.5293479023198933,0.27822043668548346,-0.9721664973866836,-1.9429926992586726,0.0
x,0.0,2.703348673330774,0.013405595896411908,0.006590147226354386,23.967216927376978,2,cyl4_x+0.00.png,0.09482170462695691,-0.020711584354102364,-2.703348673330774,5.848287017012332,1.7408341962111107,0.27216448243461144,-0.21159557573480878,-1.9764741728674033,0.0
x,0.75,2.744717655210073,0.7645490708773003,0.005753448309501009,23.975896553973538,2,cyl4_x+0.75.png,0.09068504145136949,-0.01220528585041425,-2.744717655210073,5.705448508563513,3.6513594161185408,0.2857447654821321,0.5244285627982632,-1.970236297652661,0.0
x,1.5,2.9075863089872143,1.4985547099309886,0.018620556832433063,23.96924429855439,2,cyl4_x+1.50.png,0.039806129115228114,0.020938954673625432,-2.9075863089872143,5.186368989671919,4.594396414481836,0.14298915523478506,1.2462096755568957,-1.9593925987375314,0.0
y,-1.5,2.145703832817398,0.01233290405617172,-1.4920553373153942,23.970404678338387,2,cyl4_y-1.50.png,0.03843222651837088,0.04192191836759349,-2.145703832817398,6.422826863052378,0.5008331383143771,0.0860662904826448,-0.20347143398882095,-3.469895708457221,0.0
y,-0.75,2.4945099204789303,0.00899414414143532,-0.7434344674966088,23.958508308666985,2,cyl4_y-0.75.png,0.026362662879989073,0.029328495851903114,-2.4945099204789303,6.159007363897614,0.20560127089073177,-0.1560813214884771,-0.17535533565162434,-2.7558020688117697,0.0
y,0.0,2.699165364835591,0.0086320161986453,0.01763283007159242,23.96657043466992,2,cyl4_y+0.00.png,0.034656098652138215,0.03927040645296174,-2.699165364835591,4.51066190399293,0.2418698311361711,-0.11798021056073082,-0.22356801142000754,-2.026007401735445,0.0
y,0.75,2.95537633712203,0.006634359416404036,0.7561002006265327,23.96803312631774,2,cyl4_y+0.75.png,0.023384302304242155,0.02099229336197208,-2.95537633712203,3.252178505065692,-0.03249082445993534,0.14572527814520342,-0.2039912155422909,-1.2736833467883266,0.0
y,1.5,3.1247886612157116,0.009130419653939187,1.511347429274534,23.975056128032886,2,cyl4_y+1.50.png,0.02805907273484287,0.0325007731153855,-3.1247886612157116,0.9691186416660141,0.055778576251019896,-0.12936573864261725,-0.20117406234256732,-0.5638345213994561,0.0
