probe,repeat,target_depth_mm,depth_mm,force_N,file,t_img,Fx,Fy,Fz,Tx,Ty,Tz,tcp_x,tcp_y,tcp_z,area_px,radius_px,enclosing_radius_px,centroid_px,mean_abs_diff_in_region,dark_area_px,bright_area_px,diff_level
ball4,1,0.1,0.08856371422922393,0.0854515717458952,ball4_d0.10_r1.png,1788594717.1768172,-0.0002200329930836631,0.002613536850231668,-0.0854515717458952,0.00017635630481113994,7.665609594700862e-05,0.0005182881181926557,37.81192016601562,363.3260192871093,38.70983123779297,387,11.098915530497878,17.088106155395508,"[944.8217054263566, 685.6304909560723]",6.349755764007568,378,0,5
ball4,1,0.2,0.1832441456441174,0.08361466521587033,ball4_d0.20_r1.png,1788594723.1619074,-0.0005773259556054455,-0.001883531374741665,-0.08361466521587033,5.671261047337506e-05,-3.235183332589431e-06,0.00023264754681973088,37.8108329772949,363.3320007324218,38.6101722717285,10868,58.81659496303265,78.74877166748047,"[936.0075450864924, 678.5293522267207]",7.375910758972168,10854,0,5
ball4,1,0.3,0.2830202419949046,0.11957571034545537,ball4_d0.30_r1.png,1788594729.3546627,0.000513955061260063,0.003500810234496754,-0.11957571034545537,1.3648599130322569e-05,-6.9349201132828945e-06,0.0002901637994578543,37.81392288208008,363.3150329589843,38.5050582885742,24390,88.11116912186931,103.37570190429688,"[937.1717507175072, 673.2643296432964]",8.669044494628906,24351,0,5
ball4,1,0.4,0.3826203877796459,0.13857382438857827,ball4_d0.40_r1.png,1788594735.7556763,-0.00026552160614805586,0.0034597005266375548,-0.13857382438857827,9.900638441825704e-05,6.39445796588145e-05,2.9381047266330283e-05,37.81283950805664,363.3210144042968,38.40857696533203,34313,104.50917244253927,123.7414321899414,"[937.5326844053275, 669.098621513712]",10.128973960876465,34288,0,5
ball4,1,0.5,0.48388200029886264,0.21491099148670684,ball4_d0.50_r1.png,1788594742.3611255,-0.0006329223755795254,0.002033134992656471,-0.21491099148670684,0.0001428885229916549,2.8889198732645616e-05,0.00022452873707030642,37.81049346923828,363.3190612792968,38.30956268310547,45153,119.88597203533322,134.90185546875,"[937.3181848382168, 668.0173410404624]",11.48275375366211,45118,0,5
ball4,1,0.6,0.5832295583974378,0.28033261816931654,ball4_d0.60_r1.png,1788594749.1736119,0.002311936173209972,0.005288767953584461,-0.28033261816931654,-2.9281225773178378e-05,1.2333152465571206e-06,0.00036020718040710167,37.81050491333008,363.3218688964843,38.21022796630859,54488,131.69688332827923,147.31463623046875,"[935.9907319042725, 668.8295220966085]",12.955106735229492,54470,0,5
ball4,2,0.1,0.08205118392386979,0.04567902720502559,ball4_d0.10_r2.png,1788594755.3666005,-0.00035846236314718283,0.003907749483504297,-0.04567902720502559,9.347532786670443e-05,-9.302218127131834e-05,0.0003340149588898278,37.80392456054687,363.3328552246093,38.7121353149414,285,9.52461639974967,15.211139678955078,"[917.2982456140351, 685.3859649122807]",6.1856770515441895,284,0,5
ball4,2,0.2,0.18798868923860468,0.08188132147400609,ball4_d0.20_r2.png,1788594761.3559213,0.0017152553454039322,0.002451949742072479,-0.08188132147400609,0.0002000930363568909,-2.2671609262792104e-05,0.00035199437363409025,37.8013572692871,363.346954345703,38.6099624633789,9780,55.794898394723084,71.43019104003906,"[932.9698364008179, 681.7643149284254]",7.372403621673584,9759,0,5
ball4,2,0.3,0.28292681801650943,0.13085839525784024,ball4_d0.30_r2.png,1788594767.5487733,0.0019138932573799395,0.006152199441697625,-0.13085839525784024,0.0002650048878836242,8.008132205128415e-06,0.0004030505498069825,37.79512786865234,363.3514404296875,38.50999450683593,23059,85.67326108834675,106.08612823486328,"[935.6983824103387, 676.0675658094453]",8.591880798339844,23025,0,5
ball4,2,0.4,0.38369399004008287,0.15954039515116564,ball4_d0.40_r2.png,1788594773.9455626,0.0013908580351341016,0.0023469901749237467,-0.15954039515116564,0.0002586845283470807,-3.8630295171204755e-06,0.0003575648882224947,37.79158782958984,363.342803955078,38.40914154052734,33095,102.63754519303622,119.9787826538086,"[935.6793473334341, 671.4195497809337]",10.144545555114746,33069,0,5
