probe,ix,iy,x_mm,y_mm,img_x_px,img_y_px,target_depth_mm,depth_mm,rung_depth_mm,surface_offset_mm,force_wanted_N,force_N,file,t_img,Fx,Fy,Fz,tcp_x,tcp_y,tcp_z,area_px,radius_px,centroid_px,diff_level
ball4,2,1,0.9635558277663684,-0.8761275190425633,960.0,540.0,0.15,0.45538290229962186,0.44999999999999996,0.0,0.0,0.3676834718076435,ball4_x+0.96_y-0.88_d0.15.png,1789050071.4562793,0.00474310774568103,0.014564843980796738,-0.3676834718076435,39.1917495727539,362.478515625,37.14253616333008,69290,148.51158881944147,"[897.6023668639053, 551.7968249386636]",12
ball4,2,1,0.9635558277663684,-0.8761275190425633,960.0,540.0,0.3,0.6268601583754609,0.5999999999999999,0.0,0.0,0.6042678053145579,ball4_x+0.96_y-0.88_d0.30.png,1789050073.0163708,0.0038316777112790135,0.014078733451699499,-0.6042678053145579,39.19422149658203,362.4721069335937,36.98788833618164,95561,174.4076002747851,"[903.0350875357102, 549.6489153524974]",12
ball4,0,0,-6.182434267671223,-0.7420262040911516,454.9576594894305,314.62087165815404,0.15,0.4474520709555705,0.44999999999999996,0.0,0.3676834718076435,0.4372887794581999,ball4_x-6.18_y-0.74_d0.15.png,1789050077.700654,-0.0007957947543459909,0.012754401561949536,-0.4372887794581999,32.9408836364746,359.0210876464843,37.15147018432617,8514,52.05852832119627,"[416.0671834625323, 198.99083861874558]",12
ball4,0,0,-6.182434267671223,-0.7420262040911516,454.9576594894305,314.62087165815404,0.3,0.6160936069813587,0.5999999999999999,0.0,0.6042678053145579,0.6739908808234674,ball4_x-6.18_y-0.74_d0.30.png,1789050079.064726,-0.0015296602681566184,0.014443745326951963,-0.6739908808234674,32.94086837768554,359.0211791992187,37.0069122314453,17743,75.15166206118796,"[425.5884010595728, 196.31736459448797]",12
ball4,1,0,-3.2277708162201195,-2.127618733835136,707.4788297447153,314.62087165815404,0.15,0.481125322751069,0.44999999999999996,0.0,0.3676834718076435,0.40617114560830314,ball4_x-3.23_y-2.13_d0.15.png,1789050082.3808665,0.01718960086853194,-0.006286819857508697,-0.40617114560830314,36.1982307434082,359.2908935546875,37.13085556030273,19843,79.47466937046646,"[746.7449478405483, 243.9216348334425]",12
ball4,1,0,-3.2277708162201195,-2.127618733835136,707.4788297447153,314.62087165815404,0.3,0.6511069974808201,0.5999999999999999,0.0,0.6042678053145579,0.6302629667368336,ball4_x-3.23_y-2.13_d0.30.png,1789050083.7449584,0.014959968757324305,-0.0041392302994117,-0.6302629667368336,36.1987724304199,359.295196533203,36.98959350585937,30015,97.74492945317664,"[756.71957354656, 241.23981342662003]",12
ball4,2,0,-0.2731073647690181,-3.5132112635791186,960.0,314.62087165815404,0.15,0.5235511959514483,0.44999999999999996,0.0,0.3676834718076435,0.3312014605735499,ball4_x-0.27_y-3.51_d0.15.png,1789050087.0651073,0.021732523741735576,-0.003915306960115927,-0.3312014605735499,39.44998550415039,359.5753479003906,37.12124633789062,31139,99.55828215611727,"[891.0411702366807, 331.65101641028934]",12
ball4,2,0,-0.2731073647690181,-3.5132112635791186,960.0,314.62087165815404,0.3,0.7003302544095469,0.5999999999999999,0.0,0.6042678053145579,0.5507769810008739,ball4_x-0.27_y-3.51_d0.30.png,1789050088.429168,0.017017048379869948,-0.014996809242620123,-0.5507769810008739,39.45354843139648,359.56103515625,36.96522140502929,77563,157.12755869698148,"[942.9849541662907, 300.229800291376]",12
ball4,3,0,2.681556086682084,-4.898803793323102,1212.5211702552847,314.62087165815404,0.15,0.5659321036974276,0.44999999999999996,0.0,0.3676834718076435,0.29034066460145314,ball4_x+2.68_y-4.90_d0.15.png,1789050092.1373625,0.023914630246333245,-0.002042283358696828,-0.29034066460145314,42.70428085327148,359.844024658203,37.10010147094726,18601,76.94726891127904,"[1230.8505456695877, 349.81108542551476]",12
ball4,3,0,2.681556086682084,-4.898803793323102,1212.5211702552847,314.62087165815404,0.3,0.7349983288954824,0.5999999999999999,0.0,0.6042678053145579,0.5169779466554075,ball4_x+2.68_y-4.90_d0.30.png,1789050093.5014846,0.01815032642501997,-0.008385767842588442,-0.5169779466554075,42.70333099365234,359.8417053222656,36.94699096679687,61306,139.69361432214242,"[1276.336541284703, 307.3851825269957]",12
ball4,4,0,5.636219538133185,-6.284396323067085,1465.0423405105694,314.62087165815404,0.15,0.6041202327317556,0.44999999999999996,0.0,0.3676834718076435,0.27192542571766865,ball4_x+5.64_y-6.28_d0.15.png,1789050096.8176293,0.005474308173875286,0.012819187977565427,-0.27192542571766865,45.94564056396484,360.1231994628906,37.08081817626953,2650,29.043436408025915,"[883.7086792452831, 578.982641509434]",12
ball4,4,0,5.636219538133185,-6.284396323067085,1465.0423405105694,314.62087165815404,0.3,0.7754858135626961,0.5999999999999999,0.0,0.6042678053145579,0.4727354959771105,ball4_x+5.64_y-6.28_d0.30.png,1789050098.1855912,0.010549518645700928,-0.002984487366396671,-0.4727354959771105,45.95399475097656,360.1211853027343,36.92814636230468,2689,29.256371681194732,"[1708.9776868724432, 193.7764968389736]",12
ball4,0,1,-4.945771075135836,1.895057540445404,454.9576594894305,540.0,0.15,0.3886945642417423,0.44999999999999996,0.0,0.3676834718076435,0.5259056206665604,ball4_x-4.95_y+1.90_d0.15.png,1789050104.8180478,-0.004941099441732178,0.017238580742949417,-0.5259056206665604,32.68663787841797,361.9197998046875,37.1800956726074,9287,54.37043234138261,"[412.36362657478196, 491.09787875524927]",12
ball4,0,1,-4.945771075135836,1.895057540445404,454.9576594894305,540.0,0.3,0.5527389349003933,0.5999999999999999,0.0,0.6042678053145579,0.748877696317544,ball4_x-4.95_y+1.90_d0.30.png,1789050106.1820972,-0.013860810589694595,0.02081923018060845,-0.748877696317544,32.68764114379883,361.9188537597656,37.0270652770996,19666,79.11941747567677,"[427.09361334282517, 493.2069561680057]",12
