axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,2.9001292861113,-1.495826639011161,0.004852485653238086,24.469311938160914,2,cyl4_x-1.50.png,-0.09274190834460008,0.13562204895593552,-2.9001292861113,-2.703471926010259,-6.650915388082923,-0.011884875957246521,-1.4987302804897744,-0.22978142051564465,0.0
x,-0.75,3.090627082138633,-0.7509550636554905,0.00807316301112523,24.45242416192991,2,cyl4_x-0.75.png,0.05337666752342294,0.011761630189661077,-3.090627082138633,0.3126742780183961,-0.9980552159474076,0.20827714476019388,-0.7520582277441048,-0.1957276863097522,0.0
x,0.0,3.14123507407906,0.005839008192008543,0.005536739841730102,24.44810657592358,2,cyl4_x+0.00.png,0.07884007305508582,0.003011137883961723,-3.14123507407906,0.5432041079965144,1.999119822801035,0.25503354358464847,0.012778970992027553,-0.19674533022356155,0.0
x,0.75,3.152545099877341,0.7594702268802336,0.007951292423586921,24.449537118515767,2,cyl4_x+0.75.png,0.07651830270280158,-0.004985225588178999,-3.152545099877341,0.8111234000772738,4.282534343943387,0.4337494234585737,0.755340960222694,-0.21799943418536352,0.0
x,1.5,3.0068678396777444,1.499328153001913,0.02100987576170828,24.458008748310284,2,cyl4_x+1.50.png,0.03059847669447855,0.020995733975422048,-3.0068678396777444,0.10570716952125192,5.053441448613574,0.39245175286017897,1.4277800947433117,-0.20865516256068262,0.0
y,-1.5,2.7720994721107304,0.012779324076735139,-1.494561002075226,24.441881846854074,2,cyl4_y-1.50.png,0.008609806550705201,0.028540967847844635,-2.7720994721107304,4.180986606868678,0.2462971501911382,0.3742948138915736,0.011675285325202628,-1.7640629859835013,0.0
y,-0.75,2.834516767149188,0.0074805755931917324,-0.7417364250976543,24.44695619512789,2,cyl4_y-0.75.png,0.06116619683039133,0.2691447592447876,-2.834516767149188,-3.6236010183572307,1.2151141324214603,0.49187295943138304,-0.10750066712187242,-1.0809501015775833,0.0
y,0.0,3.0219713834398165,0.0076822378836664575,0.009082939785349868,24.44812445869813,2,cyl4_y+0.00.png,0.011961868401787968,0.16016862268012577,-3.0219713834398165,-3.0770523581935993,0.09005170923060413,0.509792821836097,-0.06855482459526174,-0.29872426648660333,0.0
y,0.75,3.1208497354305336,0.007534351831062145,0.7537989224775304,24.461929261220355,2,cyl4_y+0.75.png,-0.03409399125980776,0.10779035387515083,-3.1208497354305336,-4.120342069448673,-0.9269929205253491,0.3855865399074343,-0.025583657689878164,0.46206073816659715,0.0
y,1.5,3.234027559215633,0.006402044777482766,1.5041231598746434,24.47115666917838,2,cyl4_y+1.50.png,-0.050192194449281045,0.1275162860263265,-3.234027559215633,-6.935969596819113,-1.3494502806061182,0.5568356387143591,-0.031632426549771,1.1649590651074966,0.0
