step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.09637212031023168,0.1,-0.004120318062021511,2.0932164192199707,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
2,0.17265390608883635,0.2,-0.006591408179346558,2.0947659015655518,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
3,0.3309539901669609,0.30000000000000004,-0.027011528075175307,2.1055946350097656,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
4,0.345331749467217,0.4,-0.0255651450786047,2.107008457183838,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
5,0.5243965351666979,0.5,0.13389035967712176,2.104046583175659,-0.014017161843242792,0,0.0,0.0,0,0.0,0.0,0,0.0
6,0.5341162822135672,0.6,0.18719443447236017,2.153423547744751,0.16366521609705528,0,0.0,0.0,0,0.0,0.0,0,0.0
7,0.7212840158211371,0.7,0.5699835563050272,2.3126819133758545,0.4552513069683747,0,0.0,0.0,0,0.0,0.0,0,0.0
8,0.7231604435259058,0.7999999999999999,0.6232689190488628,2.526510238647461,0.6922846311248875,3586,33.78548877632338,7.494501113891602,3583,33.771353573650586,-7.495423316955566,0,0.0
9,0.9068944075666465,0.8999999999999999,1.0977230335892982,2.8574841022491455,0.9002566078628156,25674,90.40070806073723,8.760459899902344,25673,90.39894749385337,-8.760467529296875,0,0.0
10,0.9070392860044549,0.9999999999999999,1.13822154409348,3.222877264022827,1.0782699170447545,44115,118.49996045990027,9.796369552612305,44113,118.49727426918122,-9.796475410461426,272,9.304852983362556
11,1.086277333635298,1.0999999999999999,1.7061514436178697,3.781205654144287,1.2873657796665376,69111,148.31963640748302,11.291454315185547,69106,148.31427104165343,-11.291692733764648,383,11.041407809169618
12,1.0864045300861846,1.2,1.7450322507161418,4.228703498840332,1.364827782646831,82400,161.9528777809902,12.438061714172363,82370,161.92339338390497,-12.439669609069824,347,10.509687459947386
13,1.2884809091395226,1.3,2.4385482508208183,5.009809970855713,1.43189876420097,101682,179.90660312212057,14.247562408447266,101606,179.83935691497075,-14.252609252929688,481,12.373643572303322
14,1.2794936410945361,1.4000000000000001,2.4709599839311496,5.600186347961426,1.5425807066678647,116432,192.5135233383648,15.293375968933105,116418,192.50194889856192,-15.294333457946777,539,13.098436114783443
15,1.4780358753266043,1.5000000000000002,3.2323783976810008,6.515843391418457,1.578784256919329,138100,209.66305178066423,16.74287223815918,138023,209.60459303351476,-16.74806022644043,627,14.127289146798006
