index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788877911.729208,1788877911.669209,normal_load,1,,2.0,0.00037,-0.001,-0.01818,0.00012,9e-05,0.0001,0.001,-0.00086,-0.02154,8e-05,8e-05,0.00012,0.00094,-0.00097,-0.01816,3,37.9039,362.8653,38.0372,179.7117,0.5145,-96.6244,0.01,25.7258,-0.011
2,000002.png,False,1788877912.117220,1788877912.057220,normal_load,1,,2.0,-0.00562,-0.02797,-0.03609,0.00078,-0.0002,0.00015,-0.00493,-0.02782,-0.03972,0.00073,-0.00021,0.00017,0.00936,-0.02761,-0.03559,3,37.922,362.8036,38.0189,179.7142,0.5073,-96.6251,0.0055,25.7065,0.0084
3,000003.png,False,1788877912.313201,1788877912.253201,normal_load,1,,2.0,-0.00685,-0.02,-0.05483,0.00075,-0.00011,0.00023,-0.00614,-0.01984,-0.05859,0.0007,-0.00011,0.00026,0.00444,-0.02162,-0.05446,3,37.9226,362.8082,38.0056,179.7133,0.5102,-96.6253,0.0098,25.6933,0.0216
4,000004.png,False,1788877912.509217,1788877912.449217,normal_load,1,,2.0,-0.01125,-0.03912,-0.22565,0.00127,-0.00021,0.00027,-0.01051,-0.03896,-0.22954,0.00122,-0.00022,0.0003,0.01137,-0.04311,-0.22491,3,37.9291,362.7785,37.873,179.715,0.5039,-96.6253,0.0042,25.5601,0.1547
5,000005.png,False,1788877912.701152,1788877912.641152,normal_load,1,,2.0,-0.00759,-0.02994,-0.24698,0.001,-0.0002,0.00032,-0.00684,-0.02977,-0.25101,0.00095,-0.00021,0.00035,0.01009,-0.03368,-0.24641,3,37.9288,362.7889,37.8807,179.7146,0.5067,-96.6255,0.0046,25.568,0.1468
6,000006.png,False,1788877912.897244,1788877912.837244,normal_load,1,,2.0,-0.0045,-0.02516,-0.38158,0.00094,-0.00013,0.00023,-0.00372,-0.02498,-0.38574,0.00088,-0.00014,0.00026,0.01131,-0.03015,-0.38108,3,37.9291,362.7891,37.8153,179.7142,0.5073,-96.6255,0.0041,25.5026,0.2122
7,000007.png,False,1788877913.093231,1788877913.033231,normal_load,1,,2.0,-0.00021,-0.01762,-0.4784,0.00071,-9e-05,0.00035,0.0006,-0.01744,-0.48269,0.00065,-0.0001,0.00038,0.01194,-0.02302,-0.47802,3,37.929,362.7971,37.7842,179.714,0.5086,-96.6257,0.0012,25.4717,0.2432
8,000008.png,False,1788877913.289256,1788877913.229256,normal_load,1,,2.0,0.00484,-0.00333,-0.85915,0.00037,-0.00012,0.00036,0.00567,-0.00314,-0.86358,0.00031,-0.00013,0.00039,0.01181,-0.01422,-0.85898,3,37.9261,362.8053,37.6787,179.7136,0.5098,-96.6255,0.0068,25.3663,0.3485
9,000009.png,False,1788877913.485275,1788877913.425275,normal_load,1,,2.0,0.0055,0.00768,-0.84822,0.00024,-4e-05,0.00032,0.00636,0.00787,-0.85278,0.00017,-5e-05,0.00035,0.00681,-0.00418,-0.84824,3,37.9265,362.8091,37.6813,179.7129,0.5114,-96.6259,0.0,25.369,0.3458
10,000010.png,False,1788877913.677292,1788877913.617292,normal_load,1,,2.0,0.0158,0.02793,-1.14616,-0.00013,6e-05,0.00041,0.01668,0.02812,-1.15085,-0.00019,5e-05,0.00044,0.00768,0.01372,-1.1465,3,37.9251,362.8183,37.6211,179.712,0.5153,-96.6257,0.0088,25.309,0.4059
11,000011.png,False,1788877913.873321,1788877913.813321,normal_load,1,,2.0,0.01711,0.02647,-1.1286,-4e-05,4e-05,0.00044,0.01802,0.02667,-1.13342,-0.00011,3e-05,0.00047,0.00942,0.01339,-1.12892,3,37.9257,362.818,37.6192,179.712,0.5144,-96.6257,0.0064,25.307,0.4079
12,000012.png,False,1788877914.265299,1788877914.205299,normal_load,1,,2.0,0.01817,0.00323,-1.48105,0.00053,-7e-05,0.00038,0.01913,0.00344,-1.48614,0.00046,-8e-05,0.00041,0.02439,-0.01185,-1.48092,3,37.9331,362.8013,37.5431,179.7128,0.5119,-96.6268,0.0034,25.2306,0.4842
13,000013.png,False,1788877914.457338,1788877914.397338,normal_load,1,,2.0,0.02493,0.0216,-1.73658,0.00024,2e-05,0.00044,0.02591,0.02181,-1.7418,0.00016,1e-05,0.00048,0.02285,0.00334,-1.73674,3,37.9321,362.8076,37.5099,179.7121,0.5139,-96.6268,0.0075,25.1976,0.5173
14,000014.png,False,1788877914.653325,1788877914.593325,normal_load,1,,2.0,0.03052,0.02297,-1.85679,0.00016,0.00014,0.00022,0.03152,0.02319,-1.86215,9e-05,0.00013,0.00026,0.02783,0.0054,-1.85697,3,37.9319,362.8104,37.4854,179.712,0.5146,-96.6266,0.0025,25.1731,0.5418
15,000015.png,False,1788877915.045349,1788877914.985349,normal_unload,1,,0.0,0.03513,0.03162,-1.97704,6e-05,0.00015,0.00057,0.03619,0.03185,-1.98265,-2e-05,0.00014,0.00061,0.02834,0.01327,-1.97735,3,37.9328,362.8114,37.4686,179.7119,0.5148,-96.6268,0.0081,25.1563,0.5585
16,000016.png,False,1788877915.241255,1788877915.181255,normal_unload,1,,0.0,0.03652,0.03177,-1.92896,3e-05,0.00018,0.00027,0.0376,0.03201,-1.93471,-5e-05,0.00016,0.0003,0.02914,0.01486,-1.92929,3,37.9329,362.8115,37.4676,179.7122,0.5144,-96.627,0.0067,25.1553,0.5595
17,000017.png,False,1788877915.433377,1788877915.373377,normal_unload,1,,0.0,0.0437,0.03348,-1.87271,-0.00012,0.00051,0.00053,0.0448,0.03373,-1.87859,-0.0002,0.0005,0.00057,0.0341,0.02083,-1.87309,3,37.9362,362.8164,37.4748,179.7118,0.5157,-96.6279,0.0094,25.1626,0.5523
18,000018.png,False,1788877915.629270,1788877915.569270,normal_unload,1,,0.0,0.04215,0.02591,-1.8274,9e-05,0.00037,0.0005,0.04328,0.02616,-1.83342,0.0,0.00036,0.00054,0.03623,0.01423,-1.82766,3,37.937,362.8131,37.4789,179.7123,0.5142,-96.6277,0.0032,25.1666,0.5482
19,000019.png,False,1788877915.825382,1788877915.765382,normal_unload,1,,0.0,0.04087,0.01846,-1.72966,0.00038,0.00051,0.00029,0.04203,0.01872,-1.7358,0.0003,0.00049,0.00033,0.03817,0.00871,-1.72979,3,37.9399,362.81,37.4878,179.7127,0.5121,-96.6286,0.002,25.1754,0.5395
20,000020.png,False,1788877916.021288,1788877915.961288,normal_unload,1,,0.0,0.03871,0.01081,-1.67365,0.00051,0.00045,0.00045,0.03989,0.01107,-1.67993,0.00043,0.00043,0.00049,0.03973,0.0019,-1.67366,3,37.9414,362.8061,37.5016,179.7141,0.5091,-96.6285,0.0072,25.1891,0.5257
21,000021.png,False,1788877916.213364,1788877916.153364,normal_unload,1,,0.0,0.03356,-0.00709,-1.5315,0.00085,0.00029,0.00024,0.03477,-0.00683,-1.53791,0.00077,0.00027,0.00028,0.04323,-0.01391,-1.53121,3,37.9405,362.8014,37.5125,179.7139,0.509,-96.6285,0.0016,25.1999,0.5149
22,000022.png,False,1788877916.409430,1788877916.349430,normal_unload,1,,0.0,0.03263,0.00113,-1.33968,0.00066,0.00044,0.00046,0.03386,0.0014,-1.34623,0.00057,0.00043,0.0005,0.03699,-0.00418,-1.33957,3,37.9423,362.8051,37.5427,179.7132,0.5113,-96.629,0.0032,25.2303,0.4846
23,000023.png,False,1788877916.605393,1788877916.545393,normal_unload,1,,0.0,0.03153,-0.00022,-1.34989,0.00073,0.0005,0.00043,0.03278,6e-05,-1.35657,0.00064,0.00049,0.00047,0.03678,-0.00606,-1.34974,3,37.9413,362.8049,37.5431,179.7132,0.5111,-96.629,0.0008,25.2307,0.4842
24,000024.png,False,1788877916.801440,1788877916.741440,normal_unload,1,,0.0,0.03498,0.00052,-1.13764,0.00058,0.00052,0.0004,0.03626,0.00081,-1.14445,0.00049,0.00051,0.00044,0.03793,-0.00029,-1.13755,3,37.9427,362.8098,37.5748,179.7124,0.5131,-96.6292,0.0048,25.2624,0.4525
25,000025.png,False,1788877916.993461,1788877916.933461,normal_unload,1,,0.0,0.03505,-0.00065,-1.15372,0.00056,0.00051,0.00047,0.03635,-0.00036,-1.16066,0.00046,0.00049,0.00051,0.03868,-0.00153,-1.15361,4,37.9423,362.8123,37.5807,179.7124,0.5129,-96.6292,0.0059,25.2683,0.4465
26,000026.png,False,1788877917.189460,1788877917.129460,normal_unload,1,,0.0,0.02753,-0.01078,-0.98873,0.00072,0.00048,0.00034,0.02886,-0.01049,-0.99581,0.00062,0.00047,0.00038,0.03609,-0.01142,-0.98845,3,37.9451,362.8059,37.6013,179.7133,0.5109,-96.6296,0.0004,25.2888,0.426
27,000027.png,False,1788877917.385438,1788877917.325438,normal_unload,1,,0.0,0.02887,-0.01225,-0.97888,0.00079,0.00051,0.00015,0.03022,-0.01195,-0.98609,0.0007,0.0005,0.00019,0.03792,-0.01187,-0.97858,3,37.9452,362.8044,37.604,179.7132,0.5111,-96.6294,0.0047,25.2915,0.4234
28,000028.png,False,1788877917.777440,1788877917.717440,normal_unload,1,,0.0,0.02471,-0.02377,-0.74228,0.00104,0.00046,0.00032,0.02611,-0.02346,-0.74976,0.00094,0.00044,0.00037,0.03843,-0.02013,-0.74181,3,37.9456,362.8034,37.6595,179.713,0.5117,-96.6299,0.0024,25.347,0.3679
29,000029.png,False,1788877917.969455,1788877917.909455,normal_unload,1,,0.0,0.02377,-0.01928,-0.65392,0.00091,0.00056,0.00042,0.0252,-0.01896,-0.66153,0.0008,0.00054,0.00048,0.03475,-0.01529,-0.65354,3,37.9459,362.804,37.6807,179.7129,0.5121,-96.6296,0.0068,25.3682,0.3467
30,000030.png,False,1788877918.165468,1788877918.105469,normal_unload,1,,0.0,0.02516,-0.01609,-0.5434,0.00079,0.00061,0.0003,0.02661,-0.01577,-0.55114,0.00069,0.0006,0.00035,0.0336,-0.01007,-0.54309,3,37.946,362.8078,37.7111,179.7126,0.513,-96.6305,0.0026,25.3986,0.3162
31,000031.png,False,1788877918.361463,1788877918.301463,normal_unload,1,,0.0,0.02002,-0.0173,-0.4713,0.00071,0.00055,0.00029,0.0215,-0.01697,-0.47917,0.0006,0.00053,0.00035,0.02925,-0.01253,-0.47097,3,37.9465,362.8042,37.728,179.7128,0.5123,-96.6305,0.0028,25.4155,0.2993
32,000032.png,False,1788877918.557477,1788877918.497477,normal_unload,1,,0.0,0.0215,-0.02203,-0.36132,0.00082,0.00052,0.00025,0.023,-0.0217,-0.36933,0.00071,0.00051,0.00031,0.03214,-0.01413,-0.36093,3,37.945,362.8068,37.7624,179.7129,0.5121,-96.6303,0.0077,25.4499,0.265
33,000033.png,False,1788877918.749480,1788877918.689481,normal_unload,1,,0.0,0.01865,-0.02391,-0.33898,0.00088,0.00048,0.00032,0.02017,-0.02357,-0.34712,0.00077,0.00047,0.00037,0.03045,-0.01682,-0.33855,3,37.9458,362.8052,37.7783,179.7131,0.5122,-96.6303,0.0028,25.4658,0.249
34,000034.png,False,1788877918.945518,1788877918.885518,normal_unload,1,,0.0,0.01643,-0.02422,-0.19068,0.00084,0.00055,0.00023,0.01798,-0.02388,-0.19895,0.00073,0.00053,0.00029,0.02765,-0.01582,-0.19026,3,37.9457,362.8035,37.8349,179.7126,0.513,-96.6303,0.0036,25.5223,0.1926
35,000035.png,False,1788877919.141491,1788877919.081491,normal_unload,1,,0.0,0.01298,-0.02758,-0.18174,0.0009,0.00037,0.00021,0.01455,-0.02723,-0.19015,0.00079,0.00035,0.00027,0.02628,-0.02032,-0.18126,3,37.9471,362.8029,37.8463,179.713,0.5124,-96.6303,0.0093,25.5337,0.1812
36,000036.png,False,1788877919.337420,1788877919.277420,normal_unload,1,,0.0,0.01428,-0.02147,-0.07089,0.00062,0.0005,0.00028,0.01588,-0.02111,-0.07942,0.00051,0.00049,0.00034,0.02359,-0.01259,-0.07053,3,37.9474,362.8155,37.9156,179.7122,0.516,-96.631,0.0052,25.6032,0.1117
37,000037.png,False,1788877919.533504,1788877919.473505,normal_unload,1,,0.0,0.01352,-0.0219,-0.06083,0.00078,0.0004,0.00017,0.01515,-0.02154,-0.0695,0.00066,0.00038,0.00023,0.02308,-0.01318,-0.06047,3,37.9464,362.8097,37.929,179.7125,0.5141,-96.6307,0.0003,25.6165,0.0983
38,000038.png,False,1788877919.921545,1788877919.861545,normal_unload,1,,0.0,0.00038,-0.02283,-0.01496,0.00078,0.00026,0.00014,0.00206,-0.02246,-0.02389,0.00066,0.00024,0.0002,0.01184,-0.01983,-0.01456,3,37.9476,362.8134,38.0234,179.7126,0.5148,-96.6312,0.0026,25.711,0.0039
39,000039.png,False,1788877922.849631,1788877922.789631,normal_load,2,,2.0,0.00209,-0.00959,0.00316,0.00045,0.00018,-2e-05,0.00415,-0.00914,-0.00776,0.0003,0.00015,6e-05,0.00659,-0.00721,0.00333,3,37.9338,362.8433,38.0352,179.7128,0.5159,-96.6371,0.0074,25.7234,-0.0085
40,000040.png,False,1788877923.237700,1788877923.177700,normal_load,2,,2.0,-0.0059,-0.00852,-0.03673,0.00052,9e-05,0.00015,-0.0038,-0.00805,-0.04792,0.00037,7e-05,0.00023,-0.0006,-0.01091,-0.03657,3,37.9142,362.8406,38.0209,179.7137,0.5137,-96.6338,0.0073,25.7091,0.0057
41,000041.png,False,1788877923.433700,1788877923.373700,normal_load,2,,2.0,-0.00886,-0.00984,-0.07393,0.00056,9e-05,0.00041,-0.00674,-0.00937,-0.08525,0.00041,7e-05,0.00049,-0.00225,-0.01413,-0.07373,3,37.9112,362.8373,38.0046,179.7136,0.5132,-96.6331,0.0065,25.6928,0.0221
42,000042.png,False,1788877923.629704,1788877923.569705,normal_load,2,,2.0,-0.01237,-0.01227,-0.14078,0.0006,-8e-05,0.00042,-0.01022,-0.01179,-0.15223,0.00045,-0.00011,0.00049,-0.00361,-0.01906,-0.14052,3,37.9026,362.827,37.9162,179.715,0.5095,-96.6314,0.0011,25.6043,0.1105
43,000043.png,False,1788877923.825606,1788877923.765606,normal_load,2,,2.0,-0.0099,-0.00201,-0.15506,0.00052,-0.00011,0.00024,-0.00772,-0.00153,-0.16665,0.00036,-0.00014,0.00032,-0.00649,-0.00917,-0.15499,3,37.9014,362.833,37.9139,179.7145,0.511,-96.6314,0.0042,25.6021,0.1127
44,000044.png,False,1788877924.017732,1788877923.957732,normal_load,2,,2.0,-0.01434,-0.00163,-0.30142,0.00046,-0.00023,0.00016,-0.01214,-0.00115,-0.31313,0.0003,-0.00025,0.00024,-0.00952,-0.01341,-0.30131,3,37.8995,362.8291,37.8292,179.715,0.5095,-96.6312,0.007,25.5174,0.1975
45,000045.png,False,1788877924.213625,1788877924.153625,normal_load,2,,2.0,-0.00874,0.00975,-0.39297,0.00019,-0.00017,0.0002,-0.00651,0.01024,-0.40482,3e-05,-0.00019,0.00028,-0.00971,-0.00221,-0.39307,3,37.8981,362.8367,37.7992,179.7142,0.512,-96.631,0.0016,25.4875,0.2273
46,000046.png,False,1788877924.409714,1788877924.349714,normal_load,2,,2.0,-0.00645,0.01114,-0.58996,0.00021,-0.00026,0.00012,-0.0042,0.01164,-0.60195,5e-05,-0.00029,0.0002,-0.00706,-0.00303,-0.59005,3,37.8982,362.8399,37.72,179.714,0.5127,-96.631,0.0085,25.4083,0.3065
47,000047.png,False,1788877924.605793,1788877924.545793,normal_load,2,,2.0,-0.00198,0.0269,-0.71979,-7e-05,-0.00018,0.00026,0.0003,0.0274,-0.7319,-0.00024,-0.00021,0.00034,-0.01016,0.01078,-0.72014,3,37.8983,362.8439,37.7018,179.7139,0.514,-96.6312,0.0065,25.3903,0.3246
48,000048.png,False,1788877924.797741,1788877924.737741,normal_load,2,,2.0,0.00363,0.02969,-1.06572,-0.00018,-0.00017,0.00034,0.00593,0.0302,-1.07797,-0.00034,-0.0002,0.00042,-0.0043,0.01046,-1.06608,3,37.8974,362.8466,37.6269,179.7136,0.5155,-96.631,0.0037,25.3153,0.3995
49,000049.png,False,1788877924.993748,1788877924.933748,normal_load,2,,2.0,0.00428,0.03179,-1.02819,-0.0003,-0.00024,0.00026,0.0066,0.0323,-1.04057,-0.00047,-0.00026,0.00034,-0.00505,0.0132,-1.02859,3,37.8976,362.8468,37.6274,179.7136,0.5157,-96.6307,0.0087,25.3158,0.399
50,000050.png,False,1788877925.385720,1788877925.325720,normal_load,2,,2.0,0.01514,0.05582,-1.33794,-0.00078,4e-05,0.00019,0.01751,0.05634,-1.35058,-0.00095,1e-05,0.00028,-0.0055,0.03447,-1.33873,3,37.8968,362.855,37.5591,179.7136,0.5171,-96.631,0.0052,25.2477,0.4671
51,000051.png,False,1788877925.773692,1788877925.713692,normal_load,2,,2.0,0.02313,0.06719,-1.69708,-0.00099,3e-05,0.00025,0.02555,0.06772,-1.71,-0.00116,0.0,0.00034,-0.00177,0.04256,-1.69804,3,37.8967,362.8596,37.5065,179.7134,0.5184,-96.6312,0.0002,25.1952,0.5196
