index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788789981.627033,1788789981.422333,normal_load,1,,0.0,-0.00085,-0.00118,0.01388,-0.0,1e-05,-0.00015,-0.00061,-0.00121,0.01408,-0.0,0.0,-0.00015,-0.00024,-0.00122,0.0139,11,37.8733,362.8378,39.9804,179.0445,0.3046,-123.5487,0.0049,27.6685,-0.1185
2,000002.png,False,1788789982.039140,1788789981.834440,normal_load,1,,0.12506952647530342,0.00048,0.00162,-0.01558,-6e-05,2e-05,-0.00016,0.00077,0.00158,-0.01532,-6e-05,2e-05,-0.00017,-0.00029,0.00139,-0.0156,10,37.8739,362.837,39.8917,179.0422,0.3073,-123.5489,0.0047,27.5799,-0.0299
3,000003.png,False,1788789982.247155,1788789982.042455,normal_load,1,,0.1481770277008252,0.00075,0.00309,-0.04692,-5e-05,1e-05,-0.00016,0.00107,0.00305,-0.04664,-5e-05,0.0,-0.00017,-0.00057,0.0023,-0.04697,11,37.874,362.8415,39.8352,179.0412,0.3081,-123.5491,0.0017,27.5234,0.0266
4,000004.png,False,1788789982.455157,1788789982.250457,normal_load,1,,0.1481770277008252,-0.00098,-0.00206,-0.04587,-0.0,-0.00012,-0.00017,-0.00063,-0.00211,-0.04556,-0.0,-0.00013,-0.00019,0.0005,-0.00301,-0.04582,10,37.8745,362.8424,39.8359,179.041,0.3082,-123.5489,0.0086,27.5241,0.0259
5,000005.png,False,1788789982.867163,1788789982.662463,normal_load,1,,0.1481770277008252,-0.0007,-0.00325,-0.07208,9e-05,-8e-05,-0.00023,-0.0003,-0.00331,-0.07173,9e-05,-9e-05,-0.00024,0.00152,-0.00432,-0.07201,11,37.8754,362.8345,39.7814,179.0439,0.3052,-123.5487,0.0018,27.4695,0.0805
6,000006.png,False,1788789983.691298,1788789983.486598,normal_load,1,,0.18992458218772584,0.00571,0.01091,-0.09505,-0.00033,-1e-05,-0.00022,0.00621,0.01084,-0.0946,-0.00033,-2e-05,-0.00024,0.00015,0.01078,-0.09524,10,37.8717,362.8692,39.7481,179.0361,0.3134,-123.5492,0.0033,27.4368,0.1132
7,000007.png,False,1788789983.899225,1788789983.694525,normal_load,1,,0.23060622944777834,-0.0013,-0.00239,-0.13489,0.00016,-3e-05,-3e-05,-0.00077,-0.00246,-0.13442,0.00016,-5e-05,-4e-05,0.001,-0.00488,-0.13483,10,37.8777,362.8398,39.722,179.0373,0.3119,-123.5496,0.0037,27.4102,0.1398
8,000008.png,False,1788789984.103225,1788789983.898525,normal_load,1,,0.23060622944777834,0.00168,0.00313,-0.12516,-8e-05,-5e-05,-0.00013,0.00224,0.00305,-0.12466,-8e-05,-6e-05,-0.00015,0.00076,0.00154,-0.1252,10,37.8753,362.8467,39.7202,179.0361,0.3131,-123.5494,0.0066,27.4086,0.1414
9,000009.png,False,1788789984.311233,1788789984.106533,normal_load,1,,0.2650710834362314,0.00512,0.00536,-0.16971,-9e-05,-6e-05,-0.00016,0.00571,0.00528,-0.16919,-0.0001,-7e-05,-0.00017,0.00294,0.00448,-0.16979,10,37.8744,362.8515,39.6563,179.0365,0.3126,-123.5494,0.0067,27.3447,0.2053
10,000010.png,False,1788789984.723236,1788789984.518536,normal_load,1,,0.2650710834362314,0.00362,0.00282,-0.19082,-0.00011,-0.00018,-0.00031,0.00426,0.00273,-0.19025,-0.00011,-0.0002,-0.00033,0.00305,0.00119,-0.19084,10,37.8754,362.8474,39.6136,179.0379,0.3112,-123.5498,0.0029,27.302,0.248
11,000011.png,False,1788789985.551320,1788789985.346620,normal_load,1,,0.29899085940959935,0.00372,0.00725,-0.2164,-0.00016,-7e-05,-0.00013,0.00447,0.00715,-0.21573,-0.00016,-9e-05,-0.00016,0.0011,0.00467,-0.2165,10,37.8746,362.8528,39.6096,179.0359,0.3133,-123.55,0.0054,27.298,0.252
12,000012.png,False,1788789985.963341,1788789985.758641,normal_load,1,,0.36470708399236285,0.00557,0.01194,-0.26693,-0.00029,-6e-05,-0.00013,0.00637,0.01183,-0.26622,-0.00029,-8e-05,-0.00015,0.00071,0.00885,-0.26711,10,37.8737,362.8559,39.5622,179.0323,0.317,-123.5503,0.0048,27.2507,0.2993
13,000013.png,False,1788789986.995361,1788789986.790661,normal_load,1,,0.4085044819814556,0.00588,0.01751,-0.30069,-0.00032,1e-05,-0.00012,0.00682,0.01738,-0.29986,-0.00033,-1e-05,-0.00015,-0.00157,0.01329,-0.30096,10,37.8728,362.8637,39.5247,179.0298,0.3197,-123.5505,0.008,27.2133,0.3367
14,000014.png,False,1788789987.407388,1788789987.202688,normal_load,1,,0.4085044819814556,0.00591,0.01663,-0.43283,-0.0003,-8e-05,-3e-05,0.0069,0.0165,-0.43195,-0.0003,-0.0001,-6e-05,-0.00019,0.01042,-0.43307,11,37.8747,362.8529,39.4338,179.0305,0.3192,-123.5512,0.0015,27.1223,0.4277
15,000015.png,False,1788789987.615405,1788789987.410705,normal_load,1,,0.4085044819814556,0.00577,0.01807,-0.40623,-0.00037,-0.0001,3e-05,0.0068,0.01793,-0.40532,-0.00037,-0.00012,0.0,-0.00121,0.01203,-0.40649,10,37.8756,362.8547,39.4574,179.029,0.3208,-123.5514,0.0085,27.1459,0.4041
16,000016.png,False,1788789988.851439,1788789988.646739,normal_load,1,,0.539275453405321,0.00298,0.00911,-0.44009,-0.00012,-0.00021,-4e-05,0.00416,0.00894,-0.43904,-0.00012,-0.00024,-7e-05,0.00108,0.00233,-0.44018,10,37.8751,362.8422,39.4137,179.0303,0.3191,-123.5514,0.0055,27.102,0.448
17,000017.png,False,1788789989.267437,1788789989.062737,normal_load,1,,0.539275453405321,0.00346,0.01757,-0.50926,-0.00036,-0.0002,-0.00012,0.0047,0.0174,-0.50817,-0.00037,-0.00023,-0.00016,-0.00226,0.00879,-0.5095,11,37.8754,362.8512,39.3523,179.0285,0.3213,-123.5518,0.0079,27.0407,0.5093
18,000018.png,False,1788789989.883519,1788789989.678819,normal_load,1,,0.6113997934430415,0.00465,0.01239,-0.51304,-9e-05,-0.00023,1e-05,0.00597,0.01221,-0.51187,-0.0001,-0.00026,-3e-05,0.0014,0.00484,-0.51318,10,37.8776,362.8443,39.3616,179.0303,0.3194,-123.5523,0.0006,27.0499,0.5001
19,000019.png,False,1788789990.299499,1788789990.094799,normal_load,1,,0.6631234279979565,0.00063,0.00922,-0.56403,7e-05,-0.00019,4e-05,0.002,0.00903,-0.56282,7e-05,-0.00022,0.0,-0.00015,-0.00074,-0.56411,10,37.8777,362.8387,39.3278,179.0318,0.3178,-123.552,0.0066,27.0161,0.5339
20,000020.png,False,1788789990.503516,1788789990.298816,normal_load,1,,0.6631234279979565,0.00322,0.01449,-0.60382,-8e-05,-0.0002,6e-05,0.00462,0.01429,-0.60258,-9e-05,-0.00023,2e-05,-0.00026,0.00448,-0.60398,10,37.8753,362.8484,39.2875,179.0309,0.3184,-123.552,0.0036,26.976,0.574
21,000021.png,False,1788789990.711525,1788789990.506825,normal_load,1,,0.6631234279979565,0.004,0.01684,-0.61874,-0.0001,-0.00025,-5e-05,0.00543,0.01664,-0.61747,-0.0001,-0.00028,-9e-05,-0.00066,0.00667,-0.61894,10,37.8766,362.8435,39.284,179.032,0.3176,-123.552,0.0028,26.9723,0.5777
22,000022.png,False,1788789991.331551,1788789991.126851,normal_load,1,,0.7264501963407042,0.00328,0.01615,-0.61192,-0.00017,-0.00023,-7e-05,0.00479,0.01594,-0.61059,-0.00018,-0.00026,-0.00011,-0.00098,0.00582,-0.61212,10,37.8753,362.8467,39.2811,179.0308,0.3186,-123.5522,0.0007,26.9695,0.5805
23,000023.png,False,1788789991.535587,1788789991.330887,normal_load,1,,0.7264501963407042,0.00293,0.01165,-0.67514,-4e-05,-0.00038,-5e-05,0.00446,0.01144,-0.67378,-4e-05,-0.00041,-0.0001,0.00139,0.00074,-0.67524,10,37.8758,362.8441,39.2195,179.0287,0.3208,-123.5523,0.0004,26.9079,0.6421
24,000024.png,False,1788789991.947613,1788789991.742913,normal_load,1,,0.7264501963407042,0.00287,0.01662,-0.73239,-9e-05,-0.00029,0.00017,0.00446,0.0164,-0.73098,-0.0001,-0.00032,0.00012,-0.00074,0.0041,-0.73257,11,37.8762,362.8431,39.2232,179.03,0.3194,-123.5525,0.0097,26.9116,0.6384
25,000025.png,False,1788789992.775594,1788789992.570894,normal_load,1,,0.8167751781767663,0.00158,0.01222,-0.72838,-6e-05,-0.0004,-9e-05,0.00328,0.01198,-0.72688,-6e-05,-0.00043,-0.00015,0.00032,-0.0003,-0.72848,10,37.8773,362.8386,39.1985,179.0322,0.3175,-123.5525,0.0081,26.8868,0.6632
26,000026.png,False,1788789993.187633,1788789992.982933,normal_load,1,,0.8167751781767663,0.00525,0.02076,-0.81009,-0.00022,-0.00032,2e-05,0.00701,0.02051,-0.80854,-0.00023,-0.00035,-4e-05,-0.00021,0.00762,-0.81034,11,37.8747,362.8462,39.1614,179.032,0.3176,-123.5522,0.0011,26.8498,0.7002
27,000027.png,False,1788789993.807657,1788789993.602957,normal_load,1,,0.9101699380948333,0.00456,0.02052,-0.8121,-0.00019,-0.00034,-1e-05,0.0064,0.02026,-0.81047,-0.0002,-0.00038,-7e-05,-0.00067,0.00704,-0.81234,11,37.8755,362.8458,39.1585,179.0312,0.3181,-123.5527,0.0028,26.8469,0.7031
28,000028.png,False,1788789994.219702,1788789994.015002,normal_load,1,,0.9101699380948333,0.00276,0.01916,-0.91808,-0.00019,-0.00051,-1e-05,0.00465,0.01889,-0.91641,-0.00019,-0.00054,-7e-05,-0.00082,0.00326,-0.91828,10,37.8772,362.839,39.0955,179.0302,0.3192,-123.5529,0.0075,26.7838,0.7662
29,000029.png,False,1788789994.427710,1788789994.223010,normal_load,1,,0.9101699380948333,0.00161,0.01881,-0.90705,-7e-05,-0.00044,-5e-05,0.00352,0.01854,-0.90535,-8e-05,-0.00048,-0.00011,-0.00171,0.00256,-0.90724,11,37.8772,362.8389,39.0986,179.0309,0.3187,-123.5527,0.0005,26.7869,0.7631
30,000030.png,False,1788789995.251648,1788789995.046948,normal_load,1,,1.0364169597523556,0.0009,0.01676,-0.94031,-8e-05,-0.00051,-6e-05,0.00293,0.01647,-0.93852,-9e-05,-0.00055,-0.00012,-0.00107,-0.0001,-0.94046,10,37.8771,362.8368,39.0772,179.0329,0.3164,-123.5527,0.0018,26.7655,0.7845
31,000031.png,False,1788789995.663758,1788789995.459058,normal_load,1,,1.0364169597523556,0.00305,0.024,-1.02581,-0.00015,-0.00047,-5e-05,0.00513,0.02371,-1.02397,-0.00016,-0.00051,-0.00012,-0.00223,0.00588,-1.02608,10,37.8774,362.8395,39.031,179.0326,0.317,-123.5527,0.0061,26.7193,0.8307
32,000032.png,False,1788789996.283807,1788789996.079107,normal_load,1,,1.1200585159112764,0.00269,0.02318,-1.03228,-0.00014,-0.00045,4e-05,0.00485,0.02288,-1.03036,-0.00015,-0.00049,-2e-05,-0.00209,0.00488,-1.03253,10,37.8779,362.8422,39.0306,179.0322,0.3175,-123.5531,0.001,26.7189,0.8311
