axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,1.679222463505198,-1.4961510582555186,0.015556486692024321,23.467659216861442,7,cyl4_x-1.50.png,0.02532990511640385,0.09949394860300717,-1.679222463505198,1.2111005413326186,-2.002418830716002,0.14455045838079883,-1.5502000944353116,-2.126372065588499,0.0
x,-0.75,1.5814579973504863,-0.7394821271786185,-0.0020599424032253276,23.485067311915195,6,cyl4_x-0.75.png,0.09477198374802605,0.045579568333208975,-1.5814579973504863,2.207042858883748,0.9166901387000881,0.17346179183408417,-0.8415507628320791,-2.0790854032451875,0.0
x,0.0,1.9909660226434824,0.005921477022230908,-0.0014440930212367056,23.479305828079326,5,cyl4_x+0.00.png,0.10706091170670469,0.03655088335020462,-1.9909660226434824,3.2891197245268873,2.292179199573363,0.5447910901223096,-0.12397323464466378,-2.087400314553763,0.0
x,0.75,1.7438446656948998,0.7571804884056744,0.004124832673405674,23.50184699758647,5,cyl4_x+0.75.png,0.08027499569998434,0.026745110994003164,-1.7438446656948998,3.0524538451332126,3.021255685114926,0.3968332821715048,0.6408208613248917,-2.1141379495616652,0.0
x,1.5,2.018308895594518,1.4971859691909188,0.015976427067248982,23.50457969911329,4,cyl4_x+1.50.png,0.06733270175926868,0.08279461864360975,-2.018308895594518,2.2864085069554116,4.304496381149453,0.44903997394292183,1.3415518479045194,-2.1056867662074037,0.0
y,-1.5,1.7675166400129627,0.0013650770176559896,-1.4875518271010548,23.429207625480785,9,cyl4_y-1.50.png,0.0014153906358352231,0.06473078537589264,-1.7675166400129627,4.897263030641074,0.03996605174602652,0.19107761390584344,0.003620514793044224,-3.6392232046670077,0.0
y,-0.75,1.7244170234707128,-0.00015036523281097266,-0.740941138809481,23.461077326521018,7,cyl4_y-0.75.png,0.029066127474312253,0.07206747895492285,-1.7244170234707128,3.254493248893048,0.6299361048012042,0.4021719889267139,-0.034436194286902165,-2.8784286280841016,0.0
y,0.0,1.9844154381023742,0.0029714132032184416,-0.0033544696517576224,23.47887073478636,5,cyl4_y+0.00.png,0.037532586580011795,0.0701988976750096,-1.9844154381023742,2.6583717082008738,0.8080356835076685,0.6536151906773924,-0.04135691525558093,-2.178563680713939,0.0
y,0.75,1.8257267314828567,0.008759339122443697,0.7622473776773726,23.510730220147693,5,cyl4_y+0.75.png,0.04944086597860853,0.07873982869208493,-1.8257267314828567,0.8639215411444107,1.120849400856988,0.33572847790437343,-0.028299239553272265,-1.4959949084153659,0.0
y,1.5,2.003015887265613,0.009494837313302239,1.5116007415621089,23.52903215271032,4,cyl4_y+1.50.png,0.045738010531114884,0.10243305293643754,-2.003015887265613,-0.8978631430141326,0.981541695789173,0.47631100617375743,-0.05150194962498426,-0.764542340952683,0.0
