index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788894744.350592,1788894744.290592,normal_load,1,,2.0,-0.0048,0.00289,-0.06258,1e-05,9e-05,0.00032,-0.00414,0.00286,-0.06306,-2e-05,8e-05,0.00033,-0.00517,-0.0009,-0.06261,3,37.9084,362.846,37.767,179.2931,0.5092,-103.0246,0.0054,25.4554,-0.0131
2,000002.png,False,1788894744.742719,1788894744.682719,normal_load,1,,2.0,-0.00535,-0.0197,-0.05933,0.00048,-6e-05,0.00011,-0.00464,-0.01973,-0.05985,0.00045,-7e-05,0.00012,0.00562,-0.02069,-0.05897,3,37.9238,362.7952,37.7378,179.294,0.5072,-103.0254,0.0081,25.4253,0.017
3,000003.png,False,1788894744.938737,1788894744.878737,normal_load,1,,2.0,-0.00856,-0.01751,-0.07791,0.00047,-3e-05,0.00026,-0.00782,-0.01754,-0.07845,0.00043,-4e-05,0.00027,0.00187,-0.02069,-0.07758,3,37.9254,362.7941,37.7243,179.2936,0.508,-103.0256,0.0066,25.4118,0.0305
4,000004.png,False,1788894745.130750,1788894745.070750,normal_load,1,,2.0,-0.01553,-0.03788,-0.18853,0.00104,-0.00017,0.00015,-0.01477,-0.03791,-0.18909,0.001,-0.00019,0.00017,0.00678,-0.04359,-0.18782,3,37.9362,362.7598,37.6119,179.2961,0.5022,-103.0265,0.0074,25.2988,0.1435
5,000005.png,False,1788894745.326731,1788894745.266732,normal_load,1,,2.0,-0.01006,-0.02669,-0.18308,0.0007,-0.00013,8e-05,-0.00927,-0.02672,-0.18366,0.00066,-0.00015,9e-05,0.00589,-0.03108,-0.18257,3,37.9344,362.7725,37.6126,179.295,0.5042,-103.0265,0.0056,25.2997,0.1427
6,000006.png,False,1788894745.522784,1788894745.462785,normal_load,1,,2.0,-0.00832,-0.0344,-0.39755,0.00077,-0.00034,0.00016,-0.00751,-0.03444,-0.39815,0.00073,-0.00035,0.00018,0.01273,-0.04032,-0.39688,3,37.9375,362.7633,37.4719,179.2968,0.5006,-103.0267,0.0035,25.1588,0.2835
7,000007.png,False,1788894745.718835,1788894745.658835,normal_load,1,,2.0,-0.00481,-0.01974,-0.43408,0.0006,-6e-05,0.00014,-0.00397,-0.01977,-0.4347,0.00056,-7e-05,0.00016,0.0087,-0.02645,-0.43367,3,37.9343,362.7797,37.4737,179.2948,0.5048,-103.0269,0.0091,25.1608,0.2815
8,000008.png,False,1788894745.910827,1788894745.850827,normal_load,1,,2.0,0.002,-0.00364,-0.79769,0.00046,8e-05,0.00033,0.00287,-0.00368,-0.79832,0.00041,6e-05,0.00034,0.00908,-0.01493,-0.79751,3,37.9365,362.7855,37.3345,179.2948,0.5052,-103.0269,0.0014,25.0218,0.4206
9,000009.png,False,1788894746.106862,1788894746.046862,normal_load,1,,2.0,0.00548,0.00634,-0.76241,0.0002,4e-05,0.00031,0.00638,0.0063,-0.76307,0.00016,3e-05,0.00032,0.00687,-0.00398,-0.76242,3,37.9357,362.7898,37.3409,179.2937,0.5078,-103.0274,0.0039,25.0283,0.4141
10,000010.png,False,1788894746.302877,1788894746.242877,normal_load,1,,2.0,0.01153,0.02233,-1.05729,-0.00012,8e-05,2e-05,0.01245,0.02229,-1.05796,-0.00017,6e-05,3e-05,0.00616,0.00816,-1.05754,3,37.9344,362.8001,37.2446,179.2926,0.5104,-103.0278,0.0092,24.9322,0.5101
