index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788774731.410895,1788774731.206195,normal_load,1,,0.1,0.00108,0.00405,-0.00425,-1e-05,4e-05,0.0,0.00108,0.00405,-0.00425,-1e-05,4e-05,0.0,-0.00106,0.00398,-0.00433,10,37.8296,363.1185,40.1775,179.3941,1.0085,-122.3471,0.0045,27.8704,-0.0484
2,000002.png,False,1788774731.614995,1788774731.410295,normal_load,1,,0.1,0.00063,0.00071,0.01201,7e-05,1e-05,-0.00013,0.00063,0.00071,0.01201,7e-05,1e-05,-0.00013,0.00011,0.00112,0.01199,10,37.8329,363.1006,40.1677,179.3959,1.0066,-122.3471,0.0017,27.8603,-0.0383
3,000003.png,False,1788774731.823015,1788774731.618315,normal_load,1,,0.13462400403697927,0.00147,0.00318,-0.03063,-4e-05,-7e-05,4e-05,0.00147,0.00318,-0.03063,-4e-05,-7e-05,4e-05,-0.00011,0.003,-0.03069,11,37.8326,363.1084,40.1275,179.3943,1.0084,-122.3473,0.005,27.8202,0.0018
4,000004.png,False,1788774732.027012,1788774731.822312,normal_load,1,,0.13462400403697927,-0.00018,-0.0015,-0.03621,0.00012,-5e-05,2e-05,-0.00018,-0.0015,-0.03621,0.00012,-5e-05,2e-05,0.00084,-0.00197,-0.03618,10,37.8312,363.1099,40.1275,179.3941,1.0085,-122.3471,0.0072,27.8203,0.0017
5,000005.png,False,1788774732.234945,1788774732.030245,normal_load,1,,0.13462400403697927,-0.00499,-0.01325,-0.12187,0.00051,-0.00017,-6e-05,-0.00499,-0.01325,-0.12187,0.00051,-0.00017,-6e-05,0.00314,-0.01592,-0.12161,10,37.8373,363.0813,40.0433,179.4009,1.0012,-122.3474,0.006,27.7356,0.0864
6,000006.png,False,1788774732.442946,1788774732.238246,normal_load,1,,0.13462400403697927,-0.0004,-0.00458,-0.10823,0.00013,-0.00022,-2e-05,-0.0004,-0.00458,-0.10823,0.00013,-0.00022,-2e-05,0.00269,-0.0059,-0.10813,11,37.836,363.0911,40.058,179.3987,1.0036,-122.3473,0.0009,27.7505,0.0715
7,000007.png,False,1788774733.059082,1788774732.854382,normal_load,1,,0.21410061570681763,0.00458,0.01196,-0.08372,-0.00022,1e-05,8e-05,0.00458,0.01196,-0.08372,-0.00022,1e-05,8e-05,-0.00143,0.01131,-0.08392,10,37.8306,363.1139,40.0768,179.394,1.0087,-122.3473,0.0069,27.7696,0.0524
8,000008.png,False,1788774733.474997,1788774733.270297,normal_load,1,,0.2395461978904365,0.01096,0.02801,-0.14159,-0.00054,0.00022,1e-05,0.01096,0.02801,-0.14159,-0.00054,0.00022,1e-05,-0.00352,0.02747,-0.14208,10,37.8286,363.131,40.0359,179.3894,1.0137,-122.3476,0.0017,27.729,0.093
9,000009.png,False,1788774734.507153,1788774734.302453,normal_load,1,,0.2788946537343321,0.00721,0.01935,-0.21729,-0.00034,0.00011,0.00011,0.00721,0.01935,-0.21729,-0.00034,0.00011,0.00011,-0.00191,0.01689,-0.21761,10,37.829,363.1217,39.9974,179.3875,1.0157,-122.3475,0.0041,27.6904,0.1316
10,000010.png,False,1788774734.711061,1788774734.506361,normal_load,1,,0.2788946537343321,0.00494,0.01094,-0.28111,-0.00022,-2e-05,6e-05,0.00494,0.01094,-0.28111,-0.00022,-2e-05,6e-05,0.00076,0.00744,-0.28126,10,37.8294,363.12,39.9414,179.3859,1.0175,-122.3473,0.001,27.6343,0.1877
11,000011.png,False,1788774735.123169,1788774734.918469,normal_load,1,,0.2788946537343321,0.00746,0.01804,-0.30626,-0.00029,3e-05,-1e-05,0.00746,0.01804,-0.30626,-0.00029,3e-05,-1e-05,-0.00042,0.01445,-0.30654,11,37.8307,363.1161,39.947,179.3875,1.0157,-122.3475,0.0092,27.6399,0.1821
12,000012.png,False,1788774735.331185,1788774735.126485,normal_load,1,,0.4251351610608992,0.0063,0.01406,-0.28171,-0.00017,4e-05,-9e-05,0.0063,0.01406,-0.28171,-0.00017,4e-05,-9e-05,0.00039,0.01082,-0.28192,10,37.832,363.1129,39.9542,179.3879,1.0153,-122.3479,0.0026,27.647,0.175
13,000013.png,False,1788774735.951224,1788774735.746524,normal_load,1,,0.4103546779257897,0.00509,0.01251,-0.31159,-0.00018,3e-05,-9e-05,0.00509,0.01251,-0.31159,-0.00018,3e-05,-9e-05,0.00032,0.00839,-0.31177,10,37.8324,363.1105,39.9327,179.3884,1.0148,-122.3477,0.007,27.6255,0.1965
14,000014.png,False,1788774736.155229,1788774735.950529,normal_load,1,,0.4103546779257897,0.00495,0.0124,-0.35095,-0.00013,-4e-05,-0.00021,0.00495,0.0124,-0.35095,-0.00013,-4e-05,-0.00021,0.00052,0.00759,-0.35112,10,37.8306,363.1128,39.8964,179.3882,1.0149,-122.3475,0.004,27.5893,0.2327
15,000015.png,False,1788774736.983267,1788774736.778567,normal_load,1,,0.49951058300655404,0.00671,0.00974,-0.39203,-0.00011,-8e-05,-0.00019,0.00671,0.00974,-0.39203,-0.00011,-8e-05,-0.00019,0.00367,0.00551,-0.39215,11,37.8326,363.1094,39.8891,179.3878,1.0154,-122.3479,0.019,27.5819,0.2401
