t,Fx,Fy,Fz,Tx,Ty,Tz
1788774732.000349,-0.002,0.00149,-0.03664,3e-05,-5e-05,1e-05
1788774732.020238,0.00156,-0.0023,-0.04982,0.00019,-6e-05,7e-05
1788774732.039946,0.00169,-0.00166,-0.0313,-7e-05,-0.00012,6e-05
1788774732.059956,0.0016,-0.00439,-0.02595,6e-05,-7e-05,-0.00021
1788774732.080281,-0.00395,-0.01398,-0.07604,0.00027,-0.00028,-3e-05
1788774732.100487,-0.02818,-0.06436,-0.27813,0.00186,-0.00053,-5e-05
1788774732.120547,0.00242,0.0087,-0.12794,0.00029,-6e-05,-0.00017
1788774732.139960,-0.00383,-0.01373,-0.15085,0.0007,-5e-05,-4e-05
1788774732.159874,-0.01123,-0.01305,-0.13203,0.00051,-0.0002,-8e-05
1788774732.179540,-0.0026,-0.0182,-0.1255,0.00049,-0.00019,-5e-05
1788774732.199523,-0.00045,-0.00608,-0.14024,0.00057,-0.00015,-4e-05
1788774732.219537,-0.00536,-0.00574,-0.13069,0.00043,-2e-05,6e-05
1788774732.239542,-0.00446,-0.0097,-0.13216,0.00025,-0.00056,2e-05
1788774732.259681,-0.00118,-0.00905,-0.12703,0.00039,-5e-05,4e-05
1788774732.279967,-0.00023,-0.00759,-0.1165,0.00018,-0.00014,0.00012
1788774732.300205,0.00254,0.0017,-0.10874,-1e-05,-0.00024,-5e-05
1788774732.320448,-3e-05,-0.0009,-0.11069,0.00046,-0.0,-0.00016
1788774732.340164,-0.00722,-0.00966,-0.10753,0.0,-0.00019,0.00018
1788774732.360113,-0.0007,-0.00549,-0.09654,3e-05,-0.00035,-0.00013
1788774732.379941,0.00527,-0.00139,-0.09541,0.00017,2e-05,-0.00012
1788774732.400082,0.00152,-0.00321,-0.09312,-6e-05,-0.00025,1e-05
1788774732.419948,-0.00397,-0.00396,-0.11428,-0.00013,-0.00045,1e-05
1788774732.440007,0.00405,-0.00115,-0.08849,0.00015,-0.00017,-0.00014
1788774732.460239,-0.00084,-0.00785,-0.10158,8e-05,-5e-05,6e-05
1788774732.480208,-0.00174,0.00452,-0.09127,-0.0001,-3e-05,-9e-05
1788774732.500147,0.00033,0.00398,-0.10556,-8e-05,-0.0001,3e-05
1788774732.520300,0.00092,0.00216,-0.10218,0.0001,9e-05,-1e-05
1788774732.540168,0.00031,-0.00141,-0.11733,-3e-05,1e-05,0.00011
1788774732.560259,0.00139,-0.00324,-0.08969,-0.00025,-0.00014,-4e-05
1788774732.580309,0.00322,0.01191,-0.08939,-0.00013,-0.00011,6e-05
1788774732.600257,-0.00309,0.00291,-0.08948,-0.00046,-9e-05,8e-05
1788774732.620071,0.00706,0.00725,-0.10373,-0.00015,-0.00021,4e-05
1788774732.640077,0.00885,0.0055,-0.09995,-0.00014,0.00014,0.00015
1788774732.660154,0.00468,0.00946,-0.10861,-0.00013,-7e-05,0.00024
1788774732.680007,0.00283,0.00976,-0.11795,-0.00011,-0.00012,0.00025
1788774732.700160,0.00267,0.00541,-0.11755,-0.0001,3e-05,0.00038
1788774732.719491,0.00305,0.01001,-0.12748,-5e-05,0.00017,0.00026
1788774732.739790,0.0036,0.00839,-0.13684,5e-05,0.00017,0.00034
1788774732.759975,0.00195,0.0105,-0.1183,-0.00019,3e-05,0.00031
1788774732.780452,-2e-05,0.01258,-0.1025,-0.00031,-3e-05,0.00027
1788774732.800154,0.00162,0.01187,-0.12471,0.0,9e-05,0.00031
1788774732.819937,0.00769,0.00142,-0.11065,-0.00012,5e-05,0.0002
1788774732.839663,0.00309,0.01318,-0.08408,-0.00039,-4e-05,9e-05
1788774732.859977,0.00505,0.01548,-0.07697,-0.00026,1e-05,0.00014
1788774732.880532,0.00216,0.01111,-0.08217,-0.00017,5e-05,4e-05
1788774732.899909,0.00272,0.01043,-0.08968,-0.00012,7e-05,0.0001
1788774732.919753,0.00616,0.01293,-0.06872,-0.0003,-0.00013,1e-05
1788774732.940048,0.00562,0.01017,-0.09805,-3e-05,5e-05,-5e-05
1788774732.960081,0.00733,0.01369,-0.0768,-0.00026,-1e-05,3e-05
1788774732.980207,0.00534,0.01008,-0.07397,-0.00053,-0.00012,-0.0
1788774733.000449,0.00372,0.01203,-0.08843,-0.00016,1e-05,0.00012
1788774733.020395,0.00394,0.01015,-0.087,-0.00022,2e-05,0.00018
1788774733.040373,0.0038,0.01356,-0.09541,-0.00018,0.00019,0.00023
1788774733.060451,0.00401,0.0088,-0.08639,-0.00022,0.00019,0.00014
1788774733.079823,-0.00018,0.00963,-0.10456,4e-05,0.00017,0.00012
1788774733.099976,0.00248,0.01611,-0.07894,-0.00017,0.00016,4e-05
1788774733.119916,0.00266,0.01304,-0.07903,-9e-05,6e-05,-0.0001
1788774733.141625,0.0032,0.00548,-0.08071,-0.00015,0.00025,-1e-05
1788774733.160216,0.00462,0.00837,-0.07966,-0.00025,-0.00019,-1e-05
1788774733.179695,-0.00054,0.00487,-0.15726,-5e-05,-0.0,0.00023
1788774733.200298,0.00103,-0.00554,-0.30343,0.00017,-0.00019,0.00024
1788774733.220453,0.01691,0.04792,-0.16899,-0.00082,0.00028,8e-05
1788774733.239822,0.01262,0.02735,-0.14834,-0.00062,0.00022,-4e-05
1788774733.260484,0.00434,0.03242,-0.12809,-0.00077,0.00036,-8e-05
1788774733.279850,0.01529,0.02455,-0.14524,-0.00055,0.00013,6e-05
1788774733.300294,0.01347,0.03551,-0.14982,-0.00053,0.00039,-3e-05
1788774733.319592,0.01283,0.03528,-0.14172,-0.00049,0.00029,8e-05
1788774733.339695,0.00559,0.02457,-0.1482,-0.00075,4e-05,-5e-05
1788774733.360054,0.0143,0.02463,-0.15033,-0.00047,0.00035,5e-05
1788774733.380402,0.01161,0.0224,-0.13851,-0.00059,0.00028,2e-05
1788774733.399696,0.00586,0.03117,-0.1371,-0.00067,-8e-05,9e-05
1788774733.419975,0.01085,0.02959,-0.13909,-0.00036,0.00064,5e-05
1788774733.440358,0.00747,0.02565,-0.1327,-0.00063,-5e-05,-3e-05
1788774733.459634,0.01233,0.02679,-0.13322,-0.00033,0.00022,-0.00012
1788774733.480046,0.01214,0.02381,-0.12685,-0.00058,0.00012,8e-05
1788774733.500442,0.00415,0.02304,-0.14853,-0.00061,-0.00011,6e-05
1788774733.519697,0.00454,0.03026,-0.14495,-0.00023,0.00034,-3e-05
1788774733.539976,0.00675,0.01774,-0.15233,-0.00037,0.00021,0.00021
1788774733.562727,0.00804,0.02381,-0.15317,-0.00051,-9e-05,-4e-05
1788774733.580045,0.01373,0.01896,-0.15751,-0.00021,0.00042,0.00022
1788774733.600347,-0.00578,-0.02315,-0.17905,0.00049,-0.00064,6e-05
1788774733.619765,-0.03393,-0.08947,-0.3223,0.00259,-0.00102,-6e-05
1788774733.640205,0.00343,0.00017,-0.17719,0.00031,0.00012,5e-05
1788774733.659528,0.00271,-0.00582,-0.18303,0.0002,-0.00016,-3e-05
1788774733.679894,-0.00296,0.00693,-0.21295,-3e-05,-0.00023,0.00011
1788774733.700389,0.01066,0.00424,-0.18307,3e-05,0.00029,0.00011
1788774733.719728,0.0025,0.01032,-0.18421,-0.00031,-0.00021,0.00016
1788774733.740155,0.01029,0.01523,-0.19029,-6e-05,-9e-05,0.0001
1788774733.759490,0.00884,0.00275,-0.18627,-5e-05,0.00012,0.00023
1788774733.779849,0.00315,0.0109,-0.19285,-0.00052,-0.00032,0.00027
1788774733.800276,0.00649,0.01284,-0.17831,-9e-05,0.0002,4e-05
1788774733.819626,0.01062,0.00973,-0.16317,-0.00024,2e-05,-0.0
1788774733.840007,0.00442,0.01222,-0.17472,-0.00016,9e-05,3e-05
1788774733.860383,0.00065,0.01637,-0.18542,-0.00027,0.0001,0.00013
1788774733.879862,0.00136,0.01169,-0.17095,-0.00014,0.00014,-0.00012
1788774733.900310,0.00871,0.01693,-0.18263,-0.00022,-4e-05,-0.0001
1788774733.919600,0.01117,0.01792,-0.18414,-0.00035,0.00014,4e-05
1788774733.939911,0.00377,0.01971,-0.17524,-0.00035,0.00012,-8e-05
1788774733.960204,0.00872,0.0178,-0.18073,-0.00051,-0.00016,-3e-05
1788774733.979479,0.00861,0.02007,-0.18043,-0.00029,2e-05,-0.0002
1788774733.999808,0.00799,0.01795,-0.18415,-0.00019,7e-05,-0.00011
1788774734.020168,0.01199,0.01964,-0.17075,-0.00041,0.0002,-0.0002
1788774734.039450,0.00741,0.01774,-0.17593,-0.0003,0.00013,-0.00019
1788774734.059771,0.00765,0.01892,-0.19639,-0.0004,2e-05,-0.0
1788774734.080083,0.01276,0.01952,-0.17193,-0.00048,-2e-05,-0.00016
1788774734.100418,0.00986,0.01542,-0.20521,-0.00041,5e-05,-3e-05
1788774734.119766,0.00998,0.01541,-0.19701,-0.00037,-5e-05,-1e-05
1788774734.140166,0.00689,0.02211,-0.21235,-0.00021,0.00026,0.00012
1788774734.159475,0.01035,0.02433,-0.17954,-0.00057,-6e-05,5e-05
1788774734.179889,0.00525,0.01995,-0.18098,-0.00043,8e-05,-5e-05
1788774734.200309,0.00666,0.01692,-0.18725,-0.00042,6e-05,-0.0001
1788774734.219616,0.00743,0.0176,-0.19472,-0.0005,4e-05,7e-05
1788774734.240089,0.00914,0.02336,-0.20005,-0.00036,0.00024,6e-05
1788774734.260450,0.00587,0.02132,-0.22491,-0.00025,0.00023,0.00031
1788774734.279752,0.01278,0.01643,-0.21633,-0.00034,4e-05,0.00015
1788774734.300437,0.00626,0.0189,-0.20289,-0.00037,0.00015,4e-05
1788774734.319937,0.00971,0.02171,-0.20203,-0.00028,0.00022,-1e-05
1788774734.339661,0.00469,0.01751,-0.23038,-0.00025,0.00017,0.00012
1788774734.360219,0.00631,0.01585,-0.22307,-0.00044,0.00011,0.00037
1788774734.379947,0.01003,0.01426,-0.20961,-0.00056,-2e-05,7e-05
1788774734.400600,0.0075,0.02284,-0.21402,-0.00011,0.00027,5e-05
1788774734.420192,0.00606,0.01543,-0.22091,-0.00031,0.00024,0.00015
1788774734.439964,0.0048,0.02606,-0.2222,-0.00034,-0.0,9e-05
1788774734.460180,0.00626,0.02168,-0.21219,-0.00027,0.00036,-2e-05
1788774734.480209,0.00737,0.01926,-0.2135,-0.00033,-6e-05,0.00012
1788774734.500203,0.00942,0.01895,-0.22499,-0.00056,-0.0002,0.00017
1788774734.520324,0.00763,0.01943,-0.22208,-0.00027,0.00015,8e-05
1788774734.539918,0.00551,0.01007,-0.20372,-0.00038,7e-05,0.00014
1788774734.560495,0.00958,0.02126,-0.20899,-0.00069,-0.0002,-3e-05
1788774734.580140,0.01066,0.01463,-0.21078,-0.00027,0.0002,0.00012
1788774734.599710,0.00248,0.01534,-0.20901,-0.00034,0.00012,-5e-05
1788774734.620354,-0.00605,-0.02082,-0.32596,0.00058,-0.00057,-0.00013
1788774734.640027,-0.00532,-0.01802,-0.43632,0.00048,-0.00018,0.00019
1788774734.660175,0.01781,0.0292,-0.306,-0.00069,0.00015,0.00024
1788774734.680382,-0.00274,0.00403,-0.38314,-0.00016,-0.00036,9e-05
1788774734.699850,0.00982,0.03432,-0.30506,-0.00046,0.00045,-5e-05
1788774734.720152,0.00885,0.0097,-0.35231,-6e-05,0.00016,0.00014
1788774734.740183,0.01098,0.0323,-0.30606,-0.00074,7e-05,4e-05
1788774734.760034,0.00566,0.02027,-0.35809,2e-05,0.00018,0.0
1788774734.779812,0.00547,0.03144,-0.31715,-0.00064,0.00017,0.00023
1788774734.800272,0.00857,0.01749,-0.34241,-0.00038,-2e-05,-0.0001
1788774734.819512,0.01551,0.02321,-0.30939,-0.00031,0.00013,1e-05
1788774734.839830,0.00901,0.01938,-0.33161,-0.00059,-0.00024,3e-05
1788774734.860145,0.00486,0.03124,-0.32511,-0.00028,0.00049,6e-05
1788774734.880447,0.00735,0.02147,-0.31883,-0.00024,5e-05,0.0001
1788774734.899696,0.01118,0.02334,-0.33279,-0.00047,0.0001,0.00019
1788774734.920019,0.00846,0.0162,-0.32869,-0.00034,1e-05,-3e-05
1788774734.940338,0.00787,0.02245,-0.29514,-0.00046,-8e-05,-0.00016
1788774734.959587,0.00527,0.01731,-0.2917,-0.00038,-3e-05,-0.00011
1788774734.979902,0.00522,0.01872,-0.31099,-0.00028,0.00012,-2e-05
1788774735.000231,0.00827,0.01773,-0.30917,-0.00022,0.00013,-5e-05
1788774735.020313,0.013,0.02121,-0.32358,-0.00029,0.00023,0.00021
1788774735.039453,0.00586,0.01591,-0.2858,-0.00048,-6e-05,-6e-05
1788774735.059737,0.00777,0.01843,-0.30645,-0.0003,-5e-05,6e-05
1788774735.079901,0.00681,0.01435,-0.32384,-0.00011,4e-05,0.00014
1788774735.100379,0.01101,0.02056,-0.29901,-0.00022,3e-05,-2e-05
1788774735.119507,0.00257,0.01559,-0.29453,-0.00015,-2e-05,-5e-05
1788774735.139524,0.00661,0.01911,-0.29148,-0.00016,7e-05,-0.00015
1788774735.159839,0.0083,0.01647,-0.30697,-0.00011,4e-05,6e-05
1788774735.180203,0.00977,0.01181,-0.28529,-2e-05,0.00012,-0.00016
1788774735.200521,0.00588,0.01445,-0.27681,-0.00018,1e-05,-6e-05
1788774735.219496,-0.00041,0.01643,-0.29983,-9e-05,0.00013,5e-05
1788774735.239609,0.00459,0.01077,-0.26234,-0.00029,3e-05,-0.00024
1788774735.260097,0.00635,0.01027,-0.26597,-0.00049,-2e-05,-0.00012
1788774735.280401,0.00713,0.01368,-0.26104,-0.00014,-0.00011,-0.00018
1788774735.299773,0.00939,0.01289,-0.28636,1e-05,-1e-05,-7e-05
1788774735.320099,0.00541,0.01475,-0.28095,-0.00017,0.00015,2e-05
1788774735.340445,0.0076,0.01658,-0.26006,-0.00028,-2e-05,-5e-05
1788774735.360021,0.00746,0.01338,-0.28211,-0.00019,-0.0,6e-05
1788774735.380330,0.00807,0.01162,-0.25219,-0.00034,-0.00011,-0.00015
1788774735.400431,0.00595,0.01514,-0.27645,-0.00013,2e-05,5e-05
1788774735.420222,0.00725,0.01311,-0.27809,-0.00019,2e-05,-3e-05
1788774735.440444,0.00813,0.01407,-0.2386,-0.00029,0.00013,-0.00013
1788774735.459927,0.00333,0.01094,-0.26243,-0.00034,-9e-05,-5e-05
1788774735.480081,0.00589,0.01822,-0.23827,-0.00033,-4e-05,-0.00024
1788774735.500348,0.00471,0.01048,-0.24808,-0.00023,-3e-05,-6e-05
1788774735.519818,0.00508,0.01934,-0.2496,-0.00023,-5e-05,-0.00028
1788774735.540094,0.00723,0.01576,-0.25497,-0.0001,0.00018,-3e-05
1788774735.560043,0.0057,0.00966,-0.2769,3e-05,-1e-05,-7e-05
1788774735.579776,0.01248,0.02109,-0.2406,-0.00037,0.0001,8e-05
1788774735.600075,0.00187,0.01282,-0.2481,-0.00048,-0.00036,-0.00011
1788774735.621674,0.01092,0.0146,-0.22957,0.0,0.00034,-0.00025
1788774735.639979,0.00401,0.00368,-0.24643,-0.00026,-0.00016,-0.00016
1788774735.660270,-0.00055,0.01097,-0.3176,-1e-05,-0.00012,-0.00013
1788774735.679540,-0.00605,-0.02555,-0.43934,0.00079,-0.00023,-6e-05
1788774735.699788,0.0115,0.01326,-0.33769,-0.00028,-0.00031,-0.0001
1788774735.720094,0.00548,0.01803,-0.3258,0.00014,0.00023,5e-05
1788774735.740150,-0.0007,0.00238,-0.32465,-5e-05,-6e-05,-5e-05
1788774735.760158,0.01206,0.01073,-0.29837,-0.00023,0.0001,-0.00011
1788774735.779722,0.00337,0.01161,-0.31617,-0.00041,-0.00011,2e-05
1788774735.800024,0.01297,0.01813,-0.31085,-3e-05,0.00035,-8e-05
1788774735.820349,-0.00326,0.00968,-0.31121,-0.00037,-0.00029,-7e-05
1788774735.839648,0.00218,0.00997,-0.30634,0.00015,0.00048,-8e-05
1788774735.860141,0.00912,0.00579,-0.32396,-0.00032,-0.00015,-2e-05
1788774735.880090,0.00841,0.01666,-0.30637,-0.00023,-0.00025,-0.00014
1788774735.900012,0.00331,0.01274,-0.29741,-0.00016,0.00024,-0.00024
1788774735.919436,-0.00291,0.01233,-0.31769,-0.0001,-0.00015,-4e-05
1788774735.939694,0.00568,0.01746,-0.32748,-8e-05,5e-05,-0.00012
1788774735.959807,0.00516,0.01178,-0.32112,2e-05,0.00022,-1e-05
1788774735.980325,0.00328,0.01546,-0.29434,-0.00039,-0.00035,-0.00029
1788774735.999690,0.00175,0.01904,-0.29733,-0.00019,2e-05,-0.00023
1788774736.020030,0.00599,0.01121,-0.30156,-0.00025,0.00013,-0.00021
1788774736.040343,0.00824,0.01235,-0.30921,-0.00019,-2e-05,-9e-05
1788774736.060037,0.00518,0.01587,-0.30274,1e-05,4e-05,-0.00028
1788774736.079758,0.00237,0.00257,-0.40686,-4e-05,-0.00015,-0.00022
1788774736.100100,-0.00221,-0.00392,-0.47888,0.0003,-0.00034,-0.00034
1788774736.120410,0.01559,0.0327,-0.35692,-0.0005,0.00015,-0.0003
1788774736.139718,0.00411,0.00699,-0.44054,-3e-05,-0.00015,-0.00012
1788774736.159492,0.00848,0.02354,-0.34889,-0.0005,0.0001,-0.00024
1788774736.180013,0.00692,0.00687,-0.41514,-9e-05,0.00011,-0.00011
1788774736.200457,0.01424,0.0245,-0.36322,-0.00037,0.00014,-0.00022
1788774736.219782,0.01316,0.00927,-0.41291,-0.00014,-0.00011,-0.00015
1788774736.240246,0.0088,0.02042,-0.38235,-0.00056,-0.00018,-7e-05
1788774736.260193,0.00699,0.00773,-0.41346,-0.00018,-3e-05,-1e-05
1788774736.279907,0.01131,0.02235,-0.39013,-0.00049,0.0,2e-05
1788774736.300320,0.00825,0.01482,-0.41061,-0.00019,-3e-05,-0.0
1788774736.319764,0.00721,0.0223,-0.401,-0.00015,-5e-05,-1e-05
1788774736.340151,0.00819,0.00943,-0.38532,-0.00025,-0.0002,-0.00027
1788774736.360460,0.01326,0.02113,-0.39544,-0.00016,3e-05,-0.00012
1788774736.379702,0.00427,0.01598,-0.3884,-0.00032,0.0001,-0.00012
1788774736.399977,0.00555,0.02167,-0.41185,-0.00031,2e-05,-1e-05
1788774736.419519,0.0061,0.01444,-0.41108,-0.00019,-1e-05,5e-05
1788774736.440307,0.00788,0.01489,-0.41099,-0.00014,3e-05,3e-05
1788774736.459696,0.01116,0.01264,-0.39742,-0.00057,-0.00021,9e-05
1788774736.480080,0.00739,0.02171,-0.41871,-0.00017,6e-05,9e-05
1788774736.500391,0.00536,0.01588,-0.41398,-0.00029,-0.0001,6e-05
1788774736.519734,0.00928,0.01735,-0.40651,-0.00024,5e-05,-9e-05
1788774736.540120,0.01079,0.01074,-0.40408,-0.00022,0.0001,6e-05
1788774736.560435,0.00551,0.02252,-0.41123,-0.00053,-0.00027,-0.00014
1788774736.579710,0.01074,0.01214,-0.4096,-0.0002,0.00016,0.00013
1788774736.600084,0.00103,0.01399,-0.39149,-0.0005,-0.00016,-0.00018
1788774736.620378,0.01031,0.01939,-0.37531,-8e-05,0.00033,-0.00026
1788774736.639616,0.00978,0.01685,-0.38201,-5e-05,6e-05,-0.0002
1788774736.659899,0.00608,0.01887,-0.39488,-0.00039,-0.00034,-0.00027
1788774736.680161,0.00944,0.01791,-0.39543,0.00016,0.00038,-0.0002
1788774736.700452,0.00876,0.01972,-0.40288,-0.00049,-6e-05,-0.00016
1788774736.719695,0.01093,0.01921,-0.40914,-0.00014,0.00013,2e-05
1788774736.740150,0.00671,0.02191,-0.39491,-0.00049,-8e-05,-0.00013
1788774736.759984,0.00887,0.00946,-0.37485,-0.00027,-0.00012,-0.00028
1788774736.779513,0.01243,0.01615,-0.37779,-0.00023,-0.00015,-0.00038
1788774736.800077,0.00556,0.00112,-0.39847,-0.00028,-0.00029,-5e-05
1788774736.820001,0.01068,0.01256,-0.40275,6e-05,0.00025,-9e-05
1788774736.840427,0.00257,0.00386,-0.38964,2e-05,-5e-05,-0.0003
1788774736.859501,0.00552,0.01068,-0.38102,-0.0002,-0.00025,-0.00031
1788774736.879896,0.00662,0.01375,-0.39564,0.00017,0.00011,-0.00022
1788774736.899822,0.00138,0.00669,-0.39853,-0.00033,-0.00025,-1e-05
1788774736.919878,0.00289,0.01604,-0.40522,3e-05,-2e-05,-0.00022
1788774736.940060,0.00779,0.00951,-0.39263,-6e-05,0.00014,-6e-05
1788774736.959656,0.00835,0.00545,-0.37988,-0.00025,-0.00042,-0.00029
1788774736.979733,0.01004,0.01132,-0.39075,-0.00011,-2e-05,-0.00014
1788774736.999947,0.00134,0.01018,-0.38446,0.00013,0.00017,-0.00027
1788774737.019866,0.00294,0.00947,-0.38033,-0.00035,-0.00036,-0.00029
1788774737.039852,0.00833,0.01165,-0.3882,4e-05,0.00023,-0.00036
1788774737.060093,0.00521,0.00214,-0.39704,6e-05,6e-05,-0.00038
1788774737.079547,0.00664,0.01125,-0.38985,0.00015,5e-05,-0.00028
1788774737.100218,-0.00181,-0.01433,-0.57647,0.00059,-0.00011,-0.00027
1788774737.120174,-0.00912,-0.03568,-0.79114,0.00085,-0.00072,-0.00014
1788774737.140470,0.02474,0.04153,-0.58644,-0.00076,-6e-05,-0.00011
1788774737.159712,0.00559,0.00485,-0.61402,0.00017,-0.00039,-0.0004
1788774737.179926,0.00724,0.01651,-0.58382,-0.00034,-0.00012,-0.00016
1788774737.200152,0.0126,0.00596,-0.59722,9e-05,2e-05,-0.00024
1788774737.220421,0.01212,0.02553,-0.59261,-0.00027,-3e-05,-9e-05
1788774737.240630,0.01361,0.01828,-0.58899,-0.00025,-0.00019,-0.00021
