t,x,y,z,rx,ry,rz
1788774728.184668,37.8359,363.0944,42.1325,179.4005,1.002,-122.3475
1788774728.204787,37.834,363.0944,42.1325,179.4003,1.0018,-122.3475
1788774728.244891,37.8338,363.0956,42.1334,179.4003,1.0018,-122.3475
1788774728.264966,37.8337,363.0962,42.133,179.4002,1.002,-122.3475
1788774728.285039,37.8353,363.0948,42.1322,179.4002,1.002,-122.3477
1788774728.305113,37.8341,363.094,42.1312,179.4005,1.0017,-122.3472
1788774728.325280,37.834,363.0944,42.1325,179.4003,1.0018,-122.3472
1788774728.345352,37.8354,363.0943,42.1325,179.4003,1.0018,-122.3477
1788774728.365535,37.8351,363.0956,42.1317,179.4003,1.0018,-122.3477
1788774728.385674,37.834,363.0944,42.1325,179.4003,1.0018,-122.3472
1788774728.426049,37.8354,363.0943,42.1325,179.4003,1.0018,-122.3477
1788774728.446122,37.834,363.0944,42.1325,179.4003,1.0018,-122.3475
1788774728.466197,37.834,363.0944,42.1325,179.4003,1.0018,-122.3472
1788774728.486378,37.8327,363.0941,42.1329,179.4005,1.0017,-122.347
1788774728.506540,37.8338,363.0956,42.1334,179.4003,1.0018,-122.3472
1788774728.526654,37.8337,363.0962,42.133,179.4002,1.002,-122.3472
1788774728.546701,37.8333,363.0952,42.132,179.4003,1.0015,-122.3472
1788774728.566783,37.8351,363.096,42.133,179.4002,1.002,-122.3477
1788774728.586851,37.8337,363.0962,42.133,179.4002,1.002,-122.3475
1788774728.606918,37.834,363.0944,42.1325,179.4003,1.0018,-122.3475
1788774728.647062,37.8337,363.0962,42.133,179.4002,1.002,-122.3475
1788774728.667167,37.8354,363.0939,42.1312,179.4005,1.0017,-122.3477
1788774728.687240,37.8346,363.094,42.1329,179.4006,1.0018,-122.3472
1788774728.707418,37.834,363.0944,42.1325,179.4003,1.0018,-122.3472
1788774728.727491,37.8337,363.0962,42.133,179.4002,1.002,-122.3472
1788774728.747565,37.8338,363.0956,42.1334,179.4003,1.0018,-122.3472
1788774728.767652,37.8341,363.094,42.1312,179.4005,1.0017,-122.3475
1788774728.787855,37.8337,363.0962,42.133,179.4002,1.002,-122.3472
1788774728.808030,37.834,363.0944,42.1325,179.4003,1.0018,-122.3475
1788774728.828101,37.8338,363.0954,42.1335,179.4,1.0021,-122.3472
1788774728.848176,37.834,363.0944,42.1325,179.4003,1.0018,-122.3472
1788774728.868250,37.8334,363.0948,42.1322,179.4,1.0018,-122.3475
1788774728.888350,37.8354,363.0943,42.1325,179.4003,1.0018,-122.3477
1788774728.908441,37.8335,363.0971,42.134,179.3999,1.0023,-122.3472
1788774728.928517,37.8355,363.0938,42.1329,179.4005,1.0017,-122.3475
1788774728.948625,37.834,363.0944,42.1325,179.4003,1.0018,-122.3472
1788774728.968736,37.8337,363.0962,42.133,179.4002,1.002,-122.3475
1788774728.988839,37.8341,363.0939,42.1329,179.4005,1.0017,-122.3472
1788774729.008945,37.8341,363.094,42.1312,179.4005,1.0017,-122.3472
1788774729.029019,37.8341,363.0939,42.1329,179.4005,1.0017,-122.3472
1788774729.049092,37.8337,363.0962,42.133,179.4002,1.002,-122.3475
1788774729.069164,37.8332,363.0961,42.133,179.4,1.0018,-122.3472
1788774729.089230,37.8354,363.0943,42.1325,179.4003,1.0018,-122.3477
1788774729.109299,37.8335,363.0943,42.1325,179.4002,1.0017,-122.3475
1788774729.129369,37.8327,363.0956,42.1317,179.4,1.0015,-122.3472
1788774729.149449,37.8342,363.0932,42.1317,179.4003,1.0018,-122.3475
1788774729.169525,37.834,363.0944,42.1325,179.4003,1.0018,-122.3475
1788774729.189629,37.834,363.0944,42.1325,179.4003,1.0018,-122.3472
1788774729.209728,37.8342,363.0935,42.1316,179.4006,1.0015,-122.3472
1788774729.229794,37.8343,363.0957,42.1334,179.4005,1.002,-122.3472
1788774729.249872,37.8346,363.0941,42.1312,179.4006,1.0018,-122.3472
1788774729.269977,37.8338,363.0956,42.1334,179.4003,1.0018,-122.3472
1788774729.290061,37.8342,363.0935,42.1316,179.4006,1.0015,-122.3475
1788774729.310123,37.8341,363.0939,42.1329,179.4005,1.0017,-122.3475
1788774729.330201,37.8352,363.0951,42.132,179.4005,1.0017,-122.3475
1788774729.350366,37.8332,363.0961,42.133,179.4,1.0018,-122.3475
1788774729.370555,37.834,363.0944,42.1325,179.4003,1.0018,-122.3475
1788774729.390661,37.8341,363.094,42.1312,179.4005,1.0017,-122.3475
1788774729.410747,37.8339,363.0949,42.1322,179.4002,1.002,-122.3475
1788774729.430822,37.834,363.0944,42.1325,179.4003,1.0018,-122.3475
1788774729.451092,37.8335,363.0943,42.1325,179.4002,1.0017,-122.3477
1788774729.471285,37.8337,363.0962,42.133,179.4002,1.002,-122.3475
1788774729.491353,37.8338,363.0958,42.1317,179.4003,1.0018,-122.3475
1788774729.511563,37.834,363.0944,42.1325,179.4003,1.0018,-122.3475
1788774729.551768,37.8341,363.094,42.1312,179.4005,1.0017,-122.3475
1788774729.571917,37.8341,363.094,42.1312,179.4005,1.0017,-122.3472
1788774729.592060,37.8351,363.096,42.133,179.4002,1.002,-122.3477
1788774729.612214,37.834,363.0944,42.1325,179.4003,1.0018,-122.3475
1788774729.632365,37.8332,363.0957,42.1317,179.4002,1.0017,-122.3475
1788774729.652517,37.834,363.0945,42.1308,179.4003,1.0018,-122.3472
1788774729.672669,37.8351,363.096,42.133,179.4002,1.002,-122.3477
1788774729.692703,37.8337,363.0962,42.133,179.4002,1.002,-122.3472
1788774729.712842,37.834,363.0944,42.1325,179.4003,1.0018,-122.3472
1788774729.732998,37.8335,363.0943,42.1325,179.4002,1.0017,-122.3472
1788774729.753281,37.8334,363.0948,42.1322,179.4,1.0018,-122.3472
1788774729.773363,37.834,363.0944,42.1325,179.4003,1.0018,-122.3475
1788774729.793533,37.8359,363.0944,42.1325,179.4005,1.002,-122.3475
1788774729.813704,37.8355,363.0934,42.1316,179.4006,1.0015,-122.3477
1788774729.833839,37.834,363.0944,42.1325,179.4003,1.0018,-122.3475
1788774729.854009,37.8341,363.0939,42.1329,179.4005,1.0017,-122.3475
1788774729.874083,37.8341,363.094,42.1312,179.4005,1.0017,-122.3472
1788774729.894158,37.834,363.0944,42.1325,179.4003,1.0018,-122.3475
1788774729.914296,37.8335,363.0943,42.1325,179.4002,1.0017,-122.3475
1788774729.934398,37.8341,363.0939,42.1329,179.4005,1.0017,-122.3472
1788774729.954503,37.8349,363.0924,42.1308,179.4008,1.0017,-122.3475
1788774729.974618,37.8339,363.0949,42.1322,179.4002,1.002,-122.3475
1788774729.994788,37.8337,363.0962,42.133,179.4002,1.002,-122.3477
1788774730.014841,37.8342,363.0935,42.1316,179.4006,1.0015,-122.3472
1788774730.034998,37.8339,363.0948,42.1339,179.4002,1.002,-122.3475
1788774730.055070,37.8342,363.0963,42.133,179.4003,1.0021,-122.3475
1788774730.075139,37.834,363.0945,42.1308,179.4003,1.0018,-122.3472
1788774730.095295,37.834,363.0944,42.1325,179.4003,1.0018,-122.3472
1788774730.115445,37.8341,363.094,42.1312,179.4005,1.0017,-122.3475
1788774730.135597,37.835,363.0937,42.1329,179.4003,1.0015,-122.3475
1788774730.155779,37.8342,363.0935,42.1316,179.4006,1.0015,-122.3475
1788774730.175812,37.8341,363.0939,42.1329,179.4005,1.0017,-122.3472
1788774730.196004,37.8331,363.0948,42.1308,179.4005,1.002,-122.3472
1788774730.216151,37.8337,363.0963,42.1313,179.4002,1.002,-122.3475
1788774730.236303,37.8334,363.095,42.1337,179.4003,1.0015,-122.3472
1788774730.256500,37.8338,363.0958,42.1317,179.4003,1.0018,-122.3472
1788774730.276649,37.8356,363.0961,42.133,179.4003,1.0021,-122.3475
1788774730.296907,37.8341,363.0939,42.1329,179.4005,1.0017,-122.3475
1788774730.317097,37.8341,363.094,42.1312,179.4005,1.0017,-122.3475
1788774730.337237,37.8351,363.0955,42.1334,179.4003,1.0018,-122.3475
1788774730.357485,37.8338,363.0958,42.1317,179.4003,1.0018,-122.3472
1788774730.377671,37.8341,363.094,42.1312,179.4005,1.0017,-122.3477
1788774730.397807,37.834,363.0944,42.1325,179.4003,1.0018,-122.3475
1788774730.417966,37.8341,363.094,42.1312,179.4005,1.0017,-122.3475
1788774730.438114,37.8335,363.0943,42.1325,179.4002,1.0017,-122.3475
1788774730.461774,37.8337,363.0963,42.1313,179.4002,1.002,-122.3475
1788774730.481941,37.8336,363.0967,42.1326,179.4,1.0021,-122.3475
1788774730.502113,37.8342,363.0932,42.1317,179.4003,1.0018,-122.3472
1788774730.522250,37.837,363.078,42.0806,179.405,0.9967,-122.3474
1788774730.542406,37.8404,363.0562,42.0204,179.4083,0.9929,-122.3473
1788774730.562569,37.84,363.0541,41.9924,179.4081,0.9933,-122.3471
1788774730.582761,37.8425,363.0475,41.9312,179.4081,0.9933,-122.3473
1788774730.602934,37.8415,363.0532,41.8894,179.4068,0.9948,-122.3471
1788774730.623096,37.8414,363.0539,41.8447,179.4067,0.9949,-122.3473
1788774730.643268,37.8401,363.0609,41.7744,179.4055,0.9962,-122.3474
1788774730.663611,37.8399,363.0618,41.7181,179.4055,0.9962,-122.3471
1788774730.683767,37.839,363.0639,41.661,179.4053,0.9961,-122.3474
1788774730.703932,37.8391,363.0663,41.5907,179.4053,0.9964,-122.3474
1788774730.724137,37.8408,363.0676,41.5291,179.4051,0.997,-122.3476
1788774730.744290,37.8383,363.0706,41.4713,179.4043,0.9975,-122.3474
1788774730.764381,37.8379,363.0728,41.401,179.4042,0.9977,-122.3474
1788774730.784550,37.8394,363.0753,41.3452,179.4042,0.998,-122.3476
1788774730.804706,37.8377,363.0743,41.2902,179.4042,0.9977,-122.3472
1788774730.824831,37.8368,363.0793,41.2115,179.4037,0.9981,-122.3472
1788774730.845016,37.8376,363.0748,41.1524,179.4046,0.9972,-122.3472
1788774730.865173,37.8372,363.0767,41.1019,179.4042,0.9977,-122.3476
1788774730.885351,37.838,363.0724,41.0344,179.4048,0.997,-122.3472
1788774730.905529,37.8386,363.0736,40.9792,179.404,0.9975,-122.3474
1788774730.925691,37.8374,363.0758,40.8957,179.4031,0.9988,-122.3474
1788774730.945880,37.8367,363.0794,40.8423,179.4023,0.9997,-122.3474
1788774730.966024,37.8377,363.0739,40.7773,179.4031,0.9988,-122.3472
1788774730.986101,37.8376,363.0744,40.7211,179.4028,0.9991,-122.3472
1788774731.006260,37.8361,363.0756,40.6661,179.4019,1.0001,-122.3472
1788774731.026505,37.8372,363.0766,40.598,179.4017,1.0004,-122.3472
1788774731.046728,37.8369,363.0786,40.5439,179.4005,1.0017,-122.3472
1788774731.066838,37.8361,363.0798,40.4955,179.4,1.0018,-122.3472
1788774731.093103,37.8364,363.0842,40.4581,179.3997,1.0028,-122.3473
1788774731.113262,37.8338,363.0956,40.4763,179.3974,1.005,-122.3475
1788774731.133493,37.8336,363.0968,40.4771,179.3974,1.005,-122.3475
1788774731.153655,37.837,363.0826,40.4267,179.4015,1.0002,-122.3474
1788774731.173822,37.8346,363.0939,40.3633,179.4001,1.0025,-122.347
1788774731.193999,37.8335,363.0969,40.3317,179.3999,1.0023,-122.347
1788774731.214072,37.8335,363.0971,40.284,179.3999,1.0023,-122.3472
1788774731.234223,37.8324,363.1033,40.2533,179.3986,1.0037,-122.347
1788774731.254389,37.8336,363.1041,40.2248,179.3984,1.0039,-122.3477
1788774731.274548,37.8315,363.1081,40.1827,179.398,1.0044,-122.3473
1788774731.294729,37.8303,363.1116,40.1506,179.3969,1.0052,-122.3475
1788774731.314825,37.8301,363.1161,40.1605,179.3956,1.0069,-122.3473
1788774731.334975,37.8309,363.1187,40.1764,179.3941,1.0085,-122.3473
1788774731.355053,37.8298,363.1175,40.1741,179.3946,1.0081,-122.3471
1788774731.375082,37.8289,363.1221,40.1807,179.3938,1.0089,-122.3471
1788774731.395215,37.8297,363.1179,40.1754,179.3944,1.0082,-122.3471
1788774731.415346,37.8296,363.1187,40.1781,179.3941,1.0085,-122.3471
1788774731.435515,37.8312,363.1169,40.176,179.3943,1.0084,-122.3473
1788774731.455654,37.8317,363.1147,40.1759,179.3946,1.0081,-122.3473
1788774731.475818,37.8305,363.1108,40.1736,179.3949,1.0074,-122.3471
1788774731.495878,37.8309,363.1115,40.1716,179.3949,1.0077,-122.3473
1788774731.515954,37.8332,363.106,40.1719,179.3953,1.0073,-122.3473
1788774731.536106,37.8317,363.1071,40.1697,179.3955,1.0071,-122.3471
1788774731.556175,37.8318,363.1063,40.1702,179.3953,1.0073,-122.3471
1788774731.576320,37.8322,363.1045,40.1698,179.3955,1.0071,-122.3471
1788774731.596515,37.8338,363.1003,40.1692,179.3958,1.0065,-122.3473
1788774731.616718,37.8329,363.1006,40.1675,179.3959,1.0066,-122.3471
1788774731.656934,37.835,363.0964,40.167,179.3963,1.0061,-122.3475
1788774731.677009,37.832,363.1052,40.1628,179.3958,1.0068,-122.3473
1788774731.697082,37.8158,363.1941,40.1498,179.3878,1.0154,-122.3472
1788774731.717157,37.8259,363.1362,40.1348,179.3918,1.0108,-122.3474
1788774731.737312,37.8304,363.1169,40.1268,179.3939,1.0092,-122.3471
1788774731.757503,37.8302,363.1151,40.1295,179.3934,1.0093,-122.3474
1788774731.777664,37.8318,363.1067,40.1254,179.3944,1.0082,-122.3473
1788774731.797818,37.8318,363.1066,40.1271,179.3944,1.0082,-122.3473
1788774731.817988,37.8328,363.1082,40.1276,179.3943,1.0084,-122.3473
1788774731.838154,37.8319,363.1089,40.1272,179.3943,1.0087,-122.3471
1788774731.858325,37.833,363.1074,40.1281,179.3941,1.0085,-122.3473
1788774731.878525,37.8328,363.1082,40.1276,179.3943,1.0084,-122.3473
1788774731.898730,37.8332,363.106,40.1258,179.3946,1.0081,-122.3473
1788774731.918919,37.8327,363.1087,40.1272,179.3941,1.0085,-122.3476
1788774731.939116,37.8319,363.1062,40.1258,179.3946,1.0081,-122.3471
1788774731.959289,37.8314,363.1089,40.1272,179.3941,1.0085,-122.3471
1788774731.979445,37.8318,363.1067,40.1254,179.3944,1.0082,-122.3471
1788774731.999608,37.8315,363.1083,40.1276,179.3943,1.0084,-122.3473
1788774732.019811,37.8311,363.1101,40.128,179.3941,1.0085,-122.3471
1788774732.039881,37.8312,363.1097,40.1267,179.3943,1.0084,-122.3471
1788774732.059957,37.8333,363.1055,40.1262,179.3947,1.0079,-122.3473
1788774732.080029,37.8346,363.0983,40.1133,179.3963,1.0061,-122.3473
1788774732.100103,37.8417,363.0596,40.0243,179.4052,0.9965,-122.3474
1788774732.120257,37.8427,363.044,39.9861,179.4077,0.9935,-122.3469
1788774732.140465,37.8366,363.0801,40.0412,179.4015,1.0005,-122.347
1788774732.160626,37.8384,363.0701,40.0268,179.4028,0.9991,-122.347
1788774732.180701,37.8368,363.0789,40.0436,179.4011,1.001,-122.347
1788774732.200804,37.8387,363.0759,40.0374,179.4017,1.0004,-122.3474
1788774732.220876,37.8361,363.0828,40.0458,179.4006,1.0015,-122.347
1788774732.240983,37.8379,363.0806,40.0423,179.4009,1.0012,-122.3474
1788774732.261089,37.8376,363.0819,40.0463,179.4005,1.0017,-122.3475
1788774732.281209,37.8363,363.082,40.0463,179.4005,1.0017,-122.347
1788774732.301280,37.8372,363.084,40.0481,179.4002,1.002,-122.3472
1788774732.321389,37.8358,363.0843,40.0464,179.4002,1.002,-122.347
1788774732.341489,37.8356,363.0858,40.0502,179.4,1.0021,-122.3472
1788774732.361593,37.8356,363.0855,40.0504,179.3997,1.0025,-122.3472
1788774732.381714,37.8366,363.0876,40.0521,179.3994,1.0028,-122.3475
1788774732.401819,37.8347,363.0903,40.0553,179.399,1.0033,-122.3473
1788774732.421923,37.8361,363.0906,40.0566,179.3988,1.0034,-122.3475
1788774732.441997,37.836,363.091,40.0579,179.3987,1.0036,-122.3473
1788774732.462110,37.8356,363.0931,40.0597,179.3984,1.0039,-122.3473
1788774732.482181,37.8355,363.0937,40.0593,179.3983,1.0041,-122.3473
1788774732.502287,37.8334,363.0974,40.0617,179.3975,1.0049,-122.3471
1788774732.522392,37.8331,363.0991,40.0638,179.3974,1.005,-122.3471
1788774732.542468,37.8332,363.0988,40.064,179.3971,1.0053,-122.3471
1788774732.562540,37.8324,363.1004,40.0644,179.3968,1.0054,-122.3473
1788774732.582646,37.8328,363.101,40.0658,179.3968,1.0057,-122.3471
1788774732.602713,37.8327,363.1015,40.0654,179.3966,1.0058,-122.3473
1788774732.622794,37.8326,363.1023,40.068,179.3963,1.0061,-122.3471
1788774732.642900,37.8321,363.1046,40.0681,179.3961,1.0065,-122.3473
1788774732.663071,37.8321,363.105,40.0694,179.3959,1.0066,-122.3471
1788774732.683143,37.8328,363.1053,40.0691,179.3956,1.0066,-122.3473
1788774732.703326,37.8315,363.1081,40.0722,179.3953,1.0073,-122.3471
1788774732.723503,37.8329,363.1079,40.0722,179.3953,1.0073,-122.3473
1788774732.743681,37.8315,363.1081,40.0722,179.3953,1.0073,-122.3471
1788774732.763882,37.8313,363.109,40.0731,179.395,1.0076,-122.3471
1788774732.804135,37.8309,363.1113,40.0732,179.3947,1.0079,-122.3471
1788774732.824220,37.8324,363.1103,40.0737,179.3946,1.0081,-122.3473
1788774732.844416,37.8326,363.1094,40.0728,179.3949,1.0077,-122.3473
1788774732.864605,37.8309,363.1114,40.0747,179.3943,1.0084,-122.3471
1788774732.884810,37.8321,363.1121,40.0742,179.3944,1.0082,-122.3476
1788774732.904885,37.8306,363.1132,40.0751,179.3941,1.0085,-122.3471
1788774732.925053,37.8306,363.1132,40.0751,179.3941,1.0085,-122.3473
1788774732.945203,37.8304,363.1141,40.0761,179.3938,1.0089,-122.3474
1788774732.965380,37.8318,363.114,40.0761,179.3938,1.0089,-122.3476
1788774732.985542,37.8321,363.1122,40.0756,179.394,1.0087,-122.3473
1788774733.005708,37.8326,363.1123,40.0756,179.3941,1.0089,-122.3476
1788774733.025869,37.8309,363.1141,40.0778,179.394,1.009,-122.3474
1788774733.045946,37.8308,363.1146,40.0774,179.3939,1.0092,-122.3474
1788774733.066023,37.8305,363.1136,40.0765,179.394,1.0087,-122.3473
1788774733.086098,37.8317,363.1143,40.0774,179.3937,1.009,-122.3476
1788774733.106173,37.83,363.1162,40.0779,179.3935,1.0092,-122.3474
1788774733.126351,37.8304,363.114,40.0778,179.3938,1.0089,-122.3471
1788774733.151862,37.8318,363.1138,40.0778,179.3938,1.0089,-122.3476
1788774733.171939,37.8307,363.1128,40.077,179.3938,1.0089,-122.3474
1788774733.192015,37.8342,363.1038,40.0407,179.3965,1.0063,-122.3473
1788774733.212090,37.8322,363.1042,39.9745,179.3947,1.0079,-122.3473
1788774733.232164,37.8279,363.128,40.0103,179.3905,1.0125,-122.3472
1788774733.252249,37.828,363.1349,40.0298,179.3884,1.0148,-122.3474
1788774733.272363,37.8266,363.135,40.0315,179.3884,1.0148,-122.3472
1788774733.292447,37.8278,363.136,40.0372,179.3879,1.0153,-122.3477
1788774733.312656,37.8267,363.1343,40.0336,179.3885,1.0146,-122.3472
1788774733.332793,37.8278,363.1359,40.0357,179.3884,1.0148,-122.3474
1788774733.352868,37.8283,363.1333,40.0326,179.3888,1.0143,-122.3477
1788774733.372943,37.8268,363.1337,40.0356,179.3887,1.0145,-122.3472
1788774733.393017,37.8286,363.1314,40.0339,179.389,1.0141,-122.3477
1788774733.413092,37.827,363.1327,40.0364,179.389,1.0141,-122.3474
1788774733.433167,37.827,363.1328,40.0347,179.389,1.0141,-122.3474
1788774733.453241,37.8267,363.1345,40.0368,179.3888,1.0143,-122.3474
1788774733.473346,37.8287,363.1311,40.0358,179.3894,1.0137,-122.3476
1788774733.493412,37.8275,363.1302,40.0366,179.3897,1.0133,-122.3474
1788774733.513473,37.8276,363.1297,40.0369,179.3899,1.0132,-122.3474
1788774733.553729,37.8289,363.1295,40.0369,179.3899,1.0132,-122.3476
1788774733.573796,37.8278,363.1287,40.0377,179.3902,1.0129,-122.3474
1788774733.593858,37.8292,363.1281,40.0364,179.3903,1.0127,-122.3476
1788774733.613997,37.8371,363.0879,40.0114,179.3941,1.0089,-122.3474
1788774733.634075,37.8485,363.0148,39.9531,179.4015,1.0005,-122.3472
1788774733.654144,37.8388,363.0757,39.9916,179.3949,1.0077,-122.3475
1788774733.674293,37.8342,363.0931,40.0076,179.3925,1.0103,-122.3474
1788774733.694454,37.8353,363.0974,40.0095,179.3921,1.0111,-122.3476
1788774733.714622,37.8319,363.1088,40.0165,179.3909,1.0124,-122.3472
1788774733.734817,37.8332,363.1061,40.0117,179.3912,1.0117,-122.3476
1788774733.754987,37.8309,363.1087,40.0148,179.3906,1.0121,-122.3474
1788774733.775148,37.8324,363.1063,40.0117,179.3913,1.0119,-122.3474
1788774733.795253,37.8328,363.1082,40.0135,179.3909,1.0121,-122.3476
1788774733.815431,37.8321,363.1095,40.0126,179.3907,1.0119,-122.3474
1788774733.835608,37.8311,363.1103,40.0123,179.3907,1.0122,-122.3474
1788774733.855766,37.831,363.1107,40.0136,179.3906,1.0124,-122.3474
1788774733.875839,37.831,363.1108,40.0119,179.3906,1.0124,-122.3474
1788774733.896001,37.8318,363.1138,40.0129,179.39,1.013,-122.3474
1788774733.916166,37.8317,363.1142,40.0093,179.3896,1.0135,-122.3476
1788774733.936331,37.8297,363.1181,40.0099,179.3888,1.0143,-122.3472
1788774733.956496,37.8314,363.1163,40.0078,179.389,1.0141,-122.3477
1788774733.976653,37.8309,363.1191,40.0075,179.3885,1.0146,-122.3474
1788774733.996833,37.8307,363.1201,40.0067,179.3882,1.0149,-122.3475
1788774734.017003,37.8293,363.1204,40.005,179.3882,1.0149,-122.3472
1788774734.037180,37.8302,363.1198,40.0051,179.3878,1.0151,-122.3477
1788774734.057369,37.8293,363.1201,40.0034,179.3879,1.0153,-122.3475
1788774734.077443,37.8292,363.1206,40.0047,179.3878,1.0154,-122.3472
1788774734.097517,37.8306,363.1204,40.0047,179.3878,1.0154,-122.3475
1788774734.117684,37.829,363.1219,40.0039,179.3878,1.0154,-122.3472
1788774734.137840,37.8308,363.1192,40.0039,179.3878,1.0154,-122.3475
1788774734.157916,37.8288,363.1228,40.0048,179.3875,1.0157,-122.3475
1788774734.177990,37.8289,363.1224,40.0035,179.3876,1.0156,-122.3472
1788774734.198065,37.8297,363.1223,40.0018,179.3875,1.0154,-122.3475
1788774734.218226,37.831,363.1212,40.0027,179.3878,1.0157,-122.3475
1788774734.238405,37.8307,363.1198,40.0018,179.3876,1.0156,-122.3477
1788774734.258598,37.8301,363.1233,40.0027,179.3873,1.0159,-122.3477
1788774734.278752,37.8304,363.1216,40.0023,179.3875,1.0157,-122.3477
1788774734.298800,37.8294,363.1195,40.0005,179.3878,1.0154,-122.3475
1788774734.318898,37.8299,363.1215,40.0023,179.3873,1.0156,-122.3477
1788774734.338973,37.831,363.1212,40.001,179.3878,1.0157,-122.3475
1788774734.359051,37.8305,363.1212,40.001,179.3876,1.0156,-122.3475
1788774734.379123,37.8293,363.1201,40.0001,179.3876,1.0156,-122.3475
1788774734.399295,37.829,363.1219,39.9989,179.3875,1.0157,-122.3475
1788774734.419449,37.8289,363.1223,40.0002,179.3873,1.0159,-122.3475
1788774734.439640,37.829,363.1219,39.9989,179.3875,1.0157,-122.3475
1788774734.459847,37.8289,363.1224,39.9985,179.3873,1.0159,-122.3475
1788774734.482937,37.8308,363.1224,39.9985,179.3875,1.016,-122.3477
1788774734.503093,37.829,363.122,39.9972,179.3875,1.0157,-122.3475
1788774734.523230,37.8292,363.1207,39.9981,179.3875,1.0157,-122.3475
1788774734.543417,37.8296,363.1217,39.9958,179.3878,1.0157,-122.3472
1788774734.563581,37.8289,363.1224,39.9985,179.3873,1.0159,-122.3475
1788774734.589206,37.8293,363.1203,39.9967,179.3876,1.0156,-122.3472
1788774734.609364,37.8293,363.1203,39.9967,179.3876,1.0156,-122.3475
1788774734.629519,37.8373,363.0837,39.9298,179.3916,1.0113,-122.3476
