probe,ix,iy,x_mm,y_mm,target_depth_mm,depth_mm,force_N,file,t_img,Fx,Fy,Fz,tcp_x,tcp_y,tcp_z,area_px,radius_px,centroid_px,diff_level
ball4,0,0,-4.0,-2.5,0.15,0.28197893374783334,0.19367188005820993,ball4_x-4.00_y-2.50_d0.15.png,1789037097.2484674,0.0006339861113545453,0.0008319923571354692,-0.19367188005820993,38.30319595336914,362.0128173828125,35.43375015258789,54391,131.57960715636204,"[861.1421742567704, 524.9754738835469]",12
ball4,0,0,-4.0,-2.5,0.3,0.456655673578112,0.5891979412669173,ball4_x-4.00_y-2.50_d0.30.png,1789037099.5925944,0.002763293493446639,0.029208428658932382,-0.5891979412669173,38.30054473876953,362.017120361328,35.29263305664062,91848,170.9857491904188,"[870.8747604738263, 551.340965508231]",12
ball4,1,0,-2.0,-2.5,0.15,0.25865652852555243,0.20210716842479998,ball4_x-2.00_y-2.50_d0.15.png,1789037102.9088154,0.006794096962640594,0.008637013658469962,-0.20210716842479998,40.03470230102539,363.017608642578,35.45972442626953,55263,132.6301596175426,"[1050.8278956987497, 605.1510775745073]",12
ball4,1,0,-2.0,-2.5,0.3,0.43663027812600674,0.5869856949132668,ball4_x-2.00_y-2.50_d0.30.png,1789037105.2488196,0.00833882622036306,0.00388269582694889,-0.5869856949132668,40.0323257446289,363.0157165527343,35.31128311157226,102414,180.55300796061732,"[1054.2318921241238, 576.2735270568477]",12
ball4,2,0,0.0,-2.5,0.15,0.24231213465349555,0.2409935576202912,ball4_x+0.00_y-2.50_d0.15.png,1789037111.6852834,0.005753546392803344,0.0007153472337270373,-0.2409935576202912,41.77112960815429,364.01953125,35.48703002929687,27531,93.61297707329867,"[1273.866078239076, 665.5612582180088]",12
ball4,2,0,0.0,-2.5,0.3,0.4127370826725425,0.6096645682061166,ball4_x+0.00_y-2.50_d0.30.png,1789037113.0533834,0.004157259828448901,-0.0013530563293336685,-0.6096645682061166,41.77435302734375,364.0115966796875,35.33060073852539,77431,156.99379859439384,"[1292.9537523730805, 716.9408247342795]",12
ball4,3,0,2.0,-2.5,0.15,0.21536873337539575,0.21265400362636627,ball4_x+2.00_y-2.50_d0.15.png,1789037116.1735604,0.005108069587786801,0.006461460999386404,-0.21265400362636627,43.49946975708008,365.023223876953,35.50859451293945,37203,108.82133382611869,"[1529.5662984167943, 860.0564470607209]",12
ball4,3,0,2.0,-2.5,0.3,0.3853632819694859,0.6046032695359372,ball4_x+2.00_y-2.50_d0.30.png,1789037117.9295516,0.010073458887439556,0.0022748017864065774,-0.6046032695359372,43.5053024291992,365.015655517578,35.35290908813476,61914,140.38460846254912,"[1531.5887359886294, 852.9878056659237]",12
ball4,4,0,4.0,-2.5,0.15,0.18234127855017945,0.18556505256005665,ball4_x+4.00_y-2.50_d0.15.png,1789037120.8578532,-0.0060387255979875935,-0.0030653264554418415,-0.18556505256005665,45.22378158569336,366.0080261230468,35.5137252807617,11968,61.72141215046531,"[1705.7210895721926, 900.9760193850267]",12
ball4,4,0,4.0,-2.5,0.3,0.36215488885830993,0.5173497983319806,ball4_x+4.00_y-2.50_d0.30.png,1789037122.2217965,0.008190528213555481,0.005604682049070853,-0.5173497983319806,45.23344802856445,366.0171508789062,35.3738327026367,409,11.410028196686037,"[923.0635696821516, 544.841075794621]",12
ball4,0,1,-4.0,0.0,0.15,0.18337470026257918,0.1463190398934387,ball4_x-4.00_y+0.00_d0.15.png,1789037126.906061,-0.015381662857314283,0.005378452716439597,-0.1463190398934387,37.043888092041,364.1868286132812,35.5101089477539,25165,89.50010215533328,"[725.5042718060798, 682.5068150208623]",12
ball4,0,1,-4.0,0.0,0.3,0.3521171733735997,0.5537645740224917,ball4_x-4.00_y+0.00_d0.30.png,1789037128.2702255,-0.015372682572829532,0.015373827866290135,-0.5537645740224917,37.04434204101562,364.1860046386718,35.35365676879883,64696,143.50392467297374,"[732.4765982440955, 698.99278162483]",12
ball4,1,1,-2.0,0.0,0.15,0.1573446343301086,0.13747961758537883,ball4_x-2.00_y+0.00_d0.15.png,1789037132.1704714,0.006277829179630956,-3.9763033190709504e-05,-0.13747961758537883,38.78382873535156,365.188232421875,35.529727935791,25729,90.49748649339799,"[911.4466166582456, 795.8303082125228]",12
ball4,1,1,-2.0,0.0,0.3,0.32810389097118176,0.5476065816719,ball4_x-2.00_y+0.00_d0.30.png,1789037133.5385296,0.012826961067007403,0.0037156948432393476,-0.5476065816719,38.78538513183593,365.183624267578,35.37440872192383,78117,157.68770839548395,"[926.8433887630093, 815.6662314220977]",12
ball4,2,1,0.0,0.0,0.15,0.12219101828548418,0.11958197647110466,ball4_x+0.00_y+0.00_d0.15.png,1789037139.3907886,0.004477769670461029,0.008140905726448011,-0.11958197647110466,40.51573181152343,366.1845092773437,35.5374069213867,24450,88.2194803724987,"[1119.4704294478527, 925.7382413087935]",12
