index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788899707.939970,1788899707.879970,normal_load,1,,2.0,-0.00207,0.00398,-0.06073,7e-05,0.0002,0.00021,-0.00108,0.00393,-0.06155,3e-05,0.00018,0.00023,-0.00337,0.00144,-0.06078,3,37.9165,362.8245,37.346,179.0839,0.5046,-105.0005,0.0062,25.0341,-0.0133
2,000002.png,False,1788899708.131871,1788899708.071871,normal_load,1,,2.0,-0.00835,-0.01297,-0.05243,0.00043,-4e-05,0.00015,-0.00732,-0.01302,-0.05328,0.00039,-6e-05,0.00017,-0.00039,-0.01625,-0.05218,3,37.923,362.7852,37.3378,179.086,0.5003,-105.0003,0.0033,25.0252,-0.0044
3,000003.png,False,1788899708.327966,1788899708.267967,normal_load,1,,2.0,-0.01081,-0.02134,-0.05454,0.00047,-0.00022,0.0002,-0.00974,-0.0214,-0.05543,0.00043,-0.00024,0.00021,0.00168,-0.02476,-0.05414,3,37.9308,362.7607,37.323,179.0871,0.4974,-105.0007,0.008,25.01,0.0108
4,000004.png,False,1788899708.523982,1788899708.463982,normal_load,1,,2.0,-0.00865,-0.01298,-0.08143,0.00042,7e-05,0.0002,-0.00755,-0.01303,-0.08235,0.00037,5e-05,0.00021,-0.00045,-0.01687,-0.08118,3,37.9308,362.7687,37.3047,179.0851,0.5016,-105.0009,0.0031,24.9918,0.029
5,000005.png,False,1788899708.719993,1788899708.659993,normal_load,1,,2.0,-0.01016,-0.02868,-0.12275,0.00063,-0.00015,0.00017,-0.00901,-0.02874,-0.12371,0.00059,-0.00017,0.00019,0.00638,-0.03188,-0.12222,3,37.9378,362.7415,37.2369,179.0879,0.4956,-105.0013,0.005,24.9234,0.0973
6,000006.png,False,1788899708.911908,1788899708.851908,normal_load,1,,2.0,-0.00989,-0.02567,-0.21541,0.00078,-7e-05,-5e-05,-0.0087,-0.02573,-0.2164,0.00074,-9e-05,-4e-05,0.00576,-0.03062,-0.21491,3,37.9359,362.7527,37.1951,179.0856,0.5001,-105.0014,0.0061,24.8819,0.1389
7,000007.png,False,1788899709.107924,1788899709.047925,normal_load,1,,2.0,-0.01553,-0.03202,-0.38509,0.00113,-0.0002,-0.00011,-0.0143,-0.03208,-0.38611,0.00108,-0.00023,-0.0001,0.00522,-0.04166,-0.38445,3,37.9376,362.7387,37.1041,179.0886,0.4941,-105.0011,0.0041,24.7906,0.2301
8,000008.png,False,1788899709.304008,1788899709.244008,normal_load,1,,2.0,-0.00263,-0.00834,-0.49602,0.00055,-9e-05,9e-05,-0.00137,-0.0084,-0.49707,0.0005,-0.00011,0.00011,0.00532,-0.01648,-0.49579,3,37.9357,362.7561,37.0698,179.0859,0.5,-105.0014,0.0099,24.7567,0.2641
9,000009.png,False,1788899709.499935,1788899709.439935,normal_load,1,,2.0,-0.00333,-0.00127,-0.718,0.00062,-1e-05,6e-05,-0.00203,-0.00134,-0.71909,0.00057,-4e-05,8e-05,0.00272,-0.01427,-0.71786,3,37.9345,362.7632,36.99,179.0855,0.5008,-105.0011,0.0005,24.6769,0.3438
10,000010.png,False,1788899709.696054,1788899709.636055,normal_load,1,,2.0,-0.00267,0.01178,-0.8481,0.00042,-3e-05,0.00011,-0.00133,0.01171,-0.84922,0.00036,-6e-05,0.00012,-0.00232,-0.00471,-0.84817,3,37.9337,362.7674,36.9589,179.0849,0.5022,-105.0014,0.0058,24.646,0.3748
