step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.09692147431545806,0.1,-0.003435383000706338,2.0643320083618164,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
2,0.1862358024194002,0.2,-0.02502543504478467,2.0684666633605957,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
3,0.306028238135891,0.30000000000000004,-0.0013439083841944922,2.0796048641204834,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
4,0.3602501944288399,0.4,-0.012068458862779607,2.0788779258728027,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
5,0.5186478710313231,0.5,0.13561426272374036,2.056887626647949,-0.15611293636310253,0,0.0,0.0,0,0.0,0.0,0,0.0
6,0.536337192781378,0.6,0.18809427059788675,2.1236464977264404,0.14261172822230428,2066,25.644263000829476,5.851965427398682,2012,25.30690599424961,-5.8619608879089355,0,0.0
7,0.7088660086013157,0.7,0.4719074351003371,2.400190830230713,1.0053146912476685,22241,84.13994401361157,7.130990982055664,22205,84.07182062207926,-7.133381366729736,0,0.0
8,0.7278805475127719,0.7999999999999999,0.5360627237601847,2.8154819011688232,1.681023265745221,51892,128.52134691890396,8.265568733215332,51593,128.15054411854953,-8.282766342163086,0,0.0
9,0.9013351292807705,0.8999999999999999,0.96778350151844,3.430900812149048,1.8410901695276762,80865,160.4373053446493,9.92335033416748,80598,160.17222045860873,-9.938486099243164,229,8.537737635702333
10,0.9105720918072429,0.9999999999999999,1.014544219548719,3.913116455078125,1.9482839557062759,97697,176.3460261828936,10.993610382080078,97455,176.1274821203134,-11.007384300231934,235,8.6488625410045
11,1.088673836635813,1.0999999999999999,1.5296940707630937,4.69210958480835,1.941565559665623,121285,196.48464201000814,12.472573280334473,120529,195.87131559226864,-12.515239715576172,294,9.673836185197393
12,1.1042599561783675,1.2,1.6330288289135182,5.317181587219238,2.025997160438073,137624,209.3014089206234,13.489245414733887,137393,209.12568037534166,-13.502788543701172,262,9.13220620552083
13,1.2895314868650622,1.3,2.220126386150895,6.399560928344727,2.258175056869606,160896,226.30684357179123,15.258294105529785,160702,226.1703679298142,-15.270586013793945,381,11.012541334134653
14,1.30388580491433,1.4000000000000001,2.3297737377377956,7.225617408752441,2.441022145481484,179894,239.29487805873916,16.24169158935547,179630,239.11922728043916,-16.257593154907227,385,11.070199012698888
15,1.4605285558899332,1.5000000000000002,2.963338914623435,8.329560279846191,2.30318103338147,200170,252.42046255684062,17.69405746459961,199453,251.96797758646952,-17.738765716552734,450,11.968268412042981
