probe,ix,iy,x_mm,y_mm,img_x_px,img_y_px,target_depth_mm,depth_mm,surface_offset_mm,force_wanted_N,force_N,file,t_img,Fx,Fy,Fz,tcp_x,tcp_y,tcp_z,area_px,radius_px,centroid_px,diff_level
ball4,4,0,5.476957527692445,-6.096294483428652,1463.3832917081847,316.0704668184769,0.3,0.4629307552716533,0.019578949000742737,0.16929345158031026,0.15008277260789954,ball4_x+5.48_y-6.10_d0.30.png,1789049031.838036,0.00860446919938589,0.010997101332732129,-0.15008277260789954,45.72174835205078,360.2098693847656,37.16221237182617,539,13.098436114783443,"[883.569573283859, 509.9146567717996]",12
ball4,0,1,-4.877730643890291,1.7989203665392592,456.6167082918152,540.0,0.15,-0.04274543310380707,-0.14518279549144208,0.03748485880594217,0.034163447008955926,ball4_x-4.88_y+1.80_d0.15.png,1789049039.2544565,-0.011296860370390505,0.0055636226224713425,-0.034163447008955926,32.79347229003906,361.872802734375,37.56952667236328,0,0.0,None,12
ball4,0,1,-4.877730643890291,1.7989203665392592,456.6167082918152,540.0,0.3,0.10553193864667065,-0.14518279549144208,0.16929345158031026,0.1354588091394504,ball4_x-4.88_y+1.80_d0.30.png,1789049040.6185203,-0.008736019747692936,0.02195880933940817,-0.1354588091394504,32.79183197021484,361.8785400390625,37.42165374755859,0,0.0,None,12
ball4,1,1,-1.9927633140068362,0.46680401044771525,708.3083541459076,540.0,0.15,-0.020029883955107408,-0.14518279549144208,0.03748485880594217,0.026506220698379934,ball4_x-1.99_y+0.47_d0.15.png,1789049043.5466475,0.008468933615446516,0.006865003004645764,-0.026506220698379934,35.96784210205078,362.1692504882812,37.5591812133789,5062,40.140810204358715,"[713.3461082576057, 552.4796523113394]",12
ball4,1,1,-1.9927633140068362,0.46680401044771525,708.3083541459076,540.0,0.3,0.14559372272401916,-0.14518279549144208,0.16929345158031026,0.12124368117701749,ball4_x-1.99_y+0.47_d0.30.png,1789049044.9106994,0.006917642247258016,0.010906835204181498,-0.12124368117701749,35.9690933227539,362.1624755859375,37.40368270874023,23741,86.93097841327553,"[670.3782907206942, 543.4694410513458]",12
ball4,3,1,3.7771713457600753,-2.1974287017353724,1211.6916458540925,540.0,0.15,0.1410835452390593,-0.06428563624353945,0.03748485880594217,0.047630733657862835,ball4_x+3.78_y-2.20_d0.15.png,1789049050.5710273,-0.0034929366809095088,0.003835960751713685,-0.047630733657862835,42.2993583679199,362.7391662597656,37.4285316467285,243,8.79484521425256,"[964.2633744855967, 501.358024691358]",12
ball4,3,1,3.7771713457600753,-2.1974287017353724,1211.6916458540925,540.0,0.3,0.2975657005324308,-0.06428563624353945,0.16929345158031026,0.14076695629235303,ball4_x+3.78_y-2.20_d0.30.png,1789049051.9350522,-0.00588569104075134,0.014045526372571792,-0.14076695629235303,42.29018402099609,362.7406311035156,37.28556823730468,12328,62.64283100941218,"[1228.5262816353018, 549.5914990266061]",12
ball4,4,1,6.662138675643529,-3.529545057826916,1463.3832917081847,540.0,0.15,0.15637255071173328,-0.06428563624353945,0.03748485880594217,0.03790145595805257,ball4_x+6.66_y-3.53_d0.15.png,1789049055.2512083,-0.001701524664906273,0.010212920862447915,-0.03790145595805257,45.4636001586914,363.024688720703,37.40938568115234,0,0.0,None,12
ball4,4,1,6.662138675643529,-3.529545057826916,1463.3832917081847,540.0,0.3,0.3341456814460777,-0.06428563624353945,0.16929345158031026,0.10384118500583099,ball4_x+6.66_y-3.53_d0.30.png,1789049056.6152525,0.005038548609901383,0.00823651193751047,-0.10384118500583099,45.464054107666,363.0409851074218,37.27112197875976,239,8.722159296752494,"[886.5857740585774, 658.5271966527197]",12
ball4,0,2,-3.692549495939207,4.365669792140996,456.6167082918152,763.9295331815231,0.15,-0.17968350134254152,-0.20961828059072368,0.03748485880594217,0.021048761813551663,ball4_x-3.69_y+4.37_d0.15.png,1789049064.419636,-0.014917338120993762,0.007898827349990612,-0.021048761813551663,32.53607177734375,364.6920471191406,37.65048217773437,0,0.0,None,12
ball4,0,2,-3.692549495939207,4.365669792140996,456.6167082918152,763.9295331815231,0.3,-0.02422232591729312,-0.20961828059072368,0.16929345158031026,0.13744890942274993,ball4_x-3.69_y+4.37_d0.30.png,1789049065.7876036,-0.009651568217419637,0.018181543113781905,-0.13744890942274993,32.53545761108398,364.6995544433593,37.51032257080078,0,0.0,None,12
ball4,1,2,-0.8075821660557518,3.033553436049452,708.3083541459076,763.9295331815231,0.15,-0.0076845458938343825,-0.08466150349525448,0.03748485880594217,0.05739224642487386,ball4_x-0.81_y+3.03_d0.15.png,1789049069.4917815,0.003112879383219891,0.01051768400052957,-0.05739224642487386,35.7161293029785,364.984161376953,37.51229095458984,996,17.805522925178455,"[700.5883534136547, 775.3634538152611]",12
ball4,1,2,-0.8075821660557518,3.033553436049452,708.3083541459076,763.9295331815231,0.3,0.10799682419244405,-0.08466150349525448,0.16929345158031026,0.16680482540404568,ball4_x-0.81_y+3.03_d0.30.png,1789049070.8598485,0.0007802898223239652,0.015009790878060692,-0.16680482540404568,35.70599365234375,364.9754943847656,37.35475540161133,9374,54.6245079894259,"[710.0725410710476, 770.2585875826754]",12
ball4,2,2,2.077385163827703,1.7014370799579082,960.0,763.9295331815231,0.15,-0.00875637003097296,-0.08466150349525448,0.03748485880594217,0.038145434486179394,ball4_x+2.08_y+1.70_d0.15.png,1789049074.1759953,0.004535768132623375,0.012557608193964499,-0.038145434486179394,38.87970733642578,365.2664794921875,37.48729705810547,9376,54.630334914397345,"[888.6191339590443, 763.7542662116041]",12
ball4,2,2,2.077385163827703,1.7014370799579082,960.0,763.9295331815231,0.3,0.18052386714999713,-0.08466150349525448,0.16929345158031026,0.17182926075605282,ball4_x+2.08_y+1.70_d0.30.png,1789049075.5401566,0.004085039979715432,0.00805373661390707,-0.17182926075605282,38.87953186035156,365.2674865722656,37.34485626220703,28974,96.03494490178642,"[877.5972250983641, 757.7018361289432]",12
ball4,3,2,4.96235249371116,0.36932072386636405,1211.6916458540925,763.9295331815231,0.15,0.02792094513957366,-0.08466150349525448,0.03748485880594217,0.0439908073845686,ball4_x+4.96_y+0.37_d0.15.png,1789049078.6642966,0.009893229999702413,0.014174166003826904,-0.0439908073845686,42.04512405395508,365.5663146972656,37.47328567504883,504,12.666024736934256,"[862.5833333333334, 647.9007936507936]",12
ball4,3,2,4.96235249371116,0.36932072386636405,1211.6916458540925,763.9295331815231,0.3,0.21177965096630658,-0.08466150349525448,0.16929345158031026,0.13689225678945718,ball4_x+4.96_y+0.37_d0.30.png,1789049080.0283468,0.008802872086713976,0.006910812149566325,-0.13689225678945718,42.04749679565429,365.55322265625,37.32745361328125,2807,29.891400946056383,"[1189.0057000356253, 796.3954399714999]",12
ball4,4,2,7.8473198235946136,-0.9627956322251792,1463.3832917081847,763.9295331815231,0.15,0.08176482770175397,-0.08466150349525448,0.03748485880594217,0.023889766742439634,ball4_x+7.85_y-0.96_d0.15.png,1789049083.3444443,0.00038197962604051837,0.017858701672794908,-0.023889766742439634,45.2014923095703,365.847686767578,37.4602699279785,217,8.311031542587394,"[864.3732718894009, 643.5483870967741]",12
ball4,4,2,7.8473198235946136,-0.9627956322251792,1463.3832917081847,763.9295331815231,0.3,0.24805490681968223,-0.08466150349525448,0.16929345158031026,0.11715424734522628,ball4_x+7.85_y-0.96_d0.30.png,1789049084.7125576,0.003907091051938138,0.010062521622080744,-0.11715424734522628,45.20972442626953,365.8385620117187,37.30247116088867,240,8.740387444736633,"[893.4625, 649.5625]",12
