step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.11594546540324657,0.1,-0.017867699530253845,1.5384471416473389,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
2,0.16648514840268547,0.2,0.003617611539525001,1.5449237823486328,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
3,0.3757885191928345,0.30000000000000004,-0.037379834526066705,1.5428426265716553,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
4,0.3342340436392419,0.4,0.0005829310719661862,1.5564755201339722,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
5,0.5627909322045213,0.5,0.07015479073893686,1.6012364625930786,0.5553904204920592,3616,33.92651689225682,4.01072359085083,3300,32.41022407214287,-4.030153751373291,0,0.0
6,0.5230018128847753,0.6,0.07205097877945832,1.7395401000976562,nan,21305,82.35042273811143,4.980449199676514,21073,81.90081948033865,-4.990272521972656,0,0.0
7,0.7580242293800481,0.7,0.2903878185236124,1.9694253206253052,1.3677053104731332,50028,126.19194501236076,5.843701362609863,49417,125.41897641722477,-5.867611408233643,0,0.0
8,0.7310992477338303,0.7999999999999999,0.3026492908638687,2.2035317420959473,1.5847871579898312,68266,147.41011732653445,6.622158050537109,68012,147.1356244392634,-6.632130146026611,0,0.0
9,0.9605560193424161,0.8999999999999999,0.6261073732224475,2.5846540927886963,1.529736942694459,88402,167.74752027502365,7.828813076019287,88268,167.6203359788747,-7.834749221801758,0,0.0
10,0.9263751894912069,0.9999999999999999,0.5970392647382454,2.922842502593994,1.692578472204692,99442,177.9139446527127,8.87775993347168,99280,177.76896664020617,-8.885838508605957,0,0.0
11,1.1581838455022861,1.0999999999999999,1.087482439327181,3.499130964279175,1.5293969325529675,118332,194.0779365407112,10.128744125366211,118206,193.9745818560802,-10.135306358337402,0,0.0
12,1.1219674941877535,1.2,1.0045573447304634,3.8942291736602783,1.561690029774241,130232,203.60288086735764,10.813565254211426,130101,203.5004533223387,-10.820389747619629,0,0.0
13,1.3580421313818043,1.3,1.58826618379056,4.696895599365234,1.730649901185581,150371,218.77974288160863,12.036897659301758,150237,218.6822406383156,-12.044034004211426,409,11.410028196686037
14,1.3304429593744587,1.4000000000000001,1.5143379916059359,5.257141590118408,1.8511305079150893,163594,228.19637928843449,12.731287956237793,163396,228.05824291809026,-12.74166488647461,815,16.106599803800595
