index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788872190.982459,1788872190.922459,normal_load,1,,2.0,-0.00151,0.00594,0.00521,2e-05,5e-05,-6e-05,-0.0006,0.006,0.00652,-1e-05,4e-05,-7e-05,-0.00431,0.00448,0.00511,3,37.9045,362.8599,37.0116,179.2584,0.3635,-95.2295,0.0027,24.7003,-0.0284
2,000002.png,False,1788872191.954581,1788872191.894582,normal_load,1,,2.0,-0.0063,0.00133,-0.00221,0.00011,0.00017,-2e-05,-0.00522,0.0014,-0.00065,7e-05,0.00015,-2e-05,-0.0061,-0.00203,-0.00222,3,37.928,362.7894,36.9646,179.2595,0.3602,-95.2313,0.0007,24.652,0.0199
3,000003.png,False,1788872192.150484,1788872192.090484,normal_load,1,,2.0,-0.00126,0.005,-0.04302,0.00014,0.00019,-0.00017,-0.00014,0.00507,-0.04141,0.0001,0.00017,-0.00018,-0.00329,0.00301,-0.0431,3,37.9332,362.7816,36.8801,179.2602,0.3561,-95.2321,0.0062,24.5674,0.1046
4,000004.png,False,1788872192.346563,1788872192.286563,normal_load,1,,2.0,-0.00614,0.00095,-0.08214,8e-05,4e-05,-0.00014,-0.00499,0.00102,-0.08048,4e-05,3e-05,-0.00014,-0.00523,-0.00357,-0.08213,3,37.9371,362.7661,36.8104,179.2623,0.3493,-95.2321,0.0091,24.4975,0.1745
5,000005.png,False,1788872192.738628,1788872192.678628,normal_load,1,,2.0,0.00522,0.02358,-0.39836,-0.00039,0.00019,-1e-05,0.00645,0.02366,-0.3966,-0.00044,0.00017,-1e-05,-0.00449,0.01665,-0.39872,3,37.9366,362.786,36.7237,179.2607,0.3552,-95.2326,0.0076,24.411,0.2609
6,000006.png,False,1788872192.930655,1788872192.870655,normal_load,1,,2.0,0.01451,0.0513,-0.79758,-0.00086,0.00023,5e-05,0.01577,0.05138,-0.79577,-0.00091,0.00021,5e-05,-0.00753,0.03891,-0.79838,3,37.9348,362.7997,36.6508,179.2595,0.3596,-95.2328,0.0032,24.3385,0.3335
7,000007.png,False,1788872193.126645,1788872193.066645,normal_load,1,,2.0,0.01766,0.04898,-0.8085,-0.00089,0.00025,-3e-05,0.01895,0.04905,-0.80664,-0.00094,0.00023,-4e-05,-0.00357,0.03829,-0.80927,3,37.9353,362.8027,36.638,179.2588,0.3612,-95.233,0.0023,24.3256,0.3463
8,000008.png,False,1788872193.322655,1788872193.262655,normal_load,1,,2.0,0.02879,0.07498,-0.95455,-0.0014,0.0004,-0.0002,0.03012,0.07506,-0.95264,-0.00145,0.00038,-0.0002,-0.00591,0.06403,-0.95577,3,37.9344,362.8137,36.6138,179.2578,0.3659,-95.233,0.0079,24.3017,0.3703
9,000009.png,False,1788872193.518667,1788872193.458667,normal_load,1,,2.0,0.03194,0.09747,-1.12855,-0.0019,0.00052,0.00013,0.03331,0.09755,-1.12658,-0.00195,0.00049,0.00013,-0.0132,0.0823,-1.13013,3,37.9328,362.8246,36.5938,179.2562,0.3708,-95.2333,0.0069,24.2819,0.3901
10,000010.png,False,1788872193.710681,1788872193.650681,normal_load,1,,2.0,0.03113,0.08946,-1.20138,-0.00184,0.00037,0.00014,0.03253,0.08955,-1.19936,-0.0019,0.00035,0.00014,-0.0094,0.07379,-1.20281,3,37.9344,362.8155,36.5704,179.2573,0.3668,-95.2332,0.0029,24.2583,0.4136
