axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,1.4952628589314885,-1.4988651292668311,0.005434018430434057,24.7760156031341,10,ball4_x-1.50.png,0.03978890270802822,0.008225076853058155,-1.4952628589314885,1.0209960550617625,-1.7062342623389182,-0.10519316026051939,-1.819261998923687,-0.8230100538181508,0.0
x,-0.75,1.3856857106734963,-0.7392022549380377,0.008051058365650848,24.782814461541754,11,ball4_x-0.75.png,0.05608993581599435,-0.01202548040216449,-1.3856857106734963,1.5756021018948323,-0.08462141656302713,0.02741550477853849,-1.092673646708958,-0.9158834095529259,0.0
x,0.0,1.4323082238693843,0.007615938445420853,0.006051781999149157,24.77438421865059,11,ball4_x+0.00.png,0.025661339378882174,-0.003929509258913555,-1.4323082238693843,1.5533994431805254,0.23457385348737703,0.1283069908236012,-0.2928270343145563,-1.0146237073125088,0.0
x,0.75,1.3718391814199151,0.7569710895270582,0.013881858304682278,24.77457853497976,12,ball4_x+0.75.png,0.024571084863707782,0.016724940174010428,-1.3718391814199151,1.0102441959291442,1.2667779338389278,-0.055673675508804976,0.4669433679042179,-1.0471255753787385,0.0
x,1.5,1.3741078429568205,1.5052422190388708,0.01053260060817528,24.770958650533426,12,ball4_x+1.50.png,0.014607361812717556,0.004817844970428986,-1.3741078429568205,1.3734382170032893,2.0022452860187476,-0.05632534849366877,1.1862017752200629,-1.0888690286654676,0.0
y,-1.5,1.419015808015675,-0.001056242195069371,-1.4895398405305378,24.744474906080637,12,ball4_y-1.50.png,-0.01099865376339686,0.008823465227128046,-1.419015808015675,3.5124085059224903,-0.6616059994235757,-0.5224943179097163,-0.2687071231127101,-2.6337120636786207,0.0
y,-0.75,1.3766216682802395,0.001995542626718581,-0.7376270492749747,24.749217084000048,13,ball4_y-0.75.png,-0.00023066778763620733,0.007174738673569969,-1.3766216682802395,2.3384068550242803,-0.4381210673795072,-0.2237672544228797,-0.31398777908105574,-1.831482691087033,0.0
y,0.0,1.4104239642652572,0.00019609558719694046,0.012293290628471818,24.75430115597082,12,ball4_y+0.00.png,-0.015832630088581823,0.02542165709522628,-1.4104239642652572,1.1530369462053491,-0.6769057339037932,-0.18179545756331628,-0.19384456427646016,-1.2768649629868198,0.0
y,0.75,1.3679824402484884,-0.00026685739459975555,0.7624696837209147,24.763412844969515,12,ball4_y+0.75.png,-0.021602843201324974,0.03905996557264348,-1.3679824402484884,-0.21728711933405032,-0.8495775245581011,-0.6051469148386612,-0.21858318778988445,-0.5688495375012075,0.0
y,1.5,1.3557206272398958,0.0030664892042138077,1.51337090085477,24.788804377491914,11,ball4_y+1.50.png,-0.008871870904284406,0.044174481957024093,-1.3557206272398958,-1.2646293436706229,-0.6000291339495201,-0.35336153130129944,-0.27581268343681153,0.10239570336428662,0.0
