sensor,width_px,height_px,split,seed,fz_mae,fz_rmse,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,lat_mae_shear,fz_mae_normal,n_test_shear,n_test_normal,norm,rep,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds
hard_1mm_r1,1920,1080,cycle,0,0.11756324768066406,0.1496402770280838,0.44370797276496887,0.9004300236701965,0.031167006120085716,0.1702663004398346,0.9519044756889343,0.042480822652578354,0.08214307576417923,88,70,none,flow,619,116,158,1.9168399572372437,0.0005978441913612187,0.0006607269169762731,0.00014987810573074967,30,30,28,0.13829252398264427,0.2184690627558478,64,4,16,228.1
hard_1mm_r1,1280,720,cycle,0,0.1250547170639038,0.15235359966754913,0.44370797276496887,0.8967863917350769,0.029445286840200424,0.1702663004398346,0.9551481604576111,0.04410111531615257,0.09371798485517502,88,70,none,flow,619,116,158,1.9168399572372437,0.0005407317075878382,0.0006116925505921245,0.00013535194739233702,30,30,30,0.15892484389329767,0.20943515670710597,64,11,6,99.9
hard_1mm_r1,854,480,cycle,0,0.11575216054916382,0.15034602582454681,0.44370797276496887,0.8994885683059692,0.041543133556842804,0.1702663004398346,0.9180110692977905,0.056976307183504105,0.07322504371404648,88,70,none,flow,619,116,158,1.9168399572372437,0.0006626565009355545,0.0008503812714479864,0.0001485656830482185,30,30,20,0.17794554876780472,0.251928448677063,64,24,3,46.5
hard_1mm_r1,640,360,cycle,0,0.20579691231250763,0.23698922991752625,0.44370797276496887,0.7502596378326416,0.03009156882762909,0.1702663004398346,0.9471176266670227,0.0442928709089756,0.18835118412971497,88,70,none,flow,619,116,158,1.9168399572372437,0.0008141683065332472,0.0007317119161598384,0.00014177059347275645,30,30,30,0.1761185314042888,0.26561778167198447,64,44,1,26.1
hard_1mm_r1,426,240,cycle,0,0.11037860065698624,0.13714061677455902,0.44370797276496887,0.9163696765899658,0.040907636284828186,0.1702663004398346,0.9354653358459473,0.05813223123550415,0.08462690562009811,88,70,none,flow,619,116,158,1.9168399572372437,0.0006411569775082171,0.0008872344042174518,0.00015308705042116344,30,30,19,0.22111229519081424,0.23394582189362625,64,64,1,13.1
hard_1mm_r1,320,180,cycle,0,0.18931446969509125,0.22453132271766663,0.44370797276496887,0.7758259773254395,0.025948554277420044,0.1702663004398346,0.9664817452430725,0.03514475002884865,0.1411912441253662,88,70,none,flow,619,116,158,1.9168399572372437,0.0005275330040603876,0.0006836573593318462,0.00014930190809536725,30,30,30,0.18847251053965727,0.24909455200721478,64,64,1,8.0
hard_1mm_r1,160,90,cycle,0,0.11761116236448288,0.15321701765060425,0.44370797276496887,0.8956132531166077,0.03084024041891098,0.1702663004398346,0.9636398553848267,0.04109068214893341,0.07222553342580795,88,70,none,flow,619,116,158,1.9168399572372437,0.000890592869836837,0.0006186668761074543,0.00015621658531017601,30,30,18,0.2687387404803891,0.2357245478136786,64,64,1,3.4
hard_1mm_r1,80,45,cycle,0,0.1469385027885437,0.17843559384346008,0.44370797276496887,0.8584224581718445,0.02458830364048481,0.1702663004398346,0.9745789170265198,0.03222690895199776,0.11123806238174438,88,70,none,flow,619,116,158,1.9168399572372437,0.0005286968080326915,0.0006825542077422142,0.00014430060400627553,30,30,25,0.25897929356440974,0.22659554974786167,64,64,1,2.6
hard_1mm_r1,48,27,cycle,0,0.10983952134847641,0.13791599869728088,0.44370797276496887,0.9154213666915894,0.021422479301691055,0.1702663004398346,0.9781747460365295,0.03060813434422016,0.08989331126213074,88,70,none,flow,619,116,158,1.9168399572372437,0.0004275589599274099,0.0007786473142914474,0.00015437320689670742,30,30,30,0.25777375832898164,0.21766688083780222,64,64,1,2.6
hard_1mm_r1,32,18,cycle,0,0.12692756950855255,0.16232529282569885,0.44370797276496887,0.8828333616256714,0.04059070348739624,0.1702663004398346,0.9083568453788757,0.058500614017248154,0.06636073440313339,88,70,none,flow,619,116,158,1.9168399572372437,0.0008860025554895401,0.001045301673002541,0.00015039523714222014,30,30,30,0.28171183566091906,0.23670029640197754,64,64,1,2.9
hard_1mm_r1,16,9,cycle,0,0.2341918647289276,0.36375898122787476,0.44370797276496887,0.4116186499595642,0.09449461847543716,0.1702663004398346,0.4154740571975708,0.15729710459709167,0.12408529222011566,88,70,none,flow,619,116,158,1.9168399572372437,0.0029220592696219683,0.003025227226316929,0.0001832111447583884,30,30,27,0.35866807003976453,0.4260195617018075,64,64,1,3.2
hard_1mm_r1,8,5,cycle,0,0.20185574889183044,0.25652095675468445,0.44370797276496887,0.7073980569839478,0.13035738468170166,0.1702663004398346,0.24006962776184082,0.12979117035865784,0.18479090929031372,88,70,none,flow,619,116,158,1.9168399572372437,0.001885099452920258,0.003376495558768511,0.00015199767949525267,30,30,25,0.39362982286197495,0.516812357409247,64,64,1,3.3
hard_1mm_r2,1920,1080,cycle,0,0.10475438833236694,0.12965016067028046,0.44007453322410583,0.9195394515991211,0.028830522671341896,0.18528111279010773,0.9647564888000488,0.04441465064883232,0.0929560512304306,62,71,none,flow,697,112,133,1.8397700786590576,0.0005875362548977137,0.0007340790471062064,0.0001323916803812608,30,30,29,0.1710324327179486,0.23732204602233,64,4,16,252.2
hard_1mm_r2,1280,720,cycle,0,0.09617166221141815,0.1258702278137207,0.44007453322410583,0.924162745475769,0.030384235084056854,0.18528111279010773,0.9701664447784424,0.03493901342153549,0.08860838413238525,62,71,none,flow,697,112,133,1.8397700786590576,0.0005848417640663683,0.0006152639980427921,0.000130715940031223,30,30,30,0.16042024743779318,0.2416695643748556,64,11,6,112.0
