sensor,width_px,height_px,split,seed,fz_mae,fz_rmse,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,lat_mae_shear,fz_mae_normal,n_test_shear,n_test_normal,norm,rep,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds
hard_1mm_r1,320,180,cycle,0,0.09020771831274033,0.11748447269201279,0.44370797276496887,0.9386248588562012,0.028699886053800583,0.1702663004398346,0.9693529009819031,0.026511628180742264,0.06408645212650299,88,70,none,colour,619,116,158,1.9168399572372437,0.0006349024479277432,0.0009516158024780452,0.0001442414941266179,30,30,17,0.2815640654432947,0.22560949161134916,64,64,1,9.4
hard_1mm_r1,320,180,cycle,1,0.09506260603666306,0.12392067909240723,0.44370797276496887,0.9317159652709961,0.021715009585022926,0.1702663004398346,0.9817304611206055,0.02491876669228077,0.07617411762475967,88,70,none,colour,619,116,158,1.9168399572372437,0.0004960885853506625,0.0005999886780045927,0.00013920017227064818,30,30,25,0.1454953500257748,0.20573177008793272,64,64,1,6.9
hard_1mm_r1,320,180,cycle,2,0.09891492873430252,0.12098754197359085,0.44370797276496887,0.934910237789154,0.023255396634340286,0.1702663004398346,0.9780429601669312,0.026838313788175583,0.07966482639312744,88,70,none,colour,619,116,158,1.9168399572372437,0.0004254000086802989,0.0006511997198686004,0.00015345170686487108,30,30,28,0.1965126983568626,0.21624525662126212,64,64,1,6.9
hard_1mm_r1,226,127,cycle,0,0.10944852977991104,0.13342654705047607,0.44370797276496887,0.9208381175994873,0.020467039197683334,0.1702663004398346,0.9812633991241455,0.023943958804011345,0.09491461515426636,88,70,none,colour,619,116,158,1.9168399572372437,0.0006965136271901429,0.0005147445481270552,0.00015187138342298567,30,30,26,0.15881938425905293,0.2359639858377391,64,64,1,6.4
hard_1mm_r1,226,127,cycle,1,0.09987950325012207,0.1286235749721527,0.44370797276496887,0.9264347553253174,0.025134991854429245,0.1702663004398346,0.9740803837776184,0.03047102503478527,0.07061846554279327,88,70,none,colour,619,116,158,1.9168399572372437,0.0006026211776770651,0.000557269318960607,0.0001690546632744372,30,30,29,0.14862273390343192,0.22179245126658473,64,64,1,4.0
hard_1mm_r1,226,127,cycle,2,0.08379112184047699,0.10440770536661148,0.44370797276496887,0.9515273571014404,0.022309714928269386,0.1702663004398346,0.9797147512435913,0.027698684483766556,0.06131643429398537,88,70,none,colour,619,116,158,1.9168399572372437,0.0008057376835495234,0.0005434484337456524,0.0001559329975862056,30,30,28,0.195965384820744,0.22597557922889447,64,64,1,3.9
hard_1mm_r1,160,90,cycle,0,0.0790739580988884,0.09444552659988403,0.44370797276496887,0.9603362083435059,0.02980409376323223,0.1702663004398346,0.9645275473594666,0.038013193756341934,0.072453074157238,88,70,none,colour,619,116,158,1.9168399572372437,0.00048096859245561063,0.000588834926020354,0.00017732262494973838,30,30,25,0.17669893274014523,0.24385299353763976,64,64,1,3.4
hard_1mm_r1,160,90,cycle,1,0.11016635596752167,0.1360701024532318,0.44370797276496887,0.9176702499389648,0.02662835828959942,0.1702663004398346,0.9684943556785583,0.03373483195900917,0.09015922993421555,88,70,none,colour,619,116,158,1.9168399572372437,0.0006875874823890626,0.000882142165210098,0.00015626235108356923,30,30,27,0.20632220470077195,0.24493559475602775,64,64,1,2.5
hard_1mm_r1,160,90,cycle,2,0.07366403937339783,0.09216771274805069,0.44370797276496887,0.9622263312339783,0.02355916239321232,0.1702663004398346,0.9781738519668579,0.025856852531433105,0.061126887798309326,88,70,none,colour,619,116,158,1.9168399572372437,0.0005779194179922342,0.00046900330926291645,0.00017048705194611102,30,30,24,0.19963249983040313,0.2222447888604526,64,64,1,2.5
hard_1mm_r1,113,64,cycle,0,0.08318249881267548,0.10774625092744827,0.44370797276496887,0.9483779072761536,0.023050842806696892,0.1702663004398346,0.9737240076065063,0.031176799908280373,0.083992600440979,88,70,none,colour,619,116,158,1.9168399572372437,0.0005617777351289988,0.0004997370415367186,0.00015315980999730527,30,30,25,0.22735991347009415,0.21106351655105066,64,64,1,4.5
hard_1mm_r1,113,64,cycle,1,0.09178067743778229,0.11242108792066574,0.44370797276496887,0.94380122423172,0.034758828580379486,0.1702663004398346,0.9567985534667969,0.03293431177735329,0.09955068677663803,88,70,none,colour,619,116,158,1.9168399572372437,0.0007964664255268872,0.0005851543974131346,0.00014919950626790524,30,30,27,0.2040460645093286,0.24789246197404533,64,64,1,2.0
hard_1mm_r1,113,64,cycle,2,0.07647117227315903,0.09958730638027191,0.44370797276496887,0.9558998942375183,0.03535676747560501,0.1702663004398346,0.9518027901649475,0.045045625418424606,0.06809981912374496,88,70,none,colour,619,116,158,1.9168399572372437,0.000698271207511425,0.0005823700339533389,0.00013792839308734983,30,30,27,0.24156825415344732,0.21181209334011736,64,64,1,2.0
hard_1mm_r1,80,45,cycle,0,0.10884273052215576,0.12975595891475677,0.44370797276496887,0.9251337647438049,0.029111014679074287,0.1702663004398346,0.9597010612487793,0.043463561683893204,0.08844974637031555,88,70,none,colour,619,116,158,1.9168399572372437,0.00043751817429438233,0.0008647660724818707,0.00016449359827674925,30,30,28,0.23968977766391342,0.22491985353930244,64,64,1,2.6
hard_1mm_r1,80,45,cycle,1,0.07789576798677444,0.09861207753419876,0.44370797276496887,0.9567593932151794,0.02253669500350952,0.1702663004398346,0.9785657525062561,0.02937990613281727,0.06658177822828293,88,70,none,colour,619,116,158,1.9168399572372437,0.0005450451280921698,0.0004623324202839285,0.00014311567065306008,30,30,30,0.19954345838703902,0.18555613221793338,64,64,1,1.8
hard_1mm_r1,80,45,cycle,2,0.08244113624095917,0.1036677435040474,0.44370797276496887,0.9522120356559753,0.022364050149917603,0.1702663004398346,0.9751805663108826,0.02864350564777851,0.06173749640583992,88,70,none,colour,619,116,158,1.9168399572372437,0.0004801753966603428,0.0005192820099182427,0.00015093697584234178,30,30,30,0.2175852847985189,0.20317490347500505,64,64,1,1.8
hard_1mm_r1,64,36,cycle,0,0.07056218385696411,0.09056752175092697,0.44370797276496887,0.9635266065597534,0.024809760972857475,0.1702663004398346,0.9715996980667114,0.02937874011695385,0.05672168731689453,88,70,none,colour,619,116,158,1.9168399572372437,0.0005431951722130179,0.0004835285944864154,0.00014290568651631474,30,30,23,0.24404259066974596,0.19361573252184638,64,64,1,2.5
hard_1mm_r1,64,36,cycle,1,0.08904077112674713,0.11523029208183289,0.44370797276496887,0.9409574866294861,0.02004377171397209,0.1702663004398346,0.9786545038223267,0.028080837801098824,0.06877017021179199,88,70,none,colour,619,116,158,1.9168399572372437,0.0007281486759893596,0.0004952523740939796,0.0001405152288498357,30,30,30,0.23710128833481106,0.19214711518123231,64,64,1,1.7
hard_1mm_r1,64,36,cycle,2,0.07453694194555283,0.09609173238277435,0.44370797276496887,0.9589414596557617,0.02234206162393093,0.1702663004398346,0.9740644693374634,0.032128673046827316,0.053799211978912354,88,70,none,colour,619,116,158,1.9168399572372437,0.0004517809138633311,0.0004499355563893914,0.0001453714503441006,30,30,30,0.22891620827029324,0.180929290837255,64,64,1,1.7
hard_1mm_r1,48,27,cycle,0,0.0856366753578186,0.10617002844810486,0.44370797276496887,0.9498772025108337,0.021637583151459694,0.1702663004398346,0.9780385494232178,0.028558451682329178,0.0747506320476532,88,70,none,colour,619,116,158,1.9168399572372437,0.0005221022292971611,0.000451927277026698,0.00015367734886240214,30,30,24,0.24563148295166803,0.2012020966102337,64,64,1,2.5
hard_1mm_r1,48,27,cycle,1,0.08810868859291077,0.1107858419418335,0.44370797276496887,0.9454241991043091,0.022601481527090073,0.1702663004398346,0.976285994052887,0.029536517336964607,0.06082668900489807,88,70,none,colour,619,116,158,1.9168399572372437,0.0005175921833142638,0.0005222887848503888,0.00015477252600248903,30,30,30,0.2630915187287215,0.20109039339525947,64,64,1,1.7
hard_1mm_r1,48,27,cycle,2,0.07339243590831757,0.09542164951562881,0.44370797276496887,0.9595121145248413,0.027706768363714218,0.1702663004398346,0.9680371880531311,0.03970431908965111,0.05208149924874306,88,70,none,colour,619,116,158,1.9168399572372437,0.0005494427168741822,0.0005012598121538758,0.0001443307555746287,30,30,26,0.2707797760724636,0.18565329189958243,64,64,1,1.7
hard_1mm_r1,40,23,cycle,0,0.09039053320884705,0.1190192699432373,0.44370797276496887,0.9370108246803284,0.029683919623494148,0.1702663004398346,0.943852424621582,0.04536488279700279,0.05399063602089882,88,70,none,colour,619,116,158,1.9168399572372437,0.0004589544842019677,0.0005752480938099325,0.00014822179218754172,30,30,30,0.2458374088145612,0.19560350220778894,64,64,1,4.4
hard_1mm_r1,40,23,cycle,1,0.08027935028076172,0.10545266419649124,0.44370797276496887,0.950552225112915,0.022686991840600967,0.1702663004398346,0.9756895899772644,0.03312281519174576,0.054999012500047684,88,70,none,colour,619,116,158,1.9168399572372437,0.0004682999278884381,0.000522563059348613,0.00014825796824879944,30,30,30,0.2400438311797159,0.1800564979684764,64,64,1,1.7
hard_1mm_r1,40,23,cycle,2,0.09443219006061554,0.12168671190738678,0.44370797276496887,0.9341557621955872,0.02338198572397232,0.1702663004398346,0.9709218144416809,0.03043653443455696,0.06370706856250763,88,70,none,colour,619,116,158,1.9168399572372437,0.0004263734444975853,0.0005086609162390232,0.00015238180640153587,30,30,29,0.2733899379970569,0.19803555258389177,64,64,1,1.7
hard_1mm_r1,32,18,cycle,0,0.10065507143735886,0.12497317790985107,0.44370797276496887,0.9305511713027954,0.024928245693445206,0.1702663004398346,0.97215735912323,0.03462851420044899,0.07095887511968613,88,70,none,colour,619,116,158,1.9168399572372437,0.0007600767421536148,0.000514798506628722,0.00015754777996335179,30,30,30,0.27677846609679485,0.2037118878857843,64,64,1,2.9
hard_1mm_r1,32,18,cycle,1,0.12829934060573578,0.16253969073295593,0.44370797276496887,0.8825236558914185,0.03889469429850578,0.1702663004398346,0.9303728938102722,0.05844586715102196,0.07485833019018173,88,70,none,colour,619,116,158,1.9168399572372437,0.0007979284855537117,0.0008806809782981873,0.000144703226396814,30,30,26,0.3412572232124686,0.21995183517192973,64,64,1,2.0
hard_1mm_r1,32,18,cycle,2,0.09357943385839462,0.11575525254011154,0.44370797276496887,0.9404183030128479,0.031408872455358505,0.1702663004398346,0.9613427519798279,0.03947549685835838,0.0644736960530281,88,70,none,colour,619,116,158,1.9168399572372437,0.0005288113025017083,0.0005846600979566574,0.00014949878095649183,30,30,25,0.2652554673794206,0.21524098001677414,64,64,1,2.0
hard_1mm_r1,24,14,cycle,0,0.12183235585689545,0.15709975361824036,0.44370797276496887,0.8902555704116821,0.03687891364097595,0.1702663004398346,0.9257043600082397,0.05665023624897003,0.06902741640806198,88,70,none,colour,619,116,158,1.9168399572372437,0.0008251908584497869,0.0006791013292968273,0.00015271487063728273,30,30,28,0.3029090560888435,0.21943786226469894,64,64,1,5.0
