step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.09582900805620653,0.1,0.005631735047364828,1.6815394163131714,nan,220,8.368283871884005,4.161097526550293,216,8.291859587312052,-4.159704208374023,0,0.0
2,0.20337634453697362,0.2,0.028442676643649634,1.6911391019821167,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
3,0.2737556921991171,0.30000000000000004,0.0018886540315207867,1.6964164972305298,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
4,0.42214154892498357,0.4,0.007490759148720372,1.7222583293914795,nan,1530,22.068396540328884,4.332059383392334,1506,21.894626934314015,-4.332555294036865,0,0.0
5,0.4614095279962278,0.5,0.038417538295087185,1.8262741565704346,nan,14047,66.86777229146868,5.033004283905029,13884,66.47867673002938,-5.046657562255859,0,0.0
6,0.6132341809839836,0.6,0.16169959182299465,2.067629098892212,2.159263673718987,47159,122.52010415658887,5.983473300933838,46559,121.7382026761982,-6.007032871246338,0,0.0
7,0.6544295545713226,0.7,0.2440356301848709,2.2930283546447754,2.245474777081783,65095,143.94576076124594,6.841672420501709,64555,143.34746144454255,-6.864802360534668,0,0.0
8,0.8131559096155101,0.7999999999999999,0.4415152465382846,2.6560091972351074,2.054236215831168,82761,162.30725335134193,8.303279876708984,82468,162.01968921648026,-8.318706512451172,0,0.0
9,0.8475188173033601,0.8999999999999999,0.5362385069282312,2.957885265350342,2.208788910118594,95433,174.29075525735064,9.14418888092041,94998,173.89307797519643,-9.166327476501465,0,0.0
10,1.0032471752517154,0.9999999999999999,0.8140500163189784,3.4691805839538574,2.105387651543707,112312,189.0767567340679,10.42806625366211,112165,188.95297929327518,-10.436564445495605,0,0.0
11,1.0262030769108144,1.0999999999999999,0.8764423158232943,3.8635685443878174,2.41230522864505,123970,198.64761914053875,11.241671562194824,123732,198.4568437653204,-11.255827903747559,0,0.0
12,1.2133050804447585,1.2,1.3003903427068422,4.536046028137207,1.9720545640962888,141338,212.1067719179296,12.425671577453613,141181,211.98893377087813,-12.435162544250488,242,8.77673016883152
13,1.2366033428733445,1.3,1.4029563769245783,5.073667049407959,2.0907728683973525,151989,219.9536344123192,13.369587898254395,151793,219.81176618528895,-13.38163948059082,287,9.557977680176279
14,1.3921630494375066,1.4000000000000001,1.8471974680038954,5.871108531951904,2.247961374780531,167533,230.92728327772144,14.509316444396973,167295,230.7631955254504,-14.52441692352295,345,10.479356408358663
15,1.424609796327303,1.5000000000000002,2.0043423401206724,6.503889560699463,2.250793901242772,180312,239.5727284094992,15.235186576843262,179986,239.3560594066416,-15.255574226379395,1265,20.066439794405365
16,1.5849469882996097,1.6000000000000003,2.5077383524710313,7.476553916931152,2.308928182944676,196617,250.17021183945616,16.346025466918945,196333,249.98946954646345,-16.363733291625977,10855,58.78140704785015
17,1.6174321366043536,1.7000000000000004,2.6613179501822857,8.220279693603516,2.4434879694863736,209183,258.0407272536331,17.07514762878418,208928,257.8833998158994,-17.091154098510742,16803,73.1338568485639
18,1.8107552652099415,1.8000000000000005,3.423811431183515,9.413373947143555,1.9375909971849248,227614,269.1686951222919,18.212724685668945,227330,269.0007182632811,-18.23047637939453,66509,145.50076364128725
