approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.39853139859857123,-0.009226627611908282,-0.05175265801742057,0,27.651344292475265,0.4,False
1,0.7744509408922227,0.005061481090394712,-0.036521565413514166,0,27.651344292475265,0.4,False
1,1.1989070719889625,0.07180128595936061,0.031006073142711442,0,27.651344292475265,0.4,False
1,1.191128491457615,0.054785337134396386,0.014776592103021357,0,27.651344292475265,0.02,True
1,1.2148304995452257,0.06558850131583802,0.026526415614898723,0,27.651344292475265,0.02,True
1,1.2421373980968369,0.07131197479513032,0.03319493948152399,2201,27.651344292475265,0.02,True
1,1.2567281052056245,0.1198302745369444,0.08266132971511694,5371,27.651344292475265,0.02,True
1,1.2764709214187242,0.09166519019393346,0.055439385423537144,6830,27.651344292475265,0.02,True
1,1.2872718737339461,0.10070479351845009,0.06542156182473206,10594,27.651344292475265,0.02,True
1,1.3287863451963453,0.09962059054172777,0.06528712154265862,13872,27.651344292475265,0.02,True
2,0.39549422946460666,0.013952976652983841,-0.013060243994905818,0,27.648472477460416,0.4,False
2,0.7766264186107996,0.007776718780098821,-0.020675426725441072,0,27.648472477460416,0.4,False
2,1.1915982414307429,0.05154653158486376,0.02165848053656987,0,27.648472477460416,0.4,False
2,1.1963469817774985,0.03513079442341891,0.0038098568709756366,0,27.648472477460416,0.02,True
2,1.2395875003974623,0.05860913924050716,0.02584577814954514,440,27.648472477460416,0.02,True
2,1.2484148083587847,0.07295909583984635,0.038762761489164174,2655,27.648472477460416,0.02,True
2,1.2725560102155775,0.0594621219463149,0.023829071413246083,7452,27.648472477460416,0.02,True
2,1.2777349993528375,0.07255467720556544,0.03548286952386377,9587,27.648472477460416,0.02,True
2,1.3023024982102598,0.0866396642661802,0.04813436444908348,12318,27.648472477460416,0.02,True
3,0.3918252023151716,0.013713584429598275,-0.03413365304954539,0,27.647861630775836,0.4,False
3,0.7752808269061013,0.02389318352142965,-0.023812373967760436,0,27.647861630775836,0.4,False
3,1.186356586420196,0.039687354098437294,-0.007847732596428614,0,27.647861630775836,0.4,False
3,1.2009692684250801,0.04591238874677645,-0.0014520243709284842,240,27.647861630775836,0.02,True
3,1.2237970396269091,0.05821042265781814,0.0110162983607637,521,27.647861630775836,0.02,True
3,1.2389970849835024,0.07286128946414697,0.025837654902670693,3434,27.647861630775836,0.02,True
3,1.2681849200537378,0.06211485107377947,0.015261859252578346,5804,27.647861630775836,0.02,True
3,1.2816033315260213,0.06697944081786959,0.020296371838210803,8691,27.647861630775836,0.02,True
3,1.3052622469981934,0.08052656522420581,0.03401366787847735,12179,27.647861630775836,0.02,True
