index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788888524.747391,1788888524.687391,normal_load,1,,2.0,-0.00314,-0.00646,-0.05453,0.00037,1e-05,0.0001,-0.00345,-0.00763,-0.05595,0.00034,4e-05,0.0001,0.00088,-0.00804,-0.0544,3,37.9212,362.8134,36.0427,179.6771,-0.3388,-100.4016,0.0043,23.7308,-0.0215
2,000002.png,False,1788888524.943316,1788888524.883316,normal_load,1,,2.0,-0.01278,-0.02395,-0.06184,0.00055,-0.00017,0.00018,-0.0131,-0.02517,-0.06331,0.00052,-0.00014,0.00018,0.00132,-0.02812,-0.06139,3,37.9291,362.776,36.0333,179.6787,-0.343,-100.4018,0.0095,23.7207,-0.0114
3,000003.png,False,1788888525.527453,1788888525.467453,normal_load,1,,2.0,-0.00404,-0.03151,-0.0806,0.00064,-0.00015,0.0001,-0.0044,-0.03285,-0.08223,0.00061,-0.00012,0.0001,0.0128,-0.0306,-0.08003,3,37.9429,362.7641,36.0056,179.6772,-0.3385,-100.4031,0.0086,23.6927,0.0166
4,000004.png,False,1788888525.723449,1788888525.663449,normal_load,1,,2.0,-0.00821,-0.03029,-0.15556,0.00094,2e-05,7e-05,-0.00857,-0.03168,-0.15724,0.00091,5e-05,7e-05,0.0091,-0.03283,-0.15499,3,37.9449,362.763,35.9628,179.6772,-0.3392,-100.404,0.0064,23.6499,0.0594
5,000005.png,False,1788888525.919482,1788888525.859483,normal_load,1,,2.0,-0.00023,-0.01706,-0.18145,0.00046,4e-05,9e-05,-0.00061,-0.01849,-0.18319,0.00042,7e-05,9e-05,0.00958,-0.0178,-0.18113,3,37.9409,362.7786,35.9616,179.676,-0.3359,-100.4033,0.0014,23.6489,0.0604
6,000006.png,False,1788888526.115587,1788888526.055587,normal_load,1,,2.0,0.00719,-0.01877,-0.53641,0.00063,-0.00014,-7e-05,0.0068,-0.02024,-0.53821,0.0006,-0.00011,-7e-05,0.01932,-0.02125,-0.53602,4,37.9479,362.7736,35.8587,179.6775,-0.34,-100.4044,0.0086,23.546,0.1633
7,000007.png,False,1788888526.307516,1788888526.247516,normal_load,1,,2.0,0.00068,-0.02537,-0.53612,0.00073,-0.00014,0.00016,0.00028,-0.02689,-0.53797,0.00069,-0.0001,0.00017,0.01698,-0.03022,-0.5356,3,37.9502,362.7636,35.859,179.6779,-0.341,-100.4044,0.0021,23.5461,0.1632
8,000008.png,False,1788888526.503515,1788888526.443516,normal_load,1,,2.0,0.00683,-0.01425,-0.68224,0.00066,-9e-05,7e-05,0.00641,-0.01581,-0.68414,0.00063,-5e-05,7e-05,0.01776,-0.01986,-0.6819,3,37.9502,362.7692,35.8265,179.6765,-0.3373,-100.4046,0.0053,23.5137,0.1956
9,000009.png,False,1788888526.699463,1788888526.639463,normal_load,1,,2.0,0.00951,-0.01118,-0.78787,0.00053,-0.00015,0.0001,0.00908,-0.01279,-0.78983,0.00049,-0.00011,0.0001,0.01928,-0.01755,-0.78758,3,37.9502,362.7727,35.8135,179.6762,-0.3365,-100.4048,0.0094,23.5008,0.2085
10,000010.png,False,1788888526.895554,1788888526.835554,normal_load,1,,2.0,0.01658,0.00946,-0.99845,0.00014,-0.0001,-3e-05,0.01615,0.0078,-1.00045,0.00011,-6e-05,-3e-05,0.01656,0.00048,-0.99849,4,37.9468,362.7841,35.7831,179.6747,-0.3322,-100.4044,0.004,23.4706,0.2387
11,000011.png,False,1788888527.091583,1788888527.031583,normal_load,1,,2.0,0.01532,0.00892,-1.03533,0.00027,-7e-05,0.0002,0.01487,0.00722,-1.03739,0.00024,-3e-05,0.0002,0.01599,-0.0012,-1.03536,3,37.9499,362.7759,35.7706,179.6758,-0.3346,-100.4048,0.0017,23.4579,0.2514
12,000012.png,False,1788888527.283520,1788888527.223520,normal_load,1,,2.0,0.02372,0.01817,-1.31235,0.0,-0.00025,8e-05,0.02326,0.01643,-1.31447,-4e-05,-0.00021,8e-05,0.02057,0.00657,-1.31252,3,37.9463,362.7868,35.7422,179.6744,-0.3316,-100.4044,0.0087,23.4296,0.2796
13,000013.png,False,1788888527.479531,1788888527.419531,normal_load,1,,2.0,0.02002,0.01471,-1.6395,0.0002,-0.00041,-0.0,0.01955,0.01292,-1.64167,0.00016,-0.00037,-0.0,0.02136,-0.00352,-1.63954,3,37.9477,362.7817,35.7064,179.6758,-0.3348,-100.4044,0.0036,23.3938,0.3155
14,000014.png,False,1788888527.675643,1788888527.615643,normal_load,1,,2.0,0.02235,0.01916,-1.6996,9e-05,-0.0004,0.00031,0.02187,0.01733,-1.70182,5e-05,-0.00036,0.00031,0.02157,0.00053,-1.69972,4,37.947,362.7851,35.7035,179.6751,-0.3335,-100.4046,0.0089,23.3909,0.3183
15,000015.png,False,1788888527.871566,1788888527.811566,normal_load,1,,2.0,0.02311,0.02645,-1.86899,0.0001,-0.00026,0.00034,0.02261,0.02457,-1.87127,6e-05,-0.00022,0.00034,0.01976,0.00451,-1.86921,3,37.948,362.7874,35.6864,179.6749,-0.3324,-100.4046,0.0041,23.3739,0.3354
16,000016.png,False,1788888529.431857,1788888529.371857,normal_unload,1,,0.0,0.04212,0.01699,-2.04554,0.00025,-0.00016,0.00045,0.04153,0.01476,-2.04825,0.0002,-0.00011,0.00046,0.04218,0.003,-2.04561,3,37.9579,362.7869,35.6687,179.675,-0.3332,-100.4063,0.008,23.3562,0.3531
17,000017.png,False,1788888529.627717,1788888529.567717,normal_unload,1,,0.0,0.03373,-0.00024,-1.87119,0.00077,-0.00019,7e-05,0.03313,-0.00251,-1.87395,0.00072,-0.00013,7e-05,0.04231,-0.01333,-1.87097,3,37.959,362.7779,35.6776,179.6766,-0.3368,-100.4063,0.0036,23.3648,0.3444
18,000018.png,False,1788888529.819830,1788888529.759830,normal_unload,1,,0.0,0.03643,-0.00305,-1.88237,0.00065,-0.00016,0.00022,0.03582,-0.00537,-1.88518,0.0006,-0.0001,0.00023,0.04614,-0.01459,-1.8821,3,37.9593,362.7795,35.6786,179.6765,-0.3366,-100.4063,0.0087,23.3659,0.3434
19,000019.png,False,1788888530.015847,1788888529.955848,normal_unload,1,,0.0,0.03592,-0.01442,-1.82934,0.00081,-0.00037,0.00037,0.03529,-0.01679,-1.83221,0.00076,-0.00031,0.00037,0.051,-0.02385,-1.82889,2,37.9611,362.7732,35.6827,179.6773,-0.3387,-100.4066,0.0036,23.3698,0.3395
20,000020.png,False,1788888530.211879,1788888530.151879,normal_unload,1,,0.0,0.03282,-0.01085,-1.75623,0.00075,-0.00024,0.00034,0.03219,-0.01326,-1.75915,0.0007,-0.00019,0.00034,0.04603,-0.02113,-1.75584,3,37.9612,362.773,35.6912,179.6778,-0.3401,-100.4066,0.0016,23.3784,0.3309
21,000021.png,False,1788888530.407861,1788888530.347861,normal_unload,1,,0.0,0.02994,-0.01996,-1.72719,0.00089,-0.00025,0.00024,0.02929,-0.02242,-1.73016,0.00084,-0.00019,0.00024,0.04788,-0.03,-1.72664,3,37.9628,362.7712,35.6909,179.678,-0.34,-100.407,0.007,23.378,0.3313
22,000022.png,False,1788888530.599936,1788888530.539936,normal_unload,1,,0.0,0.0265,-0.02947,-1.64872,0.00136,-0.0003,0.00012,0.02585,-0.03197,-1.65175,0.00131,-0.00024,0.00012,0.04911,-0.03869,-1.64801,3,37.9614,362.7644,35.6971,179.6786,-0.3423,-100.4066,0.0042,23.3842,0.3251
23,000023.png,False,1788888530.795939,1788888530.735939,normal_unload,1,,0.0,0.02375,-0.03539,-1.54871,0.0014,-0.00029,8e-05,0.02308,-0.03793,-1.55179,0.00135,-0.00023,8e-05,0.04899,-0.04359,-1.54791,4,37.9648,362.7622,35.7059,179.6792,-0.3431,-100.407,0.0014,23.3928,0.3164
24,000024.png,False,1788888530.991842,1788888530.931842,normal_unload,1,,0.0,0.02351,-0.03487,-1.55688,0.0013,-0.00026,0.00025,0.02283,-0.03746,-1.56002,0.00124,-0.0002,0.00025,0.04858,-0.04339,-1.55609,3,37.9636,362.7621,35.7077,179.679,-0.3432,-100.4068,0.0136,23.3947,0.3146
25,000025.png,False,1788888531.187961,1788888531.127961,normal_unload,1,,0.0,0.02193,-0.03803,-1.40415,0.00137,-0.00022,0.00018,0.02124,-0.04066,-1.40734,0.00131,-0.00016,0.00018,0.04773,-0.04447,-1.40333,3,37.9627,362.7645,35.7211,179.679,-0.3432,-100.4068,0.0083,23.4082,0.3011
26,000026.png,False,1788888531.384022,1788888531.324022,normal_unload,1,,0.0,0.03057,-0.023,-1.2801,0.00096,1e-05,0.00024,0.02986,-0.02568,-1.28334,0.00091,8e-05,0.00025,0.04684,-0.02516,-1.27956,3,37.9631,362.7729,35.7377,179.6785,-0.3413,-100.4072,0.0042,23.4248,0.2844
27,000027.png,False,1788888531.575991,1788888531.515991,normal_unload,1,,0.0,0.02942,-0.0307,-1.20697,0.00111,-0.00014,-3e-05,0.0287,-0.03342,-1.21027,0.00105,-7e-05,-3e-05,0.04919,-0.03122,-1.20632,3,37.9639,362.7683,35.7399,179.6786,-0.3421,-100.4072,0.007,23.427,0.2823
28,000028.png,False,1788888531.771914,1788888531.711915,normal_unload,1,,0.0,0.02532,-0.03064,-1.05558,0.00108,-9e-05,-3e-05,0.0246,-0.0334,-1.05893,0.00102,-3e-05,-3e-05,0.04456,-0.03079,-1.05494,3,37.9637,362.7666,35.7596,179.6787,-0.3426,-100.4074,0.0007,23.4466,0.2627
29,000029.png,False,1788888531.967924,1788888531.907924,normal_unload,1,,0.0,0.02177,-0.03141,-1.04472,0.00124,6e-05,3e-05,0.02103,-0.03422,-1.04813,0.00117,0.00013,3e-05,0.04179,-0.03306,-1.04406,3,37.9643,362.7654,35.7604,179.6789,-0.343,-100.4074,0.0057,23.4474,0.2619
30,000030.png,False,1788888532.356059,1788888532.296059,normal_unload,1,,0.0,0.02512,-0.03651,-0.87476,0.00117,5e-05,4e-05,0.02435,-0.0394,-0.87827,0.00111,0.00012,4e-05,0.04606,-0.03308,-0.87405,4,37.9663,362.767,35.7842,179.679,-0.3434,-100.4079,0.0003,23.4712,0.238
31,000031.png,False,1788888532.748096,1788888532.688096,normal_unload,1,,0.0,0.02045,-0.03688,-0.68093,0.00113,0.00014,0.00012,0.01966,-0.03987,-0.68455,0.00107,0.00021,0.00013,0.04086,-0.03264,-0.68022,3,37.9666,362.7641,35.8181,179.679,-0.3432,-100.4081,0.0091,23.5051,0.2042
32,000032.png,False,1788888533.136156,1788888533.076156,normal_unload,1,,0.0,0.02008,-0.04278,-0.50186,0.00115,0.00014,0.00026,0.01927,-0.04586,-0.50558,0.00109,0.00021,0.00026,0.04225,-0.03506,-0.50108,4,37.967,362.7604,35.8526,179.6793,-0.3442,-100.4079,0.0073,23.5395,0.1698
33,000033.png,False,1788888533.332150,1788888533.272150,normal_unload,1,,0.0,0.01619,-0.04028,-0.41684,0.00116,0.00025,0.00035,0.01537,-0.0434,-0.42062,0.00109,0.00032,0.00035,0.03704,-0.03348,-0.41611,3,37.9665,362.7591,35.8734,179.6794,-0.3442,-100.4079,0.0016,23.5602,0.149
34,000034.png,False,1788888533.528151,1788888533.468151,normal_unload,1,,0.0,0.01902,-0.02946,-0.28417,0.00104,0.00051,0.00032,0.01818,-0.03262,-0.288,0.00097,0.00058,0.00033,0.03316,-0.02057,-0.28365,3,37.9645,362.7697,35.907,179.6784,-0.3415,-100.4079,0.0037,23.594,0.1152
35,000035.png,False,1788888533.724175,1788888533.664175,normal_unload,1,,0.0,0.01531,-0.03111,-0.20045,0.00102,0.00037,-0.0001,0.01447,-0.03432,-0.20434,0.00095,0.00044,-9e-05,0.0302,-0.0225,-0.19991,3,37.966,362.7689,35.9204,179.6785,-0.3419,-100.4083,0.0092,23.6074,0.1018
36,000036.png,False,1788888533.920186,1788888533.860186,normal_unload,1,,0.0,0.01975,-0.03077,-0.08689,0.00081,0.00034,-0.0003,0.01889,-0.03402,-0.09083,0.00074,0.00042,-0.00029,0.03308,-0.01818,-0.08638,3,37.9674,362.7741,35.9525,179.6784,-0.3411,-100.4088,0.0055,23.6396,0.0697
37,000037.png,False,1788888534.308208,1788888534.248208,normal_unload,1,,0.0,0.01785,-0.03032,-0.04992,0.00085,0.00044,1e-05,0.01697,-0.03366,-0.05397,0.00077,0.00052,1e-05,0.03096,-0.01814,-0.04942,3,37.9687,362.7743,36.0006,179.6786,-0.3417,-100.4092,0.0096,23.6877,0.0216
38,000038.png,False,1788888535.676347,1788888535.616347,dwell,1,,0.0,0.01398,-0.02972,-0.03606,0.00089,0.00031,0.00012,0.01302,-0.03336,-0.04049,0.00081,0.0004,0.00013,0.0272,-0.01933,-0.03557,2,37.9708,362.7752,36.0263,179.6786,-0.3417,-100.4101,0.0013,23.7134,-0.0041
39,000039.png,False,1788888536.648427,1788888536.588427,normal_load,2,,2.0,0.0053,-0.00419,-0.00692,0.00034,0.00015,-5e-05,0.00428,-0.00806,-0.01161,0.00025,0.00024,-4e-05,0.00673,-0.00109,-0.00685,3,37.9408,362.8039,36.0435,179.6785,-0.3418,-100.4129,0.0019,23.7312,-0.022
40,000040.png,False,1788888537.624428,1788888537.564428,normal_load,2,,2.0,-0.0171,0.01256,-0.02919,-0.00012,-0.00034,-0.00011,-0.01818,0.00847,-0.03415,-0.00021,-0.00024,-0.0001,-0.02089,0.00186,-0.02937,3,37.8988,362.8089,36.0266,179.677,-0.3377,-100.4063,0.0096,23.7148,-0.0055
41,000041.png,False,1788888538.016454,1788888537.956454,normal_load,2,,2.0,-0.01089,0.0214,-0.0986,-0.00029,-0.00038,-0.00018,-0.012,0.01722,-0.10367,-0.00038,-0.00028,-0.00018,-0.01944,0.01151,-0.09893,3,37.8959,362.8195,35.9846,179.676,-0.3353,-100.4061,0.0071,23.6729,0.0364
42,000042.png,False,1788888538.212581,1788888538.152581,normal_load,2,,2.0,-0.00991,0.02745,-0.33836,-0.0004,-0.00048,-8e-05,-0.01102,0.02322,-0.34348,-0.0005,-0.00038,-7e-05,-0.01995,0.0134,-0.33876,3,37.897,362.8199,35.9025,179.676,-0.3351,-100.4063,0.0075,23.5908,0.1184
43,000043.png,False,1788888538.404493,1788888538.344493,normal_load,2,,2.0,-0.01244,0.02598,-0.47505,-0.0003,-0.00046,-0.00023,-0.01356,0.02171,-0.48022,-0.00039,-0.00036,-0.00023,-0.02046,0.00867,-0.4754,3,37.8963,362.8191,35.8535,179.676,-0.3351,-100.4061,0.0041,23.5418,0.1674
44,000044.png,False,1788888538.796612,1788888538.736612,normal_load,2,,2.0,-0.00322,0.0447,-0.81587,-0.0007,-0.00047,-1e-05,-0.00437,0.04034,-0.82115,-0.00079,-0.00036,0.0,-0.01946,0.02403,-0.81651,3,37.8943,362.8306,35.8087,179.675,-0.3324,-100.4059,0.0055,23.4972,0.2121
45,000045.png,False,1788888538.992645,1788888538.932645,normal_load,2,,2.0,0.0037,0.06421,-0.95947,-0.00105,-0.00049,-0.00015,0.00254,0.05981,-0.96481,-0.00114,-0.00039,-0.00014,-0.02223,0.04209,-0.96044,3,37.8945,362.8366,35.7848,179.6738,-0.3293,-100.4063,0.0002,23.4734,0.2359
46,000046.png,False,1788888539.184565,1788888539.124565,normal_load,2,,2.0,0.00923,0.07977,-1.11624,-0.00142,-0.00041,-8e-05,0.00806,0.07532,-1.12163,-0.00151,-0.0003,-7e-05,-0.02412,0.05582,-1.11747,3,37.8912,362.8494,35.7626,179.6721,-0.3242,-100.4061,0.0087,23.4514,0.2579
47,000047.png,False,1788888539.380665,1788888539.320665,normal_load,2,,2.0,0.00847,0.08212,-1.15812,-0.00149,-0.00049,-0.00018,0.00729,0.07763,-1.16357,-0.00159,-0.00039,-0.00017,-0.02566,0.05681,-1.15939,3,37.8916,362.848,35.7576,179.6722,-0.3251,-100.4061,0.006,23.4464,0.2629
48,000048.png,False,1788888539.576706,1788888539.516706,normal_load,2,,2.0,0.01304,0.08443,-1.49367,-0.00146,-0.00066,-3e-05,0.01185,0.07989,-1.49916,-0.00156,-0.00056,-2e-05,-0.02053,0.05571,-1.49493,3,37.8929,362.8487,35.7224,179.6726,-0.3254,-100.4063,0.0002,23.4112,0.2981
49,000049.png,False,1788888539.772706,1788888539.712706,normal_load,2,,2.0,0.00503,0.06654,-1.78834,-0.00104,-0.00094,7e-05,0.00382,0.06196,-1.79389,-0.00114,-0.00083,7e-05,-0.01649,0.03149,-1.78923,3,37.8951,362.8347,35.6897,179.6744,-0.3303,-100.4061,0.0053,23.3783,0.331
50,000050.png,False,1788888539.964698,1788888539.904698,normal_load,2,,2.0,0.00847,0.07865,-1.94305,-0.00131,-0.00104,-5e-05,0.00726,0.07403,-1.94866,-0.00141,-0.00093,-4e-05,-0.01849,0.04123,-1.94413,3,37.8941,362.8411,35.6798,179.6737,-0.3283,-100.4063,0.0054,23.3685,0.3408
51,000051.png,False,1788888541.916924,1788888541.856924,normal_unload,2,,0.0,0.01191,0.08301,-1.97881,-0.00136,-0.00095,-0.00019,0.01057,0.07795,-1.98495,-0.00147,-0.00083,-0.00018,-0.01744,0.04615,-1.97997,3,37.892,362.846,35.6691,179.6743,-0.3299,-100.4061,0.0062,23.3579,0.3514
52,000052.png,False,1788888542.112939,1788888542.052939,normal_unload,2,,0.0,0.00258,0.05943,-1.86791,-0.00079,-0.00106,-0.00017,0.00123,0.05432,-1.87411,-0.00091,-0.00094,-0.00016,-0.01451,0.02284,-1.86867,3,37.8955,362.8331,35.6773,179.6758,-0.334,-100.4063,0.0076,23.3659,0.3433
53,000053.png,False,1788888542.308959,1788888542.248959,normal_unload,2,,0.0,0.00107,0.05491,-1.81831,-0.00062,-0.00104,-0.00019,-0.00029,0.04976,-1.82457,-0.00073,-0.00091,-0.00018,-0.0139,0.01896,-1.81899,3,37.8953,362.8286,35.6805,179.6765,-0.3358,-100.4061,0.0025,23.369,0.3403
54,000054.png,False,1788888542.504965,1788888542.444965,normal_unload,2,,0.0,0.00106,0.05221,-1.78096,-0.00076,-0.00115,-0.00027,-0.00031,0.04701,-1.78727,-0.00088,-0.00103,-0.00026,-0.01282,0.01722,-1.7816,3,37.8953,362.8307,35.6826,179.6763,-0.3352,-100.4063,0.0078,23.3711,0.3381
55,000055.png,False,1788888542.696979,1788888542.636979,normal_unload,2,,0.0,0.00026,0.0502,-1.77656,-0.00058,-0.00109,-5e-05,-0.00112,0.04496,-1.78291,-0.0007,-0.00096,-4e-05,-0.01254,0.01515,-1.77716,3,37.8947,362.8296,35.6858,179.6762,-0.3357,-100.4063,0.0029,23.3743,0.335
56,000056.png,False,1788888542.893020,1788888542.833020,normal_unload,2,,0.0,-0.00254,0.04305,-1.68841,-0.00055,-0.00115,-0.00014,-0.00394,0.03776,-1.69483,-0.00067,-0.00103,-0.00013,-0.01201,0.00897,-1.6889,3,37.8976,362.8268,35.6927,179.6767,-0.3371,-100.4072,0.0024,23.3812,0.3281
57,000057.png,False,1788888543.089018,1788888543.029018,normal_unload,2,,0.0,-0.00721,0.03258,-1.57349,-0.00026,-0.00116,-6e-05,-0.00861,0.02725,-1.57996,-0.00038,-0.00103,-5e-05,-0.01161,-0.00059,-1.5738,3,37.8971,362.8219,35.7042,179.6779,-0.3404,-100.4068,0.0084,23.3926,0.3167
58,000058.png,False,1788888543.284995,1788888543.224995,normal_unload,2,,0.0,-0.009,0.02972,-1.57304,-0.00016,-0.00113,-4e-05,-0.01041,0.02435,-1.57956,-0.00028,-0.001,-3e-05,-0.01174,-0.00395,-1.5733,3,37.8976,362.8195,35.7038,179.678,-0.3406,-100.407,0.0009,23.3921,0.3171
59,000059.png,False,1788888543.477040,1788888543.417040,normal_unload,2,,0.0,-0.00995,0.02234,-1.47368,-0.00013,-0.00118,-0.00018,-0.01137,0.01692,-1.48025,-0.00025,-0.00105,-0.00017,-0.00956,-0.00923,-1.47382,3,37.8976,362.8175,35.7123,179.678,-0.341,-100.407,0.0082,23.4006,0.3086
60,000060.png,False,1788888543.673048,1788888543.613048,normal_unload,2,,0.0,-0.00749,0.02412,-1.33039,-0.00026,-0.00114,-7e-05,-0.00893,0.01866,-1.33702,-0.00038,-0.00101,-6e-05,-0.00932,-0.00416,-1.33059,3,37.8973,362.8204,35.7279,179.6777,-0.3397,-100.4074,0.0012,23.4163,0.293
