approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.38521017040752525,0.011603594982236547,0.017190338521641025,0,26.477553448135115,0.4,False
1,0.7787135479278753,0.0029474683484440696,0.008315180274223621,1217,26.477553448135115,0.4,False
1,1.1706998351576736,0.30234963416054134,0.3074965835408278,1541,26.477553448135115,0.4,False
1,1.183710607596879,0.31434469948978655,0.3193261759915771,42526,26.477553448135115,0.02,True
1,1.2125564813984333,0.3359442161929273,0.34075042382660287,44147,26.477553448135115,0.02,True
1,1.2377431651501922,0.3939164395992733,0.3985464771768051,45739,26.477553448135115,0.02,True
1,1.2569345253112623,0.4250693454987643,0.42953662498348705,52022,26.477553448135115,0.02,True
1,1.2725408567153451,0.44298639121230743,0.4472855137987352,53489,26.477553448135115,0.02,True
1,1.2907144355582716,0.5283683507915462,0.5324959334476859,55222,26.477553448135115,0.02,True
1,1.3156702985499962,0.560374430085643,0.5642992992989804,57046,26.477553448135115,0.02,True
1,1.3327532793180659,0.6008034340187388,0.6045483493457766,60184,26.477553448135115,0.02,True
1,1.3463693442069342,0.6289807715721915,0.6325386794889454,62524,26.477553448135115,0.02,True
1,1.3718550207888072,0.6851903233600009,0.6885405451687433,65657,26.477553448135115,0.02,True
1,1.3874350525907744,0.7357952143173623,0.7389466631482975,68145,26.477553448135115,0.02,True
1,1.412744514788475,0.789165833315253,0.7921343387320178,75742,26.477553448135115,0.02,True
1,1.4274258970140927,0.8408036592820364,0.843572650347258,75086,26.477553448135115,0.02,True
1,1.4488095970461323,0.8760050413763081,0.8785752032622071,80647,26.477553448135115,0.02,True
1,1.4667779498009743,0.9294158902797163,0.9317592406164039,81614,26.477553448135115,0.02,True
