probe,ix,iy,x_mm,y_mm,img_x_px,img_y_px,target_depth_mm,depth_mm,rung_depth_mm,surface_offset_mm,force_wanted_N,force_N,file,t_img,Fx,Fy,Fz,tcp_x,tcp_y,tcp_z,area_px,radius_px,centroid_px,diff_level
ball4,2,1,0.8089371958709879,-0.6684996971950584,960.0,540.0,0.15,0.6198433740391174,0.6,0.0,0.0,0.40123801534144266,ball4_x+0.81_y-0.67_d0.15.png,1789049752.1918972,0.004709063754528842,0.010485767127496003,-0.40123801534144266,38.9559860229492,362.5796813964843,37.12968826293945,94938,173.8381545418517,"[887.5178958899493, 553.8318692199119]",12
ball4,2,1,0.8089371958709879,-0.6684996971950584,960.0,540.0,0.3,0.7405176661556396,0.75,0.0,0.0,0.5953025073936203,ball4_x+0.81_y-0.67_d0.30.png,1789049753.7520416,0.0070241970160850545,0.0217199555393659,-0.5953025073936203,38.9584732055664,362.5732116699218,36.96877288818359,121407,196.58343865116277,"[889.9375736160189, 556.8383206899108]",12
ball4,0,0,-7.292617357096024,-0.26228210392863627,356.57984170644875,272.57984170644875,0.15,0.6037628171461158,0.6,0.0,0.40123801534144266,0.4591349441190175,ball4_x-7.29_y-0.26_d0.15.png,1789049759.2163265,-0.0018818792029296817,0.00017137490998724302,-0.4591349441190175,31.73815155029297,358.8791198730468,37.12562942504883,12965,64.24085673753773,"[296.02730428075586, 190.51214809101427]",12
ball4,0,0,-7.292617357096024,-0.26228210392863627,356.57984170644875,272.57984170644875,0.3,0.7809007856710437,0.75,0.0,0.5953025073936203,0.7233916111391807,ball4_x-7.29_y-0.26_d0.30.png,1789049760.9724002,-0.011390030353392432,0.00590380419094636,-0.7233916111391807,31.7373752593994,358.8695983886718,36.97661209106445,24734,88.73035965705243,"[307.0048516212501, 183.30185170211047]",12
ball4,1,0,-3.9820573504929415,-1.9325452023168965,658.2899208532244,272.57984170644875,0.15,0.6403090882166893,0.6,0.0,0.40123801534144266,0.4146865064770651,ball4_x-3.98_y-1.93_d0.15.png,1789049764.4845746,-0.0025623130010735905,-0.015563415548677639,-0.4146865064770651,35.4431686401367,359.0784606933593,37.100341796875,25868,90.74161193081318,"[664.311349930416, 214.9200943250348]",12
ball4,1,0,-3.9820573504929415,-1.9325452023168965,658.2899208532244,272.57984170644875,0.3,0.8177038895348012,0.75,0.0,0.5953025073936203,0.6752310223208753,ball4_x-3.98_y-1.93_d0.30.png,1789049765.8485653,0.010647676770936343,-0.018744525979941785,-0.6752310223208753,35.4479522705078,359.0858154296875,36.96157073974609,65370,144.24949656700502,"[611.1588802202846, 241.98034266483097]",12
ball4,2,0,-0.6714973438898604,-3.602808300705156,960.0,272.57984170644875,0.15,0.6822736132596887,0.6,0.0,0.40123801534144266,0.36930690402120947,ball4_x-0.67_y-3.60_d0.15.png,1789049769.5568514,0.011265144355414236,-0.021710705573779167,-0.36930690402120947,39.14998245239258,359.2864379882812,37.08823776245117,71290,150.6396753383465,"[918.9629120493757, 298.45659980361904]",12
ball4,2,0,-0.6714973438898604,-3.602808300705156,960.0,272.57984170644875,0.3,0.8540112080113822,0.75,0.0,0.5953025073936203,0.5978528347301818,ball4_x-0.67_y-3.60_d0.30.png,1789049771.312953,0.012876834398319303,-0.01565534067160339,-0.5978528347301818,39.14802169799804,359.2929382324218,36.94740295410156,100529,178.883690000431,"[920.7408111092321, 307.629569576938]",12
ball4,3,0,2.6390626627132208,-5.273071399093416,1261.7100791467756,272.57984170644875,0.15,0.7202860452612896,0.6,0.0,0.40123801534144266,0.3215196533231023,ball4_x+2.64_y-5.27_d0.15.png,1789049775.2130554,0.017972541704869373,-0.02472169261669279,-0.3215196533231023,42.855411529541,359.4962158203125,37.07279205322265,51960,128.60552743218219,"[1313.5064857582756, 271.9897036181678]",12
ball4,3,0,2.6390626627132208,-5.273071399093416,1261.7100791467756,272.57984170644875,0.3,0.898682787364983,0.75,0.0,0.5953025073936203,0.5582290608111606,ball4_x+2.64_y-5.27_d0.30.png,1789049776.5811095,0.017609111029015877,-0.02148749993473764,-0.5582290608111606,42.85274505615234,359.4961547851562,36.92820358276367,81586,161.15095523821986,"[1310.506655553649, 277.11954256857797]",12
ball4,4,0,5.949622669316302,-6.9433344974816755,1563.4201582935511,272.57984170644875,0.15,0.7647593561248662,0.6,0.0,0.40123801534144266,0.3219861196066461,ball4_x+5.95_y-6.94_d0.15.png,1789049780.4814403,0.012030967869616304,-0.013673022548230662,-0.3219861196066461,46.55645751953125,359.7020874023437,37.0579376220703,6360,44.99389820996741,"[1711.5566037735848, 348.16022012578617]",12
ball4,4,0,5.949622669316302,-6.9433344974816755,1563.4201582935511,272.57984170644875,0.3,0.9332350844148039,0.75,0.0,0.5953025073936203,0.5323953503357075,ball4_x+5.95_y-6.94_d0.30.png,1789049781.8494875,0.01613178255418717,-0.01594816050040624,-0.5323953503357075,46.55683517456054,359.7030029296875,36.91393280029297,20213,80.2122043671221,"[1696.0284965121457, 350.91752832335624]",12
ball4,0,1,-5.812182817335176,2.6720264995814613,356.57984170644875,540.0,0.15,0.5235674851998873,0.6,0.0,0.40123801534144266,0.501558211297791,ball4_x-5.81_y+2.67_d0.15.png,1789049789.0659041,-0.003592612938176032,0.0077208606597436,-0.501558211297791,31.55276298522949,362.1623229980468,37.1664237976074,12437,62.91915490904026,"[282.9446811932138, 501.1199646216933]",12
ball4,0,1,-5.812182817335176,2.6720264995814613,356.57984170644875,540.0,0.3,0.6947906372435462,0.75,0.0,0.5953025073936203,0.7568634945419603,ball4_x-5.81_y+2.67_d0.30.png,1789049790.4339402,-0.0104182697971261,0.008804668474554944,-0.7568634945419603,31.55116271972656,362.160919189453,37.00909042358398,24172,87.71651252093068,"[292.46860003309615, 500.5443902035413]",12
