index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788783202.684897,1788783202.480197,normal_load,1,,0.12600104962897377,-0.00154,0.01355,-0.02353,-9e-05,0.00029,0.00041,0.0018,0.01743,-0.02354,-0.00023,0.0001,0.0004,-0.00794,0.01059,-0.02376,10,37.9053,362.8458,39.9707,179.2148,0.5583,-122.8827,0.0054,27.6587,-0.0437
2,000002.png,False,1788783203.304926,1788783203.100226,normal_load,1,,0.12300621493305926,-0.00044,0.00605,-0.02138,6e-05,0.00028,0.00023,0.00302,0.01007,-0.02139,-8e-05,8e-05,0.00021,-0.00325,0.00468,-0.02148,10,37.9214,362.8134,39.918,179.2165,0.5569,-122.8859,0.0009,27.6054,0.0096
3,000003.png,False,1788783204.336997,1788783204.132297,normal_load,1,,0.15328651456867137,0.00179,0.01467,-0.06651,-0.00015,0.00022,0.00022,0.00544,0.01891,-0.06652,-0.0003,2e-05,0.0002,-0.00531,0.01254,-0.06676,10,37.9153,362.8349,39.7861,179.2137,0.5591,-122.8888,0.0035,27.474,0.141
4,000004.png,False,1788783205.161047,1788783204.956347,normal_load,1,,0.1797347307524319,0.00379,0.02101,-0.07764,-0.00018,0.0004,0.00024,0.00758,0.02542,-0.07765,-0.00034,0.00019,0.00022,-0.00668,0.01885,-0.078,10,37.9137,362.849,39.7801,179.2135,0.56,-122.8897,0.0021,27.4682,0.1468
5,000005.png,False,1788783205.369062,1788783205.164362,normal_load,1,,0.2416244534232817,0.00261,0.01711,-0.12788,-0.00012,0.00025,0.00038,0.00644,0.02157,-0.1279,-0.00027,3e-05,0.00037,-0.0054,0.01407,-0.12817,10,37.9162,362.8282,39.6761,179.2191,0.5536,-122.8916,0.006,27.3638,0.2512
6,000006.png,False,1788783205.989082,1788783205.784382,normal_load,1,,0.24988444653157843,0.00579,0.02594,-0.15471,-0.00032,0.00031,0.00032,0.00974,0.03053,-0.15472,-0.00048,9e-05,0.00031,-0.00687,0.02288,-0.15515,10,37.9104,362.8512,39.6709,179.2146,0.5584,-122.8914,0.0024,27.3591,0.2559
7,000007.png,False,1788783207.021111,1788783206.816411,normal_load,1,,0.2784473736451275,0.00631,0.02373,-0.17102,-0.00029,0.00027,0.00026,0.01045,0.02854,-0.17104,-0.00046,3e-05,0.00025,-0.0052,0.02096,-0.17142,10,37.9101,362.8486,39.6301,179.2125,0.5609,-122.8918,0.0054,27.3182,0.2968
8,000008.png,False,1788783207.433138,1788783207.228438,normal_load,1,,0.33488340340691136,0.0011,0.01414,-0.23826,-3e-05,0.00014,0.00036,0.00532,0.01904,-0.23827,-0.0002,-0.0001,0.00034,-0.00446,0.00898,-0.23847,11,37.914,362.8219,39.5575,179.2195,0.554,-122.894,0.0099,27.2452,0.3698
9,000009.png,False,1788783207.845172,1788783207.640472,normal_load,1,,0.3523517669588955,0.00692,0.0294,-0.25467,-0.00042,0.00026,0.00032,0.01121,0.03439,-0.25468,-0.00059,2e-05,0.0003,-0.00693,0.02484,-0.25515,10,37.9092,362.85,39.5262,179.2176,0.5561,-122.8944,0.0008,27.2143,0.4007
10,000010.png,False,1788783208.257107,1788783208.052408,normal_load,1,,0.3523517669588955,0.00485,0.02227,-0.31301,-0.00026,0.00012,0.00041,0.00922,0.02734,-0.31302,-0.00044,-0.00013,0.00039,-0.00475,0.01669,-0.31335,10,37.9097,362.8398,39.4753,179.2143,0.5596,-122.8938,0.0079,27.1633,0.4517
