step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.09458799993823064,0.1,0.013403996521316231,2.123013973236084,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
2,0.19519890298515108,0.2,0.09272037475012099,2.1894924640655518,nan,0,0.0,0.0,0,0.0,0.0,0,0.0
3,0.2837299488783209,0.30000000000000004,0.24225910805066633,2.317962408065796,0.8527838215198796,0,0.0,0.0,0,0.0,0.0,0,0.0
4,0.3962880694862143,0.4,0.4885638240014714,2.5616750717163086,0.9451233506295927,0,0.0,0.0,0,0.0,0.0,0,0.0
5,0.4618643655172434,0.5,0.6619256886688731,2.8316409587860107,1.2082244789713474,5263,40.93000037851564,8.640490531921387,5263,40.93000037851564,-8.640490531921387,0,0.0
6,0.6004692576331969,0.6,1.0432634087607084,3.300748586654663,1.3156059624446867,29865,97.50038333708697,9.618328094482422,29865,97.50038333708697,-9.618328094482422,0,0.0
7,0.6446724945243716,0.7,1.17285356922921,3.714374542236328,1.6148573232100525,47187,122.5564710627494,10.53359603881836,47187,122.5564710627494,-10.53359603881836,0,0.0
8,0.7882485016015792,0.7999999999999999,1.6421633091738443,4.52817440032959,1.9650486936865632,81626,161.19045495822044,11.823430061340332,81624,161.18848020210913,-11.823508262634277,0,0.0
9,0.834871460004468,0.8999999999999999,1.8098457475984162,5.148359298706055,2.1392682246374197,99333,177.81641072829717,13.117871284484863,99333,177.81641072829717,-13.117866516113281,0,0.0
10,0.9838988865179275,0.9999999999999999,2.3658297359756433,6.266725063323975,2.304393310478823,125912,200.19748846869547,14.857583045959473,125912,200.19748846869547,-14.857582092285156,0,0.0
11,1.0286099533014017,1.0999999999999999,2.5411764883767773,7.089477062225342,2.498726563208986,149430,218.0941225536439,15.8175630569458,149417,218.08463555217148,-15.81818675994873,0,0.0
12,1.169649971730749,1.2,3.117100211568496,8.362893104553223,2.646024568830231,180329,239.58402172439796,17.2349853515625,180322,239.5793716003811,-17.235300064086914,0,0.0
