approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.3683597099062439,-0.007522309428843922,-0.001722439095397969,0,29.81566756888074,0.4,False
1,0.750888482714327,0.0008876992325688397,0.007696754030636299,0,29.81566756888074,0.4,False
1,1.1274625828004332,0.0002745162066184557,0.008105126095229545,0,29.81566756888074,0.4,False
1,1.502405721073849,0.15117639272505687,0.16003072028763535,0,29.81566756888074,0.4,False
1,1.5005052248036606,0.15636897684124584,0.1659341662537462,0,29.81566756888074,0.02,True
1,1.5587505185852777,0.1833652099314786,0.19364221881989963,2919,29.81566756888074,0.02,True
1,1.5912542917188865,0.2002129196897109,0.21123641241964344,3530,29.81566756888074,0.02,True
1,1.593102573604689,0.19853732746434868,0.21030362686990975,8822,29.81566756888074,0.02,True
1,1.599684542524166,0.2122537313902891,0.22475989566505206,7733,29.81566756888074,0.02,True
1,1.608722137707332,0.21077581929633044,0.2239927090385597,8160,29.81566756888074,0.02,True
1,1.643171218048252,0.2016628482701882,0.21562557385296444,11583,29.81566756888074,0.02,True
1,1.6744321442195975,0.22227101733202648,0.23697867863114297,19639,29.81566756888074,0.02,True
1,1.6779065110681728,0.21152344085848582,0.22698481684946734,18648,29.81566756888074,0.02,True
1,1.6871460453104525,0.2083175430146973,0.2245067523620913,18696,29.81566756888074,0.02,True
1,1.7143083671004895,0.21401014636403443,0.23094541713592895,21581,29.81566756888074,0.02,True
1,1.739928981486937,0.23343948379761273,0.2511182243587508,24509,29.81566756888074,0.02,True
1,1.7600019125430357,0.24581424883177758,0.26423554836851676,26587,29.81566756888074,0.02,True
1,1.774362664706839,0.23986933960153795,0.2590454946509529,28838,29.81566756888074,0.02,True
1,1.791554435888063,0.24183312159976608,0.26177169585912213,29252,29.81566756888074,0.02,True
1,1.8090964559868894,0.2544489083483878,0.27513739480930727,28857,29.81566756888074,0.02,True
1,1.8291935649279978,0.272778089195001,0.2941976652356099,32159,29.81566756888074,0.02,True
1,1.8466724140920476,0.2785089430223188,0.30068079068097237,33677,29.81566756888074,0.02,True
1,1.8678938497376514,0.2880300191842726,0.31095133377420225,34348,29.81566756888074,0.02,True
1,1.8877969581384875,0.31164073782059254,0.33535435191067364,36994,29.81566756888074,0.02,True
1,1.8996218216367993,0.3149836366658781,0.3394494202714628,35816,29.81566756888074,0.02,True
1,1.9231970683561954,0.3034541141944493,0.32866229311668843,38412,29.81566756888074,0.02,True
1,1.937060509887207,0.3166456662887292,0.34262019186702847,39477,29.81566756888074,0.02,True
1,1.9599873601596371,0.3097600181152745,0.3364841484817103,39355,29.81566756888074,0.02,True
1,1.9879939743903847,0.3371026852938821,0.3646061061172148,42603,29.81566756888074,0.02,True
