axis,offset_mm,force_N,achieved_x_mm,achieved_y_mm,height_mm,steps,file,Fx,Fy,Fz,Tx_Nmm,Ty_Nmm,Tz_Nmm,cop_x_mm,cop_y_mm,rotate_deg
x,-1.5,0.9750911110167749,-1.496575489844889,0.0076134305341750185,25.350651557969524,49,cyl4_x-1.50.png,0.013828652140219333,0.015883635348096094,-0.9750911110167749,-0.16961489094953486,-1.6461717703424916,0.05784371311019498,-2.0540874955270296,-0.2462848036889933,0.0
x,-0.75,0.9334421658452697,-0.7477319329554206,0.008823937326963183,25.3482490165112,49,cyl4_x-0.75.png,0.02173038518285857,0.027114529004331978,-0.9334421658452697,-0.1741547918516162,-0.8803658834296957,-0.024965130864718077,-1.5437110407950545,-0.5628030540462436,0.0
x,0.0,0.9540193148952909,0.002708080097064142,0.0074309577560996674,25.325491118797828,50,cyl4_x+0.00.png,0.007329832261343583,0.03029386155610201,-0.9540193148952909,0.29356723492963144,0.1729675341180903,-0.017958962596376082,-0.01690428254986396,-1.1269020768580995,0.0
x,0.75,0.9605074019744905,0.7494113169009855,0.0007886238112735505,25.30670842113828,50,cyl4_x+0.75.png,0.007744651003235248,0.021968122344087425,-0.9605074019744905,0.3998518566200232,0.7989108473403395,-0.03386679504062684,0.623748273497143,-1.006326527746763,0.0
x,1.5,0.9761774580518647,1.4993200208569737,0.004325675942593322,25.28931257831483,51,cyl4_x+1.50.png,0.01998426779002216,0.03225424725342183,-0.9761774580518647,0.23517136497354652,1.8815751328353836,0.023626132891330087,1.3993585418392742,-1.0933098014206266,0.0
y,-1.5,0.965155406975606,0.0030168032028622177,-1.4948915649506311,25.242970594029156,53,cyl4_y-1.50.png,0.008006331146432543,0.02120226810658412,-0.965155406975606,2.337772931812904,-0.09630943561088068,0.10219935434170324,-0.31379014693307195,-2.9888945077350586,0.0
y,-0.75,0.9447418957760704,0.002797986481151816,-0.7421455239283669,25.246499254905917,54,cyl4_y-0.75.png,0.01929404258901073,0.038256191046207276,-0.9447418957760704,1.5080625065337472,-0.018923942687565365,-0.03304710353790874,-0.546890561062709,-2.6409258438788608,0.0
y,0.0,0.9912102500432042,0.001109597980835559,0.0038711716856492783,25.247187223888048,53,cyl4_y+0.00.png,0.013727333450431445,0.04301070304302588,-0.9912102500432042,0.4549612697623079,0.10714088197557592,0.16591670732606367,-0.2491862777846632,-1.5784225893610317,0.0
y,0.75,0.9548312906552325,0.0019523996668405978,0.7570139910251876,25.281938611737573,52,cyl4_y+0.75.png,0.023354216590681532,0.055747489530709696,-0.9548312906552325,-0.34335871814850094,0.22357357796847221,-0.00032627053556666397,-0.39684184942450274,-1.1466020012770803,0.0
y,1.5,0.9660873741490719,0.0008750669985221077,1.5023820900130576,25.29253182020865,51,cyl4_y+1.50.png,0.015276842291764936,0.05545793758864441,-0.9660873741490719,-1.4434697416900484,0.2279035442931343,0.1354596521550011,-0.17204185181512666,0.013217642326148716,0.0
