approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.36480067636439273,-0.006348600713730236,0.013654312698290502,0,29.772776807685844,0.4,False
1,0.7399835548390605,-0.011861321451630552,0.009424747497237243,0,29.772776807685844,0.4,False
1,1.1219496205096,0.03570807869503924,0.05828080003336685,0,29.772776807685844,0.4,False
1,1.4971483029585109,0.16344704918024558,0.18731912762611577,236,29.772776807685844,0.4,False
1,1.4985094143930766,0.146324513690717,0.17115255710482913,23174,29.772776807685844,0.02,True
1,1.5431812314429472,0.17652189879164557,0.2023005557814391,27470,29.772776807685844,0.02,True
1,1.5863679984148717,0.150268497952185,0.1770170107689187,29474,29.772776807685844,0.02,True
1,1.5702636711767646,0.1472328232407405,0.17496531269487173,28785,29.772776807685844,0.02,True
1,1.584395288251283,0.14871607024566016,0.1773813200634405,29446,29.772776807685844,0.02,True
1,1.6029245891532646,0.16585573250769356,0.195457976040372,30264,29.772776807685844,0.02,True
1,1.6484055916719633,0.191585648294485,0.22213771106644367,32486,29.772776807685844,0.02,True
1,1.6529961919245366,0.21232484406126442,0.24386141147344276,34185,29.772776807685844,0.02,True
1,1.6593213220140122,0.21831265164589062,0.25083668088723954,33649,29.772776807685844,0.02,True
1,1.6820374786362038,0.20861422709452582,0.24209384302647644,35382,29.772776807685844,0.02,True
1,1.7061640769438249,0.20754598431363985,0.24197535558346908,36645,29.772776807685844,0.02,True
1,1.7285192697531642,0.21292020879110657,0.24832615719588583,37337,29.772776807685844,0.02,True
1,1.7365935181272754,0.20947516475738684,0.24589500265202582,38073,29.772776807685844,0.02,True
1,1.7583808112266333,0.23861046314983095,0.275978095029109,38745,29.772776807685844,0.02,True
1,1.7751688079588348,0.22892328728830724,0.26734868280007734,40238,29.772776807685844,0.02,True
1,1.8019303472219264,0.23337770789831314,0.27275571518725766,41277,29.772776807685844,0.02,True
1,1.82436610433448,0.22990005970883703,0.2702797573835684,41951,29.772776807685844,0.02,True
1,1.81841591331413,0.21784418368972713,0.25927994904442286,42335,29.772776807685844,0.02,True
1,1.8572628777867806,0.2374090415372589,0.2798608051280678,42709,29.772776807685844,0.02,True
1,1.8746108567205653,0.22942833534377235,0.2728783852880395,45133,29.772776807685844,0.02,True
1,1.8873236299373417,0.24247577985775096,0.2869577418193027,45864,29.772776807685844,0.02,True
1,1.911957794337578,0.24352644248765226,0.289085095023849,47331,29.772776807685844,0.02,True
1,1.9263105480488747,0.25925732188244227,0.30585054837241304,47583,29.772776807685844,0.02,True
1,1.9466455722455898,0.2574497357594786,0.3050021498073541,49487,29.772776807685844,0.02,True
1,1.9592990084405493,0.28282764638328056,0.3314375372069911,51201,29.772776807685844,0.02,True
2,0.36744261152500357,-0.011054581672094901,0.06449803397015212,49215,29.766261146002083,0.4,False
2,0.7463547738814462,0.001240318510518909,0.0765853561896807,0,29.766261146002083,0.4,False
2,1.12446489791148,0.048833179977778335,0.12396740844604182,0,29.766261146002083,0.4,False
2,1.1224084635505562,0.04858680487861303,0.12357445109568961,0,29.766261146002083,0.02,True
2,1.166699896120445,0.06098454815175958,0.1358246255003408,0,29.766261146002083,0.02,True
2,1.2138075811147218,0.07385625148232786,0.14854338792252264,0,29.766261146002083,0.02,True
2,1.2149350775060341,0.09031697716746959,0.16485214797353245,0,29.766261146002083,0.02,True
2,1.2178502037526115,0.06474439206805534,0.13913208566358884,0,29.766261146002083,0.02,True
2,1.2288117849068918,0.08281039946340991,0.15705086836458784,0,29.766261146002083,0.02,True
2,1.2749770502624749,0.097450958663579,0.171542271353862,239,29.766261146002083,0.02,True
2,1.2901914767369824,0.09240392159168744,0.16633611049565644,663,29.766261146002083,0.02,True
2,1.3030011109781867,0.09540685985210123,0.16918631818901275,1382,29.766261146002083,0.02,True
2,1.3283616183785334,0.10718920477509401,0.1808146988165452,5509,29.766261146002083,0.02,True
2,1.3436400657664223,0.10776346286423232,0.18122888882916163,4959,29.766261146002083,0.02,True
2,1.3603237251867881,0.13150732279304814,0.20482011434043082,10935,29.766261146002083,0.02,True
2,1.382824706619715,0.1290787186517907,0.2022382682811544,13425,29.766261146002083,0.02,True
2,1.4001207003312715,0.12519159939710478,0.1981959969077162,15204,29.766261146002083,0.02,True
2,1.4233749776777138,0.11843637152741815,0.19128754874032813,18423,29.766261146002083,0.02,True
2,1.4345575724928317,0.1518089164648084,0.2245049501614164,19285,29.766261146002083,0.02,True
2,1.4544273254814826,0.14769413943879445,0.220233005226549,19900,29.766261146002083,0.02,True
2,1.4808589175212852,0.13180060082852013,0.2041850632152098,22497,29.766261146002083,0.02,True
2,1.4956446094429339,0.1406585920531616,0.21288110638536395,23910,29.766261146002083,0.02,True
2,1.506763702116075,0.1541275138785631,0.22619385270493927,24379,29.766261146002083,0.02,True
2,1.5288489812905688,0.149274406404736,0.22118584623755666,25699,29.766261146002083,0.02,True
2,1.5540169801522374,0.16078182395757484,0.23253384721625991,27075,29.766261146002083,0.02,True
2,1.577181763421617,0.16741135837073973,0.23900436746725617,29769,29.766261146002083,0.02,True
2,1.584048808234293,0.16084412417998487,0.23228281095162728,28786,29.766261146002083,0.02,True
2,1.6065436332582053,0.1576124980568958,0.22889764860014003,30254,29.766261146002083,0.02,True
