t,Fx,Fy,Fz,Tx,Ty,Tz
1788783185.210819,-0.00084,0.00094,0.02477,-0.00026,-0.00015,-1e-05
1788783185.230093,-0.00017,-0.00644,0.00048,-2e-05,-7e-05,-4e-05
1788783185.250441,-0.00057,-0.00016,-0.00057,3e-05,0.0,-2e-05
1788783185.270773,-0.00205,-0.00255,-0.001,-5e-05,7e-05,0.00016
1788783185.291086,0.00204,0.0008,-0.00597,4e-05,-3e-05,0.00012
1788783185.310374,-0.00334,0.00153,-0.00315,-5e-05,6e-05,0.00014
1788783185.330756,0.00107,0.00397,0.00889,0.00015,0.00015,-4e-05
1788783185.351106,-0.00242,0.00444,0.00304,-0.0,-3e-05,-1e-05
1788783185.370399,0.00056,0.00616,0.01148,-5e-05,0.0001,1e-05
1788783185.390734,0.00074,0.00522,0.00469,-9e-05,-2e-05,0.00013
1788783185.411120,0.00144,0.00302,0.00325,-0.0,6e-05,2e-05
1788783185.430425,0.00098,-0.00069,0.01478,-0.0,-6e-05,-9e-05
1788783185.450742,0.00459,-0.00233,0.00812,-7e-05,-0.00017,-0.0
1788783185.471091,-0.00032,0.00421,0.01333,0.0001,4e-05,-0.00018
1788783185.490781,0.00295,-0.00587,0.03655,-0.00013,-0.0001,-0.00023
1788783185.510275,0.00493,0.00056,-0.00024,9e-05,8e-05,5e-05
1788783185.530718,0.00181,-6e-05,0.03429,-6e-05,0.00011,-0.00017
1788783185.551129,0.00229,0.0011,0.02477,-2e-05,0.0,-0.00012
1788783185.570417,-0.00279,0.00064,0.0244,1e-05,0.00016,-0.00013
1788783185.590733,-0.00434,0.00238,0.01772,5e-05,0.00013,-0.00028
1788783185.611074,-0.00248,0.00135,0.01842,-6e-05,8e-05,-6e-05
1788783185.630356,-1e-05,0.00152,0.0212,-7e-05,-8e-05,-9e-05
1788783185.650666,0.00211,0.00172,0.02437,-3e-05,0.0001,-0.00014
1788783185.670984,0.00246,0.0004,0.00203,-0.00013,-9e-05,1e-05
1788783185.690234,0.00044,-5e-05,0.00181,-0.00011,-2e-05,7e-05
1788783185.710634,0.0001,0.00468,0.04527,0.00012,8e-05,-0.00032
1788783185.730990,0.00315,0.00058,0.02175,-9e-05,-0.00015,-0.00017
1788783185.750294,0.0028,-0.00137,0.03089,-2e-05,-0.0,-0.00018
1788783185.770772,0.00221,-0.00089,0.02286,-0.00015,-7e-05,5e-05
1788783185.790120,-0.00368,0.00025,0.01563,-0.00012,2e-05,-7e-05
1788783185.810534,-0.00431,0.00259,0.02438,0.0002,0.00013,-0.00027
1788783185.830947,-0.00099,0.00437,0.02956,-7e-05,0.00014,-0.00015
1788783185.850283,0.00106,0.00569,0.02584,-3e-05,3e-05,-0.00023
1788783185.870688,0.00092,0.00268,0.02151,-2e-05,0.0,-0.00021
1788783185.891059,0.0,-0.00342,0.03183,8e-05,-4e-05,-0.00023
1788783185.910391,-0.00167,-0.00193,0.04627,-0.00012,-2e-05,-0.00025
1788783185.930732,-0.00144,0.00543,0.01166,0.0,0.00014,4e-05
1788783185.951124,0.00495,0.00102,0.02419,-3e-05,-0.00027,-0.00018
1788783185.970181,-5e-05,0.00023,0.04093,-0.00011,-8e-05,-0.00012
1788783185.990428,0.0051,0.00172,0.0237,-2e-05,-5e-05,-8e-05
1788783186.010800,0.00065,-0.00111,0.01815,7e-05,1e-05,-0.00015
1788783186.031092,0.00451,-0.0013,0.02821,-0.0001,6e-05,-6e-05
1788783186.050201,0.00117,0.00039,0.0268,-9e-05,-1e-05,-0.00014
1788783186.070704,-0.00021,0.00165,0.02715,-2e-05,-3e-05,-9e-05
1788783186.091020,0.0041,-0.00283,0.0259,9e-05,-6e-05,-0.00022
1788783186.110285,-0.00165,0.00154,0.02794,-2e-05,2e-05,-0.0002
1788783186.130746,0.00478,0.00122,0.00493,4e-05,7e-05,2e-05
1788783186.150810,0.00125,-0.00269,0.01064,0.0002,7e-05,-0.00016
1788783186.170919,0.00124,0.0049,0.01156,-0.00017,-4e-05,3e-05
1788783186.191024,-0.00052,0.00033,-0.00991,3e-05,2e-05,0.00021
1788783186.211144,0.00501,-0.00207,0.0011,1e-05,-2e-05,4e-05
1788783186.230958,0.00061,0.0005,-0.0047,-6e-05,-8e-05,1e-05
1788783186.251109,0.00421,-0.00125,0.00666,-3e-05,-3e-05,5e-05
1788783186.270140,0.00184,0.0001,0.00728,3e-05,5e-05,-1e-05
1788783186.290319,0.00368,0.001,-0.00245,0.00011,4e-05,3e-05
1788783186.310531,-7e-05,0.00362,0.02037,0.00018,0.00027,-0.00015
1788783186.330699,0.00031,0.00071,0.01454,-2e-05,-6e-05,-3e-05
1788783186.350883,0.00088,0.00244,0.01593,-1e-05,7e-05,-6e-05
1788783186.371046,0.00079,0.00033,0.03116,-0.00024,3e-05,-0.0001
1788783186.390105,0.00355,-0.00334,0.02095,-0.00011,-8e-05,3e-05
1788783186.410346,0.00335,0.00255,0.01104,0.00013,1e-05,1e-05
1788783186.430353,0.00169,-0.00216,-0.01725,0.00021,0.00017,-2e-05
1788783186.450410,0.00166,0.00252,0.01174,-5e-05,-1e-05,-2e-05
1788783186.470879,-0.0009,0.00274,0.01679,-0.0001,0.0001,1e-05
1788783186.491077,-0.00012,0.0013,0.02752,5e-05,4e-05,-0.00017
1788783186.510118,0.00154,0.00472,0.01039,-0.00014,4e-05,0.00019
1788783186.531097,-0.00061,0.00286,-0.00021,-4e-05,0.00019,0.00014
1788783186.550190,0.00403,0.00294,0.0024,-0.00014,-8e-05,0.00013
1788783186.570425,-0.0003,0.00564,0.0206,8e-05,8e-05,-4e-05
1788783186.590574,0.00048,0.00186,0.02236,-5e-05,-4e-05,-9e-05
1788783186.610900,2e-05,0.00216,-0.00287,0.0,5e-05,7e-05
1788783186.630876,0.00109,0.00312,-0.01635,9e-05,-1e-05,0.00014
1788783186.650877,-0.00089,0.00276,0.01871,-0.0001,-1e-05,-8e-05
1788783186.670885,-0.00403,0.00189,0.00096,9e-05,9e-05,0.0001
1788783186.691035,0.00136,-0.00219,-0.00111,7e-05,0.00011,6e-05
1788783186.711152,0.00508,5e-05,-0.00676,0.0001,3e-05,5e-05
1788783186.731002,-0.00454,-0.00063,-0.00985,3e-05,0.00011,8e-05
1788783186.751056,0.0003,0.00378,-0.00389,0.0002,5e-05,5e-05
1788783186.771104,-0.00092,0.00047,0.02475,-9e-05,-8e-05,-7e-05
1788783186.790106,-0.00143,0.00792,0.01063,7e-05,0.00012,-5e-05
1788783186.810265,-0.00162,0.00126,0.0121,-2e-05,-1e-05,3e-05
1788783186.830241,-3e-05,0.00545,0.02177,-0.0,0.00012,-0.0001
1788783186.850408,0.00028,-0.00377,0.02944,-8e-05,-0.00015,-0.00014
1788783186.870803,0.00236,0.00225,0.02946,-0.00012,5e-05,-9e-05
1788783186.893726,0.00278,-0.00309,0.01215,6e-05,-2e-05,-0.00013
1788783186.910847,0.00265,0.00322,-0.00262,6e-05,-1e-05,0.0002
1788783186.931157,-0.00153,0.00416,0.00229,6e-05,7e-05,-1e-05
1788783186.950410,-0.0022,-0.00247,0.00063,-0.00012,0.0,9e-05
1788783186.970715,0.00267,0.00119,0.01474,-0.00016,-5e-05,6e-05
1788783186.991018,-0.00192,-0.00193,0.00304,-8e-05,-3e-05,4e-05
1788783187.010252,0.00369,-0.00289,0.00382,0.00014,0.0,-1e-05
1788783187.030546,-5e-05,-0.00199,-0.00037,8e-05,0.0002,0.0001
1788783187.050775,0.00191,-0.003,-0.00334,-1e-05,-3e-05,9e-05
1788783187.071078,0.00022,0.00254,0.02072,-3e-05,4e-05,-8e-05
1788783187.091077,-0.00046,0.00375,-0.01127,-1e-05,-4e-05,0.00012
1788783187.110178,-0.00256,0.00226,-0.01931,6e-05,9e-05,0.00033
1788783187.130866,0.0001,-0.00046,0.00286,-0.00012,6e-05,0.00024
1788783187.150103,-0.0006,0.00022,0.00404,-0.00014,-3e-05,0.00014
1788783187.170510,0.00294,0.00627,-0.00027,0.0001,1e-05,5e-05
1788783187.191008,0.00051,0.00039,-0.02007,0.00015,8e-05,0.0001
1788783187.211059,-0.00184,0.00714,0.00698,-3e-05,0.00016,0.0001
1788783187.230124,-0.00015,0.00051,-0.00579,0.00018,0.00013,0.00011
1788783187.250125,-0.00088,0.00392,-0.00648,-0.00014,-6e-05,0.00018
1788783187.270470,0.00074,0.0006,-0.00947,0.0,1e-05,0.0001
1788783187.290773,-0.00188,0.00424,-0.00519,-0.00014,0.0001,0.00031
1788783187.311082,0.00152,0.00272,-0.0078,-6e-05,4e-05,0.00025
1788783187.330158,-0.00377,0.00462,0.00041,8e-05,0.00022,7e-05
1788783187.351126,0.00122,0.00315,-0.00333,0.00021,0.00021,0.00021
1788783187.370105,0.00143,-0.00132,0.00063,-0.00022,-7e-05,0.00015
1788783187.390197,0.00132,0.00188,0.00191,7e-05,3e-05,-1e-05
1788783187.410393,3e-05,0.0009,0.00574,-0.00015,3e-05,0.00016
1788783187.430656,0.00165,-0.00225,0.00047,0.0,0.00012,8e-05
1788783187.450229,0.0017,-0.00233,-0.00831,4e-05,-1e-05,8e-05
1788783187.470403,0.00058,0.00051,0.00996,-1e-05,0.00014,-3e-05
1788783187.490300,0.00311,0.00123,0.00961,2e-05,-1e-05,2e-05
1788783187.510440,-0.00173,0.00435,0.02456,-7e-05,0.00012,-3e-05
1788783187.530908,0.00134,0.00072,0.00916,-5e-05,2e-05,-0.00013
1788783187.550272,-0.00261,0.00522,0.039,-0.00018,7e-05,-8e-05
1788783187.570772,0.00179,-0.00166,0.01528,3e-05,2e-05,-0.00013
1788783187.591103,-0.00074,0.00305,0.00197,0.0001,9e-05,-0.0
1788783187.610878,0.00267,0.00541,-0.01232,0.00015,0.00014,0.00014
1788783187.631147,0.00174,0.00465,0.00117,0.00012,0.00014,-7e-05
1788783187.650436,0.0001,0.00076,0.02587,-2e-05,6e-05,-0.0001
1788783187.670893,0.00415,0.00553,-0.00605,0.00018,0.00018,0.00013
1788783187.690166,0.00041,0.00403,0.00656,0.00012,5e-05,-4e-05
1788783187.710452,0.00013,0.00607,0.00691,0.00025,0.00011,-0.00011
1788783187.730999,-0.00654,0.00078,-0.00906,9e-05,0.00013,3e-05
1788783187.750183,0.00126,-0.00066,-0.00687,5e-05,0.00017,0.00011
1788783187.770507,0.00173,0.0013,0.01793,-2e-05,0.00011,6e-05
1788783187.790888,0.00143,0.00043,-0.00367,-1e-05,-5e-05,0.0001
1788783187.811138,7e-05,0.00367,0.00811,-6e-05,0.00011,-6e-05
1788783187.830862,-0.00314,0.00245,-0.01102,5e-05,0.00015,0.00017
1788783187.850821,0.00076,0.0023,-0.00021,-7e-05,-4e-05,0.00016
1788783187.871158,-0.00164,0.00028,-0.01611,-0.0,0.00021,0.00026
1788783187.890193,-0.00191,0.00435,-0.01897,-0.0,0.00018,0.00027
1788783187.910818,0.00134,0.0033,-0.01912,-2e-05,-1e-05,0.00027
1788783187.931062,0.00203,0.00177,-0.0148,5e-05,8e-05,0.00032
1788783187.950201,0.00191,-0.00331,-0.00528,-1e-05,-5e-05,0.00015
1788783187.971163,0.00357,0.00434,-0.00647,-7e-05,-0.00014,0.00016
1788783187.990124,0.00214,0.00263,-0.00545,7e-05,3e-05,8e-05
1788783188.010538,-0.00261,0.00452,-0.00117,8e-05,0.00014,2e-05
1788783188.030757,-0.00033,0.00582,-0.00522,-8e-05,0.00011,0.00019
1788783188.050957,-0.0012,-0.00058,-0.02325,7e-05,0.00017,0.00021
1788783188.070880,-0.00219,0.00321,0.00186,2e-05,0.00014,0.0001
1788783188.090370,0.00213,0.00137,0.0007,-7e-05,-2e-05,0.00021
1788783188.110240,0.00029,0.00569,-0.00563,-4e-05,0.00013,0.00022
1788783188.130199,0.00492,0.00237,-0.00701,-4e-05,-1e-05,0.00011
1788783188.150110,0.00186,-0.00033,0.00429,-0.00012,-1e-05,0.00015
1788783188.170456,-0.00389,0.00762,0.00803,3e-05,0.00024,-0.0
1788783188.190296,0.00036,0.00415,-0.00689,4e-05,2e-05,0.00016
1788783188.210288,0.00291,8e-05,-0.02024,0.0001,0.00011,0.00028
1788783188.231098,-2e-05,0.0043,-0.02288,2e-05,4e-05,0.00024
1788783188.251051,-0.00511,0.00044,-0.01894,-2e-05,0.00016,0.00026
1788783188.271147,0.00243,-0.00304,-0.01282,-4e-05,-0.00014,0.00019
1788783188.290977,0.00333,-0.00117,-0.00702,-1e-05,5e-05,0.00019
1788783188.310673,-0.00043,-0.00114,-0.01178,-9e-05,-4e-05,0.0003
1788783188.330747,-0.0005,0.00228,-0.00533,-2e-05,0.00016,0.00015
1788783188.350919,-0.00147,-0.00043,-0.02924,3e-05,0.00021,0.00025
1788783188.370961,0.0009,0.00606,-0.0231,4e-05,7e-05,0.00017
1788783188.390913,0.00186,0.00334,-0.02085,-5e-05,9e-05,0.00037
1788783188.410776,0.00253,0.00705,-0.02653,0.0,8e-05,0.00039
1788783188.430828,0.00042,0.00203,-0.03556,-2e-05,3e-05,0.00032
1788783188.451028,0.00083,0.00243,-0.02795,5e-05,0.00013,0.00046
1788783188.471156,-0.00137,0.00456,-0.01639,-9e-05,6e-05,0.00017
1788783188.491060,0.00253,-0.00163,-0.03676,3e-05,2e-05,0.00039
1788783188.511082,0.00113,0.00105,-0.02054,1e-05,9e-05,0.00035
1788783188.530318,-0.00063,0.00475,-0.00903,-0.00016,4e-05,0.00022
1788783188.550830,0.0023,0.00408,-0.04827,0.00016,7e-05,0.00029
1788783188.570992,0.00032,0.00334,-0.0324,0.00019,4e-05,0.00043
1788783188.591108,0.00027,0.00193,0.00574,-0.00011,5e-05,3e-05
1788783188.610140,-0.00454,0.00041,0.00099,-5e-05,0.0,8e-05
1788783188.630471,-0.00088,0.00166,-0.01356,-2e-05,8e-05,0.00022
1788783188.650686,0.00063,0.00101,-0.02424,9e-05,0.00018,0.00039
1788783188.670553,-0.00206,0.00069,-0.00716,-7e-05,5e-05,0.00023
1788783188.690975,0.00063,-0.00272,-0.00447,0.0,7e-05,5e-05
1788783188.710374,0.00021,0.00354,-0.0175,0.0001,0.00026,0.00027
1788783188.730734,-0.00292,-0.00036,-0.00825,-1e-05,6e-05,0.00022
1788783188.751118,-0.00067,0.00184,-0.01377,3e-05,3e-05,0.0002
1788783188.770450,0.00235,-3e-05,-0.03506,0.00021,0.00027,0.00031
1788783188.790801,-0.00193,0.0001,-0.02646,7e-05,0.00018,0.00031
1788783188.811088,0.00157,0.00033,-0.02928,0.00022,8e-05,0.00016
1788783188.830368,0.0005,0.00348,-0.01582,3e-05,7e-05,0.00016
1788783188.850758,0.00081,-0.00073,-0.00216,-0.00011,-7e-05,0.00014
1788783188.871185,0.00121,0.00576,-0.02784,8e-05,0.0001,0.00037
1788783188.890473,-0.00337,0.00394,-0.01122,-7e-05,9e-05,0.00028
1788783188.910807,0.00012,0.00244,-0.00499,-1e-05,-1e-05,0.00017
1788783188.931164,-0.00077,-0.00107,-0.01084,8e-05,8e-05,0.00017
1788783188.950492,0.00187,-0.0003,-0.00786,6e-05,6e-05,0.00012
1788783188.970792,0.00036,0.00382,-0.01192,4e-05,1e-05,0.00022
1788783188.991169,-0.00154,0.00232,-0.00712,0.0001,0.00023,0.00025
1788783189.010422,-0.00159,-0.0001,-0.00193,-5e-05,3e-05,0.00011
1788783189.030738,-0.00172,0.00236,0.00669,0.0,6e-05,7e-05
1788783189.051149,-0.00136,0.00592,0.00213,-1e-05,0.00012,0.00011
1788783189.070419,0.00143,-0.00029,0.00195,-7e-05,7e-05,0.00013
1788783189.090732,0.00034,0.00461,0.00369,4e-05,0.00013,0.0
1788783189.111107,4e-05,0.0028,-0.01714,0.0,0.0,0.0002
1788783189.130429,-0.00082,0.00183,-0.00402,0.00011,0.00012,9e-05
1788783189.150733,0.0003,0.00242,-0.00639,-1e-05,0.00013,0.00026
1788783189.170712,0.0004,0.00023,-0.01237,9e-05,4e-05,0.00013
1788783189.191112,-0.00024,0.00218,-0.02367,0.0002,0.00017,0.00018
1788783189.210473,-0.00065,0.00442,-0.01638,0.00018,0.00019,0.00019
1788783189.230867,0.00111,0.00273,-0.03384,0.00017,8e-05,0.00032
1788783189.250184,0.00039,-7e-05,-0.03292,3e-05,0.00011,0.00037
1788783189.270552,-0.00075,0.0037,-0.01198,0.00019,0.00033,0.00017
1788783189.290865,0.00021,0.00077,-0.00311,0.0,-7e-05,0.0001
1788783189.310170,0.00364,-0.00158,0.01051,-0.00017,-0.00011,0.00012
1788783189.330551,-0.00055,0.00458,0.01492,0.00012,8e-05,-9e-05
1788783189.350862,-0.00158,0.00499,0.01316,0.0001,5e-05,-1e-05
1788783189.370202,-0.00283,6e-05,-0.00665,0.0,0.00014,0.00012
1788783189.390540,-9e-05,0.00514,0.00187,0.00011,0.00019,0.00018
1788783189.410863,-0.0003,0.00163,-0.005,1e-05,0.0002,8e-05
1788783189.430166,0.0019,0.00429,0.00721,0.0,0.00016,0.00017
1788783189.450553,0.00125,0.00199,0.00778,0.00015,6e-05,0.0
1788783189.470865,-0.00152,0.00367,0.0067,1e-05,0.00015,9e-05
1788783189.490169,-0.00345,-0.00386,0.00252,3e-05,0.00012,6e-05
1788783189.510489,0.00354,0.00047,-0.00454,0.0001,4e-05,0.00013
1788783189.530858,-0.00039,0.002,-0.02592,6e-05,8e-05,0.00037
1788783189.550196,-0.00132,0.00281,0.00145,-8e-05,3e-05,0.00031
1788783189.570572,-0.00215,0.00272,-0.01953,0.0,0.00012,0.00026
1788783189.590925,-0.00151,0.0004,-0.03265,0.00026,0.00017,0.00031
1788783189.610169,-0.00294,0.00285,-0.01496,0.0001,0.00017,0.00018
1788783189.630493,0.00138,0.00253,0.0032,6e-05,0.00014,5e-05
1788783189.650802,0.00175,0.00127,0.00429,-0.00013,2e-05,0.00016
1788783189.671146,0.00084,0.00392,0.0212,-8e-05,9e-05,-4e-05
1788783189.690416,-0.00014,0.00298,-0.0021,0.0,0.00014,0.00018
1788783189.710758,0.00121,0.00034,0.01161,-9e-05,-5e-05,7e-05
1788783189.731196,0.00062,-0.00277,0.00535,-0.00013,-1e-05,3e-05
1788783189.750525,-0.00026,0.00192,0.02067,0.00028,0.0002,-4e-05
1788783189.770868,-0.0015,0.00449,-0.01343,0.0002,0.00012,7e-05
1788783189.791169,-0.00265,0.00508,-0.00181,0.0,0.00022,0.0002
1788783189.810398,-0.00104,0.00241,-0.00264,-0.00011,1e-05,0.00021
1788783189.830710,0.00177,-0.0015,0.01607,5e-05,3e-05,1e-05
1788783189.851021,-0.00218,0.00458,0.03047,-8e-05,-2e-05,-1e-05
1788783189.870300,0.00178,0.00361,-0.00053,8e-05,5e-05,0.00012
1788783189.890673,0.00122,0.00608,0.0298,5e-05,0.00017,-1e-05
1788783189.910967,-0.00133,0.00543,0.01232,6e-05,0.00034,-1e-05
1788783189.930239,0.00204,0.00239,0.02342,-4e-05,-2e-05,-7e-05
1788783189.950569,9e-05,-0.0009,0.03773,3e-05,0.00011,-0.00012
1788783189.970991,-0.00203,0.00255,0.0392,-0.00014,-0.0001,-0.00017
1788783189.990243,0.00205,-0.00268,0.0203,-9e-05,6e-05,-5e-05
1788783190.010600,0.00057,-0.00136,0.02352,0.0,0.00011,-1e-05
1788783190.030928,-0.00036,-0.00139,0.03043,-2e-05,-2e-05,-0.00028
1788783190.050220,-0.00159,0.00208,0.02042,-8e-05,0.00011,-6e-05
1788783190.070578,0.00135,0.00141,-0.00189,-0.00012,-9e-05,0.00021
1788783190.090931,0.00246,0.00697,0.01193,4e-05,0.00013,0.00011
1788783190.110251,-0.00072,0.00511,0.00817,-5e-05,0.00015,-6e-05
1788783190.130670,-0.00321,0.00056,0.02774,-0.00013,0.00011,-7e-05
1788783190.151039,0.00449,0.0007,0.00207,1e-05,5e-05,9e-05
1788783190.170310,-0.0017,0.00048,0.01238,0.00013,7e-05,-9e-05
1788783190.190666,0.00206,0.00242,0.03956,-9e-05,0.0001,-0.00015
1788783190.210961,0.00013,0.0007,0.01971,1e-05,0.00027,-6e-05
1788783190.230213,0.0028,0.00308,0.01875,0.00015,0.00017,-0.00018
1788783190.250984,0.00225,-0.00086,0.03854,-7e-05,0.00012,-0.00011
1788783190.270360,-0.00024,0.00249,-0.00049,0.00011,0.00024,8e-05
1788783190.290783,0.00116,0.00356,0.01889,4e-05,1e-05,-5e-05
1788783190.311168,-0.00106,0.00372,0.03534,-0.0,0.00024,-0.00011
1788783190.330426,0.00273,-5e-05,0.01798,-0.00014,-0.00011,-6e-05
1788783190.350710,-0.00212,0.00209,0.01906,-6e-05,0.00021,-4e-05
1788783190.371115,-2e-05,0.00241,0.02896,-2e-05,7e-05,-0.0001
1788783190.390366,0.00265,0.00127,-0.00127,0.00022,0.00025,6e-05
1788783190.410680,-0.00308,0.00338,0.01229,4e-05,0.00022,-0.0001
1788783190.431053,0.00498,0.00157,0.02318,-0.00013,-3e-05,0.00012
1788783190.450354,-0.00456,0.00418,0.03193,4e-05,0.00015,-0.00025
1788783190.470680,0.00322,4e-05,0.02077,-0.00015,-5e-05,2e-05
1788783190.491049,-0.00179,0.0015,0.00739,9e-05,0.00034,2e-05
1788783190.510364,0.00129,0.00121,0.00468,0.00012,0.00019,0.0001
1788783190.530730,0.00193,0.00111,0.01352,-7e-05,7e-05,0.00011
1788783190.551116,-0.00041,-0.00141,-0.00737,0.00017,0.00019,9e-05
1788783190.570427,-0.00064,-0.00094,0.02424,6e-05,0.00019,-3e-05
1788783190.590707,-0.00044,-0.00048,0.01343,0.00015,0.00024,2e-05
1788783190.611055,0.0007,0.00033,0.00131,-3e-05,0.00011,0.00016
1788783190.630359,0.00199,0.00341,0.01208,-7e-05,7e-05,0.00012
1788783190.650693,-0.00108,0.00214,0.01206,3e-05,0.00018,-5e-05
1788783190.671048,-0.0001,-0.00194,0.00377,4e-05,0.0001,-4e-05
1788783190.690279,-0.00071,0.0047,0.02895,-0.00011,8e-05,4e-05
1788783190.710616,-0.00131,0.00616,0.03856,-6e-05,0.00018,-0.00015
1788783190.730975,0.00094,-0.00017,0.02365,2e-05,0.00014,4e-05
1788783190.750238,-0.00444,0.00252,0.01772,-5e-05,0.00013,6e-05
1788783190.770519,0.00122,0.00555,0.00199,0.00012,0.00022,9e-05
1788783190.790846,0.00019,0.00115,-0.00519,9e-05,0.00019,0.00012
1788783190.810162,0.00329,0.00364,0.00213,8e-05,0.00018,5e-05
1788783190.831054,-0.00144,-0.00274,0.01639,4e-05,0.00012,-4e-05
1788783190.850751,-0.00316,-0.00026,0.04572,-0.00023,9e-05,-9e-05
1788783190.871135,-0.00114,-0.00032,0.01945,-0.0001,4e-05,2e-05
1788783190.890422,-0.0035,-0.00179,0.0121,-3e-05,9e-05,-2e-05
1788783190.910752,0.00063,0.00165,0.00043,0.00018,0.00026,-1e-05
1788783190.930976,0.00019,0.00377,0.00154,0.00012,0.00024,0.00013
1788783190.950289,-0.00112,0.00245,-0.0001,-0.00015,0.00022,0.00026
1788783190.970694,-0.00287,-0.00048,0.01575,7e-05,0.00021,-0.0
1788783190.991047,-0.00378,0.00318,0.00112,9e-05,-2e-05,4e-05
1788783191.010339,-0.0032,0.00209,0.02169,0.00013,0.00014,-9e-05
1788783191.030680,-0.0008,0.00671,-0.00401,0.00017,0.00032,1e-05
1788783191.051049,0.00192,-0.00125,0.01098,0.0,4e-05,3e-05
1788783191.070279,-0.00229,0.00377,0.04629,-8e-05,0.00026,-0.00012
1788783191.090595,-6e-05,0.00124,0.03619,-7e-05,8e-05,-0.00015
1788783191.110991,-0.00379,0.00117,0.03437,-7e-05,0.00015,-4e-05
1788783191.130303,0.00028,0.00593,0.02978,-4e-05,0.00022,-0.00019
1788783191.150739,0.00136,0.00145,0.02155,1e-05,0.00024,3e-05
1788783191.171121,0.00027,0.00112,0.01119,3e-05,0.00013,-6e-05
1788783191.190415,0.00126,0.00575,0.0219,-3e-05,0.00025,3e-05
1788783191.210708,0.00089,0.00157,0.03229,4e-05,-2e-05,-0.00025
1788783191.231044,-0.00336,-0.00018,0.01449,0.00017,0.00034,-0.00014
1788783191.250336,0.00196,0.00128,0.02407,0.00025,0.00025,-0.00018
1788783191.270663,-0.00398,0.00093,0.01822,-3e-05,0.0001,-0.0
1788783191.291042,0.00256,0.0005,0.0212,1e-05,9e-05,1e-05
1788783191.310295,-0.00512,0.00339,0.0147,-3e-05,0.00013,-2e-05
1788783191.330715,-0.00132,-0.00073,0.01835,-0.0,5e-05,8e-05
1788783191.350561,-0.00163,0.00537,0.03663,7e-05,7e-05,-0.00019
1788783191.371029,-0.0005,0.00371,0.02934,-3e-05,-4e-05,-0.00014
1788783191.390306,-0.00118,-0.00349,0.02316,2e-05,0.00019,-4e-05
1788783191.410654,0.00111,0.00149,-0.00356,3e-05,-1e-05,0.00015
1788783191.430417,-0.00282,0.00488,0.01129,4e-05,0.00022,1e-05
1788783191.450913,-0.00279,-0.00023,0.01645,-5e-05,0.00016,3e-05
1788783191.470253,-0.00095,0.002,-0.00338,-1e-05,0.00017,0.00016
1788783191.490598,0.00013,0.00515,0.01916,-3e-05,-0.0,2e-05
1788783191.510907,-0.00576,0.00698,0.00385,7e-05,0.00032,0.00027
1788783191.530195,-0.00306,0.00645,0.02746,0.00013,0.00027,-0.0001
