step,depth_mm,commanded_mm,force_N,img_mean_abs_diff,slope_levels_per_N,area_px,radius_px,region_mean_diff,dark_area_px,dark_radius_px,dark_mean_diff,bright_area_px,bright_radius_px
1,0.10959811674431563,0.1,-0.006558119741015389,6.644320964813232,nan,12077,62.001842677791764,14.19680118560791,12076,61.999275685732464,-14.196914672851562,0,0.0
2,0.17608480181652553,0.2,0.027847225118307506,6.756023406982422,nan,23254,86.0347493360553,15.430107116699219,22938,85.44818411928829,-15.41135311126709,0,0.0
3,0.3159617425655803,0.30000000000000004,0.09180951903040864,7.060036659240723,4.292763615968579,38298,110.41119517995816,17.276620864868164,34588,104.92712872906107,-17.083763122558594,0,0.0
4,0.34375790126465233,0.4,0.09165445023424468,7.255712985992432,nan,48948,124.82240307302285,17.95569610595703,41564,115.02274605200084,-17.715669631958008,0,0.0
5,0.5243068246272635,0.5,0.2717883828479216,7.71331787109375,3.0841244981324376,64790,143.60813878693574,19.3541316986084,40101,112.98028476622012,-19.488672256469727,4913,39.545625179290866
6,0.5107429604688143,0.6,0.2831140514933395,8.11744213104248,3.6397734046227237,76763,156.3151361613018,20.16294288635254,46504,121.66627695089137,-20.053586959838867,8657,52.49389187984709
7,0.715291164769809,0.7,0.556364062086422,8.78868579864502,3.171311423157101,97550,176.21330652714278,21.333120346069336,57710,135.53473182792135,-20.654800415039062,15082,69.28744260992703
8,0.6993625217822697,0.7999999999999999,0.578452210420798,9.33384895324707,3.416165076255921,112413,189.16175415653785,21.960851669311523,65210,144.0728554518338,-20.841421127319336,19862,79.51270942045963
9,0.8729351523854092,0.8999999999999999,0.8559631775158948,10.254903793334961,4.226489890374883,135753,207.87381263427133,22.790382385253906,78908,158.48405755466558,-20.746604919433594,27996,94.4002307920982
10,0.8750887003506236,0.9999999999999999,0.8730561144639466,10.640955924987793,3.9445235509661876,144363,214.36457286396595,23.232629776000977,84740,164.2363533302369,-20.594270706176758,31159,99.59024923957533
11,1.0919572560166273,1.0999999999999999,1.320613599141413,11.639809608459473,2.6341910707854392,169873,232.53441744330897,23.847312927246094,98451,177.02521460142444,-19.93878173828125,41058,114.32045882926677
12,1.1111256687364275,1.2,1.404464639209752,12.306272506713867,2.8339716521125964,184068,242.05508490853478,24.434276580810547,104420,182.31269378546142,-19.622703552246094,48258,123.93949526868896
13,1.199586327287708,1.3,1.612916107824867,12.843290328979492,3.822776555411736,198598,251.42733895964548,24.755765914916992,111633,188.5043435158859,-19.2176513671875,54192,131.3386818575243
14,1.3490212637915597,1.4000000000000001,2.1064759190550375,13.775141716003418,2.0555000828339915,220658,265.023815657278,25.501239776611328,121210,196.4238817057062,-18.953678131103516,64172,142.921593946423
15,1.4097387083118953,1.5000000000000002,2.2544727356380747,14.311040878295898,2.1870956937819104,231241,271.3048034794555,25.93384552001953,125118,199.56526836988326,-18.896387100219727,71574,150.9394308778148
16,1.5121205927248411,1.6000000000000003,2.643527373359899,15.012202262878418,2.201617512566471,245529,279.5609200958173,26.519622802734375,114344,190.77952098115605,-18.27737045288086,80422,159.99724268459383
17,1.6507204805464397,1.7000000000000004,3.1521523465292205,15.693838119506836,1.5303963453987344,257632,286.36831632934246,27.091453552246094,116919,192.91571626677444,-18.181354522705078,87049,166.45887564925096
18,1.7407623410430588,1.8000000000000005,3.5998742263749763,16.272201538085938,1.3180233966864694,262,9.13220620552083,13.440092086791992,14184,67.19306084433784,-22.541860580444336,95439,174.29623411736353
19,1.7912404724839632,1.9000000000000006,3.8213581637221297,16.69532585144043,1.466792616151219,213,8.234075889688375,14.184484481811523,14846,68.74320744833308,-22.5885009765625,100097,178.4989206615516
20,1.9441790629288427,2.0000000000000004,4.585453423402742,17.389495849609375,1.0754528504747458,385,11.070199012698888,13.599331855773926,15624,70.52144114902606,-22.647768020629883,106110,183.78210474080993
21,1.9634530476160563,2.1000000000000005,4.708219239384652,17.704465866088867,1.0567409825542895,0,0.0,0.0,15690,70.67023499482421,-22.721435546875,110207,187.29649656802718
22,2.110669744141326,2.2000000000000006,5.551701952680631,18.344860076904297,0.9046950585964251,0,0.0,0.0,17427,74.47943599762904,-22.90694808959961,116475,192.5490690532079
23,2.1362624437003213,2.3000000000000007,5.7643332529795375,18.5958194732666,0.8198994107982713,289,9.591222920311857,13.63616943359375,18065,75.83052217880461,-22.94931411743164,119161,194.7565771612006
24,2.2862720196251516,2.400000000000001,6.7188805607787625,19.11709213256836,0.6263369198069844,375,10.925484305920792,13.543915748596191,21154,82.05807292601934,-22.961936950683594,131870,204.87929297773476
25,2.256683940930021,2.4250000000000007,6.471092957569394,19.1026611328125,0.5837842974827855,254,8.991702346646203,14.933401107788086,20816,81.39986849376224,-23.04709243774414,132177,205.11763899312731
26,2.26758622963224,2.4500000000000006,6.559718575551386,19.179311752319336,0.004927097824461771,236,8.667244841319219,14.471854209899902,21199,82.14530587446966,-23.025360107421875,124596,199.14853396135155
27,2.3194021298715484,2.4750000000000005,6.93772908388693,19.338581085205078,0.4805685754354418,373,10.896310731002211,15.482453346252441,22418,84.47408495194381,-23.02043914794922,125856,200.1529640938329
28,2.332648885810382,2.5000000000000004,7.046208019541931,19.45564842224121,0.5298312043270983,251,8.938444016277748,14.823989868164062,23024,85.60821700920769,-23.06180763244629,134691,207.05911445763732
29,2.35664373471144,2.5250000000000004,7.196615510744243,19.496753692626953,0.5899741617648134,0,0.0,0.0,23456,86.40761939972073,-23.02334976196289,134556,206.95532137479853
30,2.378470317527757,2.5500000000000003,7.365847316471507,19.584081649780273,0.40417826625708175,445,11.901592303208293,14.799581527709961,24062,87.51669830012082,-23.172361373901367,128350,202.12638098894843
31,2.4134398776134915,2.575,7.665527590574504,19.68956756591797,0.4043537470617257,0,0.0,0.0,24759,88.77519063355749,-23.16718101501465,136323,208.30976600782043
32,2.425696015244114,2.6,7.758639931845289,19.759700775146484,0.4238108301152536,282,9.474354220939228,15.474124908447266,25594,90.25975419303965,-23.317625045776367,136878,208.7333720349118
33,2.4574601271637526,2.625,8.060804662333785,19.834625244140625,0.3376342705795878,379,10.983598994121039,14.354558944702148,26074,91.1022061881937,-23.262802124023438,137574,209.26338495266873
34,2.4743774354035892,2.65,8.183468192940229,19.884721755981445,0.285525579469247,343,10.448937312523231,14.902589797973633,27295,93.21088103535212,-23.18524169921875,138493,209.96116561700578
35,2.5099249114333446,2.675,8.485608917592014,19.977102279663086,0.32978995223225793,267,9.218933756735217,13.826135635375977,27782,94.03874338780837,-23.26805305480957,138654,210.0831715272009
36,2.525005746091125,2.6999999999999997,8.627470222601602,20.022825241088867,0.3102123329224237,0,0.0,0.0,28697,95.57478121249476,-23.332962036132812,138242,209.77081609656668
37,2.5566104152661744,2.7249999999999996,8.953331281827369,20.072256088256836,0.19444936174661134,435,11.767106717028996,13.623141288757324,29085,96.21872499495902,-23.313587188720703,140763,211.67487925800012
38,2.5736367677786056,2.7499999999999996,9.116461952078804,20.128610610961914,0.20711709594294866,495,12.552425807826008,15.197694778442383,30585,98.6686772432429,-23.146865844726562,140223,211.26847178495348
39,2.606094381426594,2.7749999999999995,9.476469290709051,20.156034469604492,0.14630151127923077,436,11.780624362746345,15.10727596282959,31193,99.64456974532523,-23.26407814025879,140762,211.6741273727206
40,2.6195683827707725,2.7999999999999994,9.642051163590242,20.212921142578125,0.14680312140464133,0,0.0,0.0,31978,100.89060184370622,-23.25921058654785,140969,211.8297107240691
41,2.6511381575626913,2.8249999999999993,10.021466028174567,20.21245765686035,0.08538530358914906,0,0.0,0.0,33311,102.97194092891641,-23.217239379882812,141663,212.35049660044203
