probe,repeat,target_depth_mm,depth_mm,force_N,file,t_img,Fx,Fy,Fz,Tx,Ty,Tz,tcp_x,tcp_y,tcp_z,area_px,radius_px,enclosing_radius_px,centroid_px,mean_abs_diff_in_region,dark_area_px,bright_area_px,diff_level
cyl4,1,0.1,0.07931844745401051,0.17374340522478918,cyl4_d0.10_r1.png,1788605049.3001928,-0.005434443593231109,0.002585842132222105,-0.17374340522478918,-2.5132385942119862e-05,5.855470833444065e-05,0.00034856608131064173,37.8517837524414,363.1261596679687,40.06599044799804,0,0.0,0.0,None,0.0,0,0,7
cyl4,1,0.2,0.17024218080326037,0.27947150852401703,cyl4_d0.20_r1.png,1788605054.4600422,-0.0035590942021407556,0.0010531597380762036,-0.27947150852401703,4.147191858442645e-05,-0.00012478531775068636,6.310582443092017e-06,37.8518600463867,363.125732421875,39.96133804321289,0,0.0,0.0,None,0.0,0,0,7
cyl4,1,0.3,0.269678292403416,0.4381784923412084,cyl4_d0.30_r1.png,1788605059.6204808,-0.0008433070228978323,0.007154149234448859,-0.4381784923412084,-0.00012622755771102279,-0.0001668053575780426,0.00019024805939955592,37.85013198852539,363.132354736328,39.8581314086914,409,11.410028196686037,19.982797622680664,"[858.7359413202934, 667.2347188264059]",8.40923023223877,409,0,7
cyl4,1,0.4,0.36703078221830054,0.5903607589904482,cyl4_d0.40_r1.png,1788605064.9886665,-0.00456871774407972,0.0009440702781965627,-0.5903607589904482,2.2458364666785857e-05,-0.0002501122444778847,0.0003189910904292326,37.84765625,363.1340026855468,39.76386642456054,28513,95.26788433023178,137.1154327392578,"[900.4380808753901, 625.2060463648161]",9.013967514038086,28513,0,7
cyl4,1,0.5,0.46485035155417265,0.7264462659298857,cyl4_d0.50_r1.png,1788605070.3566997,-0.0007711768050786105,0.010694456715481238,-0.7264462659298857,0.00020639627869787903,-0.00018437658524951827,6.955162276436332e-05,37.84564208984375,363.1421813964843,39.65964889526367,66379,145.3584945402017,173.40280151367188,"[911.0627457479022, 615.5837689630757]",10.130010604858398,66379,0,7
cyl4,1,0.6,0.5659436220440881,0.8894998763612761,cyl4_d0.60_r1.png,1788605076.1367834,0.0022887624207175604,0.005385194575841546,-0.8894998763612761,0.00027065856308113587,-0.00032780342671830386,0.0002457416331359763,37.84408950805664,363.1387329101562,39.56064224243164,89417,168.70778017891178,189.0294189453125,"[908.4880615542905, 611.5472337474977]",11.456077575683594,89417,0,7
cyl4,2,0.1,0.07359467290483224,0.1244262413547375,cyl4_d0.10_r2.png,1788605081.7092752,0.0027025093364343887,0.004538485363661948,-0.1244262413547375,-2.7186212980270796e-05,-7.236529894684151e-05,0.00015142523980471445,37.84016799926758,363.152862548828,40.0642509460449,0,0.0,0.0,None,0.0,0,0,7
cyl4,2,0.2,0.16938884689457723,0.28855901818756424,cyl4_d0.20_r2.png,1788605086.8692977,-0.00043819663806949906,0.002284438275795786,-0.28855901818756424,0.00014882912458829,-2.637187544483055e-05,0.0002699499703763486,37.83910751342773,363.1586608886718,39.96326828002929,0,0.0,0.0,None,0.0,0,0,7
cyl4,2,0.3,0.2779898125806035,0.45801524678549865,cyl4_d0.30_r2.png,1788605092.237324,-0.0006099332345524289,0.00312385268951374,-0.45801524678549865,8.41011982935097e-05,-0.00011720320366118698,0.00041475006696849447,37.83759307861328,363.1624755859375,39.86225128173828,248,8.884866446580956,14.866168975830078,"[862.2620967741935, 676.5645161290323]",8.206149101257324,248,0,7
cyl4,2,0.4,0.3690054229643671,0.5929501330754704,cyl4_d0.40_r2.png,1788605097.6015885,-0.004061710797216023,-0.001645241574507672,-0.5929501330754704,0.0003870586779644414,-0.0001608387015210655,0.00033619201667147716,37.83388900756836,363.1605224609375,39.76061248779297,26367,91.61264524621046,133.63742065429688,"[898.1336898395722, 629.9733758106725]",9.017633438110352,26367,0,7
cyl4,2,0.5,0.4705191705027154,0.732007947581755,cyl4_d0.50_r2.png,1788605102.9697444,-5.207234575976827e-07,0.0035609435212768047,-0.732007947581755,0.00029191535525326383,-8.32058465652874e-05,0.00018423570223204954,37.83156204223633,363.1629943847656,39.66210556030273,63879,142.59494107272658,172.07266235351562,"[908.1167832934141, 617.4137196887866]",10.054888725280762,63879,0,7
cyl4,2,0.6,0.5629122809926486,0.8492972321068691,cyl4_d0.60_r2.png,1788605108.7499938,-0.004458806830878004,-0.00037347475123663545,-0.8492972321068691,0.0005142754528203563,-0.00032285584231167563,-8.196329282670334e-05,37.8293228149414,363.1678771972656,39.56191635131836,86750,166.17274934971692,187.25445556640625,"[908.9639077809799, 616.3598270893372]",11.449251174926758,86750,0,7
cyl4,3,0.1,0.06831725760382312,0.1650666586202078,cyl4_d0.10_r3.png,1788605114.3225305,-0.006666330062908088,0.001965471295151211,-0.1650666586202078,0.0004149667906362425,0.00011319270692440875,0.0005415626398056261,37.82061386108398,363.1785583496093,40.06190490722656,0,0.0,0.0,None,0.0,0,0,7
cyl4,3,0.2,0.1726693969233004,0.2973449136593246,cyl4_d0.20_r3.png,1788605119.4826932,-0.010075349130249833,0.002987310483533534,-0.2973449136593246,0.0006068764796781478,8.414649466536583e-05,0.0003178685961586325,37.81880950927734,363.1810302734375,39.96005630493164,0,0.0,0.0,None,0.0,0,0,7
cyl4,3,0.3,0.2700911921076923,0.4506146339010428,cyl4_d0.30_r3.png,1788605124.8508227,-0.005709487769865973,0.010928294681891337,-0.4506146339010428,0.00038478197416366434,-3.0099302577069053e-05,0.00039719961399504734,37.819580078125,363.179718017578,39.8593521118164,492,12.514330345744634,24.300304412841797,"[917.2845528455284, 674.5365853658536]",8.254056930541992,492,0,7
cyl4,3,0.4,0.36707921792744,0.592112194221292,cyl4_d0.40_r3.png,1788605130.2191422,-0.008782316063683382,0.0026725599558020006,-0.592112194221292,0.0006823209960589493,-0.0001091830806603633,0.0003595187511909348,37.82239532470703,363.164306640625,39.75691986083984,25067,89.3256621412295,130.49891662597656,"[892.8124227071448, 631.4589699605059]",8.946389198303223,25067,0,7
cyl4,3,0.5,0.4688630249585657,0.7105256563543947,cyl4_d0.50_r3.png,1788605135.583298,-0.009459683444704225,0.006968022162639365,-0.7105256563543947,0.0005666668745381659,-0.00013530697448862483,9.320865094486486e-05,37.81968688964843,363.1614379882812,39.65912628173828,62220,140.7310950655734,173.5260467529297,"[908.4649148183863, 617.1674541947926]",10.010811805725098,62220,0,7
cyl4,3,0.6,0.5667601225034744,0.8664879971934368,cyl4_d0.60_r3.png,1788605141.3634758,-0.010919964061110576,0.009502112486428516,-0.8664879971934368,0.0007030358832311623,-0.00018970055844726996,0.00022823894080259421,37.81634521484375,363.1723327636718,39.56288909912109,87214,166.616561042512,186.67144775390625,"[907.7707592817667, 613.0533744582292]",11.385826110839844,87214,0,7
