probe,repeat,target_depth_mm,depth_mm,force_N,file,t_img,Fx,Fy,Fz,Tx,Ty,Tz,tcp_x,tcp_y,tcp_z,area_px,radius_px,enclosing_radius_px,centroid_px,mean_abs_diff_in_region,dark_area_px,bright_area_px,diff_level
cyl4,1,0.1,0.08885737020187534,0.24153184451289747,cyl4_d0.10_r1.png,1788541898.0178556,-0.004476357231161998,0.001041655685386722,-0.24153184451289747,-0.00010117418898286379,-3.595210031326901e-05,0.00014887130881788835,37.86113357543945,363.0857543945312,37.89173126220703,31788,100.59043027052991,179.05642700195312,"[914.3935132754499, 684.1127784069461]",4.48385763168335,31445,0,3
cyl4,1,0.2,0.18882251363152847,0.44246487492014525,cyl4_d0.20_r1.png,1788541904.001714,0.0006151191126338773,0.008458295366278356,-0.44246487492014525,-0.00019517021744013262,-8.178036829777358e-05,-0.00020715658544512294,37.85951232910156,363.099151611328,37.79473495483398,113114,189.750637589952,212.2711944580078,"[925.0101490531677, 607.8457662181517]",5.486415863037109,112605,0,3
cyl4,1,0.3,0.2867044358632853,0.6769550743963265,cyl4_d0.30_r1.png,1788541910.402113,-0.00912387258223788,-0.004519238613924692,-0.6769550743963265,0.00030379165181184943,-0.00019795318293032714,-0.0002815344956119681,37.85828018188476,363.104278564453,37.69227981567383,135840,207.94041199152733,227.45101928710938,"[926.748719081272, 599.1396495877503]",7.261184215545654,135334,0,3
cyl4,1,0.4,0.3881684254288693,0.9123171914977206,cyl4_d0.40_r1.png,1788541917.0062594,-0.006482965195084489,-0.005812972742839939,-0.9123171914977206,0.000337415971892846,-0.00026108173362278663,-0.0002405036988410103,37.85767745971679,363.1047058105468,37.59136962890625,148209,217.201265929583,234.20619201660156,"[927.4554446760993, 597.4457084252643]",8.904577255249023,148003,226,3
cyl4,1,0.5,0.4852950438113872,1.1768455967990548,cyl4_d0.50_r1.png,1788541924.0224862,-0.006200833769606007,9.66844918648846e-05,-1.1768455967990548,0.0003649636986649274,-0.0003604623795061768,-1.9228772449819687e-05,37.85525512695312,363.1105346679687,37.49173355102539,156674,223.31789697191584,241.42901611328125,"[927.4035768538494, 596.7718511048419]",10.435077667236328,156520,646,3
cyl4,1,0.6,0.5900413252642309,1.4291796729619193,cyl4_d0.60_r1.png,1788541931.043154,-0.00952187102322739,-0.0052670008487540445,-1.4291796729619193,0.0005857852128961866,-0.00043601663656940294,8.508033409455606e-05,37.85374450683593,363.114288330078,37.3903465270996,162661,227.54473054004475,244.38833618164062,"[926.2391230842059, 596.4197441304308]",11.949658393859863,162454,6863,3
cyl4,2,0.1,0.09184872080451001,0.24162086027019428,cyl4_d0.10_r2.png,1788541937.646989,-0.01450622410437532,-0.010385596208435465,-0.24162086027019428,0.0005159689649075177,-2.465703690306964e-05,1.8348810625967716e-05,37.85064697265625,363.1267700195312,37.8899917602539,25197,89.55698857248927,162.0237274169922,"[898.8512124459261, 694.8629995634401]",4.5485029220581055,23233,0,3
cyl4,2,0.2,0.18473054034394565,0.4542526438520582,cyl4_d0.20_r2.png,1788541943.635389,-0.017071569550722997,-0.010095108213976545,-0.4542526438520582,0.0005140950405871064,-0.00013685091706757134,-6.679721122000437e-05,37.84814453125,363.1256408691406,37.7938232421875,109849,186.99203910167734,210.12428283691406,"[923.3427887372666, 611.1910349661808]",5.372491359710693,109202,0,3
cyl4,2,0.3,0.2857725280259835,0.6782906941726253,cyl4_d0.30_r2.png,1788541950.0319774,-0.015398984769299063,-0.0047631411380125496,-0.6782906941726253,0.0003913455830475976,-0.00018682666558753058,-0.00015224831075886237,37.83921432495117,363.127227783203,37.6909065246582,135285,207.51518728125447,224.0930633544922,"[925.5448275862069, 601.3981298739698]",7.185865879058838,134848,0,3
cyl4,2,0.4,0.384050570344602,0.8863528797004505,cyl4_d0.40_r2.png,1788541956.6398954,-0.011319956849128232,0.0014764493056533823,-0.8863528797004505,0.0004257649877975805,-0.00014990628837882047,-0.0004924984880423811,37.8321533203125,363.136260986328,37.59091186523437,146728,216.1133336468975,233.2277374267578,"[924.6062919142904, 601.4730998855024]",8.817052841186523,146564,254,3
cyl4,2,0.5,0.48651133701472205,1.1616288225870506,cyl4_d0.50_r2.png,1788541963.6561193,-0.016012221041982855,-0.0029836498834885814,-1.1616288225870506,0.0004696160487740464,-0.00039720351667611454,-0.00012861540347981483,37.8318977355957,363.1405639648437,37.48567962646484,155693,222.61765677864128,238.62503051757812,"[924.8681058236401, 599.8139608074865]",10.353694915771484,155566,471,3
cyl4,2,0.6,0.5892335965713968,1.4235117859296964,cyl4_d0.60_r2.png,1788541970.8804376,-0.021627964182177807,-0.0057163642916624015,-1.4235117859296964,0.000735292474381477,-0.00027309181686461793,-4.754176535195498e-05,37.83316040039062,363.1439208984375,37.3909111022949,161692,226.86595627557142,241.69619750976562,"[923.888671053608, 598.5950820077678]",11.87310791015625,161465,6236,3
cyl4,3,0.1,0.08752183388466506,0.234292557946938,cyl4_d0.10_r3.png,1788541977.4888546,-0.011412881637710015,0.008078925407917482,-0.234292557946938,7.776492705404148e-05,0.00018177799142614636,6.91311845860909e-05,37.82984161376953,363.162139892578,37.8962287902832,21858,83.41233417310234,136.73342895507812,"[882.5284106505627, 702.0957086650196]",4.452544689178467,21351,0,3
cyl4,3,0.2,0.18966588753415792,0.43481455591303586,cyl4_d0.20_r3.png,1788541983.4729884,-0.015270824903247871,-0.01494372502636132,-0.43481455591303586,0.0005253122055722398,-0.0002466281219532407,-0.00031743727337683045,37.8296661376953,363.1659851074218,37.7913818359375,107746,185.1934582990412,209.79360961914062,"[921.8508807751564, 616.0371057858297]",5.424466609954834,107396,0,3
cyl4,3,0.3,0.2878547731426728,0.6800062847448174,cyl4_d0.30_r3.png,1788541989.8736658,-0.013182268067205172,-0.013598726217982282,-0.6800062847448174,0.0009132222049378997,-0.00022584659987680554,-0.0003900367845084851,37.82925033569336,363.1682739257812,37.6908950805664,133930,206.4733470852717,226.82656860351562,"[923.2936832673785, 603.9552676771448]",7.122566223144531,133616,0,3
cyl4,3,0.4,0.3860873444377759,0.9245922971181528,cyl4_d0.40_r3.png,1788541996.4774323,-0.010603784848525422,-0.013000072946381992,-0.9245922971181528,0.0007267893119626501,-0.00025726623661369573,-0.00023971537984008863,37.82612991333008,363.1585998535156,37.58609771728515,146276,215.78020509634374,233.3268280029297,"[923.2828351882742, 603.7746998824141]",8.739216804504395,146096,313,3
cyl4,3,0.5,0.4877901252528929,1.1580716908955595,cyl4_d0.50_r3.png,1788542003.4982045,-0.012529908539637447,-0.010928704058531302,-1.1580716908955595,0.0008993138809784528,-0.0004950048233469673,-0.00032364042701749085,37.82665252685547,363.1602783203125,37.49062347412109,154677,221.8901040273094,238.69207763671875,"[923.6089075945357, 601.5338479541238]",10.270378112792969,154355,1278,3
cyl4,3,0.6,0.5836059161360403,1.4519604506781292,cyl4_d0.60_r3.png,1788542010.7222157,-0.014493346893968351,-0.018809651099834568,-1.4519604506781292,0.0011987119540997765,-0.0005553732967411406,0.0002040809962083223,37.8250732421875,363.1614990234375,37.39077377319336,160968,226.35747338939888,239.91734313964844,"[923.1606281993936, 600.5785808359426]",11.843435287475586,160810,9672,3
