t,at,where,Fx,Fy,Fz,Tx,Ty,Tz
1788871621.799992,2026-09-08T21:47:01.799983,tare,0.0,0.0,0.0,0.0,0.0,0.0
1788871878.187066,2026-09-08T21:51:18.187047,between normal and shear blocks,0.04933,0.06834,0.04104,0.00105,-0.00046,0.0023
