sensor,width_px,height_px,split,seed,fz_mae,fz_rmse,fz_mae_baseline,fz_r2,lat_mae,lat_mae_baseline,lat_r2,lat_mae_shear,fz_mae_normal,n_test_shear,n_test_normal,norm,n_train,n_val,n_test,fz_range,tx_mae,ty_mae,tz_mae,epochs,epochs_run,best_epoch,train_loss,val_loss,batch,micro_batch,accum,seconds
hard_3mm_r1,640,360,cycle,2,0.09738065302371979,0.11501472443342209,0.363511323928833,0.9341976642608643,0.03829888999462128,0.135903999209404,0.8915504217147827,0.04913283884525299,0.10478820651769638,70,85,anti,721,124,155,2.000200033187866,0.0008881317917257547,0.000887230911757797,0.00013665480946656317,30,30,29,0.16265246177017276,0.3139699274493802,64,44,1,59.9
hard_3mm_r1,426,240,cycle,0,0.0902673751115799,0.11372829228639603,0.363511323928833,0.9356614351272583,0.03837420418858528,0.135903999209404,0.9103781580924988,0.049766093492507935,0.10754947364330292,70,85,anti,721,124,155,2.000200033187866,0.0014150695642456412,0.0008660438470542431,0.00015497409913223237,30,30,28,0.16153129625254298,0.35086740985993414,64,64,1,28.2
hard_3mm_r1,426,240,cycle,1,0.1840212196111679,0.20401440560817719,0.363511323928833,0.7929592132568359,0.035008933395147324,0.135903999209404,0.8976780772209167,0.05473153293132782,0.18635259568691254,70,85,anti,721,124,155,2.000200033187866,0.002504885895177722,0.0007963096140883863,0.00013571925228461623,30,30,28,0.14808865129203638,0.3703655119865171,64,64,1,27.5
hard_3mm_r1,426,240,cycle,2,0.12361286580562592,0.15034522116184235,0.363511323928833,0.8875619173049927,0.03383563086390495,0.135903999209404,0.9059717655181885,0.05098913609981537,0.15469370782375336,70,85,anti,721,124,155,2.000200033187866,0.0007972259190864861,0.0008062299457378685,0.000145837344462052,30,30,28,0.18809158494502265,0.3573130638368668,64,64,1,26.5
hard_3mm_r1,320,180,cycle,0,0.1449638158082962,0.17401275038719177,0.363511323928833,0.8493752479553223,0.05369957908987999,0.135903999209404,0.8323091864585876,0.061139754951000214,0.16440673172473907,70,85,anti,721,124,155,2.000200033187866,0.0009002101724036038,0.0011358081828802824,0.00014557545364368707,30,30,27,0.1721019293498067,0.3999286159392326,64,64,1,14.2
hard_3mm_r1,320,180,cycle,1,0.11796877533197403,0.15466710925102234,0.363511323928833,0.8810046315193176,0.03767825663089752,0.135903999209404,0.8740578889846802,0.05482259392738342,0.12124502658843994,70,85,anti,721,124,155,2.000200033187866,0.0013217724626883864,0.0018237633630633354,0.00013967978884465992,30,30,27,0.18044514001325165,0.3261558932642783,64,64,1,12.7
hard_3mm_r1,320,180,cycle,2,0.1168336421251297,0.14270393550395966,0.363511323928833,0.8987007737159729,0.03761375695466995,0.135903999209404,0.906144380569458,0.04936749115586281,0.1148330345749855,70,85,anti,721,124,155,2.000200033187866,0.001299613737501204,0.0009010736830532551,0.00014316177112050354,30,30,29,0.1521913648147689,0.31057614664877614,64,64,1,13.3
hard_3mm_r1,160,90,cycle,0,0.2056138664484024,0.24977271258831024,0.363511323928833,0.6896697282791138,0.040828339755535126,0.135903999209404,0.9070478081703186,0.04004102945327759,0.21505920588970184,70,85,anti,721,124,155,2.000200033187866,0.0013014726573601365,0.001223002327606082,0.00015256529150065035,30,30,25,0.23906810472147144,0.3977956771850586,64,64,1,5.6
hard_3mm_r1,160,90,cycle,1,0.1865243911743164,0.23910686373710632,0.363511323928833,0.7156074047088623,0.045039091259241104,0.135903999209404,0.8841030597686768,0.043983299285173416,0.21427883207798004,70,85,anti,721,124,155,2.000200033187866,0.0010481063509359956,0.0009581224294379354,0.00014267997175920755,30,30,24,0.19200570176610007,0.40038671801167147,64,64,1,3.9
hard_3mm_r1,160,90,cycle,2,0.21290980279445648,0.26233193278312683,0.363511323928833,0.657676637172699,0.029223527759313583,0.135903999209404,0.9342135190963745,0.04045205935835838,0.26194968819618225,70,85,anti,721,124,155,2.000200033187866,0.0009585763327777386,0.001116868807002902,0.0001435980520909652,30,30,24,0.2550106683485055,0.3807872956798923,64,64,1,4.9
hard_3mm_r1,80,45,cycle,0,0.3169500529766083,0.4512389898300171,0.363511323928833,-0.012855291366577148,0.040102213621139526,0.135903999209404,0.8710198998451233,0.05904935300350189,0.5264739990234375,70,85,anti,721,124,155,2.000200033187866,0.0018230290152132511,0.0014888789737597108,0.00013503193622455,30,30,5,0.48631663329062286,0.48081867156490204,64,64,1,4.0
hard_3mm_r1,80,45,cycle,1,0.361100971698761,0.462557852268219,0.363511323928833,-0.06430542469024658,0.0445568673312664,0.135903999209404,0.8675801753997803,0.051813844591379166,0.521510899066925,70,85,anti,721,124,155,2.000200033187866,0.001200417522341013,0.0014815768226981163,0.0001274698879569769,30,30,19,0.3971372219461343,0.47314111648067353,64,64,1,2.3
hard_3mm_r1,80,45,cycle,2,0.3290497064590454,0.4521256387233734,0.363511323928833,-0.01683962345123291,0.027772191911935806,0.135903999209404,0.9322057962417603,0.04237443953752518,0.5017113089561462,70,85,anti,721,124,155,2.000200033187866,0.0009487558854743838,0.0017767109675332904,0.00012859824346378446,30,30,13,0.43646384674368555,0.44444954779840284,64,64,1,2.3
hard_3mm_r1,48,27,cycle,0,0.33979612588882446,0.4665263891220093,0.363511323928833,-0.08264636993408203,0.04726777970790863,0.135903999209404,0.84452223777771,0.056909676641225815,0.5358421206474304,70,85,anti,721,124,155,2.000200033187866,0.0008626569760963321,0.0008733445429243147,0.0001264163147425279,30,30,29,0.345633914169756,0.4198862814134167,64,64,1,3.1
hard_3mm_r1,48,27,cycle,1,0.32543161511421204,0.4589529037475586,0.363511323928833,-0.047780752182006836,0.03108956478536129,0.135903999209404,0.9171581268310547,0.048798758536577225,0.5375512838363647,70,85,anti,721,124,155,2.000200033187866,0.001205864013172686,0.0009842606959864497,0.00012818512914236635,30,30,24,0.36089525474093326,0.40507810346541867,64,64,1,2.1
hard_3mm_r1,48,27,cycle,2,0.3460114896297455,0.4742681384086609,0.363511323928833,-0.11887633800506592,0.030291784554719925,0.135903999209404,0.8732195496559143,0.04883766546845436,0.535111665725708,70,85,anti,721,124,155,2.000200033187866,0.0006511756218969822,0.0006780356634408236,0.0001369762176182121,30,30,27,0.3358304212890286,0.384966250388853,64,64,1,2.1
hard_3mm_r1,32,18,cycle,0,0.3407624661922455,0.4682552218437195,0.363511323928833,-0.09068524837493896,0.04778352007269859,0.135903999209404,0.8528084754943848,0.04874623939394951,0.537246584892273,70,85,anti,721,124,155,2.000200033187866,0.000847810588311404,0.0010948826093226671,0.0001312384265474975,30,30,30,0.4274225645025626,0.42281470760222406,64,64,1,3.5
hard_3mm_r1,32,18,cycle,1,0.3365574777126312,0.4580112397670746,0.363511323928833,-0.04348564147949219,0.05372309684753418,0.135903999209404,0.8271456360816956,0.04401634261012077,0.5318629741668701,70,85,anti,721,124,155,2.000200033187866,0.0008422968094237149,0.0009068116778507829,0.00012429575144778937,30,30,29,0.36891539649063937,0.4349248332362021,64,64,1,2.4
hard_3mm_r1,32,18,cycle,2,0.34075820446014404,0.4561081826686859,0.363511323928833,-0.034832119941711426,0.03811027109622955,0.135903999209404,0.8639410734176636,0.061984505504369736,0.53642338514328,70,85,anti,721,124,155,2.000200033187866,0.0008486479637213051,0.0008896664367057383,0.00013165583368390799,30,30,28,0.4143979870165271,0.42740546503374655,64,64,1,2.4
hard_3mm_r1,16,9,cycle,0,0.37122872471809387,0.5075623989105225,0.363511323928833,-0.28148365020751953,0.08157888799905777,0.135903999209404,0.45325523614883423,0.10689413547515869,0.5386931300163269,70,85,anti,721,124,155,2.000200033187866,0.0017250718083232641,0.0014146286994218826,0.00013446998491417617,30,30,24,0.513647693205475,0.4835297369187878,64,64,1,3.9
hard_3mm_r1,16,9,cycle,1,0.36138221621513367,0.471210241317749,0.363511323928833,-0.10449481010437012,0.07642515003681183,0.135903999209404,0.48812419176101685,0.11179212480783463,0.5339779853820801,70,85,anti,721,124,155,2.000200033187866,0.0016214532079175115,0.0011943277204409242,0.00013748752826359123,30,30,22,0.4680763779003974,0.4496683305309665,64,64,1,2.4
hard_3mm_r1,16,9,cycle,2,0.36834976077079773,0.5103357434272766,0.363511323928833,-0.2955261468887329,0.06763438880443573,0.135903999209404,0.6657837629318237,0.0840962827205658,0.5497199892997742,70,85,anti,721,124,155,2.000200033187866,0.001638729008845985,0.001222512568347156,0.00012816762318834662,30,30,22,0.4491925682671027,0.4527021069680491,64,64,1,2.3
hard_3mm_r1,8,5,cycle,0,0.35472917556762695,0.46838271617889404,0.363511323928833,-0.09127926826477051,0.08650853484869003,0.135903999209404,0.21002256870269775,0.13848945498466492,0.5358880758285522,70,85,anti,721,124,155,2.000200033187866,0.0018671462312340736,0.0019121135119348764,0.00015788746532052755,30,30,27,0.5150667341340762,0.5416974406088552,64,64,1,3.9
hard_3mm_r1,8,5,cycle,1,0.34777069091796875,0.46624383330345154,0.363511323928833,-0.08133530616760254,0.1089148223400116,0.135903999209404,0.161115825176239,0.10872523486614227,0.5323688983917236,70,85,anti,721,124,155,2.000200033187866,0.0019326119218021631,0.0019829454831779003,0.00013671991473529488,30,30,28,0.45520626258585556,0.5329312662924489,64,64,1,2.3
hard_3mm_r1,8,5,cycle,2,0.35406506061553955,0.47257542610168457,0.363511323928833,-0.11090385913848877,0.11437028646469116,0.135903999209404,0.09695184230804443,0.11034654825925827,0.5314764976501465,70,85,anti,721,124,155,2.000200033187866,0.0017468705773353577,0.0018824308644980192,0.00013618705270346254,30,30,30,0.43982636217601423,0.5051181239466513,64,64,1,2.2
hard_3mm_r2,854,480,cycle,0,0.0694723054766655,0.0889909416437149,0.3390273451805115,0.955163300037384,0.04269962012767792,0.23993933200836182,0.948682427406311,0.061827030032873154,0.08023370802402496,58,51,anti,723,168,109,2.090240001678467,0.0014202320016920567,0.00099476077593863,0.00019316974794492126,30,30,25,0.17508035527225352,0.2716654908089411,64,24,3,120.7
hard_3mm_r2,854,480,cycle,1,0.08520987629890442,0.10408556461334229,0.3390273451805115,0.9386628866195679,0.04380787909030914,0.23993933200836182,0.9539122581481934,0.05398121103644371,0.0832577496767044,58,51,anti,723,168,109,2.090240001678467,0.0011788741685450077,0.0008624904439784586,0.00019519611669238657,30,30,30,0.1473812186371736,0.265522233077458,64,24,3,119.6
hard_3mm_r2,854,480,cycle,2,0.07786388695240021,0.09630853682756424,0.3390273451805115,0.947486400604248,0.04312244430184364,0.23993933200836182,0.9563119411468506,0.05961824581027031,0.10489552468061447,58,51,anti,723,168,109,2.090240001678467,0.001296149450354278,0.0009312276961281896,0.0002073207579087466,30,30,29,0.15462833997454717,0.2651934836591993,64,24,3,113.9
hard_3mm_r2,640,360,cycle,0,0.14192502200603485,0.16783663630485535,0.3390273451805115,0.8405165076255798,0.04733281955122948,0.23993933200836182,0.9505565166473389,0.05856715142726898,0.12765617668628693,58,51,anti,723,168,109,2.090240001678467,0.0013926392421126366,0.0009111227700486779,0.0001807850057957694,30,30,30,0.12995711533690224,0.2840463604245867,64,44,1,63.7
hard_3mm_r2,640,360,cycle,1,0.07687431573867798,0.09503395110368729,0.3390273451805115,0.9488672018051147,0.06890649348497391,0.23993933200836182,0.9101011753082275,0.08712603896856308,0.08128833770751953,58,51,anti,723,168,109,2.090240001678467,0.0016289523337036371,0.0012565699871629477,0.00017372291767969728,30,30,17,0.2537250531989344,0.2704430591492426,64,44,1,61.1
hard_3mm_r2,640,360,cycle,2,0.15888190269470215,0.18566444516181946,0.3390273451805115,0.8048359751701355,0.040229957550764084,0.23993933200836182,0.9569413661956787,0.05621318146586418,0.20833279192447662,58,51,anti,723,168,109,2.090240001678467,0.0014202083693817258,0.0008408904541283846,0.00019478300237096846,30,30,18,0.25970763157677024,0.31595695586431594,64,44,1,61.0
hard_3mm_r2,426,240,cycle,0,0.2787858545780182,0.3061519265174866,0.3390273451805115,0.46934014558792114,0.047981467097997665,0.23993933200836182,0.943696916103363,0.06512699276208878,0.26900845766067505,58,51,anti,723,168,109,2.090240001678467,0.001730260788463056,0.0008558931876905262,0.00018164854554925114,30,30,27,0.13904606158307975,0.3218625159490676,64,64,1,29.1
hard_3mm_r2,426,240,cycle,1,0.0818495899438858,0.1057865098118782,0.3390273451805115,0.9366418123245239,0.04275992885231972,0.23993933200836182,0.9495559930801392,0.06641867756843567,0.12895891070365906,58,51,anti,723,168,109,2.090240001678467,0.0013939229538664222,0.0008888369193300605,0.00017416612536180764,30,30,30,0.1377797855546036,0.27548783733731225,64,64,1,27.6
hard_3mm_r2,426,240,cycle,2,0.09913419932126999,0.11565227061510086,0.3390273451805115,0.9242730140686035,0.05316707491874695,0.23993933200836182,0.9421942234039307,0.05922144278883934,0.1275106519460678,58,51,anti,723,168,109,2.090240001678467,0.0020928268786519766,0.0008539119153283536,0.00021697160264011472,30,30,29,0.12629682493407696,0.2804621685118902,64,64,1,26.6
hard_3mm_r2,320,180,cycle,0,0.09184595942497253,0.114988774061203,0.3390273451805115,0.9251394271850586,0.04277120903134346,0.23993933200836182,0.9544761180877686,0.056847840547561646,0.1281103789806366,58,51,anti,723,168,109,2.090240001678467,0.0012511202367022634,0.0008164423052221537,0.0002136590628651902,30,30,30,0.13578789626579232,0.2832771255856469,64,64,1,14.4
hard_3mm_r2,320,180,cycle,1,0.09705359488725662,0.11752445250749588,0.3390273451805115,0.9218014478683472,0.046141400933265686,0.23993933200836182,0.951653242111206,0.058018170297145844,0.11470126360654831,58,51,anti,723,168,109,2.090240001678467,0.001473845448344946,0.0010576717322692275,0.00017246727657038718,30,30,27,0.1637752745326294,0.28996284235091435,64,64,1,13.0
hard_3mm_r2,320,180,cycle,2,0.13377007842063904,0.15700936317443848,0.3390273451805115,0.860429584980011,0.05156567320227623,0.23993933200836182,0.9425294399261475,0.06104649603366852,0.16880899667739868,58,51,anti,723,168,109,2.090240001678467,0.0014620530419051647,0.000933733768761158,0.00020879450312349945,30,30,29,0.13799565725471633,0.288179045631772,64,64,1,13.4
hard_3mm_r2,160,90,cycle,0,0.138145312666893,0.1839432567358017,0.3390273451805115,0.808437705039978,0.042494192719459534,0.23993933200836182,0.9544834494590759,0.0548243373632431,0.18108609318733215,58,51,anti,723,168,109,2.090240001678467,0.001977694220840931,0.000926422537304461,0.00019617039652075619,30,30,29,0.14620788397465834,0.30163114411490305,64,64,1,5.8
hard_3mm_r2,160,90,cycle,1,0.1644960343837738,0.20134733617305756,0.3390273451805115,0.7704728841781616,0.06936188787221909,0.23993933200836182,0.9041814804077148,0.08824370056390762,0.20024755597114563,58,51,anti,723,168,109,2.090240001678467,0.001568829407915473,0.0010452860733494163,0.00022542067745234817,30,30,20,0.2842514247815144,0.33708490076519193,64,64,1,3.9
hard_3mm_r2,160,90,cycle,2,0.12966550886631012,0.19232124090194702,0.3390273451805115,0.7905903458595276,0.07874982059001923,0.23993933200836182,0.8963441848754883,0.07633207738399506,0.19956888258457184,58,51,anti,723,168,109,2.090240001678467,0.0016518705524504185,0.0011043718550354242,0.00023629200586583465,30,30,26,0.18126762160621737,0.33160303887866793,64,64,1,5.2
hard_3mm_r2,80,45,cycle,0,0.2773253321647644,0.3845764696598053,0.3390273451805115,0.1626487374305725,0.05392569676041603,0.23993933200836182,0.9314439296722412,0.07564042508602142,0.4443973898887634,58,51,anti,723,168,109,2.090240001678467,0.0015851010102778673,0.0012886326294392347,0.0001870513951871544,30,30,30,0.18765802502137496,0.38095026924496606,64,64,1,4.0
hard_3mm_r2,80,45,cycle,1,0.36290231347084045,0.4997919499874115,0.3390273451805115,-0.4142322540283203,0.07552400976419449,0.23993933200836182,0.8979362845420837,0.07204387336969376,0.5355207324028015,58,51,anti,723,168,109,2.090240001678467,0.00235178554430604,0.0012317702639847994,0.00020637606212403625,30,30,29,0.24328609983620966,0.3954026358468192,64,64,1,2.3
hard_3mm_r2,80,45,cycle,2,0.28840014338493347,0.4125868082046509,0.3390273451805115,0.03623110055923462,0.06275258213281631,0.23993933200836182,0.904477596282959,0.06249849870800972,0.4437553584575653,58,51,anti,723,168,109,2.090240001678467,0.0020670818630605936,0.001166783506050706,0.00018807483138516545,30,30,29,0.2426932923196922,0.40064421154203866,64,64,1,2.3
hard_3mm_r2,48,27,cycle,0,0.2881982922554016,0.40403586626052856,0.3390273451805115,0.07576560974121094,0.05579617619514465,0.23993933200836182,0.9318355321884155,0.061486270278692245,0.5029546618461609,58,51,anti,723,168,109,2.090240001678467,0.0012725505512207747,0.0012649280251935124,0.00018021756841335446,30,30,30,0.2891838118578224,0.4060415881020682,64,64,1,3.1
hard_3mm_r2,48,27,cycle,1,0.3322608768939972,0.44534313678741455,0.3390273451805115,-0.12287592887878418,0.06699778884649277,0.23993933200836182,0.853805422782898,0.09190353751182556,0.5054024457931519,58,51,anti,723,168,109,2.090240001678467,0.0019441626500338316,0.002516284119337797,0.00016845484788063914,30,30,27,0.34065048262621195,0.4656105495634533,64,64,1,2.1
hard_3mm_r2,48,27,cycle,2,0.2806136906147003,0.4028242528438568,0.3390273451805115,0.08130049705505371,0.061928633600473404,0.23993933200836182,0.9082352519035339,0.08814959973096848,0.497204452753067,58,51,anti,723,168,109,2.090240001678467,0.0014147204346954823,0.0012169887777417898,0.00016900035552680492,30,30,12,0.38406554231340295,0.3931661673954555,64,64,1,2.1
hard_3mm_r2,32,18,cycle,0,0.2851708233356476,0.41020920872688293,0.3390273451805115,0.047306835651397705,0.06242749094963074,0.23993933200836182,0.8933993577957153,0.08305950462818146,0.5063537359237671,58,51,anti,723,168,109,2.090240001678467,0.0016985252732411027,0.0013090765569359064,0.000206841723411344,30,30,21,0.4223728259074737,0.40779064950488864,64,64,1,3.5
hard_3mm_r2,32,18,cycle,1,0.32966113090515137,0.47299516201019287,0.3390273451805115,-0.2666471004486084,0.06425842642784119,0.23993933200836182,0.9052603244781494,0.08808915317058563,0.5731227397918701,58,51,anti,723,168,109,2.090240001678467,0.0015602718340232968,0.0016214356292039156,0.00016738317208364606,30,30,26,0.44610318240618146,0.43821896825517925,64,64,1,2.5
hard_3mm_r2,32,18,cycle,2,0.4115317165851593,0.5793318152427673,0.3390273451805115,-0.9001897573471069,0.07460523396730423,0.23993933200836182,0.8321600556373596,0.10978589206933975,0.5022762417793274,58,51,anti,723,168,109,2.090240001678467,0.0028226140420883894,0.00366161554120481,0.00019571310258470476,30,30,27,0.47328172317019473,0.5217675254458473,64,64,1,2.4
hard_3mm_r2,16,9,cycle,0,0.2917831838130951,0.4192168712615967,0.3390273451805115,0.005007743835449219,0.06767851114273071,0.23993933200836182,0.8780388236045837,0.1079891249537468,0.516601026058197,58,51,anti,723,168,109,2.090240001678467,0.0016468981048092246,0.0015884630847722292,0.00019145150145050138,30,30,29,0.382250119706572,0.4362866992042178,64,64,1,3.9
hard_3mm_r2,16,9,cycle,1,0.31208276748657227,0.4213448166847229,0.3390273451805115,-0.005119204521179199,0.08002551645040512,0.23993933200836182,0.794285774230957,0.13248620927333832,0.5111626386642456,58,51,anti,723,168,109,2.090240001678467,0.0017962794518098235,0.001451093121431768,0.00020734472491312772,30,30,27,0.4024440691513969,0.45516845158168245,64,64,1,2.4
hard_3mm_r2,16,9,cycle,2,0.3201015591621399,0.4403800666332245,0.3390273451805115,-0.09798789024353027,0.10312875360250473,0.23993933200836182,0.7569348812103271,0.14248138666152954,0.5045456886291504,58,51,anti,723,168,109,2.090240001678467,0.0018677862826734781,0.0027611444238573313,0.0001991738536162302,30,30,25,0.4517048219757291,0.4627885477883475,64,64,1,2.4
hard_3mm_r2,8,5,cycle,0,0.3061830401420593,0.4232393801212311,0.3390273451805115,-0.01417839527130127,0.08469051122665405,0.23993933200836182,0.7898305654525757,0.1411679983139038,0.5145808458328247,58,51,anti,723,168,109,2.090240001678467,0.00220480770803988,0.0015199043555185199,0.00017936860967893153,30,30,30,0.42513378428225695,0.4871450038183303,64,64,1,4.0
hard_3mm_r2,8,5,cycle,1,0.34666985273361206,0.46787941455841064,0.3390273451805115,-0.2393960952758789,0.16657716035842896,0.23993933200836182,-1.1177701950073242,0.27642688155174255,0.5160476565361023,58,51,anti,723,168,109,2.090240001678467,0.0026423095259815454,0.0020424926187843084,0.00020322036289144307,30,30,30,0.4622741767809434,0.4757891268957229,64,64,1,2.3
hard_3mm_r2,8,5,cycle,2,0.3298506736755371,0.4950281083583832,0.3390273451805115,-0.38740086555480957,0.15446874499320984,0.23993933200836182,0.1561397910118103,0.23869319260120392,0.5141703486442566,58,51,anti,723,168,109,2.090240001678467,0.0032386640086770058,0.002317263977602124,0.00021279243810568005,30,30,23,0.43887868593672336,0.4805011408669608,64,64,1,3.3
medium_1mm_r1,854,480,cycle,0,0.08268531411886215,0.10944384336471558,0.2810598909854889,0.9167963862419128,0.02623266540467739,0.13500180840492249,0.9503499269485474,0.03510564565658569,0.09050295501947403,103,109,anti,663,125,212,2.0367698669433594,0.0005860346718691289,0.0008840286755003035,0.00016385213530156761,30,30,29,0.16037373071702177,0.2797798442840576,64,24,3,103.5
medium_1mm_r1,854,480,cycle,1,0.0740392878651619,0.09827364981174469,0.2810598909854889,0.9329137206077576,0.027890194207429886,0.13500180840492249,0.9437977075576782,0.03868285194039345,0.08503367751836777,103,109,anti,663,125,212,2.0367698669433594,0.0005894100177101791,0.0007001907215453684,0.00016866641817614436,30,30,29,0.1588051709294499,0.2715635757446289,64,24,3,103.3
medium_1mm_r1,854,480,cycle,2,0.09412066638469696,0.11877017468214035,0.2810598909854889,0.9020116925239563,0.03315655142068863,0.13500180840492249,0.9278299808502197,0.03800120949745178,0.08548840880393982,103,109,anti,663,125,212,2.0367698669433594,0.0005522766732610762,0.001004295307211578,0.00017636259144637734,30,30,29,0.17963200456955852,0.2731481018066406,64,24,3,102.8
medium_1mm_r1,640,360,cycle,0,0.09439393877983093,0.11913984268903732,0.2810598909854889,0.9014008045196533,0.026521602645516396,0.13500180840492249,0.9340153932571411,0.04033853858709335,0.10244794934988022,103,109,anti,663,125,212,2.0367698669433594,0.0006736607756465673,0.0006746943690814078,0.00016659921675454825,30,30,28,0.13805899927519025,0.29845691680908204,64,44,1,58.5
medium_1mm_r1,640,360,cycle,1,0.12831442058086395,0.1550924926996231,0.2810598909854889,0.8329136967658997,0.02432706393301487,0.13500180840492249,0.9497431516647339,0.03499935567378998,0.14594191312789917,103,109,anti,663,125,212,2.0367698669433594,0.0014358402695506811,0.0007030239794403315,0.0001998080697376281,30,30,25,0.1932617102273449,0.31938372802734377,64,44,1,56.8
medium_1mm_r1,640,360,cycle,2,0.10875996947288513,0.13422834873199463,0.2810598909854889,0.8748450875282288,0.023114746436476707,0.13500180840492249,0.9539174437522888,0.03354397416114807,0.11439184844493866,103,109,anti,663,125,212,2.0367698669433594,0.0005541483988054097,0.0007315078983083367,0.00017549748008605093,30,30,27,0.128136358110074,0.31425850677490236,64,44,1,55.4
medium_1mm_r1,426,240,cycle,0,0.11911288648843765,0.1482200175523758,0.2810598909854889,0.8473934531211853,0.033107466995716095,0.13500180840492249,0.9255218505859375,0.04161440581083298,0.1082724928855896,103,109,anti,663,125,212,2.0367698669433594,0.0006643350934609771,0.0006742066470906138,0.0001654996449360624,30,30,25,0.14959960178012763,0.3088924560546875,64,64,1,26.4
medium_1mm_r1,426,240,cycle,1,0.09065411239862442,0.11821256577968597,0.2810598909854889,0.9029296636581421,0.026603316888213158,0.13500180840492249,0.9426994323730469,0.0380680076777935,0.091097891330719,103,109,anti,663,125,212,2.0367698669433594,0.0008914920617826283,0.0007479318883270025,0.00017007067799568176,30,30,29,0.17263233248105056,0.32037834167480467,64,64,1,24.5
medium_1mm_r1,426,240,cycle,2,0.10977578908205032,0.13655008375644684,0.2810598909854889,0.870478093624115,0.042585842311382294,0.13500180840492249,0.8964650630950928,0.04319196194410324,0.0934501439332962,103,109,anti,663,125,212,2.0367698669433594,0.000579205749090761,0.0007658776012249291,0.00016526573745068163,30,30,26,0.24063837905814744,0.30540670776367185,64,64,1,23.3
medium_1mm_r1,320,180,cycle,0,0.12423045933246613,0.15746761858463287,0.2810598909854889,0.8277568817138672,0.034101054072380066,0.13500180840492249,0.929721474647522,0.036149680614471436,0.1283651441335678,103,109,anti,663,125,212,2.0367698669433594,0.0006086302455514669,0.0009487566421739757,0.00016179859812837094,30,30,28,0.15955946707977248,0.2928884887695313,64,64,1,12.8
medium_1mm_r1,320,180,cycle,1,0.12416708469390869,0.15904110670089722,0.2810598909854889,0.8242974281311035,0.0247458778321743,0.13500180840492249,0.954071581363678,0.03416319563984871,0.10723123699426651,103,109,anti,663,125,212,2.0367698669433594,0.0005834526964463294,0.000821518711745739,0.00016995510668493807,30,30,25,0.1806486138391279,0.31049685668945315,64,64,1,12.2
medium_1mm_r1,320,180,cycle,2,0.14550763368606567,0.176004096865654,0.2810598909854889,0.7848184704780579,0.027943305671215057,0.13500180840492249,0.9420169591903687,0.03986457735300064,0.14491285383701324,103,109,anti,663,125,212,2.0367698669433594,0.0006044863257557154,0.0007076048059388995,0.00018120018648914993,30,30,30,0.14076945540771946,0.3139141540527344,64,64,1,12.3
medium_1mm_r1,160,90,cycle,0,0.12077163904905319,0.1545981913805008,0.2810598909854889,0.8339769840240479,0.02535659819841385,0.13500180840492249,0.9532068967819214,0.03404860943555832,0.1415509730577469,103,109,anti,663,125,212,2.0367698669433594,0.0010239544790238142,0.0005580587894655764,0.00017727878002915531,30,30,30,0.1914380794197186,0.3252149124145508,64,64,1,5.7
medium_1mm_r1,160,90,cycle,1,0.12724339962005615,0.1679230034351349,0.2810598909854889,0.804124653339386,0.047247618436813354,0.13500180840492249,0.8775477409362793,0.042978834360837936,0.15292580425739288,103,109,anti,663,125,212,2.0367698669433594,0.0009647434344515204,0.0009861947037279606,0.00019588919531088322,30,30,27,0.22115013142696513,0.31911416625976563,64,64,1,4.2
medium_1mm_r1,160,90,cycle,2,0.13776381313800812,0.17249205708503723,0.2810598909854889,0.7933204174041748,0.02835008315742016,0.13500180840492249,0.939692497253418,0.03933771699666977,0.16330279409885406,103,109,anti,663,125,212,2.0367698669433594,0.0006884013419039547,0.0005598421557806432,0.000177650130353868,30,30,30,0.1381832039374212,0.3126275329589844,64,64,1,3.0
medium_1mm_r1,80,45,cycle,0,0.20909996330738068,0.2671526372432709,0.2810598909854889,0.5042321681976318,0.042016856372356415,0.13500180840492249,0.9033792018890381,0.040121350437402725,0.27901291847229004,103,109,anti,663,125,212,2.0367698669433594,0.0008310248958878219,0.0005917532253079116,0.0001621773117221892,30,30,28,0.25026317023943273,0.3200124969482422,64,64,1,3.1
medium_1mm_r1,80,45,cycle,1,0.1784697324037552,0.24843180179595947,0.2810598909854889,0.5712800025939941,0.03728640452027321,0.13500180840492249,0.9179865717887878,0.03753102943301201,0.25456488132476807,103,109,anti,663,125,212,2.0367698669433594,0.0006125671206973493,0.0011444137198850513,0.00018334297055844218,30,30,27,0.24922007205439548,0.3328161468505859,64,64,1,2.1
medium_1mm_r1,80,45,cycle,2,0.21339085698127747,0.2913655936717987,0.2810598909854889,0.4102935194969177,0.02401435188949108,0.13500180840492249,0.9613214731216431,0.031103283166885376,0.30842331051826477,103,109,anti,663,125,212,2.0367698669433594,0.0010494239395484328,0.0008406350389122963,0.00017237672000192106,30,30,30,0.2127214333949945,0.31135977172851564,64,64,1,2.2
medium_1mm_r1,48,27,cycle,0,0.22880001366138458,0.32670244574546814,0.2810598909854889,0.25858020782470703,0.026182502508163452,0.13500180840492249,0.9416302442550659,0.039523690938949585,0.36617034673690796,103,109,anti,663,125,212,2.0367698669433594,0.0006436363910324872,0.000745968718547374,0.00019011052791029215,30,30,27,0.2808947671053097,0.3356452331542969,64,64,1,3.0
