approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.3775449161637141,3.711824770354956e-05,0.005641169390511891,0,26.372275576318494,0.4,False
1,0.7495586095122491,-0.009810442416915168,-0.004363459864586616,0,26.372275576318494,0.4,False
1,1.1366818411728445,0.37972567291392223,0.38498218222747765,34593,26.372275576318494,0.4,False
1,1.1475174423462065,0.398683001378486,0.4037987958623745,50733,26.372275576318494,0.02,True
1,1.172574694754985,0.4408264357946578,0.44577334977510075,55065,26.372275576318494,0.02,True
1,1.2037219519105875,0.5169673173899988,0.5217485806363072,59461,26.372275576318494,0.02,True
1,1.222710471462861,0.5607823700408096,0.5654096386892945,65142,26.372275576318494,0.02,True
1,1.2376822108056906,0.5570955171967716,0.5615554466594602,69531,26.372275576318494,0.02,True
1,1.2551074790303218,0.6279301072856465,0.6322174976193111,72640,26.372275576318494,0.02,True
1,1.274881562330478,0.6675450270520797,0.6716741811324909,76198,26.372275576318494,0.02,True
1,1.2966589370100543,0.7478768704827912,0.7518531031863773,80075,26.372275576318494,0.02,True
1,1.321621150305134,0.8097448725928945,0.8135628830526713,85677,26.372275576318494,0.02,True
1,1.332418613961444,0.8553415270987084,0.8589677031035734,91391,26.372275576318494,0.02,True
1,1.359633316106379,0.9248398624486073,0.9282959810173225,94666,26.372275576318494,0.02,True
1,1.3750362655604675,0.9931034334660844,0.9963847824071138,97263,26.372275576318494,0.02,True
1,1.3944420539194944,1.0621459580083346,1.0652491560970332,100605,26.372275576318494,0.02,True
1,1.4004809415639201,1.0916586077426897,1.0945735300540804,103471,26.372275576318494,0.02,True
1,1.4334073824019207,1.199259755534793,1.2019755727685635,107513,26.372275576318494,0.02,True
