t,at,where,Fx,Fy,Fz,Tx,Ty,Tz
1788873674.273450,2026-09-08T22:21:14.273441,tare,0.0,0.0,0.0,0.0,0.0,0.0
1788873916.935920,2026-09-08T22:25:16.935909,between normal and shear blocks,-0.04165,-0.00778,0.00287,0.00107,0.00162,0.00011
1788874030.433070,2026-09-08T22:27:10.433059,end of collect,-0.0576,-0.02184,-0.04382,0.00168,0.00193,0.00029
