sensor,width_px,cube4_raw_mae,cyl4_raw_mae,suspect_hardware,density_px_per_mm2
soft_3mm_r1,160,0.09717254239482642,0.12457782640339585,False,59.571536320483496
soft_3mm_r1,320,0.09715302808247968,0.12440799637915348,False,238.28614528193398
soft_3mm_r1,426,0.09719315070075753,0.12410425110937806,False,422.2970361443775
soft_3mm_r1,640,0.09210894031487864,0.11434889971496313,False,953.1445811277359
soft_3mm_r1,854,0.09202327726446553,0.11448983564259266,False,1697.1279134027243
soft_3mm_r1,1280,0.0984416755354699,0.1254119338023827,False,3812.5783245109437
soft_3mm_r1,1920,0.09647973649862374,0.12263593687893604,False,8578.301230149624
soft_3mm_r2,8,0.11329474224869783,0.13978968347053566,False,0.14158423832615935
soft_3mm_r2,16,0.050062548858169464,0.0841908489410166,False,0.5663369533046374
soft_3mm_r2,32,0.058473002654556204,0.06547417790259762,False,2.2653478132185496
soft_3mm_r2,48,0.062918277325475,0.06960376650657099,False,5.097032579741737
soft_3mm_r2,80,0.06373949273650227,0.07262460999752922,False,14.158423832615933
soft_3mm_r2,160,0.06527360701783873,0.07215412073399467,False,56.63369533046373
soft_3mm_r2,320,0.06516496265157436,0.0717104144450609,False,226.53478132185492
soft_3mm_r2,426,0.06459909105523802,0.0710982579794113,False,401.4709567887202
soft_3mm_r2,640,0.05687370821063097,0.06251494994655894,False,906.1391252874197
soft_3mm_r2,854,0.05649634127045053,0.062095638721144666,False,1613.4320368606445
soft_3mm_r2,1280,0.06495201512400683,0.07109895088340679,False,3624.5565011496788
soft_3mm_r2,1920,0.06112437495812153,0.06631513424779817,False,8155.252127586778
