sensor,axis,width_px,median,min,max
soft_1mm_r2,Tz,640,0.000121995282825,0.0001185360961244,0.0001400450273649
soft_1mm_r2,Tz,854,0.0001277576666325,0.0001208178873639,0.0001281069708056
soft_1mm_r2,Tz,1280,0.0001221817219629,0.0001191681221826,0.0001340893213637
soft_1mm_r2,Tz,1920,0.0001239292032551,0.0001233522780239,0.0001285202451981
soft_2mm_r1,Tx,8,0.0016390952514484,0.0010288320481777,0.002589241368696
soft_2mm_r1,Tx,16,0.0012328869197517,0.0010349458316341,0.0014615796972066
soft_2mm_r1,Tx,32,0.0007081366493366,0.0005598533898591,0.0007637849776074
soft_2mm_r1,Tx,48,0.0005851136520504,0.0005743496585637,0.0008838835638016
soft_2mm_r1,Tx,80,0.0005138681153766,0.000473487394629,0.000537343788892
soft_2mm_r1,Tx,160,0.0005261651822365,0.0003950034442823,0.0005958381225354
soft_2mm_r1,Tx,320,0.000516781816259,0.0005050269537605,0.0005549759371206
soft_2mm_r1,Tx,426,0.000663663377054,0.0004769508668687,0.0007128132274374
soft_2mm_r1,Tx,640,0.0005372435552999,0.0004635714576579,0.0006028487114235
soft_2mm_r1,Tx,854,0.0005529882619157,0.0005238691810518,0.0006380428094416
soft_2mm_r1,Tx,1280,0.0005856499774381,0.0005180796724744,0.0007158555090427
soft_2mm_r1,Tx,1920,0.0005826959968544,0.0005580861470662,0.0007932956214062
soft_2mm_r1,Ty,8,0.0022242497652769,0.0012588717509061,0.002381824189797
soft_2mm_r1,Ty,16,0.0010637041414156,0.0008335002930834,0.0010649296455085
soft_2mm_r1,Ty,32,0.000759903981816,0.0006018698913976,0.0007642293348908
soft_2mm_r1,Ty,48,0.0006416548858396,0.0005714099388569,0.0006832915823906
soft_2mm_r1,Ty,80,0.0006177613977342,0.0006084213964641,0.0011510256445035
soft_2mm_r1,Ty,160,0.0007757100393064,0.0007408664678223,0.0007757872808724
soft_2mm_r1,Ty,320,0.0007410811376757,0.0006309144082479,0.001195391989313
soft_2mm_r1,Ty,426,0.000646733038593,0.0006345899892039,0.0007164478302001
soft_2mm_r1,Ty,640,0.0007394637214019,0.0006730958702974,0.0007455329759977
soft_2mm_r1,Ty,854,0.0008225205820053,0.0007313528330996,0.0010077287442982
soft_2mm_r1,Ty,1280,0.0008637085556983,0.0007966640987433,0.0009437956614419
soft_2mm_r1,Ty,1920,0.0010815127752721,0.0008167817140929,0.0016458326717838
soft_2mm_r1,Tz,8,0.0001551572058815,0.0001451730786357,0.0001660402485867
soft_2mm_r1,Tz,16,0.0001491757284384,0.000148007136886,0.0001499289210187
soft_2mm_r1,Tz,32,0.0001444658264517,0.00014125436428,0.000152979613631
soft_2mm_r1,Tz,48,0.0001433112338418,0.0001332355168415,0.000158257986186
soft_2mm_r1,Tz,80,0.0001543696707813,0.000122996920254,0.0001602210832061
soft_2mm_r1,Tz,160,0.000168188023963,0.0001546994462842,0.0001841389457695
soft_2mm_r1,Tz,320,0.0001528370194137,0.0001414701109752,0.0001567795698065
soft_2mm_r1,Tz,426,0.0001454727898817,0.0001327489590039,0.0001714164100121
soft_2mm_r1,Tz,640,0.000139237177791,0.0001367444929201,0.0001505109539721
soft_2mm_r1,Tz,854,0.0001456000027246,0.0001435503509128,0.0001522178499726
soft_2mm_r1,Tz,1280,0.0001495974865974,0.0001487014087615,0.0001643703726585
soft_2mm_r1,Tz,1920,0.0001610101753612,0.0001372892438666,0.0001658436813158
soft_2mm_r2,Tx,8,0.0012715412303805,0.0011681218165904,0.0015433297958225
soft_2mm_r2,Tx,16,0.0007468170952051,0.0006193183362483,0.0009655170724727
soft_2mm_r2,Tx,32,0.0006899026338942,0.0005766866961494,0.0007513565942645
soft_2mm_r2,Tx,48,0.0006308789015747,0.0005776392645202,0.0009693375322967
soft_2mm_r2,Tx,80,0.0005109468474984,0.0005092859501019,0.0007468562107533
soft_2mm_r2,Tx,160,0.0007008172105997,0.0006913893157616,0.0007859046454541
soft_2mm_r2,Tx,320,0.0007084173266775,0.0005179522559046,0.0007204228895716
soft_2mm_r2,Tx,426,0.0005763855297118,0.0005539325647987,0.000722748634871
soft_2mm_r2,Tx,640,0.000882702297531,0.0005142606678418,0.0014252918772399
soft_2mm_r2,Tx,854,0.0006084713968448,0.0005809955764561,0.0008074700599536
soft_2mm_r2,Tx,1280,0.0009090933599509,0.0004724276659544,0.0010927335824817
soft_2mm_r2,Tx,1920,0.0006239798967726,0.0004913646262139,0.001026080455631
soft_2mm_r2,Ty,8,0.001530589768663,0.001254467642866,0.0019491935381665
soft_2mm_r2,Ty,16,0.0006824383162893,0.0005590853397734,0.0006885596085339
soft_2mm_r2,Ty,32,0.0005516217206604,0.0004869847325608,0.0005855346680618
soft_2mm_r2,Ty,48,0.0004187364829704,0.0003827027976512,0.0004464789526537
soft_2mm_r2,Ty,80,0.0003753934579435,0.0003179349587298,0.00049019936705
soft_2mm_r2,Ty,160,0.0005423777038231,0.0003950007376261,0.0009113847045227
soft_2mm_r2,Ty,320,0.0005652336403727,0.0005138967535458,0.000753627915401
soft_2mm_r2,Ty,426,0.0004773043037857,0.0004587513103615,0.0009230545256286
soft_2mm_r2,Ty,640,0.0005030879401601,0.0004311746743042,0.0005274330615065
soft_2mm_r2,Ty,854,0.0004932634183205,0.0004837048763874,0.0005602565943263
soft_2mm_r2,Ty,1280,0.0008480593678541,0.0006028114585205,0.0010512531735002
soft_2mm_r2,Ty,1920,0.0007379416492767,0.0005740650813095,0.0007490426069125
soft_2mm_r2,Tz,8,0.0001817453594412,0.0001760305458446,0.0002069460897473
soft_2mm_r2,Tz,16,0.0001682090514805,0.0001634546206332,0.0001760742889018
soft_2mm_r2,Tz,32,0.0001625410368433,0.0001566946448292,0.0001699408894637
soft_2mm_r2,Tz,48,0.0001644337608013,0.0001616657245904,0.0001674684754107
soft_2mm_r2,Tz,80,0.0001819942699512,0.0001723149180179,0.0001820133329601
soft_2mm_r2,Tz,160,0.0001752752868924,0.0001511545415269,0.000191911793081
soft_2mm_r2,Tz,320,0.0001554495975142,0.0001535810297355,0.0001619709655642
soft_2mm_r2,Tz,426,0.0001659145636949,0.0001594633649801,0.0001721944427117
soft_2mm_r2,Tz,640,0.0001523705141153,0.0001503144012531,0.0001599257811903
soft_2mm_r2,Tz,854,0.0001602702977834,0.0001560915261507,0.0001624083088245
soft_2mm_r2,Tz,1280,0.0001550026499899,0.0001461093488615,0.0001894595479825
soft_2mm_r2,Tz,1920,0.0001694156380835,0.0001595762296346,0.0001695942773949
soft_3mm_r1,Tx,8,0.0020143503788858,0.0019423506455495,0.0024874804075807
soft_3mm_r1,Tx,16,0.0015168352983891,0.0013408380327746,0.0015545969363301
soft_3mm_r1,Tx,32,0.0012485745828598,0.0011510468320921,0.0012593535939231
soft_3mm_r1,Tx,48,0.0012620693305507,0.0011294344440102,0.0012912640813738
soft_3mm_r1,Tx,80,0.0011836522025987,0.0011232121614739,0.0011925420258194
soft_3mm_r1,Tx,160,0.0012660006759688,0.0012123108608648,0.001297349226661
soft_3mm_r1,Tx,320,0.0013032851275056,0.0012194358278065,0.0015128025552257
soft_3mm_r1,Tx,426,0.0012586613884195,0.0011744311777874,0.0014724774518981
soft_3mm_r1,Tx,640,0.0012683420209214,0.0011518293758854,0.0013138990616425
soft_3mm_r1,Tx,854,0.0011872152099385,0.0011528275208547,0.0012672606389969
soft_3mm_r1,Tx,1280,0.0013883677311241,0.001291305059567,0.0016116076149046
soft_3mm_r1,Tx,1920,0.0013594443444162,0.0012047863565385,0.0013606988359242
soft_3mm_r1,Ty,8,0.0013146966230124,0.0013049431145191,0.0018267112318426
soft_3mm_r1,Ty,16,0.000887194823008,0.0008336074533872,0.0009528734371997
soft_3mm_r1,Ty,32,0.0007770406664349,0.0007375835557468,0.0008604797185398
soft_3mm_r1,Ty,48,0.0006627942784689,0.0006446469924412,0.0007568218279629
soft_3mm_r1,Ty,80,0.0007659427355974,0.0007131506572477,0.000807907897979
soft_3mm_r1,Ty,160,0.0008062356500886,0.0007864680374041,0.0009045209153555
soft_3mm_r1,Ty,320,0.0008600387373007,0.0007972361636348,0.0009464619797654
soft_3mm_r1,Ty,426,0.000800808891654,0.0007719361456111,0.0010119653306901
soft_3mm_r1,Ty,640,0.0009011246147565,0.0008388581336475,0.0012194284936413
soft_3mm_r1,Ty,854,0.0009432034566998,0.0008155571995303,0.0009540627361275
soft_3mm_r1,Ty,1280,0.0010026625823229,0.0009706728742457,0.0015153182903304
soft_3mm_r1,Ty,1920,0.0011810295982286,0.0011135666863992,0.0013732966035604
soft_3mm_r1,Tz,8,0.0001767449866747,0.0001633169449632,0.000194006919628
soft_3mm_r1,Tz,16,0.0001792300317902,0.0001699440472293,0.0001805792708182
soft_3mm_r1,Tz,32,0.0001723890163702,0.0001719156571198,0.0001769693772075
soft_3mm_r1,Tz,48,0.0001722425513435,0.0001709275093162,0.0001730706571834
soft_3mm_r1,Tz,80,0.0001939723006216,0.0001827529631555,0.0002017684746533
soft_3mm_r1,Tz,160,0.000181581286597,0.0001781033206498,0.0001820323668653
soft_3mm_r1,Tz,320,0.0001767533103702,0.0001756270503392,0.0001851681590778
soft_3mm_r1,Tz,426,0.0001656687963986,0.0001625967706786,0.0001883254153653
soft_3mm_r1,Tz,640,0.0001523065875517,0.0001510271977167,0.0001585200225235
soft_3mm_r1,Tz,854,0.0001532743626739,0.0001485418324591,0.0001583608245709
soft_3mm_r1,Tz,1280,0.0001580313110025,0.0001545757404528,0.000169134902535
soft_3mm_r1,Tz,1920,0.0001707683986751,0.0001679077686276,0.0001843800273491
soft_3mm_r2,Tx,8,0.0020508305169641,0.00199561053887,0.0023606473114341
soft_3mm_r2,Tx,16,0.0015170623082667,0.0014188727363944,0.0015436373651027
soft_3mm_r2,Tx,32,0.0011856408091261,0.0010380543535575,0.0012340088142082
soft_3mm_r2,Tx,48,0.0011220641899853,0.0010517275659367,0.0011704944772645
soft_3mm_r2,Tx,80,0.0011819804785773,0.0009594694711267,0.0014621496666222
soft_3mm_r2,Tx,160,0.0009739357628859,0.000864831788931,0.001341676688753
soft_3mm_r2,Tx,320,0.0010014539584517,0.0009923832258209,0.0012107391376048
soft_3mm_r2,Tx,426,0.0009195833117701,0.00090749328956,0.0009666132973507
soft_3mm_r2,Tx,640,0.0011599123245105,0.0008139261044561,0.0015837741084396
soft_3mm_r2,Tx,854,0.0010519139468669,0.0010198091622442,0.0012469608336687
soft_3mm_r2,Tx,1280,0.0012958302395418,0.0010406915098428,0.0014036392094567
soft_3mm_r2,Tx,1920,0.0014396202750504,0.0013705996097996,0.0019083183724433
soft_3mm_r2,Ty,8,0.0010150667512789,0.0009800947736948,0.0022197372745722
soft_3mm_r2,Ty,16,0.0007256602402776,0.0005536493845283,0.0007865981897339
soft_3mm_r2,Ty,32,0.0006810760241933,0.0005966643802821,0.0008714337600395
soft_3mm_r2,Ty,48,0.0005717435851693,0.0004989556036889,0.0006607884424738
soft_3mm_r2,Ty,80,0.0005033303168602,0.0004818387969862,0.000640901911538
soft_3mm_r2,Ty,160,0.0005568281048908,0.0004871230630669,0.0007105531403794
soft_3mm_r2,Ty,320,0.0006191054126247,0.0005479892715811,0.0007142986869439
soft_3mm_r2,Ty,426,0.0005828997818753,0.0005489112227223,0.0007317972485907
soft_3mm_r2,Ty,640,0.0006074999691918,0.0004646799934562,0.0006256122724153
soft_3mm_r2,Ty,854,0.0007164207054302,0.0005460084066726,0.0009581340709701
soft_3mm_r2,Ty,1280,0.0006719623343087,0.0005748283001594,0.0007456948515027
soft_3mm_r2,Ty,1920,0.0007605295395478,0.0007545055705122,0.0010632924968376
soft_3mm_r2,Tz,8,0.0001987148862099,0.0001942842209246,0.0002024162531597
soft_3mm_r2,Tz,16,0.0001969721342902,0.0001929486752487,0.0002028267335845
soft_3mm_r2,Tz,32,0.0001858518226072,0.0001633867359487,0.0001952340680873
soft_3mm_r2,Tz,48,0.0001821811456466,0.0001790325331967,0.0001872037100838
soft_3mm_r2,Tz,80,0.0001873243745649,0.0001809834648156,0.0001896780304377
soft_3mm_r2,Tz,160,0.0001782401814125,0.0001765792403602,0.000209054123843
soft_3mm_r2,Tz,320,0.0001866794627858,0.000183694777661,0.0002228636149084
soft_3mm_r2,Tz,426,0.0001671273203101,0.0001669486955506,0.0001780907186912
soft_3mm_r2,Tz,640,0.0001702784211374,0.0001587509614182,0.0001813341805245
soft_3mm_r2,Tz,854,0.0001699159765848,0.0001623996795387,0.0001758528524078
soft_3mm_r2,Tz,1280,0.0001955030893441,0.0001705572503851,0.0002126748586306
soft_3mm_r2,Tz,1920,0.0002016563666984,0.0001914529711939,0.00023414278985
medium_1mm_r1,Tx,8,0.0006206191610544,0.0006056744605302,0.000707774888724
medium_1mm_r1,Tx,16,0.0006120410980656,0.0005647101206704,0.0006435285904444
medium_1mm_r1,Tx,32,0.0005414343322627,0.0005356998881325,0.0006036836421117
medium_1mm_r1,Tx,48,0.0003856777329929,0.0003469377406872,0.0004119721706956
medium_1mm_r1,Tx,80,0.0005967284087091,0.00039916660171,0.0008627626812085
medium_1mm_r1,Tx,160,0.0006331357290036,0.0005385538679547,0.0007091284496709
medium_1mm_r1,Tx,320,0.0005403126706369,0.0004181771946605,0.0012504706392064
medium_1mm_r1,Tx,426,0.0008030745666474,0.0006350368494167,0.0009018081473186
medium_1mm_r1,Tx,640,0.0005482177366502,0.0004531996673904,0.0009004815947264
medium_1mm_r1,Tx,854,0.0008109841728582,0.000500799564179,0.0012711350573226
medium_1mm_r1,Tx,1280,0.0006040822481736,0.0004813496489077,0.0007319949218071
medium_1mm_r1,Tx,1920,0.0005910481559112,0.0004800890164915,0.0006003441521897
medium_1mm_r1,Ty,8,0.0008049087482504,0.0007602396653965,0.0008678951417095
medium_1mm_r1,Ty,16,0.0006267876597121,0.0005044033750891,0.0008994062663987
medium_1mm_r1,Ty,32,0.0004386740911286,0.0003378431138116,0.0004652462375815
medium_1mm_r1,Ty,48,0.0003987264062743,0.0003632020961958,0.0006210558931343
medium_1mm_r1,Ty,80,0.0005442879046313,0.0004417477175593,0.0009041422745212
medium_1mm_r1,Ty,160,0.0006334548816084,0.0004740969161503,0.0007502856315113
medium_1mm_r1,Ty,320,0.000807742588222,0.00045674314606,0.0008231691899709
medium_1mm_r1,Ty,426,0.0004999536322429,0.0004905512323603,0.0005930372281
medium_1mm_r1,Ty,640,0.0006345550646074,0.0006162741337902,0.0006622254732064
medium_1mm_r1,Ty,854,0.000602229789365,0.0005359016940928,0.0008054151549004
medium_1mm_r1,Ty,1280,0.0005797728081233,0.0005655334098264,0.0017990946071222
medium_1mm_r1,Ty,1920,0.0005162194720469,0.0004804295313078,0.0007419067551381
medium_1mm_r1,Tz,8,0.0001768536458257,0.0001594863570062,0.0001796095020836
medium_1mm_r1,Tz,16,0.0001601245312485,0.0001569478918099,0.0001639489491935
medium_1mm_r1,Tz,32,0.0001610555918887,0.0001567893923493,0.0001743261964293
medium_1mm_r1,Tz,48,0.0001693083759164,0.0001671302161412,0.0001704575115581
medium_1mm_r1,Tz,80,0.0001481418730691,0.0001419252803316,0.000156826514285
medium_1mm_r1,Tz,160,0.0001685841707512,0.0001674423110671,0.0001980626839213
medium_1mm_r1,Tz,320,0.0001471560244681,0.0001466841058572,0.0001824203500291
medium_1mm_r1,Tz,426,0.0001512152230134,0.0001313765824306,0.0001570701715536
medium_1mm_r1,Tz,640,0.0001426355011062,0.000126000464661,0.0001561431272421
medium_1mm_r1,Tz,854,0.0001435296144336,0.000143053868669,0.0001517374330433
medium_1mm_r1,Tz,1280,0.0001326606288785,0.0001255386305274,0.0001365949283353
medium_1mm_r1,Tz,1920,0.0001340626040473,0.0001280125870835,0.0001483702217228
medium_1mm_r2,Tx,8,0.0015579825267195,0.0013511021388694,0.0016268551116809
medium_1mm_r2,Tx,16,0.0014776419848203,0.0012199785560369,0.0015925402985885
medium_1mm_r2,Tx,32,0.0010912116849794,0.0010406050132587,0.0011322587961331
medium_1mm_r2,Tx,48,0.0010844698408618,0.0009800069965422,0.0011177518172189
medium_1mm_r2,Tx,80,0.0013645065482705,0.0010718561243265,0.0015937031712383
medium_1mm_r2,Tx,160,0.0012184922816231,0.0011851362651214,0.0016838939627632
medium_1mm_r2,Tx,320,0.0011442226823419,0.0010633299825713,0.0012121549807488
medium_1mm_r2,Tx,426,0.001193803618662,0.0011764211812987,0.0016178205842152
medium_1mm_r2,Tx,640,0.001137614599429,0.0010784675832837,0.0012254458852112
medium_1mm_r2,Tx,854,0.0011456094216555,0.0011443322291597,0.0011505628935992
medium_1mm_r2,Tx,1280,0.0012597674503922,0.0012389346957206,0.0014199647121131
medium_1mm_r2,Tx,1920,0.00126507144887,0.0012200695928186,0.0012916019186377
medium_1mm_r2,Ty,8,0.0013400209136307,0.0013020513579249,0.0015419629635289
medium_1mm_r2,Ty,16,0.0010302022565156,0.0009946464560925,0.0014485642313957
medium_1mm_r2,Ty,32,0.0008905555587261,0.0008397729252465,0.001064552925527
medium_1mm_r2,Ty,48,0.0010569551959633,0.0008022707188501,0.0012800329132005
medium_1mm_r2,Ty,80,0.0009042424499057,0.0008309999830089,0.0009232385200448
medium_1mm_r2,Ty,160,0.0009327355073764,0.0008811576408334,0.0010904812952503
medium_1mm_r2,Ty,320,0.0008875477942638,0.0008012828766368,0.0010099587962031
medium_1mm_r2,Ty,426,0.0009593602153472,0.0008890214376151,0.0010671839118003
medium_1mm_r2,Ty,640,0.0009992284467443,0.0008420481462962,0.0010124092223122
medium_1mm_r2,Ty,854,0.0009503265609964,0.0008962357533164,0.0009522650507278
medium_1mm_r2,Ty,1280,0.0010227996390312,0.0009450692450627,0.0012126890942454
medium_1mm_r2,Ty,1920,0.0011749508557841,0.0009544576751068,0.001179851591587
medium_1mm_r2,Tz,8,0.0003620146017055,0.0003256541094742,0.000375356641598
medium_1mm_r2,Tz,16,0.0003036597336176,0.0003022626042366,0.0003167746181134
medium_1mm_r2,Tz,32,0.0003234047035221,0.0003156597085762,0.0003262443351559
medium_1mm_r2,Tz,48,0.0003364312578924,0.0003228245768696,0.0003729913441929
medium_1mm_r2,Tz,80,0.0003264864499215,0.0003127048257738,0.0003373312647454
medium_1mm_r2,Tz,160,0.000332969269948,0.0003238814824726,0.0003465537447482
medium_1mm_r2,Tz,320,0.0003423477755859,0.0003354370419401,0.0003849247004836
medium_1mm_r2,Tz,426,0.0003391228965483,0.0003200853534508,0.0003415824030525
medium_1mm_r2,Tz,640,0.0003306962607894,0.0003142556815873,0.0003416964609641
medium_1mm_r2,Tz,854,0.0003433559322729,0.0003335279470775,0.00034504145151
medium_1mm_r2,Tz,1280,0.0003426632902119,0.0003175809106323,0.0003450693329796
medium_1mm_r2,Tz,1920,0.0003168862313032,0.0002869861200451,0.0003329286118969
medium_2mm_r1,Tx,8,0.0011043125996366,0.0010609870078042,0.0013532310258597
medium_2mm_r1,Tx,16,0.000786802615039,0.0006321590044535,0.0010316011030226
medium_2mm_r1,Tx,32,0.0007599693490192,0.0006349370814859,0.0009359110263176
medium_2mm_r1,Tx,48,0.0007565222913399,0.0006787091260775,0.0007736756233498
medium_2mm_r1,Tx,80,0.0010991775197908,0.0006280527450144,0.0011076538357883
medium_2mm_r1,Tx,160,0.0008377046324312,0.0008299033506773,0.0009595873416401
medium_2mm_r1,Tx,320,0.0007658358081243,0.0007542995153926,0.0012387889437377
medium_2mm_r1,Tx,426,0.0008472638437524,0.0007310939254239,0.0015106012579053
medium_2mm_r1,Tx,640,0.0007552487659268,0.000681756180711,0.0009990268154069
medium_2mm_r1,Tx,854,0.0008696888107806,0.0007941420190036,0.0009106509969569
medium_2mm_r1,Tx,1280,0.0012756884098052,0.000825569324661,0.0016695071244612
medium_2mm_r1,Tx,1920,0.0009913182584568,0.0008824555552564,0.0010887503158301
medium_2mm_r1,Ty,8,0.0009958693990483,0.0009168426622636,0.0014033017214387
medium_2mm_r1,Ty,16,0.0007207637536339,0.0006884588510729,0.0008253185660578
medium_2mm_r1,Ty,32,0.0007568598957732,0.0006615777383558,0.0008175257826223
medium_2mm_r1,Ty,48,0.0007583832484669,0.0007123700925149,0.0008545992313884
medium_2mm_r1,Ty,80,0.0005392046296037,0.0005354885361157,0.0006919085280969
medium_2mm_r1,Ty,160,0.0007175980717875,0.0006830078200437,0.0007895691087469
medium_2mm_r1,Ty,320,0.0009317609365098,0.0006492181564681,0.0011519689578562
medium_2mm_r1,Ty,426,0.0007656605448573,0.000654830771964,0.0007994910120032
medium_2mm_r1,Ty,640,0.0008008502773009,0.0006631553987972,0.0015425407327711
medium_2mm_r1,Ty,854,0.0010863217758014,0.0007479968480765,0.0011287814704701
medium_2mm_r1,Ty,1280,0.0006881267181597,0.0006394470110535,0.0008590676006861
medium_2mm_r1,Ty,1920,0.0012153456918895,0.0010471949353814,0.0017857276834547
medium_2mm_r1,Tz,8,0.0002315806632395,0.0002296760794706,0.0002534982922952
medium_2mm_r1,Tz,16,0.0002361639490118,0.0002274303697049,0.0002389799046795
medium_2mm_r1,Tz,32,0.0002279951440868,0.0002222977636847,0.0002286268427269
medium_2mm_r1,Tz,48,0.0002139644930139,0.0002095331292366,0.0002303464425494
medium_2mm_r1,Tz,80,0.0002141884033335,0.0002079138212138,0.0002175252302549
medium_2mm_r1,Tz,160,0.0002173905668314,0.0001766929781297,0.0002260805486002
medium_2mm_r1,Tz,320,0.0001785747881513,0.0001773853000486,0.000206370226806
medium_2mm_r1,Tz,426,0.0002057116798823,0.0001882096257759,0.000227799246204
medium_2mm_r1,Tz,640,0.0002259466709801,0.0002147253253497,0.0002299050829606
medium_2mm_r1,Tz,854,0.000228095886996,0.0001793812698451,0.0002386569976806
medium_2mm_r1,Tz,1280,0.0002159453870262,0.0002010746393352,0.00022132525919
medium_2mm_r1,Tz,1920,0.0002053551143035,0.0001861436467152,0.0002295729063916
medium_2mm_r2,Tx,8,0.0009608012042008,0.0008330421987921,0.0011645685881376
