principle,probe,measure,group_by,group,n_units,depth_mm,median,q1,q3
DIGIT,ball8,diameter_px,hardness,soft,6,1.5181386184696597,661.3848803592823,612.578349110749,703.0532036601987
DIGIT,ball8,diameter_px,hardness,soft,6,1.5669927668061407,670.5352946070983,620.7799840447034,714.2927019683743
DIGIT,ball8,diameter_px,hardness,soft,6,1.6158469151426218,684.9702326598635,635.3015776443358,725.7274086279779
DIGIT,ball8,diameter_px,hardness,soft,6,1.6647010634791028,696.2278526140635,645.9991343715558,736.2201750121457
DIGIT,ball8,diameter_px,hardness,soft,6,1.713555211815584,663.3528790681371,644.5943185495861,704.8073131626834
DIGIT,ball8,diameter_px,hardness,medium,6,0.15022246504819112,220.91733376870974,184.16491263382662,277.0513553190055
DIGIT,ball8,diameter_px,hardness,medium,6,0.19907661338467214,248.84036566728616,215.67487042978948,304.9382955911402
DIGIT,ball8,diameter_px,hardness,medium,6,0.24793076172115316,271.23573054027247,239.04831093983995,336.54520120312
DIGIT,ball8,diameter_px,hardness,medium,6,0.2967849100576342,293.6310954132589,262.4217514498904,368.15210681509967
DIGIT,ball8,diameter_px,hardness,medium,6,0.34563905839411524,339.33909572396976,306.1175713078427,401.3266972361397
DIGIT,ball8,diameter_px,hardness,medium,6,0.39449320673059624,367.9136002166232,330.0869303270812,397.1115121499463
DIGIT,ball8,diameter_px,hardness,medium,6,0.44334735506707723,393.8216383867309,354.0562893463196,425.15034322297714
DIGIT,ball8,diameter_px,hardness,medium,6,0.4922015034035583,418.7231568099696,378.025648365558,454.19569404287694
DIGIT,ball8,diameter_px,hardness,medium,6,0.5410556517400393,418.17490505815465,365.1234897730655,468.36616575253106
DIGIT,ball8,diameter_px,hardness,medium,6,0.5899098000765204,435.4921374535694,393.6156311945544,505.2172731093288
DIGIT,ball8,diameter_px,hardness,medium,6,0.6387639484130013,461.8582871869444,420.527281051367,521.0820112377022
DIGIT,ball8,diameter_px,hardness,medium,6,0.6876180967494824,488.2244369203195,448.2291766905178,536.9467493660756
DIGIT,ball8,diameter_px,hardness,medium,6,0.7364722450859634,527.4311565126714,462.2375091161432,567.7024753020924
DIGIT,ball8,diameter_px,hardness,medium,6,0.7853263934224444,540.6514628896978,477.49862881478634,582.613713353381
DIGIT,ball8,diameter_px,hardness,medium,6,0.8341805417589254,552.7860231256345,490.16732829407465,596.9820783341248
DIGIT,ball8,diameter_px,hardness,medium,6,0.8830346900954065,572.2872185319696,506.5193453585621,611.3504433148687
DIGIT,ball8,diameter_px,hardness,medium,6,0.9318888384318875,585.9651167367276,526.5327852432996,637.0144608546599
DIGIT,ball8,diameter_px,hardness,medium,6,0.9807429867683686,601.2642826721833,553.2293010797457,655.1024909264011
DIGIT,ball8,diameter_px,hardness,medium,6,1.0295971351048494,611.8439928903406,564.9711308831049,667.6050111682371
DIGIT,ball8,diameter_px,hardness,medium,6,1.0784512834413307,623.1015817501009,576.0350820448614,680.1075314100733
DIGIT,ball8,diameter_px,hardness,medium,6,1.1273054317778115,597.2076945280998,589.7257048259269,685.5569629893483
DIGIT,ball8,diameter_px,hardness,medium,6,1.1761595801142926,601.6622928613951,586.7446954483419,603.1583231669972
DIGIT,ball8,diameter_px,hardness,medium,6,1.2250137284507736,612.1010124170987,596.6612307091696,613.762579750421
DIGIT,ball8,diameter_px,hardness,medium,6,1.2738678767872547,619.5476713615981,601.6745364186554,626.2155275841675
DIGIT,ball8,diameter_px,hardness,medium,6,1.3227220251237357,644.845698377852,618.7876023508956,646.209183349058
DIGIT,ball8,diameter_px,hardness,medium,6,1.3715761734602168,656.1144765218087,630.5571462377295,656.3713493596317
DIGIT,ball8,diameter_px,hardness,medium,6,1.4204303217966978,665.6837760746454,641.4769508290035,666.5471949865077
DIGIT,ball8,diameter_px,hardness,medium,6,1.4692844701331786,675.3921592870453,645.8455582479421,676.1012646425706
DIGIT,ball8,diameter_px,hardness,medium,6,1.5181386184696597,684.1867848188547,654.6549972211576,689.177813569345
DIGIT,ball8,diameter_px,hardness,medium,6,1.5669927668061407,691.5631996396135,662.755330838848,697.2978860412181
DIGIT,ball8,diameter_px,hardness,medium,6,1.6158469151426218,700.4012443319416,671.5864793923229,706.1487734488758
DIGIT,ball8,diameter_px,hardness,hard,6,0.15022246504819112,217.98113152595528,197.16634936796078,277.9542575183589
DIGIT,ball8,diameter_px,hardness,hard,6,0.19907661338467214,256.97819615735744,230.01780659768283,282.25586299571205
DIGIT,ball8,diameter_px,hardness,hard,6,0.24793076172115316,291.1169024600289,267.56070312791365,299.17541270413557
DIGIT,ball8,diameter_px,hardness,hard,6,0.2967849100576342,317.12654432032605,302.55554259366744,326.7720839194104
DIGIT,ball8,diameter_px,hardness,hard,6,0.34563905839411524,355.09003992176827,330.86237454918074,364.6717645625217
DIGIT,ball8,diameter_px,hardness,hard,6,0.39449320673059624,385.17942695932686,337.1756131953678,394.1888277608849
DIGIT,ball8,diameter_px,hardness,hard,6,0.44334735506707723,409.06882780453026,364.66093331018294,423.3941872191068
DIGIT,ball8,diameter_px,hardness,hard,6,0.4922015034035583,432.95822864973366,392.1462534249981,452.5995466773287
DIGIT,ball8,diameter_px,hardness,hard,6,0.5410556517400393,461.3028474536585,420.8119213611725,486.87547053288904
DIGIT,ball8,diameter_px,hardness,hard,6,0.5899098000765204,467.0146963790887,457.7063943545306,507.2967575216658
DIGIT,ball8,diameter_px,hardness,hard,6,0.6387639484130013,485.8981863601052,474.447952116373,527.058115953918
DIGIT,ball8,diameter_px,hardness,hard,6,0.6876180967494824,504.78167634112174,491.1895098782155,546.8194743861702
DIGIT,ball8,diameter_px,hardness,hard,6,0.7364722450859634,523.8289025506142,507.7673314115822,571.3729679133946
DIGIT,ball8,diameter_px,hardness,hard,6,0.7853263934224444,554.9736276512202,513.5998119848902,595.6492497639832
DIGIT,ball8,diameter_px,hardness,hard,6,0.8341805417589254,578.3604841100625,530.4329215936917,610.3754951739184
DIGIT,ball8,diameter_px,hardness,hard,6,0.8830346900954065,593.2942236285278,544.8801835111507,623.2610298050074
DIGIT,ball8,diameter_px,hardness,hard,6,0.9318888384318875,603.7711324397867,558.3686509090628,645.2178454115818
DIGIT,ball8,diameter_px,hardness,hard,6,0.9807429867683686,589.5888124993404,554.5801402115668,609.2513468796981
DIGIT,ball8,diameter_px,hardness,hard,6,1.0295971351048494,600.1344368518501,564.5735916019527,620.0796252360583
DIGIT,ball8,diameter_px,hardness,hard,6,1.0784512834413307,610.7830081372956,577.621562298225,634.5299307937287
DIGIT,ball8,diameter_px,hardness,hard,6,1.1273054317778115,626.3347851860356,594.1999376909346,647.2347204832798
DIGIT,ball8,diameter_px,hardness,hard,6,1.1761595801142926,643.0033892113449,610.2955617770424,660.5334120175465
DIGIT,ball8,diameter_px,hardness,hard,6,1.2250137284507736,641.949812255176,597.0447133833061,654.0242168233815
DIGIT,ball8,diameter_px,hardness,hard,6,1.2738678767872547,651.7095307339462,610.6216224582613,664.5333879089173
DIGIT,ball8,diameter_px,hardness,hard,6,1.3227220251237357,663.209455403989,622.3215750020593,675.7642911063053
DIGIT,ball8,diameter_px,hardness,hard,6,1.3715761734602168,679.6242805270983,634.2888601242805,689.4526445302267
DIGIT,ball8,diameter_px,hardness,hard,6,1.4204303217966978,689.1097458398806,642.7914653413384,699.2888832514627
DIGIT,ball8,diameter_px,hardness,hard,6,1.4692844701331786,698.8066657250744,656.7097122986789,709.1189470739962
DIGIT,ball8,diameter_px,hardness,hard,6,1.5181386184696597,709.5696019346213,666.2428801732049,719.4162574387854
DIGIT,ball8,diameter_px,hardness,hard,6,1.5669927668061407,718.3323307369188,674.7759443441062,728.7134640999498
DIGIT,ball8,diameter_px,hardness,hard,6,1.6158469151426218,725.8574682193956,682.6902128550969,736.666067280829
DIGIT,ball8,diameter_px,hardness,hard,6,1.6647010634791028,733.3826057018723,695.8689098599642,744.5565217809676
DIGIT,ball8,diameter_px,hardness,hard,6,1.713555211815584,743.0668483515791,705.7962248851036,753.1636746500619
DIGIT,ball8,diameter_px,hardness,hard,6,1.762409360152065,753.1132331743038,714.3838311296265,761.2319210740578
DIGIT,ball8,diameter_px,hardness,hard,6,1.811263508488546,759.3010710449232,721.0421638980966,766.3225237342285
DIGIT,ball8,diameter_px,thickness_mm,1,6,0.15022246504819112,208.47813705655742,199.02776531478057,272.76481891358804
DIGIT,ball8,diameter_px,thickness_mm,1,6,0.19907661338467214,257.6468515785225,255.41053903873257,305.41021096666765
DIGIT,ball8,diameter_px,thickness_mm,1,6,0.24793076172115316,290.7167236753129,284.75217432532827,338.98720049103747
DIGIT,ball8,diameter_px,thickness_mm,1,6,0.2967849100576342,324.6482502979266,313.2321550861006,372.56419001540735
DIGIT,ball8,diameter_px,thickness_mm,1,6,0.34563905839411524,366.1992652656404,357.07668254039766,406.84150691525844
DIGIT,ball8,diameter_px,thickness_mm,1,6,0.39449320673059624,402.15953403775956,393.8304103352525,411.6764371522827
DIGIT,ball8,diameter_px,thickness_mm,1,6,0.44334735506707723,432.3289964070337,422.66943374727407,441.48797969601725
DIGIT,ball8,diameter_px,thickness_mm,1,6,0.4922015034035583,462.49845877630787,451.50845715929563,471.2995222397518
DIGIT,ball8,diameter_px,thickness_mm,1,6,0.5410556517400393,491.7005963833092,469.2318819163784,503.0553914493086
DIGIT,ball8,diameter_px,thickness_mm,1,6,0.5899098000765204,519.7508934581915,483.1672399700183,531.7455365479025
DIGIT,ball8,diameter_px,thickness_mm,1,6,0.6387639484130013,538.4976235787246,508.0162928885386,547.3143637821768
DIGIT,ball8,diameter_px,thickness_mm,1,6,0.6876180967494824,557.2443536992578,532.865345807059,558.6278606102513
DIGIT,ball8,diameter_px,thickness_mm,1,6,0.7364722450859634,576.713199963671,570.1511727613085,583.7970576002602
DIGIT,ball8,diameter_px,thickness_mm,1,6,0.7853263934224444,598.4803922560759,586.3449808899654,607.7954130788919
DIGIT,ball8,diameter_px,thickness_mm,1,6,0.8341805417589254,610.2867975841208,600.3560689112288,621.6867118850769
DIGIT,ball8,diameter_px,thickness_mm,1,6,0.8830346900954065,622.0932029121657,614.3671569324922,635.578010691262
DIGIT,ball8,diameter_px,thickness_mm,1,6,0.9318888384318875,648.8709402684322,630.7738088161556,657.2426292060686
DIGIT,ball8,diameter_px,thickness_mm,1,6,0.9807429867683686,648.960620588942,633.5393813746161,665.0614394194913
DIGIT,ball8,diameter_px,thickness_mm,1,6,1.0295971351048494,660.0556571632055,644.7741926287077,677.4851163905687
DIGIT,ball8,diameter_px,thickness_mm,1,6,1.0784512834413307,671.1506937374692,656.0090038827994,689.9087933616462
DIGIT,ball8,diameter_px,thickness_mm,2,6,0.15022246504819112,228.20680092018029,208.46885269225237,297.9023058220911
DIGIT,ball8,diameter_px,thickness_mm,2,6,0.19907661338467214,265.09447440192866,245.0073971777977,321.8526277022047
DIGIT,ball8,diameter_px,thickness_mm,2,6,0.24793076172115316,292.25498864061046,269.20726689044847,340.7332384858363
DIGIT,ball8,diameter_px,thickness_mm,2,6,0.2967849100576342,319.41550287929226,292.00355881810526,361.01742705446185
DIGIT,ball8,diameter_px,thickness_mm,2,6,0.34563905839411524,351.72181461538,328.8326917153783,383.03201783478823
DIGIT,ball8,diameter_px,thickness_mm,2,6,0.39449320673059624,370.3590234040615,345.2854330452784,390.94201494439267
DIGIT,ball8,diameter_px,thickness_mm,2,6,0.44334735506707723,385.1948964329297,367.962148741074,415.3677570554872
DIGIT,ball8,diameter_px,thickness_mm,2,6,0.4922015034035583,404.27263691806513,386.39699698060235,437.4612555089838
DIGIT,ball8,diameter_px,thickness_mm,2,6,0.5410556517400393,427.0575862470815,400.78694455924847,462.5093881537473
DIGIT,ball8,diameter_px,thickness_mm,2,6,0.5899098000765204,457.5712858805408,445.4991624382151,471.17246019654436
DIGIT,ball8,diameter_px,thickness_mm,2,6,0.6387639484130013,471.523375553414,458.1371366965891,491.3333127425413
DIGIT,ball8,diameter_px,thickness_mm,2,6,0.6876180967494824,485.47546522628704,470.7751109549631,511.4941652885383
DIGIT,ball8,diameter_px,thickness_mm,2,6,0.7364722450859634,501.73930950232295,493.9306456021515,531.6550178345353
DIGIT,ball8,diameter_px,thickness_mm,2,6,0.7853263934224444,532.5379474376213,511.5672417617973,560.8446802716873
DIGIT,ball8,diameter_px,thickness_mm,2,6,0.8341805417589254,549.8536802500757,523.8543550513666,583.759507641132
DIGIT,ball8,diameter_px,thickness_mm,2,6,0.8830346900954065,562.3977176798451,542.1539411132428,597.4757455246341
DIGIT,ball8,diameter_px,thickness_mm,2,6,0.9318888384318875,578.1347152315836,560.1668044768116,609.0055453025445
DIGIT,ball8,diameter_px,thickness_mm,2,6,0.9807429867683686,590.4834451806098,575.2199357482326,619.2447356223931
DIGIT,ball8,diameter_px,thickness_mm,2,6,1.0295971351048494,601.0448286087353,586.5411908025549,629.5218096268053
DIGIT,ball8,diameter_px,thickness_mm,2,6,1.0784512834413307,612.4507825405797,597.1208222860942,650.2531775034049
DIGIT,ball8,diameter_px,thickness_mm,2,6,1.1273054317778115,627.8033281338846,613.5478840767485,662.8419765172107
DIGIT,ball8,diameter_px,thickness_mm,2,6,1.1761595801142926,631.5284670642676,627.1811194248997,653.8166846462842
DIGIT,ball8,diameter_px,thickness_mm,2,6,1.2250137284507736,641.6871803514539,628.5893667866831,653.4913121926693
DIGIT,ball8,diameter_px,thickness_mm,2,6,1.2738678767872547,649.4813053630032,635.6293056365414,662.818881519335
DIGIT,ball8,diameter_px,thickness_mm,2,6,1.3227220251237357,660.08189280794,652.0235226400226,672.0722653541086
DIGIT,ball8,diameter_px,thickness_mm,2,6,1.3715761734602168,672.5426112703627,666.4655753993642,681.3256491888824
DIGIT,ball8,diameter_px,thickness_mm,2,6,1.4204303217966978,684.0577556060005,675.6830254456194,694.1915571478038
DIGIT,ball8,diameter_px,thickness_mm,2,6,1.4692844701331786,693.02848050058,685.0636828256768,703.1848848526841
DIGIT,ball8,diameter_px,thickness_mm,2,6,1.5181386184696597,703.9117081941953,700.1882349246105,711.5372661823785
DIGIT,ball8,diameter_px,thickness_mm,2,6,1.5669927668061407,715.0974064083116,710.8741412570334,722.3037608318848
DIGIT,ball8,diameter_px,thickness_mm,2,6,1.6158469151426218,726.1338942772584,721.9647678754754,732.0788157674302
DIGIT,ball8,diameter_px,thickness_mm,2,6,1.6647010634791028,736.5424219625813,732.7492527727275,741.8227963626053
DIGIT,ball8,diameter_px,thickness_mm,2,6,1.713555211815584,746.2617472572297,742.7387048627827,754.7611241028872
DIGIT,ball8,diameter_px,thickness_mm,3,6,0.15022246504819112,202.13110155267756,167.91023860028434,241.60636931424818
DIGIT,ball8,diameter_px,thickness_mm,3,6,0.19907661338467214,200.63024822933266,115.893860077168,232.5434304813329
DIGIT,ball8,diameter_px,thickness_mm,3,6,0.24793076172115316,228.40871373064613,160.50422334250877,252.21599533285746
DIGIT,ball8,diameter_px,thickness_mm,3,6,0.2967849100576342,256.1871792319596,205.51432993332247,271.8885601843821
DIGIT,ball8,diameter_px,thickness_mm,3,6,0.34563905839411524,294.57404461777344,256.69062252262006,302.0453103493108
DIGIT,ball8,diameter_px,thickness_mm,3,6,0.39449320673059624,313.5724292679063,286.1477328836918,323.53362052996437
DIGIT,ball8,diameter_px,thickness_mm,3,6,0.44334735506707723,327.53581139278316,310.53328064609434,345.0108521607712
DIGIT,ball8,diameter_px,thickness_mm,3,6,0.4922015034035583,341.49919351766016,334.91882840849695,366.488083791578
DIGIT,ball8,diameter_px,thickness_mm,3,6,0.5410556517400393,362.7139157339153,351.60296234250586,382.7047113840106
DIGIT,ball8,diameter_px,thickness_mm,3,6,0.5899098000765204,389.4889136206775,365.0671658998297,391.42007816171196
DIGIT,ball8,diameter_px,thickness_mm,3,6,0.6387639484130013,397.31597743618903,372.8930602263241,415.9706697932019
DIGIT,ball8,diameter_px,thickness_mm,3,6,0.6876180967494824,404.6162107301418,386.45409699634706,441.0480919462507
DIGIT,ball8,diameter_px,thickness_mm,3,6,0.7364722450859634,426.1725815781047,411.23884326736925,447.57941523805863
DIGIT,ball8,diameter_px,thickness_mm,3,6,0.7853263934224444,452.23636878406217,437.1246075473752,464.49921766880533
DIGIT,ball8,diameter_px,thickness_mm,3,6,0.8341805417589254,464.5009268482594,449.8787189925916,478.4996464466758
DIGIT,ball8,diameter_px,thickness_mm,3,6,0.8830346900954065,477.3150294181654,467.172152408964,492.66355194130693
DIGIT,ball8,diameter_px,thickness_mm,3,6,0.9318888384318875,496.8457332988155,476.43329242697655,516.4540142636644
DIGIT,ball8,diameter_px,thickness_mm,3,6,0.9807429867683686,517.2914547928203,497.2541865431958,545.0654612066818
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.0295971351048494,526.1351158939447,507.2682305574366,556.6213921173384
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.0784512834413307,540.5877086653263,526.3790973211652,571.0485240312954
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.1273054317778115,550.0633493644133,537.2367256997238,582.9024653867793
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.1761595801142926,559.879228339203,545.4418139949937,594.2034941548685
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.2250137284507736,570.5089205955442,554.0538089310392,606.8734725631175
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.2738678767872547,576.6675578291446,568.6982893547272,620.6128882239808
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.3227220251237357,587.0816004620343,577.9901863291365,631.8166503643738
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.3715761734602168,596.9766278375566,586.1870244794909,643.3358113797691
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.4204303217966978,607.8330226473952,596.9538685599542,654.875491819618
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.4692844701331786,615.4558580405612,613.8288383422948,661.6825168007817
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.5181386184696597,624.0196840176245,621.1603357972189,669.4208910200061
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.5669927668061407,632.5835099946879,628.491833252143,677.1592652392308
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.6158469151426218,643.695628396867,640.3351467312748,686.4558188342137
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.6647010634791028,656.557777166417,655.3694585728468,658.3552140180561
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.713555211815584,664.1947264627167,663.3528790681371,668.5256014186282
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.762409360152065,670.1479809698571,669.0205701633487,675.6544290849491
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.811263508488546,681.7672731976659,673.8464138639805,682.7832567512701
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.860117656825027,689.3332683339095,682.279363666486,695.9606806112267
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.9089718051615079,694.7193724151364,676.492539158126,695.0495487607542
DIGIT,ball8,diameter_px,thickness_mm,3,6,1.957825953497989,700.1054764963634,683.6910090616318,700.7772012531702
DIGIT,ball8,level,hardness,soft,6,0.15022246504819112,6.748717775665564,6.516831469253746,6.939404941859505
DIGIT,ball8,level,hardness,soft,6,0.19907661338467214,6.908401965495964,6.635867432206132,7.161088543470177
DIGIT,ball8,level,hardness,soft,6,0.24793076172115316,7.2081316449494786,6.842411545455071,7.477256600654858
DIGIT,ball8,level,hardness,soft,6,0.2967849100576342,7.472582113126116,7.048955658704008,7.82870386911642
DIGIT,ball8,level,hardness,soft,6,0.34563905839411524,7.711192565499166,7.535277315383877,8.193691728066886
DIGIT,ball8,level,hardness,soft,6,0.39449320673059624,8.238912851421068,7.886131757955524,8.809013711868499
DIGIT,ball8,level,hardness,soft,6,0.44334735506707723,8.790234352625756,8.153537399338699,9.345349494451172
DIGIT,ball8,level,hardness,soft,6,0.4922015034035583,9.255163970714172,8.420943040721871,9.968077160150118
DIGIT,ball8,level,hardness,soft,6,0.5410556517400393,9.788397931665198,8.976121948923646,10.511721843723496
DIGIT,ball8,level,hardness,soft,6,0.5899098000765204,10.492059999265916,9.507844229202021,11.006149138147794
DIGIT,ball8,level,hardness,soft,6,0.6387639484130013,11.114713061148525,9.659591203954246,11.620023520723109
DIGIT,ball8,level,hardness,soft,6,0.6876180967494824,11.535219740894085,9.81133817870647,12.436044285435475
DIGIT,ball8,level,hardness,soft,6,0.7364722450859634,12.345561679709755,10.102250353037869,13.302115052618792
DIGIT,ball8,level,hardness,soft,6,0.7853263934224444,12.903277078509099,10.92408074931415,13.592403609311532
DIGIT,ball8,level,hardness,soft,6,0.8341805417589254,13.555085514950594,11.212989305162454,14.194104351737433
DIGIT,ball8,level,hardness,soft,6,0.8830346900954065,14.206893951392088,11.50189786101076,14.795805094163336
DIGIT,ball8,level,hardness,soft,6,0.9318888384318875,15.197296115743015,12.234906212017496,15.639270070791355
DIGIT,ball8,level,hardness,soft,6,0.9807429867683686,16.04252746188591,12.9567065243075,17.02297862244465
DIGIT,ball8,level,hardness,soft,6,1.0295971351048494,16.590261131905233,13.36416474123323,17.557107284997514
DIGIT,ball8,level,hardness,soft,6,1.0784512834413307,17.137994801924563,13.795189445578043,18.09123594755038
DIGIT,ball8,level,hardness,soft,6,1.1273054317778115,17.271961365348492,13.258636413257726,18.683193055047003
DIGIT,ball8,level,hardness,soft,6,1.1761595801142926,18.067729914831155,13.683563680973883,19.38124111358783
DIGIT,ball8,level,hardness,soft,6,1.2250137284507736,19.048001936249914,14.147983000104675,19.784879919938113
DIGIT,ball8,level,hardness,soft,6,1.2738678767872547,19.442230440845066,14.485053514948154,20.058643596015337
DIGIT,ball8,level,hardness,soft,6,1.3227220251237357,17.325345511415748,14.804434190684777,20.1564567695298
DIGIT,ball8,level,hardness,soft,6,1.3715761734602168,17.700693576769567,15.163877437586425,20.66580935852049
DIGIT,ball8,level,hardness,soft,6,1.4204303217966978,18.31293648085618,15.634899111554473,21.323774434001084
DIGIT,ball8,level,hardness,soft,6,1.4692844701331786,18.818765828063974,16.185155506584252,21.736062187184377
DIGIT,ball8,level,hardness,soft,6,1.5181386184696597,19.121360012297657,16.542429428877618,22.153172970932207
DIGIT,ball8,level,hardness,soft,6,1.5669927668061407,19.526654515070092,16.98323401635255,22.558526551623366
DIGIT,ball8,level,hardness,soft,6,1.6158469151426218,19.986681588398817,17.42754958717009,23.035824935572922
DIGIT,ball8,level,hardness,soft,6,1.6647010634791028,20.348518379852287,17.850180413286722,23.336172482141123
DIGIT,ball8,level,hardness,soft,6,1.713555211815584,18.230900837247923,18.200706793653307,20.638267914002785
DIGIT,ball8,level,hardness,medium,6,0.15022246504819112,6.893800594498055,6.799309794845285,7.325449348692155
DIGIT,ball8,level,hardness,medium,6,0.19907661338467214,7.122493199642205,6.897783719284828,7.707578474827444
DIGIT,ball8,level,hardness,medium,6,0.24793076172115316,7.394001087392898,7.046151998239374,8.258670010463788
DIGIT,ball8,level,hardness,medium,6,0.2967849100576342,7.665508975143591,7.194520277193918,8.809761546100134
DIGIT,ball8,level,hardness,medium,6,0.34563905839411524,8.340719141241829,7.572626084544167,9.513473944561627
DIGIT,ball8,level,hardness,medium,6,0.39449320673059624,8.846095077212883,7.973092794843016,9.493653742102682
DIGIT,ball8,level,hardness,medium,6,0.44334735506707723,9.507767900840285,8.294819539052327,10.385497650767267
DIGIT,ball8,level,hardness,medium,6,0.4922015034035583,10.156317282334516,8.68509803567067,11.290465001565025
DIGIT,ball8,level,hardness,medium,6,0.5410556517400393,10.178525753778661,8.584397248528155,11.76316237841738
DIGIT,ball8,level,hardness,medium,6,0.5899098000765204,11.020099403580332,9.438843998699792,12.979958923840039
DIGIT,ball8,level,hardness,medium,6,0.6387639484130013,12.024182541798451,9.938309691326808,13.729408156542936
DIGIT,ball8,level,hardness,medium,6,0.6876180967494824,13.028265680016572,10.439478004878195,14.478857389245835
DIGIT,ball8,level,hardness,medium,6,0.7364722450859634,14.50936750113835,11.457925410634513,16.195747789941432
DIGIT,ball8,level,hardness,medium,6,0.7853263934224444,15.21255230550458,11.958717840944514,16.960510645228013
DIGIT,ball8,level,hardness,medium,6,0.8341805417589254,15.845588046464993,12.39054203252056,17.64900249152812
DIGIT,ball8,level,hardness,medium,6,0.8830346900954065,16.92028624305574,13.043197451911773,18.337494337828225
DIGIT,ball8,level,hardness,medium,6,0.9318888384318875,17.73058322725072,13.52961085307251,19.526501611843255
DIGIT,ball8,level,hardness,medium,6,0.9807429867683686,18.602060494430777,14.50752018742266,20.353310296023245
