sensor,axis,width_px,median,min,max,suspect_hardware
medium_1mm_r1,Fz,8,0.1014157831668853,0.0993551164865493,0.1292210817337036,False
medium_1mm_r1,Fz,16,0.0653808712959289,0.0636487454175949,0.0702038407325744,False
medium_1mm_r1,Fz,32,0.0561311207711696,0.0513247475028038,0.0615694262087345,False
medium_1mm_r1,Fz,48,0.0609112158417701,0.0551935583353042,0.1061314493417739,False
medium_1mm_r1,Fz,80,0.0492114089429378,0.0467436648905277,0.0813511535525322,False
medium_1mm_r1,Fz,160,0.1551594287157058,0.0687620416283607,0.1849066466093063,False
medium_1mm_r1,Fz,320,0.084460511803627,0.0621103569865226,0.0943548679351806,False
medium_1mm_r1,Fz,426,0.0563076809048652,0.0532500520348548,0.0771214962005615,False
medium_1mm_r1,Fz,640,0.0607254020869731,0.0520624071359634,0.0829820781946182,False
medium_1mm_r1,Fz,854,0.0826178416609764,0.0547994971275329,0.1365285664796829,False
medium_1mm_r1,Fz,1280,0.0546252205967903,0.0540319830179214,0.0810582116246223,False
medium_1mm_r1,Fz,1920,0.0740000456571579,0.0552100464701652,0.0809033438563346,False
medium_1mm_r2,Fx,8,0.0544244945049285,0.0526829361915588,0.0601387023925781,False
medium_1mm_r2,Fx,16,0.0469743385910987,0.0443799383938312,0.0541193708777427,False
medium_1mm_r2,Fx,32,0.036478865891695,0.0357430689036846,0.0421140454709529,False
medium_1mm_r2,Fx,48,0.0400258637964725,0.0323944017291069,0.0406318232417106,False
medium_1mm_r2,Fx,80,0.0381315648555755,0.0368951484560966,0.0423342771828174,False
medium_1mm_r2,Fx,160,0.0479751490056514,0.0418346486985683,0.0545705445110797,False
medium_1mm_r2,Fx,320,0.0387447141110897,0.0371058098971843,0.0439886935055255,False
medium_1mm_r2,Fx,426,0.0471639037132263,0.0370405986905097,0.0540702827274799,False
