unit,probe,depth_mm,diameter_px,level,suspect_hardware
soft_1mm_r2,ball8,0.3197396646505801,336.52005115205185,8.024788856506348,False
soft_1mm_r2,ball8,0.3595196746436002,307.82423582092355,7.64635705947876,False
soft_1mm_r2,ball8,0.529580931735687,431.17669854022665,10.677522659301758,False
soft_1mm_r2,ball8,0.5550958893228,407.05252107629263,10.023582458496094,False
soft_1mm_r2,ball8,0.7363809052521475,528.510445804054,13.561118125915527,False
soft_1mm_r2,ball8,0.7524449484620312,500.2971611179425,12.537396430969238,False
soft_1mm_r2,ball8,0.9418000753244442,575.7366034891849,15.631933212280272,False
soft_1mm_r2,ball8,0.95130422890686,607.7335385654072,16.843366622924805,False
soft_1mm_r2,ball8,1.125315016434218,663.4034679699241,18.754337310791016,False
soft_1mm_r2,ball8,1.151559729594112,680.4313502569546,19.373266220092773,False
soft_1mm_r2,ball8,1.3153767166200367,659.4447111525169,20.29124641418457,False
soft_2mm_r1,ball4,0.1065087819409527,135.659147791817,6.003028392791748,False
soft_2mm_r1,ball4,0.1877963789467287,193.7824911927653,6.272623062133789,False
soft_2mm_r1,ball4,0.3210499299983063,249.55298558038987,6.783573150634766,False
soft_2mm_r1,ball4,0.3508414218509941,279.23907849569713,7.209994316101074,False
soft_2mm_r1,ball4,0.550654366418005,328.78265974350796,8.142104148864746,False
soft_2mm_r1,ball4,0.5733228020250607,365.7706817695162,9.060725212097168,False
soft_2mm_r1,ball4,0.6410720315663347,387.8424848499154,9.773810386657717,False
soft_2mm_r1,ball4,0.8132244070236752,414.8293835170505,10.809470176696776,False
soft_2mm_r1,ball4,0.8801756504160814,437.24219531127005,11.728555679321287,False
soft_2mm_r1,ball4,0.9673947042565204,458.8647913627702,12.771626472473145,False
soft_2mm_r1,ball4,1.0290892826045912,474.12473183923566,13.409686088562012,False
soft_2mm_r1,ball4,1.1894969483993876,493.4901495688587,14.473252296447754,False
soft_2mm_r1,ball4,1.2486863902547292,509.32040835337887,15.214825630187988,False
soft_2mm_r1,ball4,1.3449569505576378,519.0237534808422,15.868953704833984,False
soft_2mm_r1,ball4,1.4745907922282662,536.2389751795587,16.57295799255371,False
soft_2mm_r1,ball4,1.4752321560684436,532.6762422178415,16.47459602355957,False
soft_2mm_r1,ball4,1.4887532006938748,536.6519597124296,16.58856201171875,False
soft_2mm_r1,ball4,1.5261656026355013,539.5800160647267,16.74515724182129,False
soft_2mm_r1,ball4,1.536672761284496,539.1999727401754,16.78337860107422,False
soft_2mm_r1,ball4,1.5739116509879238,543.7558402802262,16.915746688842773,False
soft_2mm_r1,ball4,1.576991511698271,543.8986569787725,16.953935623168945,False
soft_2mm_r1,ball4,1.620200482953727,546.4524901102092,17.06414031982422,False
soft_2mm_r1,ball4,1.6424151648756895,547.927724878357,17.172975540161133,False
soft_2mm_r1,ball4,1.6678622253253792,551.625095111446,17.21921157836914,False
soft_2mm_r1,ball4,1.6746129856163847,549.8761989080156,17.224666595458984,False
soft_2mm_r1,ball4,1.7285561345016198,551.9435294222216,17.24268341064453,False
soft_2mm_r1,ball8,0.1070186876291003,169.41101669571347,6.329935073852539,False
soft_2mm_r1,ball8,0.1882194922127773,236.86019939969964,6.681203842163086,False
soft_2mm_r1,ball8,0.334125320285235,299.9472944877672,7.337284088134766,False
soft_2mm_r1,ball8,0.3608164830772082,352.25857876175957,8.048267364501953,False
soft_2mm_r1,ball8,0.5422165576467286,396.4643341798167,8.90921688079834,False
soft_2mm_r1,ball8,0.5609530553193487,434.15039155108366,10.022231101989746,False
soft_2mm_r1,ball8,0.7090700431211445,473.5402856565293,11.346837043762209,False
soft_2mm_r1,ball8,0.7405967719255493,496.2854795903302,12.269227981567385,False
soft_2mm_r1,ball8,0.9140454736672544,542.2598640686703,14.062921524047852,False
soft_2mm_r1,ball8,0.9288706956842888,562.2408925084222,14.88951301574707,False
soft_2mm_r1,ball8,1.108442578778849,605.4498200907219,16.979089736938477,False
soft_2mm_r1,ball8,1.1714128224036775,629.5597387389572,17.956789016723633,False
soft_2mm_r1,ball8,1.2144569882553604,647.4124023291083,18.962814331054688,False
soft_2mm_r1,ball8,1.380733513357466,676.9682577590625,20.304582595825195,False
soft_2mm_r1,ball8,1.4260324449647823,690.8113832900387,21.04043960571289,False
soft_2mm_r1,ball8,1.5753167070132683,714.8270891150253,22.076494216918945,False
soft_2mm_r1,ball8,1.6204045128216862,726.5009483244571,22.578332901000977,False
soft_2mm_r1,ball8,1.7469411094722176,753.3441633626212,23.213119506835938,False
soft_2mm_r2,ball4,0.1034687984039592,193.09795459188388,6.590464115142822,False
soft_2mm_r2,ball4,0.188716966138692,241.38085012408456,7.024620056152344,False
soft_2mm_r2,ball4,0.3178053700475871,291.25737399682254,7.665661811828613,False
soft_2mm_r2,ball4,0.3698972245064098,325.55841169042026,8.34412956237793,False
soft_2mm_r2,ball4,0.5227561600680275,363.81086244558327,9.319937705993652,False
soft_2mm_r2,ball4,0.554477529671324,387.8802361091446,10.062089920043944,False
soft_2mm_r2,ball4,0.7207089376138107,420.779535922705,11.221893310546877,False
soft_2mm_r2,ball4,0.7926061103117199,438.7683202814338,12.10494899749756,False
soft_2mm_r2,ball4,0.8784865658971341,457.45304171570183,13.02584743499756,False
soft_2mm_r2,ball4,0.9570257622281132,472.9443487571764,13.78249454498291,False
soft_2mm_r2,ball4,1.1208895401758916,487.4010268938114,14.655959129333496,False
soft_2mm_r2,ball4,1.164553000215811,497.88763784881,15.429742813110352,False
soft_2mm_r2,ball4,1.3001930579077872,511.9733705149605,16.30735206604004,False
soft_2mm_r2,ball4,1.341368858401676,519.5435595253874,16.808311462402344,False
soft_2mm_r2,ball4,1.472235881629068,531.5983353938517,17.533205032348633,False
soft_2mm_r2,ball4,1.5084007172497174,530.903297463453,17.449588775634766,False
soft_2mm_r2,ball4,1.5126101598093946,535.4988424499659,17.702163696289062,False
soft_2mm_r2,ball4,1.5150902595005746,535.5107306681172,17.759286880493164,False
soft_2mm_r2,ball4,1.5622154505086812,538.1954635538849,17.989049911499023,False
soft_2mm_r2,ball4,1.5681892281589214,539.7699373836164,18.008987426757812,False
soft_2mm_r2,ball4,1.594216525571671,542.141275855062,18.16752815246582,False
soft_2mm_r2,ball4,1.603770459036319,543.2873254742473,18.192670822143555,False
soft_2mm_r2,ball4,1.6490778854042922,545.1624721229178,18.346981048583984,False
soft_2mm_r2,ball4,1.652969717100483,545.5150221155062,18.37599754333496,False
soft_2mm_r2,ball4,1.697545445643463,548.9874856449059,18.549325942993164,False
soft_2mm_r2,ball4,1.7059745408011295,549.7233545208194,18.58492660522461,False
soft_2mm_r2,ball4,1.7517411516302168,554.2145444616383,18.67853736877441,False
soft_2mm_r2,ball8,0.1013683167117101,199.53177021297589,6.700808048248291,False
soft_2mm_r2,ball8,0.1922674409390765,271.9112853914419,7.144746780395508,False
soft_2mm_r2,ball8,0.3186455470904725,325.95708350872684,7.907771587371826,False
soft_2mm_r2,ball8,0.3786402583865573,374.4876094810808,8.850913047790527,False
soft_2mm_r2,ball8,0.5003751378546255,418.7579128066657,9.909570693969728,False
soft_2mm_r2,ball8,0.5606595230291909,449.5128947092904,10.865269660949709,False
soft_2mm_r2,ball8,0.7308551456935142,489.8387410213094,12.27309513092041,False
soft_2mm_r2,ball8,0.7550197089995372,515.4544228131233,13.43235969543457,False
soft_2mm_r2,ball8,0.9191450747784023,550.059093165085,15.233502388000488,False
soft_2mm_r2,ball8,0.9463791640842274,569.6649912044089,16.22125816345215,False
soft_2mm_r2,ball8,1.1125194979193722,603.7366345589801,18.013378143310547,False
soft_2mm_r2,ball8,1.1331647631557722,621.1048303000376,18.948625564575195,False
soft_2mm_r2,ball8,1.3075458242786515,645.7494228402295,20.70325469970703,False
soft_2mm_r2,ball8,1.344396438512586,664.5865924864308,21.70656967163086,False
soft_2mm_r2,ball8,1.496014633415438,693.3603060902449,23.182632446289062,False
soft_2mm_r2,ball8,1.5406577367682883,711.1868739710928,23.971715927124023,False
soft_2mm_r2,ball8,1.6811331684913853,740.6311593389204,25.071704864501957,False
soft_3mm_r1,ball4,0.1074039436476788,79.34840608805813,5.935206413269043,False
soft_3mm_r1,ball4,0.1802718924436668,159.19346688356492,6.170202255249023,False
soft_3mm_r1,ball4,0.3319911270684486,214.5909005862938,6.628046989440918,False
soft_3mm_r1,ball4,0.3710904552383454,251.40328359162987,6.966671943664551,False
soft_3mm_r1,ball4,0.5300256980544944,291.8469334850093,7.498289585113525,False
soft_3mm_r1,ball4,0.5436166698671805,319.1578137190166,7.931223392486572,False
soft_3mm_r1,ball4,0.7427697698780271,388.7606039706294,9.114426612854004,False
soft_3mm_r1,ball4,0.7629929035302041,360.42310002370056,8.596718788146973,False
soft_3mm_r1,ball4,0.943796724877199,413.0345589420216,9.854372024536133,False
soft_3mm_r1,ball4,0.9546454617255796,430.51768898280784,10.397789001464844,False
soft_3mm_r1,ball4,1.0652388682230305,443.39271349890527,10.9996337890625,False
soft_3mm_r1,ball4,1.154382316013212,458.2928343973618,11.572482109069824,False
soft_3mm_r1,ball4,1.2586814775348607,470.3297694418223,12.044061660766602,False
soft_3mm_r1,ball4,1.38459557360844,482.09397425903086,12.651535987854004,False
soft_3mm_r1,ball4,1.436143365483943,494.40265100337706,13.04689884185791,False
soft_3mm_r1,ball4,1.622445947309103,508.6587605124753,13.592039108276367,False
soft_3mm_r1,ball4,1.6448253699083573,518.080890119473,13.999722480773926,False
soft_3mm_r1,ball4,1.8116543914750276,535.2967023461366,14.69466495513916,False
soft_3mm_r1,ball4,1.817245431635424,529.4708079589456,14.48395824432373,False
soft_3mm_r1,ball4,1.969090699665248,548.9561748691856,15.107035636901855,False
soft_3mm_r1,ball4,2.010674261555625,547.9346960429142,15.16490364074707,False
soft_3mm_r1,ball4,2.01426314396478,551.8789344199989,15.270696640014648,False
soft_3mm_r1,ball4,2.0267668406765367,552.2398774391937,15.273285865783691,False
soft_3mm_r1,ball4,2.0479437435019143,553.5893053342751,15.374265670776367,False
soft_3mm_r1,ball4,2.0578395169836163,553.9985489677847,15.384531021118164,False
soft_3mm_r1,ball4,2.099748409297998,556.8536899081716,15.47838020324707,False
soft_3mm_r1,ball4,2.1147951824639826,558.6491186498147,15.555597305297852,False
soft_3mm_r1,ball4,2.1429010319668507,561.2254436290149,15.607477188110352,False
soft_3mm_r1,ball4,2.145986356249676,559.7318005752915,15.586838722229004,False
soft_3mm_r1,ball4,2.1875519865818127,561.2311152941435,15.663491249084473,False
soft_3mm_r1,ball4,2.193334763762969,562.9786615777144,15.694127082824709,False
soft_3mm_r1,ball4,2.236460473994089,564.7467277628883,15.754462242126465,False
soft_3mm_r1,ball4,2.2440839670967065,564.1173626586294,15.749897003173828,False
soft_3mm_r1,ball4,2.282087561704877,568.647126272709,15.841745376586914,False
soft_3mm_r1,ball4,2.301341053153454,570.281536114061,15.909952163696287,False
soft_3mm_r1,ball4,2.31975901065427,569.7130431228892,15.923470497131348,False
soft_3mm_r1,ball8,0.1878486736715174,77.84998543955788,6.17173433303833,False
soft_3mm_r1,ball8,0.3235734368553515,216.48712294766312,6.662489891052246,False
soft_3mm_r1,ball8,0.3504543489626215,251.3374360744741,7.043279647827148,False
soft_3mm_r1,ball8,0.5439496446201453,364.7632919926014,8.342634201049805,False
soft_3mm_r1,ball8,0.5521888014969285,323.69735107726086,7.834531307220459,False
soft_3mm_r1,ball8,0.748281705752909,414.5223389881288,9.374346733093262,False
soft_3mm_r1,ball8,0.7520736314864394,447.6850566819343,10.173940658569336,False
soft_3mm_r1,ball8,0.9331236681471182,474.24556181439726,10.97740650177002,False
soft_3mm_r1,ball8,0.9442476304863696,500.875806378714,11.84695053100586,False
soft_3mm_r1,ball8,1.0503539655244118,522.6405767735733,12.615328788757324,False
soft_3mm_r1,ball8,1.1617563664221071,544.4333012732197,13.546643257141112,False
soft_3mm_r1,ball8,1.2278646043455446,560.4887742961954,14.175084114074709,False
soft_3mm_r1,ball8,1.4049692875363426,591.021914061034,15.368412971496582,False
soft_3mm_r1,ball8,1.4449100683795957,610.0713216659664,16.16413688659668,False
soft_3mm_r1,ball8,1.5969826501169493,631.8842736708906,16.9925537109375,False
soft_3mm_r1,ball8,1.6254421222816229,651.0972683851944,17.67627716064453,False
soft_3mm_r1,ball8,1.796520162529884,674.8924373978004,18.63587188720703,False
soft_3mm_r1,ball8,1.817385899089178,684.6221495737612,19.02395248413086,False
soft_3mm_r1,ball8,1.9851002090612584,703.1124264525876,19.70924949645996,False
soft_3mm_r2,ball4,0.103785929743001,56.0339960855632,5.981196403503418,False
soft_3mm_r2,ball4,0.1745342271780181,141.3945095519325,6.170582294464111,False
soft_3mm_r2,ball4,0.3231601836537905,205.90987552733097,6.569253921508789,False
soft_3mm_r2,ball4,0.326590587180096,226.19710675687813,6.789821624755859,False
soft_3mm_r2,ball4,0.5024031462194998,300.9897229583446,7.741127014160156,False
soft_3mm_r2,ball4,0.5243101974606823,272.62911008082,7.352691173553467,False
soft_3mm_r2,ball4,0.6731475547168877,354.1618941536414,8.840465545654297,False
soft_3mm_r2,ball4,0.7070336855533697,341.2521578548148,8.551305770874023,False
soft_3mm_r2,ball4,0.8404381652473027,392.9871038828072,10.054840087890623,False
soft_3mm_r2,ball4,0.8753890590996569,384.09668841121675,9.755449295043944,False
soft_3mm_r2,ball4,1.0394708208068906,430.8266328721418,11.431156158447266,False
soft_3mm_r2,ball4,1.0617582059433808,422.8336515365251,10.990948677062988,False
soft_3mm_r2,ball4,1.245870704290521,468.1699420808424,12.79811954498291,False
soft_3mm_r2,ball4,1.2585026924358935,453.8848219291918,12.409113883972168,False
soft_3mm_r2,ball4,1.4429206661982192,494.7643495960857,13.693387985229492,False
soft_3mm_r2,ball4,1.4673918659566247,507.4219616999584,14.094822883605955,False
soft_3mm_r2,ball4,1.638343137088114,522.8512627233988,14.757074356079102,False
soft_3mm_r2,ball4,1.665017679624199,533.6147911232243,15.18455410003662,False
soft_3mm_r2,ball4,1.843364402329275,549.4511399684322,15.79784107208252,False
soft_3mm_r2,ball4,1.8970056180720576,558.1702940496081,16.30904769897461,False
soft_3mm_r2,ball4,1.9622281681776528,567.3593235166842,16.59601402282715,False
soft_3mm_r2,ball4,2.136691929409455,579.8573552991912,16.988235473632812,False
soft_3mm_r2,ball4,2.154189353605627,580.8446161279571,17.0330810546875,False
soft_3mm_r2,ball4,2.16188415806198,581.2992882293071,17.07608413696289,False
soft_3mm_r2,ball4,2.1930229728314323,586.4478660768905,17.249740600585938,False
soft_3mm_r2,ball8,0.1032995815789377,88.5544033689114,6.176717758178711,False
soft_3mm_r2,ball8,0.1761263469864715,179.77031491452612,6.509510040283203,False
soft_3mm_r2,ball8,0.3168586185550595,267.14957645678584,7.091882705688477,False
soft_3mm_r2,ball8,0.345700028980147,297.7339140634662,7.499905586242676,False
soft_3mm_r2,ball8,0.5318316576147382,359.8308988722455,8.563838005065918,False
soft_3mm_r2,ball8,0.536404751894139,389.3365992548803,9.187969207763672,False
soft_3mm_r2,ball8,0.7367401661025461,385.63503319209343,9.420459747314451,False
soft_3mm_r2,ball8,0.7394118246207242,412.6228204086463,10.082320213317873,False
soft_3mm_r2,ball8,0.9205913326613028,435.26632194215006,10.885916709899902,False
soft_3mm_r2,ball8,0.9271376364285152,455.090859967228,11.307228088378906,False
soft_3mm_r2,ball8,1.108858251626632,493.60365963131926,12.49680995941162,False
soft_3mm_r2,ball8,1.1276421900868634,512.7437377815402,13.163179397583008,False
soft_3mm_r2,ball8,1.3025226265866685,540.0505682940812,14.376983642578123,False
soft_3mm_r2,ball8,1.327118063004466,552.4945865557798,14.86167049407959,False
soft_3mm_r2,ball8,1.5061214383078578,580.3753281796938,16.105926513671875,False
soft_3mm_r2,ball8,1.527032474852568,594.666526647666,16.757837295532227,False
soft_3mm_r2,ball8,1.6953018678101195,618.692468461881,17.923194885253906,False
soft_3mm_r2,ball8,1.7241818732359455,629.9944108048104,18.4100399017334,False
soft_3mm_r2,ball8,1.8896100683111785,652.2783144549929,19.493791580200195,False
soft_3mm_r2,ball8,1.92658814951654,663.7133550618609,19.965749740600582,False
soft_3mm_r2,ball8,2.0905645107480844,682.4175625558075,20.68598747253418,False
soft_3mm_r2,ball8,2.132624243724873,696.2986380006238,21.22475242614746,False
medium_1mm_r1,ball4,0.1068780143258152,135.80454633586032,6.735444068908691,False
medium_1mm_r1,ball4,0.1685261708201828,190.58253984208517,6.989045143127441,False
medium_1mm_r1,ball4,0.3238849187640511,302.1528889745887,8.297639846801758,False
medium_1mm_r1,ball4,0.3301584454204977,276.56571083635833,7.876254081726074,False
medium_1mm_r1,ball4,0.5416226864161224,378.02217800521464,10.082342147827148,False
medium_1mm_r1,ball4,0.5542547254470342,418.312240260296,11.022055625915527,False
medium_1mm_r1,ball4,0.7334106696888725,484.8040088529922,12.54241180419922,False
medium_1mm_r1,ball4,0.7562334080239594,510.08729394655575,13.347773551940918,False
medium_1mm_r1,ball4,0.9183680064345126,548.5675406725425,14.691170692443848,False
medium_1mm_r1,ball4,0.97354756261322,576.3068871724041,15.753451347351074,False
medium_1mm_r1,ball4,1.1024184236638277,601.8197355811034,16.574552536010742,False
medium_1mm_r1,ball4,1.157812094244946,620.1334149787241,17.18753433227539,False
medium_1mm_r1,ball4,1.2730606043942707,639.2345165053713,17.60466766357422,False
medium_1mm_r1,ball8,0.1043626126654793,158.8251298135564,6.724934101104736,False
medium_1mm_r1,ball8,0.1784995054937113,245.34398854852665,7.125483512878418,False
medium_1mm_r1,ball8,0.341847700337901,335.51591298874325,8.458965301513672,False
medium_1mm_r1,ball8,0.341993258113149,362.41529349047886,9.032880783081056,False
medium_1mm_r1,ball8,0.5358930712748915,484.9838768635106,12.623811721801758,False
medium_1mm_r1,ball8,0.5448124689780975,446.89655992021613,11.27768611907959,False
medium_1mm_r1,ball8,0.7255660150828902,545.798531111116,15.32226276397705,False
medium_1mm_r1,ball8,0.7354049649962171,569.3844211762304,16.40495491027832,False
medium_1mm_r1,ball8,0.9099948441043536,622.4962190755328,18.84929847717285,False
medium_1mm_r1,ball8,0.9385504575039044,648.1926957996881,20.00531005859375,False
medium_1mm_r1,ball8,1.0912059627263702,687.0022371722661,21.599008560180664,False
medium_1mm_r1,ball8,1.1620996337456582,711.4321031159842,22.442407608032227,False
medium_1mm_r2,ball4,0.1050345194026611,213.56792879795353,7.02707576751709,False
medium_1mm_r2,ball4,0.1750725002452,255.63703345383465,7.389334201812744,False
medium_1mm_r2,ball4,0.3474139823844417,317.9207051761672,8.327682495117188,False
medium_1mm_r2,ball4,0.3481519731984086,354.30746488554064,9.058016777038574,False
medium_1mm_r2,ball4,0.5396283691441823,413.4535863148344,10.677827835083008,False
medium_1mm_r2,ball4,0.5781618193604565,449.7394366042222,11.809471130371094,False
medium_1mm_r2,ball4,0.7175521475702205,496.80857378517135,13.083314895629885,False
medium_1mm_r2,ball4,0.7662337764361382,529.8217836478237,14.16549015045166,False
medium_1mm_r2,ball4,0.9193879974999568,564.0778629487794,15.125736236572266,False
medium_1mm_r2,ball4,0.9631849018288676,585.3101894062676,15.89137363433838,False
medium_1mm_r2,ball4,1.105213340748648,608.0571395161433,16.660993576049805,False
medium_1mm_r2,ball4,1.1137343618566111,606.6001005187624,16.577068328857422,False
medium_1mm_r2,ball4,1.1177306970341867,610.784670213536,16.710105895996094,False
medium_1mm_r2,ball4,1.1805001794316323,613.534317478768,16.841480255126953,False
medium_1mm_r2,ball8,0.1084648671933834,272.8205221498708,7.25480318069458,False
medium_1mm_r2,ball8,0.1757306848313362,305.1738955082061,7.558011054992676,False
medium_1mm_r2,ball8,0.3633717687883049,432.50936858349104,9.869620323181152,False
medium_1mm_r2,ball8,0.3663281689567483,395.4079537588417,8.902996063232422,False
medium_1mm_r2,ball8,0.5311263231651289,496.3688525911067,12.243847846984863,False
medium_1mm_r2,ball8,0.5631020571445546,526.2373810945624,13.500185012817385,False
medium_1mm_r2,ball8,0.7198350583609994,578.311661385688,15.94994831085205,False
medium_1mm_r2,ball8,0.7838214888962014,615.4033497331973,17.546112060546875,False
medium_1mm_r2,ball8,0.9304799547563682,659.4717414524137,19.67002296447754,False
medium_1mm_r2,ball8,0.9533493893895688,676.5157749766983,20.492259979248047,False
medium_1mm_r2,ball8,1.1079381302235198,715.8612097911456,22.050975799560547,False
medium_2mm_r1,ball4,0.1098082694139783,94.84427965646597,5.529553890228272,False
medium_2mm_r1,ball4,0.1721100933976593,168.21934752500675,5.84602689743042,False
medium_2mm_r1,ball4,0.3269917752048954,246.00477393905797,6.658707618713379,False
medium_2mm_r1,ball4,0.3274163304128521,270.40871623266077,7.138249397277832,False
medium_2mm_r1,ball4,0.5459915936101751,325.9688017691011,8.522117614746094,False
medium_2mm_r1,ball4,0.5527446886981018,359.7848962297404,9.578372955322266,False
medium_2mm_r1,ball4,0.6970167378104684,394.90046776265376,10.920385360717772,False
medium_2mm_r1,ball4,0.7153565494751426,410.04435716207234,11.483983993530272,False
medium_2mm_r1,ball4,0.9330691498407546,432.7845303466329,12.579039573669434,False
medium_2mm_r1,ball4,0.9514658718949428,456.1457954228955,13.751642227172852,False
medium_2mm_r1,ball4,1.0437480289786834,475.4387827002207,14.704751014709473,False
medium_2mm_r1,ball4,1.2151741453145704,490.35443130923295,15.729148864746094,False
medium_2mm_r1,ball4,1.2519878286406794,505.7241348704814,16.701112747192383,False
medium_2mm_r1,ball4,1.3655535568616486,520.970351894876,17.735435485839844,False
medium_2mm_r1,ball4,1.4242121565913737,530.3538135491052,18.4631462097168,False
medium_2mm_r1,ball4,1.6014551979600462,540.6855763097184,19.33116149902344,False
medium_2mm_r1,ball4,1.6359098053859498,549.1567648388273,20.04221534729004,False
medium_2mm_r1,ball4,1.767076153503112,559.2186133709985,20.822139739990234,False
medium_2mm_r1,ball4,1.7855886271980663,561.8478504779067,20.95941925048828,False
medium_2mm_r1,ball4,1.804250429577792,558.05850919419,20.71054458618164,False
medium_2mm_r1,ball4,1.8329117111277924,567.4928347451914,21.22362899780273,False
medium_2mm_r1,ball4,1.8341743121432932,566.514894635321,21.211368560791016,False
medium_2mm_r1,ball4,1.8697346556411247,571.1582939210241,21.42540168762207,False
medium_2mm_r1,ball4,1.891737007367766,573.0033401996413,21.566162109375,False
medium_2mm_r1,ball4,1.901552383814618,573.4942020271162,21.489696502685547,False
medium_2mm_r1,ball4,1.9554247893471624,576.3864167809362,21.64158058166504,False
medium_2mm_r1,ball4,1.988850195527668,575.2144535146416,21.60434913635254,False
medium_2mm_r1,ball4,1.994790554359227,579.4762621303388,21.793630599975582,False
medium_2mm_r1,ball4,2.0030048733018155,578.9475884322618,21.828481674194336,False
medium_2mm_r1,ball4,2.054068520566709,582.338767439879,21.933725357055664,False
medium_2mm_r1,ball8,0.1085660887988844,50.80213142357488,5.514920234680176,False
medium_2mm_r1,ball8,0.1701607947460566,152.53583002196686,5.824868202209473,False
medium_2mm_r1,ball8,0.3245751240097014,272.57306160805075,6.802847385406494,False
medium_2mm_r1,ball8,0.3301306832346711,305.61999241251675,7.363992214202881,False
medium_2mm_r1,ball8,0.5228459197838724,409.23622796276834,9.921738624572754,False
medium_2mm_r1,ball8,0.5330509243469557,369.15075781300385,8.688488006591797,False
medium_2mm_r1,ball8,0.6972608932872149,456.54617119336905,11.763999938964844,False
medium_2mm_r1,ball8,0.7104558455334917,487.11881638413354,13.030275344848633,False
medium_2mm_r1,ball8,0.8737253202972965,525.1547439643581,14.91531753540039,False
medium_2mm_r1,ball8,0.8816559857165593,541.8194305767346,15.888879776000977,False
medium_2mm_r1,ball8,1.084411162815904,576.7220875527194,18.42494010925293,False
medium_2mm_r1,ball8,1.0933885687008775,592.0378712807131,19.423851013183597,False
medium_2mm_r1,ball8,1.2786803932797923,620.2812256288403,21.61126518249512,False
medium_2mm_r1,ball8,1.2922038805337053,641.9158569341866,22.934295654296875,False
medium_2mm_r1,ball8,1.4677891537413856,674.4621596682387,24.86355400085449,False
medium_2mm_r1,ball8,1.4917878658446,689.387959472437,25.74285316467285,False
medium_2mm_r1,ball8,1.6478677457603972,717.7059218217845,27.32682037353516,False
