approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.3867326750193065,0.0065583308585569385,-0.011342259441192937,0,25.49717118762443,0.4,False
1,0.7564534032246719,0.021952498789657528,0.0044967508177364834,2247,25.49717118762443,0.4,False
1,1.1535514296190428,0.5091585480215186,0.49221261929983484,26427,25.49717118762443,0.4,False
1,1.1760285920532816,0.5235676667109008,0.5072152769511519,53618,25.49717118762443,0.02,True
1,1.1935521708458374,0.5627252228488514,0.5469602415844121,54501,25.49717118762443,0.02,True
1,1.2216534545664963,0.6594442721663025,0.6442982696996239,57336,25.49717118762443,0.02,True
1,1.2330820202477533,0.6765351715105635,0.6620316926372055,62580,25.49717118762443,0.02,True
1,1.252924624650312,0.7499741754638505,0.7362132849019446,63037,25.49717118762443,0.02,True
1,1.268216449609696,0.8137898927263291,0.800766558124846,65752,25.49717118762443,0.02,True
1,1.2817666380308346,0.8257246690730542,0.8135674595562647,67466,25.49717118762443,0.02,True
1,1.3194299749999736,0.9333184868767442,0.9221224886093751,68765,25.49717118762443,0.02,True
1,1.3167818620002052,0.9203666255095975,0.9097238625014313,74228,25.49717118762443,0.02,True
1,1.3336886176764686,0.9637566261772577,0.9540400345481374,75165,25.49717118762443,0.02,True
1,1.3506793837729738,1.0362661883897641,1.027414685672781,75761,25.49717118762443,0.02,True
1,1.3934628144380028,1.2317362912298988,1.2240192989593794,78433,25.49717118762443,0.02,True
