index,file,missing,t_img,t_exposure_start,segment,cycle,axis,target_N,Fx_s,Fy_s,Fz_s,Tx_s,Ty_s,Tz_s,Fx_s_corr,Fy_s_corr,Fz_s_corr,Tx_s_corr,Ty_s_corr,Tz_s_corr,Fx_base,Fy_base,Fz_base,ft_chunks,tcp_x,tcp_y,tcp_z,rx,ry,rz,pose_gap_s,height_above_plane_mm,depth_mm
1,000001.png,False,1788874919.330698,1788874919.270698,normal_load,1,,2.0,-0.00399,0.00576,-0.00763,1e-05,8e-05,-3e-05,-0.00473,0.00418,-0.00904,-2e-05,0.00011,-4e-05,-0.00628,0.00288,-0.00772,3,37.9062,362.8551,36.9284,179.2632,0.3616,-95.9083,0.0077,24.617,-0.0344
2,000002.png,False,1788874920.110740,1788874920.050740,normal_load,1,,2.0,-0.01367,-0.02298,-0.04377,0.00087,-0.00012,4e-05,-0.01452,-0.02481,-0.0454,0.00084,-9e-05,2e-05,-6e-05,-0.02743,-0.04334,3,37.9275,362.7719,36.8728,179.2644,0.3583,-95.909,0.0044,24.56,0.0226
3,000003.png,False,1788874920.302814,1788874920.242814,normal_load,1,,2.0,-0.01186,-0.02621,-0.06098,0.0007,-0.00011,0.00013,-0.01274,-0.02811,-0.06266,0.00068,-8e-05,0.00011,0.00325,-0.0296,-0.06049,2,37.9274,362.777,36.8651,179.264,0.3595,-95.9092,0.0063,24.5524,0.0302
4,000004.png,False,1788874920.498791,1788874920.438791,normal_load,1,,2.0,-0.0105,-0.02278,-0.24318,0.00087,-6e-05,0.00011,-0.01141,-0.02474,-0.24491,0.00084,-3e-05,9e-05,0.00397,-0.02887,-0.24272,3,37.9309,362.7678,36.755,179.2657,0.3537,-95.9094,0.0074,24.4421,0.1405
5,000005.png,False,1788874920.694811,1788874920.634811,normal_load,1,,2.0,-0.00792,-0.01655,-0.20937,0.00064,-0.00013,-3e-05,-0.00885,-0.01857,-0.21116,0.00061,-0.0001,-5e-05,0.00286,-0.02164,-0.20903,3,37.9303,362.7677,36.7545,179.2656,0.3541,-95.9094,0.0021,24.4417,0.141
6,000006.png,False,1788874920.890789,1788874920.830789,normal_load,1,,2.0,-0.00311,-0.00143,-0.5554,0.00037,-0.0001,0.00026,-0.00408,-0.00352,-0.55725,0.00034,-6e-05,0.00024,0.00187,-0.01169,-0.55528,3,37.9309,362.7757,36.6559,179.265,0.3553,-95.9096,0.0034,24.3432,0.2394
7,000007.png,False,1788874921.086790,1788874921.026790,normal_load,1,,2.0,-0.00094,-0.00043,-0.51558,0.00033,-0.00016,8e-05,-0.00193,-0.00258,-0.51749,0.0003,-0.00012,6e-05,0.00298,-0.0091,-0.51549,3,37.9308,362.7773,36.6587,179.2649,0.3564,-95.9098,0.0089,24.346,0.2366
8,000008.png,False,1788874921.278832,1788874921.218832,normal_load,1,,2.0,0.00425,0.01982,-0.83106,8e-05,0.0,9e-05,0.00322,0.01761,-0.83302,5e-05,4e-05,7e-05,-0.00046,0.00597,-0.83129,3,37.9292,362.7851,36.5928,179.2641,0.3587,-95.9098,0.0016,24.2802,0.3024
9,000009.png,False,1788874921.474841,1788874921.414841,normal_load,1,,2.0,0.00707,0.01878,-0.79725,-3e-05,-0.00014,0.0001,0.00601,0.01651,-0.79926,-6e-05,-0.0001,7e-05,0.00226,0.00703,-0.79747,3,37.9295,362.7868,36.5915,179.2642,0.3589,-95.9096,0.004,24.279,0.3037
10,000010.png,False,1788874921.670887,1788874921.610887,normal_load,1,,2.0,0.01226,0.04372,-1.11239,-0.00047,-0.00014,0.00018,0.01118,0.04139,-1.11446,-0.0005,-9e-05,0.00016,-0.00351,0.02617,-1.113,3,37.9281,362.796,36.5399,179.263,0.3622,-95.9098,0.0088,24.2275,0.3551
11,000011.png,False,1788874921.866832,1788874921.806833,normal_load,1,,2.0,0.01172,0.04072,-1.22986,-0.00034,-8e-05,0.00014,0.01061,0.03833,-1.23199,-0.00037,-4e-05,0.00012,-0.00167,0.02143,-1.23041,3,37.9275,362.7948,36.5178,179.2632,0.3618,-95.9096,0.0059,24.2054,0.3772
12,000012.png,False,1788874922.058874,1788874921.998874,normal_load,1,,2.0,0.0144,0.05137,-1.31266,-0.00069,-0.00016,-0.0,0.01326,0.04891,-1.31484,-0.00072,-0.00011,-3e-05,-0.00409,0.03066,-1.31338,3,37.9286,362.7989,36.5029,179.2629,0.3635,-95.91,0.0168,24.1906,0.392
13,000013.png,False,1788874922.254959,1788874922.194959,normal_load,1,,2.0,0.02271,0.06303,-1.74882,-0.00074,-8e-05,6e-05,0.02154,0.06051,-1.75106,-0.00077,-3e-05,3e-05,0.00031,0.03792,-1.7497,3,37.9294,362.8019,36.4492,179.2626,0.3637,-95.9105,0.009,24.137,0.4457
14,000014.png,False,1788874922.450890,1788874922.390890,normal_load,1,,2.0,0.02405,0.06571,-1.7035,-0.00075,-3e-05,0.00013,0.02285,0.06313,-1.70579,-0.00078,1e-05,0.0001,-0.00019,0.04164,-1.70443,3,37.9289,362.8022,36.449,179.2626,0.3637,-95.91,0.0003,24.1368,0.4458
15,000015.png,False,1788874922.646840,1788874922.586840,normal_load,1,,2.0,0.03327,0.0683,-1.87863,-0.0009,-5e-05,0.0002,0.03204,0.06566,-1.88098,-0.00094,-1e-05,0.00017,0.00772,0.04569,-1.87959,3,37.9311,362.8056,36.4271,179.2625,0.3641,-95.9105,0.0053,24.1148,0.4678
16,000016.png,False,1788874922.838963,1788874922.778963,normal_load,1,,2.0,0.03367,0.07411,-1.87359,-0.00095,-3e-05,0.00033,0.03241,0.0714,-1.87599,-0.00099,1e-05,0.0003,0.00512,0.051,-1.87465,3,37.932,362.8035,36.4264,179.2628,0.3639,-95.9107,0.005,24.1141,0.4685
17,000017.png,False,1788874923.815017,1788874923.755018,normal_unload,1,,0.0,0.04914,0.0859,-2.0451,-0.00113,0.00031,0.00023,0.04774,0.08287,-2.04778,-0.00117,0.00036,0.00019,0.01383,0.06619,-2.04637,3,37.9363,362.8108,36.3969,179.2618,0.3666,-95.912,0.0074,24.0847,0.4979
18,000018.png,False,1788874924.010942,1788874923.950942,normal_unload,1,,0.0,0.05272,0.08678,-1.95623,-0.00116,0.0005,4e-05,0.05129,0.0837,-1.95896,-0.00121,0.00056,1e-05,0.01587,0.07017,-1.95754,3,37.938,362.8128,36.4013,179.2617,0.3668,-95.912,0.0071,24.0892,0.4934
19,000019.png,False,1788874924.206954,1788874924.146954,normal_unload,1,,0.0,0.05202,0.07541,-1.94293,-0.00087,0.00046,0.00011,0.05056,0.07226,-1.94572,-0.00092,0.00051,8e-05,0.02085,0.06018,-1.94405,3,37.938,362.812,36.4032,179.262,0.3658,-95.912,0.0011,24.091,0.4916
20,000020.png,False,1788874924.402987,1788874924.342987,normal_unload,1,,0.0,0.048,0.06847,-1.8863,-0.00071,0.00045,0.00016,0.04652,0.06526,-1.88914,-0.00076,0.00051,0.00012,0.02045,0.05307,-1.88729,3,37.9395,362.8061,36.4062,179.2628,0.3637,-95.9122,0.0041,24.094,0.4887
21,000021.png,False,1788874924.594983,1788874924.534983,normal_unload,1,,0.0,0.04326,0.05421,-1.82019,-0.00034,0.00033,0.00021,0.04175,0.05094,-1.8231,-0.00039,0.00039,0.00017,0.02301,0.03941,-1.82094,3,37.9398,362.8017,36.4125,179.2632,0.3616,-95.9122,0.0021,24.1001,0.4825
