approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.3799667274249572,-0.009287757751503666,-0.008794521342343842,12516,24.826982059365474,0.4,False
1,0.7525651995619569,0.3875607061671533,0.38726558523611343,48221,24.826982059365474,0.4,False
1,0.7488607894193571,0.3673026208674513,0.3662799079439594,66394,24.826982059365474,0.02,True
1,0.8239570580961733,0.3146645775956059,0.3128942360983274,72175,24.826982059365474,0.02,True
1,0.8523705831812016,0.28374525764618647,0.2812833259829063,54108,24.826982059365474,0.02,True
1,0.8490848657822561,0.27183531421152013,0.2687520815450853,30478,24.826982059365474,0.02,True
1,0.854180919488261,0.3870457818629141,0.3833939438846528,43500,24.826982059365474,0.02,True
1,0.8637591430608715,0.4924484797980911,0.48815338579337036,31948,24.826982059365474,0.02,True
1,0.8811546340389498,0.6649476478473142,0.6601125430823999,46622,24.826982059365474,0.02,True
1,0.8930348206854894,0.7880710260351232,0.7826543366679118,49930,24.826982059365474,0.02,True
1,0.9394454822480256,0.8335639630983894,0.827595707030747,48830,24.826982059365474,0.02,True
1,0.9635720305345785,0.7642486886403079,0.7577779378740729,25194,24.826982059365474,0.02,True
1,0.9851775386210733,0.5818929348005469,0.5749163684932597,12651,24.826982059365474,0.02,True
1,0.9977103727829792,0.7029276636156041,0.6954470455508328,14407,24.826982059365474,0.02,True
1,0.9967253332597394,0.6538023761018477,0.6458093990900494,15367,24.826982059365474,0.02,True
1,1.0034481181386319,0.8077482692837333,0.7992664965491258,16628,24.826982059365474,0.02,True
1,1.011908738359022,0.9341583373020452,0.9251485897430797,17708,24.826982059365474,0.02,True
2,0.3831207267092047,-0.006145098302207815,-0.004853373604561284,46334,24.82280248848707,0.4,False
2,0.7581887152613973,0.3444819269321689,0.34617159155692717,29702,24.82280248848707,0.4,False
2,0.7479715855201405,0.3313881025231707,0.33349165194850344,65136,24.82280248848707,0.02,True
2,0.8307783389816379,0.3485727672950813,0.3511835898370322,63193,24.82280248848707,0.02,True
2,0.8097375205922823,0.1705574400351484,0.1734418369071335,25354,24.82280248848707,0.02,True
2,0.8135403026243964,0.19079931899545235,0.19397050423315818,24696,24.82280248848707,0.02,True
2,0.8245556879028584,0.3195351216739411,0.3230093975853038,44530,24.82280248848707,0.02,True
2,0.8714951972518605,0.4899790660080947,0.49376572748939795,46501,24.82280248848707,0.02,True
2,0.9122229548630365,0.5373252891606893,0.5413916179978173,41017,24.82280248848707,0.02,True
2,0.9130331254489761,0.5459476532316162,0.55027296878433,22236,24.82280248848707,0.02,True
2,0.9202815783343716,0.6531093901274392,0.6577080222541725,17794,24.82280248848707,0.02,True
2,0.9310227473026984,0.8284977423173595,0.833347952314233,27065,24.82280248848707,0.02,True
2,0.9397868274067278,0.9353077288583138,0.9404153630349328,27227,24.82280248848707,0.02,True
2,0.9513052168361469,1.0349148267534114,1.040303730821077,19747,24.82280248848707,0.02,True
2,0.9918065923602377,0.7614969608232184,0.7671353151139215,20101,24.82280248848707,0.02,True
2,1.0352150054465667,0.9900603545367889,0.9959597305516127,19041,24.82280248848707,0.02,True
2,1.0422671706636137,1.1036803286526045,1.1098459675905104,18113,24.82280248848707,0.02,True
3,0.3893578214103002,-0.01333247765301651,-0.0011981871864946924,49970,24.829219231256175,0.4,False
3,0.7502364027513835,0.3269689471251184,0.3395960923243592,15825,24.829219231256175,0.4,False
3,0.7577582549710442,0.40540803320600055,0.4185746807210563,62397,24.829219231256175,0.02,True
3,0.8527836675456903,0.12769260158838994,0.14139920311978357,60877,24.829219231256175,0.02,True
3,0.8092311300002777,-0.010663716784298066,0.0033920228850718103,19048,24.829219231256175,0.02,True
3,0.8170896159591976,-0.0029840766774263654,0.011391322663260438,20580,24.829219231256175,0.02,True
3,0.8344271900900821,0.09688405938857135,0.11156876280840607,10956,24.829219231256175,0.02,True
3,0.8426314909621588,0.13993310400086373,0.1549416051593397,15306,24.829219231256175,0.02,True
3,0.857629436633367,0.20175985371275998,0.21709741195732307,11081,24.829219231256175,0.02,True
3,0.9089255102052327,0.5403670712810485,0.5560285092243931,20704,24.829219231256175,0.02,True
3,0.9240229641315238,0.6650583591228478,0.6810686071592187,23857,24.829219231256175,0.02,True
3,0.9365041450158635,0.5683602182874349,0.5846920215022038,23665,24.829219231256175,0.02,True
3,0.9500487774619373,0.6786375724719428,0.695297122636893,21419,24.829219231256175,0.02,True
3,0.9596002627690261,0.8222551370764121,0.8392344719989779,13790,24.829219231256175,0.02,True
3,0.9657374275569701,0.917716585485313,0.935005280489716,20704,24.829219231256175,0.02,True
3,0.9792706484271321,0.7962560880351981,0.8138570331872274,20617,24.829219231256175,0.02,True
3,0.9944385028584115,0.8245503395492502,0.8424765321737709,12494,24.829219231256175,0.02,True
