approach,depth_mm,force_N,force_N_raw,area_px,base_height_mm,step_mm,fine
1,0.23062033825750916,-0.0019488319326507594,0.005956794029859225,0,28.136918234946812,0.2,False
1,0.33576360739307987,0.009380923141164316,0.018173254767825144,0,28.136918234946812,0.2,False
1,0.6316628944444602,0.25165258820783487,0.2613518499540987,23274,28.136918234946812,0.2,False
1,0.5986560758099486,0.24612948881249955,0.2567230544766346,26319,28.136918234946812,0.02,True
1,0.6207223734816303,0.25596299121022226,0.26752170735507547,38517,28.136918234946812,0.02,True
1,0.6598598457086169,0.28435727144098566,0.296867114048564,55281,28.136918234946812,0.02,True
1,0.6551201095526551,0.3100070920068617,0.32354434450810177,54748,28.136918234946812,0.02,True
1,0.6667659725825814,0.29606511407595687,0.31071995047547885,61465,28.136918234946812,0.02,True
1,0.7098257838554076,0.3303785168986966,0.34604920849471343,78380,28.136918234946812,0.02,True
1,0.7004804765121229,0.3115072922807324,0.3283808580957583,79145,28.136918234946812,0.02,True
1,0.7270077626815485,0.33937068713341717,0.35729772312463126,86375,28.136918234946812,0.02,True
1,0.7639846140044924,0.39856189739410364,0.4174949999178949,96998,28.136918234946812,0.02,True
1,0.7570127355050325,0.4109718320233915,0.4309923667294953,98256,28.136918234946812,0.02,True
1,0.7766512477932324,0.39950669059385163,0.42047254478843,102511,28.136918234946812,0.02,True
1,0.8095305552222811,0.45023557113875523,0.47224692371478055,109736,28.136918234946812,0.02,True
2,0.22924057866779535,-0.0062336972747942115,-0.0016115409179775497,0,28.135817296099145,0.2,False
2,0.3350406990694701,0.018802772594399615,0.022658558351903935,0,28.135817296099145,0.2,False
2,0.6289829186291982,0.27710168228602755,0.2801771874795634,23402,28.135817296099145,0.2,False
2,0.5987186287535735,0.2209026790364023,0.22319287091271178,27767,28.135817296099145,0.02,True
2,0.6217732356820278,0.2546173531009277,0.2561210327313802,39192,28.135817296099145,0.02,True
2,0.6598373028870803,0.2931556580022683,0.293842865906052,52625,28.135817296099145,0.02,True
2,0.6580195828743953,0.2804203079137212,0.2802171330502034,54382,28.135817296099145,0.02,True
2,0.6702218843109726,0.27784901975593285,0.276623555016522,61215,28.135817296099145,0.02,True
2,0.7088656132136038,0.3299836359062181,0.3279507798697921,77287,28.135817296099145,0.02,True
2,0.7111544268113263,0.35421277272230456,0.3512603427091051,82181,28.135817296099145,0.02,True
2,0.736512492096832,0.3511885099984595,0.34740106045754826,88814,28.135817296099145,0.02,True
2,0.7420461940552947,0.3571298642886634,0.35241016370312084,93919,28.135817296099145,0.02,True
2,0.7742955810930248,0.3998559280510525,0.3941113065335003,101145,28.135817296099145,0.02,True
2,0.785885892058662,0.3899299535817403,0.38329738112231554,103287,28.135817296099145,0.02,True
2,0.7932210699017226,0.4152527717180248,0.4077049015787594,107716,28.135817296099145,0.02,True
2,0.8193576777858489,0.43938652778829557,0.4309601847120604,110797,28.135817296099145,0.02,True
3,0.23424510089515493,0.0012369240635608063,-0.004438542217982899,0,28.141249819345283,0.2,False
3,0.33442944219665804,-0.002516900342615579,-0.010533507712176515,0,28.141249819345283,0.2,False
3,0.6279854030121399,0.24127648913092914,0.2308845504158313,21827,28.141249819345283,0.2,False
3,0.602698488335907,0.20746983088324059,0.19473065056080544,27085,28.141249819345283,0.02,True
3,0.6217867268759143,0.2215378610436037,0.20643113313807931,35982,28.141249819345283,0.02,True
